date,FCT_Cci@120
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,
2010-01-18,
2010-01-19,
2010-01-20,
2010-01-21,
2010-01-22,
2010-01-25,
2010-01-26,
2010-01-27,
2010-01-28,
2010-01-29,
2010-02-01,
2010-02-02,
2010-02-03,
2010-02-04,
2010-02-05,
2010-02-08,
2010-02-09,
2010-02-10,
2010-02-11,
2010-02-12,
2010-02-22,
2010-02-23,
2010-02-24,
2010-02-25,
2010-02-26,
2010-03-01,
2010-03-02,
2010-03-03,
2010-03-04,
2010-03-05,
2010-03-08,
2010-03-09,
2010-03-10,
2010-03-11,
2010-03-12,
2010-03-15,
2010-03-16,
2010-03-17,
2010-03-18,
2010-03-19,
2010-03-22,
2010-03-23,
2010-03-24,
2010-03-25,
2010-03-26,
2010-03-29,
2010-03-30,
2010-03-31,
2010-04-01,
2010-04-02,
2010-04-06,
2010-04-07,
2010-04-08,
2010-04-09,
2010-04-12,
2010-04-13,
2010-04-14,
2010-04-15,
2010-04-16,
2010-04-19,
2010-04-20,
2010-04-21,
2010-04-22,
2010-04-23,
2010-04-26,
2010-04-27,
2010-04-28,
2010-04-29,
2010-04-30,
2010-05-04,
2010-05-05,
2010-05-06,
2010-05-07,
2010-05-10,
2010-05-11,
2010-05-12,
2010-05-13,
2010-05-14,
2010-05-17,
2010-05-18,
2010-05-19,
2010-05-20,
2010-05-21,
2010-05-24,
2010-05-25,
2010-05-26,
2010-05-27,
2010-05-28,
2010-05-31,
2010-06-01,
2010-06-02,
2010-06-03,
2010-06-04,
2010-06-07,
2010-06-08,
2010-06-09,
2010-06-10,
2010-06-11,
2010-06-17,
2010-06-18,
2010-06-21,
2010-06-22,
2010-06-23,
2010-06-24,
2010-06-25,
2010-06-28,
2010-06-29,
2010-06-30,
2010-07-01,
2010-07-02,54.293948782586575
2010-07-05,61.50223547811416
2010-07-06,65.93025168814279
2010-07-07,82.51185306207567
2010-07-08,96.01811702326066
2010-07-09,129.91757118376293
2010-07-12,171.1664517250525
2010-07-13,141.23582780711135
2010-07-14,114.61110925195872
2010-07-15,104.27557126250247
2010-07-16,148.41952891065196
2010-07-19,163.1875993789637
2010-07-20,164.32518998987237
2010-07-21,166.29817638514987
2010-07-22,151.84007501595863
2010-07-23,157.5658138535116
2010-07-26,167.88021144691396
2010-07-27,158.31806367337455
2010-07-28,162.16133786915034
2010-07-29,166.30514739164985
2010-07-30,148.64741623328223
2010-08-02,200.7247298011074
2010-08-03,204.23491416073958
2010-08-04,219.02760601203875
2010-08-05,218.7256941817987
2010-08-06,217.3500469566399
2010-08-09,216.1922476572562
2010-08-10,204.41995756567383
2010-08-11,186.3159289243644
2010-08-12,184.09564060457848
2010-08-13,197.27925889415852
2010-08-16,233.97347706153192
2010-08-17,240.00143832026308
2010-08-18,224.92241877432372
2010-08-19,214.13245717611383
2010-08-20,186.07850395849644
2010-08-23,186.06203085941328
2010-08-24,156.60629398802772
2010-08-25,137.4163770309054
2010-08-26,138.07210350519182
2010-08-27,153.90470780721236
2010-08-30,178.37719974316568
2010-08-31,140.48137151681198
2010-09-01,142.74369959393468
2010-09-02,132.42415924397707
2010-09-03,123.0755248229213
2010-09-06,155.4949570667346
2010-09-07,156.26951311294596
2010-09-08,174.7420556863365
2010-09-09,145.8107780831219
2010-09-10,147.24243975610432
2010-09-13,134.48497387136638
2010-09-14,134.19054029825432
2010-09-15,148.20179086789426
2010-09-16,139.39254717288276
2010-09-17,162.11798077628032
2010-09-20,221.25067448269584
2010-09-21,187.40932145719228
2010-09-27,190.01261829545825
2010-09-28,158.5425520181248
2010-09-29,131.9451606517395
2010-09-30,127.38577691614566
2010-10-08,135.33599614548743
2010-10-11,233.6175301081542
2010-10-12,203.6342874562895
2010-10-13,203.76960595657116
2010-10-14,197.6168139840951
2010-10-15,195.0693778060209
2010-10-18,198.40201898923797
2010-10-19,197.9204499297666
2010-10-20,195.40339870078492
2010-10-21,240.97557965571883
2010-10-22,226.7529816623069
2010-10-25,250.0175065182636
2010-10-26,227.5508642435419
2010-10-27,203.69183220789213
2010-10-28,201.60307087859348
2010-10-29,185.13209196181614
2010-11-01,206.7740007850052
2010-11-02,194.23780192579707
2010-11-03,183.99977680956079
2010-11-04,186.08497005612278
2010-11-05,213.54734706050678
2010-11-08,209.54121914044916
2010-11-09,217.48443042390835
2010-11-10,204.66541590553726
2010-11-11,191.0229514112319
2010-11-12,148.52871321413147
2010-11-15,167.79291540814125
2010-11-16,158.91095400326307
2010-11-17,101.01542198970765
2010-11-18,106.26598869664286
2010-11-19,111.75369972838628
2010-11-22,97.11293853381204
2010-11-23,78.06911354864005
2010-11-24,80.1639105435572
2010-11-25,87.45946829562972
2010-11-26,68.1986400667889
2010-11-29,62.20529692000214
2010-11-30,65.9564217679956
2010-12-01,62.09631007300524
2010-12-02,71.5459637390112
2010-12-03,63.47646322083457
2010-12-06,68.58210630949884
2010-12-07,71.53921867126232
2010-12-08,66.47064486733241
2010-12-09,76.34676678708217
2010-12-10,77.81924757864324
2010-12-13,81.57438378421006
2010-12-14,93.50006277211335
2010-12-15,86.9071863244328
2010-12-16,81.15593337046268
2010-12-17,82.4307426243431
2010-12-20,86.73189901922976
2010-12-21,84.72709676764356
2010-12-22,83.2435146108675
2010-12-23,90.44422589868677
2010-12-24,89.92996174424188
2010-12-27,82.4124392442051
2010-12-28,75.64747116161536
2010-12-29,68.21242845339644
2010-12-30,69.52685103631781
2010-12-31,69.38895395620902
2011-01-04,74.45324654626607
2011-01-05,67.15020972900544
2011-01-06,68.88711825801877
2011-01-07,51.44454968386888
2011-01-10,47.47979935628986
2011-01-11,44.50854319875123
2011-01-12,45.45559814768712
2011-01-13,61.13692760314076
2011-01-14,64.31466447945998
2011-01-17,71.08549102203101
2011-01-18,83.97152223663804
2011-01-19,88.66931809895343
2011-01-20,67.88202908509389
2011-01-21,67.14383309746887
2011-01-24,71.0854704241507
2011-01-25,70.71888715073584
2011-01-26,55.08513285767908
2011-01-27,64.77447560790404
2011-01-28,64.72391428744645
2011-01-31,75.3318547982525
2011-02-01,97.71110376072814
2011-02-09,136.8964183104293
2011-02-10,146.44737006494069
2011-02-11,151.77511271269057
2011-02-14,170.35807861223154
2011-02-15,162.752694948788
2011-02-16,138.21453297387387
2011-02-17,142.74589325405572
2011-02-18,146.58255868345162
2011-02-21,138.16080313578072
2011-02-22,140.30013213730186
2011-02-23,87.13272346357736
2011-02-24,90.7588405425691
2011-02-25,103.37008662958806
2011-02-28,125.08672932314562
2011-03-01,126.54746617309884
2011-03-02,125.53694910472026
2011-03-03,119.79731270606467
2011-03-04,121.25442298193072
2011-03-07,131.50778996818426
2011-03-08,128.081818569206
