date,FCT_Demark_Ref_1@80
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,
2010-01-18,
2010-01-19,
2010-01-20,
2010-01-21,
2010-01-22,
2010-01-25,
2010-01-26,
2010-01-27,
2010-01-28,
2010-01-29,
2010-02-01,
2010-02-02,
2010-02-03,
2010-02-04,
2010-02-05,
2010-02-08,
2010-02-09,
2010-02-10,
2010-02-11,
2010-02-12,
2010-02-22,
2010-02-23,
2010-02-24,
2010-02-25,
2010-02-26,
2010-03-01,
2010-03-02,
2010-03-03,
2010-03-04,
2010-03-05,
2010-03-08,
2010-03-09,
2010-03-10,
2010-03-11,
2010-03-12,
2010-03-15,
2010-03-16,
2010-03-17,
2010-03-18,
2010-03-19,
2010-03-22,
2010-03-23,
2010-03-24,
2010-03-25,
2010-03-26,
2010-03-29,
2010-03-30,
2010-03-31,
2010-04-01,
2010-04-02,
2010-04-06,
2010-04-07,
2010-04-08,
2010-04-09,
2010-04-12,
2010-04-13,
2010-04-14,
2010-04-15,
2010-04-16,
2010-04-19,
2010-04-20,
2010-04-21,
2010-04-22,
2010-04-23,
2010-04-26,
2010-04-27,
2010-04-28,
2010-04-29,
2010-04-30,
2010-05-04,
2010-05-05,
2010-05-06,0.5736137667304023
2010-05-07,0.5736137667304021
2010-05-10,0.5553398058252433
2010-05-11,0.5777351247600776
2010-05-12,0.5728155339805832
2010-05-13,0.5652173913043483
2010-05-14,0.5720000000000003
2010-05-17,0.6075156576200426
2010-05-18,0.5807770961145201
2010-05-19,0.5915492957746481
2010-05-20,0.6027667984189723
2010-05-21,0.6104651162790699
2010-05-24,0.6176470588235293
2010-05-25,0.6213592233009707
2010-05-26,0.6299212598425196
2010-05-27,0.6324110671936753
2010-05-28,0.64128256513026
2010-05-31,0.610687022900763
2010-06-01,0.6249999999999994
2010-06-02,0.6249999999999994
2010-06-03,0.6095238095238091
2010-06-04,0.6118546845124281
2010-06-07,0.56060606060606
2010-06-08,0.5630434782608693
2010-06-09,0.5496828752642702
2010-06-10,0.5376569037656899
2010-06-11,0.5431578947368416
2010-06-17,0.5450733752620542
2010-06-18,0.5479166666666663
2010-06-21,0.5411522633744855
2010-06-22,0.5363825363825365
2010-06-23,0.5210084033613447
2010-06-24,0.5123966942148761
2010-06-25,0.522721291341346
2010-06-28,0.5415577178618886
2010-06-29,0.5274257264539787
2010-06-30,0.5127246070158187
2010-07-01,0.5106910828818209
2010-07-02,0.5363234646064027
2010-07-05,0.5443676656989809
2010-07-06,0.5427504564945316
2010-07-07,0.5401180306219298
2010-07-08,0.548164216928534
2010-07-09,0.5499325508695682
2010-07-12,0.5602134326826684
2010-07-13,0.5646769278849904
2010-07-14,0.5572975253093357
2010-07-15,0.5428285086535858
2010-07-16,0.5447266425814026
2010-07-19,0.5531680649937347
2010-07-20,0.55493709752436
2010-07-21,0.5501904729671274
2010-07-22,0.5606208183173603
2010-07-23,0.5549757015561568
2010-07-26,0.5566427353258949
2010-07-27,0.5431587277572805
2010-07-28,0.5431587277572805
2010-07-29,0.5499453945488473
2010-07-30,0.5557860818767656
2010-08-02,0.548692852838189
2010-08-03,0.5617172596447666
2010-08-04,0.5673695910009748
2010-08-05,0.6004735254471626
2010-08-06,0.6077159077549665
2010-08-09,0.6190524158398174
2010-08-10,0.6170211108514427
2010-08-11,0.612635143834786
2010-08-12,0.6102351647241241
2010-08-13,0.6091036398266769
2010-08-16,0.6042462778303596
2010-08-17,0.6213636739386907
2010-08-18,0.6231293232687181
2010-08-19,0.6207320059664705
2010-08-20,0.6196330152897935
2010-08-23,0.6176133040123781
2010-08-24,0.615496662251554
2010-08-25,0.6013944759285118
2010-08-26,0.6011639521297951
2010-08-27,0.6011639521297951
2010-08-30,0.6091131709263712
2010-08-31,0.6200722140831765
2010-09-01,0.6006415843088257
2010-09-02,0.6064829434085572
2010-09-03,0.5921841269421767
2010-09-06,0.587389077421706
2010-09-07,0.6003338288602008
2010-09-08,0.6075936520790005
2010-09-09,0.6190667697187815
2010-09-10,0.6237942571742435
2010-09-13,0.6179001600381421
2010-09-14,0.6006235560184877
2010-09-15,0.5903555024045143
2010-09-16,0.5994046164250264
2010-09-17,0.5943417894911787
2010-09-20,0.6185271896680531
2010-09-21,0.6452643713376424
2010-09-27,0.6368944614488021
2010-09-28,0.6767109646204746
2010-09-29,0.6641963792220202
2010-09-30,0.6494150918555619
2010-10-08,0.6613238625947223
2010-10-11,0.6706791995491183
2010-10-12,0.697956556672791
2010-10-13,0.6840051270123844
2010-10-14,0.6966187664507487
2010-10-15,0.703760283130687
2010-10-18,0.7010422680101919
2010-10-19,0.7033105612833618
2010-10-20,0.701818690835748
2010-10-21,0.695490370500704
2010-10-22,0.7166942509004894
2010-10-25,0.7207902525258415
2010-10-26,0.7397994531283382
2010-10-27,0.7371129192434429
2010-10-28,0.7138602699489469
2010-10-29,0.7192516312764687
2010-11-01,0.7171130366840213
2010-11-02,0.7252000725481772
2010-11-03,0.7173164876304368
2010-11-04,0.7114396217346102
2010-11-05,0.7104402861397211
2010-11-08,0.7248032492850873
2010-11-09,0.721797465830744
2010-11-10,0.7261590945977332
2010-11-11,0.7223741738633885
2010-11-12,0.7151199051600692
2010-11-15,0.6627350124607535
2010-11-16,0.6755945797158538
2010-11-17,0.6774272524412431
2010-11-18,0.6298044582417229
2010-11-19,0.6210160277141109
2010-11-22,0.626439762695214
2010-11-23,0.6210937081906592
2010-11-24,0.6033596749882912
2010-11-25,0.6014730596267598
2010-11-26,0.6078131051658929
2010-11-29,0.5920671987860222
2010-11-30,0.588740203498274
2010-12-01,0.5912136223333674
2010-12-02,0.5949733000797851
2010-12-03,0.5910707611666314
2010-12-06,0.5847914727768251
2010-12-07,0.5859506806397957
2010-12-08,0.5827963113998773
2010-12-09,0.5827963113998773
2010-12-10,0.5885526269417378
2010-12-13,0.5896083368437808
2010-12-14,0.5958043198959688
2010-12-15,0.6025378586904332
2010-12-16,0.5990937947990455
2010-12-17,0.5882877306361165
2010-12-20,0.5885982604624733
2010-12-21,0.5936610505394602
2010-12-22,0.5941973006962664
2010-12-23,0.6006144149621074
2010-12-24,0.605219624173366
2010-12-27,0.6123745702053622
2010-12-28,0.6132586385476553
2010-12-29,0.6071778932438578
2010-12-30,0.5982499039585902
2010-12-31,0.5895594731621825
2011-01-04,0.5987334259433758
2011-01-05,0.6021498449381104
2011-01-06,0.6015760480319394
2011-01-07,0.6057133812499638
2011-01-10,0.5844752168607703
2011-01-11,0.5840949480045553
2011-01-12,0.5707468535568401
2011-01-13,0.5771825274544383
2011-01-14,0.5887826429369706
2011-01-17,0.5947615713676402
2011-01-18,0.5996161539443033
2011-01-19,0.6013480170863932
