date,FCT_Br_1@40
2019-12-06,
2019-12-09,
2019-12-10,
2019-12-11,
2019-12-12,
2019-12-13,
2019-12-16,
2019-12-17,
2019-12-18,
2019-12-19,
2019-12-20,
2019-12-23,
2019-12-24,
2019-12-25,
2019-12-26,
2019-12-27,
2019-12-30,
2019-12-31,
2020-01-02,
2020-01-03,
2020-01-06,
2020-01-07,
2020-01-08,
2020-01-09,
2020-01-10,
2020-01-13,
2020-01-14,
2020-01-15,
2020-01-16,
2020-01-17,
2020-01-20,
2020-01-21,
2020-01-22,
2020-01-23,
2020-02-03,
2020-02-04,
2020-02-05,
2020-02-06,
2020-02-07,
2020-02-10,0.16651162790697674
2020-02-11,0.17216117216117216
2020-02-12,0.15377446411929171
2020-02-13,0.10654936461388075
2020-02-14,0.06237424547283702
2020-02-17,0.09221311475409837
2020-02-18,0.0944558521560575
2020-02-19,0.07805907172995781
2020-02-20,0.11475409836065574
2020-02-21,0.0718232044198895
2020-02-24,0.06153846153846154
2020-02-25,0.12076271186440678
2020-02-26,0.10272536687631027
2020-02-27,0.07933194154488518
2020-02-28,0.04285714285714286
2020-03-02,0.05432595573440644
2020-03-03,0.029880478087649404
2020-03-04,0.00911854103343465
2020-03-05,-0.02004008016032064
2020-03-06,-0.023255813953488372
2020-03-09,-0.07692307692307693
2020-03-10,-0.07080504364694472
2020-03-11,-0.004625346901017576
2020-03-12,-0.03125
2020-03-13,-0.031192660550458717
2020-03-16,-0.07577174929840973
2020-03-17,-0.0856610800744879
2020-03-18,-0.09406392694063927
2020-03-19,-0.16681695220919748
2020-03-20,-0.16279069767441862
2020-03-23,-0.20492524186455585
2020-03-24,-0.1978984238178634
2020-03-25,-0.18985126859142606
2020-03-26,-0.19546247818499127
2020-03-27,-0.18271827182718273
2020-03-30,-0.13688212927756654
2020-03-31,-0.1431297709923664
2020-04-01,-0.13740458015267176
2020-04-02,-0.1339622641509434
2020-04-03,-0.1859582542694497
2020-04-07,-0.15917602996254682
2020-04-08,-0.16074766355140188
2020-04-09,-0.14766355140186915
2020-04-10,-0.17679558011049723
2020-04-13,-0.18059299191374664
2020-04-14,-0.184070796460177
2020-04-15,-0.1536480686695279
2020-04-16,-0.1458670988654781
2020-04-17,-0.11092044372605893
2020-04-20,-0.06865823140196906
2020-04-21,-0.08655806123711222
2020-04-22,-0.14620079173081166
2020-04-23,-0.10440254335006204
2020-04-24,-0.10231432444446872
2020-04-27,-0.07244072159932834
2020-04-28,-0.11336135133401569
2020-04-29,-0.10164124520560149
2020-04-30,-0.10365652642456057
2020-05-06,-0.07175458078845154
2020-05-07,-0.06231321895052073
2020-05-08,-0.03152102637206055
2020-05-11,-0.07790676786275727
2020-05-12,-0.12210081975815469
2020-05-13,-0.09582172863407065
2020-05-14,-0.09953101177398181
2020-05-15,-0.08323645189581717
2020-05-18,-0.05345368711693831
2020-05-19,-0.04391908731333826
2020-05-20,0.0025073611996482606
2020-05-21,-0.01097889806097709
2020-05-22,-0.002127941316859747
2020-05-25,0.01172036585926392
2020-05-26,0.031824589638252514
2020-05-27,0.05059374048975677
2020-05-28,0.07291907338724367
2020-05-29,0.13798992665461812
2020-06-01,0.10292357230192102
2020-06-02,0.08259742584193912
2020-06-03,0.07524492149268895
2020-06-04,0.08061650398713745
2020-06-05,0.06948414093118592
2020-06-08,0.06202107279693528
2020-06-09,0.018333612059326352
2020-06-10,0.051346063468467804
2020-06-11,0.06482123521394763
2020-06-12,0.0670365106186743
2020-06-15,0.049340463710462384
2020-06-16,0.04401228249744118
2020-06-17,0.010416666666666309
2020-06-18,-0.039130434782609004
2020-06-19,-0.0066518847006655545
2020-06-22,0.019122609673790644
2020-06-23,-0.023041474654378218
2020-06-24,-0.046538024971623695
2020-06-29,-0.0686164229471322
2020-06-30,-0.03409090909090988
2020-07-01,-0.08286038592508539
2020-07-02,-0.09485714285714249
2020-07-03,-0.10776361529548042
2020-07-06,-0.10544611819235174
2020-07-07,-0.10385064177362864
2020-07-08,-0.04038004750593797
2020-07-09,-0.04807692307692261
2020-07-10,-0.07073170731707333
2020-07-13,-0.0288461538461537
2020-07-14,-0.06982248520710095
2020-07-15,-0.09546539379475061
2020-07-16,-0.10869565217391507
2020-07-17,-0.14654161781946262
2020-07-20,-0.19730941704036134
2020-07-21,-0.17474633596392558
2020-07-22,-0.14060742407199328
2020-07-23,-0.16188289322617885
2020-07-24,-0.15727699530516648
2020-07-27,-0.15801614763552657
2020-07-28,-0.18786464410735296
2020-07-29,-0.182669789227168
2020-07-30,-0.17743830787309253
2020-07-31,-0.16529894490035424
2020-08-03,-0.08577878103837691
2020-08-04,-0.052060737527117144
2020-08-05,-0.033165829145730526
2020-08-06,0.01590457256461015
2020-08-07,0.053926206244084764
2020-08-10,0.04847396768401945
2020-08-11,0.07705627705627496
2020-08-12,0.03672075149444714
2020-08-13,0.034482758620687615
2020-08-14,0.02050861361771806
2020-08-17,0.005595523581133715
2020-08-18,0.004709576138145915
2020-08-19,0.021739130434780672
2020-08-20,0.04707505280855091
2020-08-21,0.10354814016371074
2020-08-24,0.14569943029145674
2020-08-25,0.1654232336282349
2020-08-26,0.1820924993014388
2020-08-27,0.18542569015339494
2020-08-28,0.18811675343109574
2020-08-31,0.21246833890930406
2020-09-01,0.2395250096894331
2020-09-02,0.2455131478837263
2020-09-03,0.23555741398778615
2020-09-04,0.19846775494891458
2020-09-07,0.1983700352821747
2020-09-08,0.1944328702196626
2020-09-09,0.16884694558349417
2020-09-10,0.1912760642721174
2020-09-11,0.22548832960422494
2020-09-14,0.22848539382601876
2020-09-15,0.1955846212743348
2020-09-16,0.17797443537477137
2020-09-17,0.17197881160719575
2020-09-18,0.18612485106553509
2020-09-21,0.16736014986023973
2020-09-22,0.17998032505757913
2020-09-23,0.17136509854544246
2020-09-24,0.16844737440327218
2020-09-25,0.14411145680334342
2020-09-28,0.12299353524953724
2020-09-29,0.1037290041869952
2020-09-30,0.10103532724314257
2020-10-09,0.07071321676335406
2020-10-12,0.06366127951863271
2020-10-13,0.07921577489908438
2020-10-14,0.03915303724084892
2020-10-15,0.04373491779522404
2020-10-16,0.04402668912153002
2020-10-19,0.029955700286833524
2020-10-20,0.04707216370451303
2020-10-21,0.04030726560012413
2020-10-22,0.02312775330396452
2020-10-23,0.0010976948408340877
2020-10-26,-0.025470653377630006
2020-10-27,-0.05564924114671183
2020-10-28,-0.0930626057529615
2020-10-29,-0.10302351623740263
2020-10-30,-0.11323943661971869
2020-11-02,-0.10286677908937641
2020-11-03,-0.15186246418338162
2020-11-04,-0.17599067599067597
2020-11-05,-0.20657276995305152
2020-11-06,-0.19166666666666637
2020-11-09,-0.17639902676398997
2020-11-10,-0.18842364532019662
2020-11-11,-0.17351318209687183
2020-11-12,-0.15053091817613837
2020-11-13,-0.16363636363636236
2020-11-16,-0.1711026615969561
2020-11-17,-0.143968871595328
2020-11-18,-0.12276045122760194
2020-11-19,-0.11199999999999738
2020-11-20,-0.13355481727574486
2020-11-23,-0.1742372881355903
2020-11-24,-0.16916780354706398
2020-11-25,-0.20028308563340155
2020-11-26,-0.20087336244541207
2020-11-27,-0.1725631768953044
2020-11-30,-0.18481375358165963
2020-12-01,-0.21212121212120924
2020-12-02,-0.20520231213872567
2020-12-03,-0.21083455344070018
2020-12-04,-0.17620481927710577
2020-12-07,-0.22280570142535297
2020-12-08,-0.22668688400302942
2020-12-09,-0.22580645161289975
2020-12-10,-0.23019431988041583
2020-12-11,-0.21571534469977524
2020-12-14,-0.13716814159291812
2020-12-15,-0.14686346863468425
2020-12-16,-0.133720930232556
2020-12-17,-0.09482758620689448
2020-12-18,-0.09246088193456413
2020-12-21,-0.03840028282980073
2020-12-22,-0.07528917788317901
2020-12-23,-0.05622609730796461
2020-12-24,-0.021385353033394887
2020-12-25,-0.014560002922960065
2020-12-28,-0.04053166834084913
2020-12-29,-0.03743925152962758
2020-12-30,-0.03276650130708088
2020-12-31,-0.017312706134729582
2021-01-04,-0.0323754179461341
2021-01-05,-0.014317785704030625
2021-01-06,-0.0014708327871678117
2021-01-07,0.008132378086715325
2021-01-08,6.615572904739127e-05
2021-01-11,-0.04168638084146189
2021-01-12,-0.07913588340081565
2021-01-13,-0.09464904061975639
2021-01-14,-0.07003841617864257
2021-01-15,-0.07492680255999197
2021-01-18,-0.06704496773798821
2021-01-19,-0.06283273856960006
2021-01-20,-0.03147282764556846
2021-01-21,-0.0403411080255365
2021-01-22,-0.04608027816808613
2021-01-25,-0.052655450615736676
2021-01-26,-0.028910102767898446
2021-01-27,-0.019941737924105796
2021-01-28,-0.0008637422855437368
2021-01-29,0.007881668202904032
2021-02-01,-0.009620696506985538
2021-02-02,0.023233178100844958
2021-02-03,0.01840289571546524
2021-02-04,0.03241488790841727
2021-02-05,0.046785021235911786
2021-02-08,0.04464398113073567
2021-02-09,-0.00788035410940581
2021-02-10,-0.01055041170104782
2021-02-18,0.024619291287235574
2021-02-19,-0.007854272142826616
2021-02-22,0.036314363143630485
2021-02-23,0.022866703848298225
2021-02-24,0.0770101925254809
2021-02-25,0.11578947368421025
2021-02-26,0.09666848716548257
2021-03-01,0.13343799058084688
2021-03-02,0.12448132780082945
2021-03-03,0.17255504352278536
2021-03-04,0.1372549019607844
2021-03-05,0.1076011846001975
2021-03-08,0.14216163583252253
2021-03-09,0.16147580258744687
2021-03-10,0.14354527938343037
2021-03-11,0.08444854637748109
2021-03-12,0.09107635694572279
2021-03-15,0.13959854014598586
2021-03-16,0.15353075170842898
2021-03-17,0.19285714285714353
2021-03-18,0.1745890715237679
2021-03-19,0.13882767739092192
2021-03-22,0.1595836947094543
2021-03-23,0.16681071737251602
2021-03-24,0.13147751605995803
2021-03-25,0.12203389830508576
2021-03-26,0.1212505280946357
2021-03-29,0.1037932471863287
2021-03-30,0.10396039603960505
2021-03-31,0.11322314049586911
2021-04-01,0.10791957324579521
2021-04-02,0.11669367909238396
2021-04-06,0.11450381679389454
2021-04-07,0.0854191497814876
2021-04-08,0.06736423490186305
2021-04-09,0.0517757160591057
2021-04-12,0.03476397681506397
2021-04-13,0.036922032527316156
2021-04-14,0.05282783448417353
2021-04-15,0.046538568765993285
2021-04-16,0.03033261716348433
2021-04-19,0.059245842627549464
2021-04-20,0.03584916584707995
2021-04-21,-0.0020263019336184906
2021-04-22,-0.010261799128047436
2021-04-23,-0.04017633967162013
2021-04-26,-0.027577070878600986
2021-04-27,-0.04232238274556764
2021-04-28,-0.036234314545397106
2021-04-29,-0.04516334267814401
2021-04-30,-0.011769282226938703
2021-05-06,0.0528950611201344
2021-05-07,0.003307881541307679
2021-05-10,-0.023520662399700194
2021-05-11,-0.029340807588178204
2021-05-12,0.05418803807852752
2021-05-13,0.049510369932573496
2021-05-14,0.028559636052562728
2021-05-17,0.06755559115014403
2021-05-18,0.03031693973172133
2021-05-19,-0.007666144913050951
2021-05-20,-0.01997712126608425
2021-05-21,-0.025472578424418225
2021-05-24,-0.033616135219328755
2021-05-25,-0.007460358664378352
2021-05-26,0.0014926275562787141
2021-05-27,-0.0061019220990811245
2021-05-28,0.024325727333117508
2021-05-31,0.03035058708364804
2021-06-01,0.05817050943353319
2021-06-02,0.04817952923462437
2021-06-03,0.02236726441553381
2021-06-04,0.01587180408571307
2021-06-07,0.035099337748343326
2021-06-08,0.04230895375532857
2021-06-09,0.04796320630748917
2021-06-10,0.04771306350773199
2021-06-11,0.05273566249175931
2021-06-15,0.04144736842105184
