date,FCT_Ac_Tr_1@10
2011-04-15,0.0
2011-04-18,0.0
2011-04-19,0.0
2011-04-20,0.0
2011-04-21,0.0
2011-04-22,0.0
2011-04-25,0.0
2011-04-26,0.0
2011-04-27,0.0
2011-04-28,0.0
2011-04-29,
2011-05-03,
2011-05-04,
2011-05-05,
2011-05-06,
2011-05-09,
2011-05-10,
2011-05-11,
2011-05-12,
2011-05-13,
2011-05-16,
2011-05-17,
2011-05-18,
2011-05-19,
2011-05-20,
2011-05-23,
2011-05-24,
2011-05-25,
2011-05-26,
2011-05-27,
2011-05-30,
2011-05-31,
2011-06-01,
2011-06-02,
2011-06-03,
2011-06-07,
2011-06-08,
2011-06-09,
2011-06-10,
2011-06-13,
2011-06-14,
2011-06-15,
2011-06-16,
2011-06-17,
2011-06-20,
2011-06-21,
2011-06-22,
2011-06-23,
2011-06-24,-0.39655660377357493
2011-06-27,-0.2766447368421022
2011-06-28,-0.23253816793892673
2011-06-29,-0.23251879699248262
2011-06-30,-0.17470930232558252
2011-07-01,-0.14209280303031618
2011-07-04,-0.08336466165413431
2011-07-05,0.013293650793645048
2011-07-06,0.11854089219330284
2011-07-07,0.18642723880597384
2011-07-08,0.1800000000000044
2011-07-11,0.26815476190476656
2011-07-12,0.28184647302904076
2011-07-13,0.3534482758620611
2011-07-14,0.3864893617021211
2011-07-15,0.39587053571427844
2011-07-18,0.42222906403941823
2011-07-19,0.385769230769235
2011-07-20,0.2717213114754044
2011-07-21,0.15165094339622187
2011-07-22,0.07804487179488462
2011-07-25,0.028876582278478134
2011-07-26,0.01789383561645201
2011-07-27,8.928571429743317e-05
2011-07-28,-0.012870370370354848
2011-07-29,-0.01870229007634843
2011-08-01,-0.09285714285713426
2011-08-02,-0.14888211382115674
2011-08-03,-0.2072727272727248
2011-08-04,-0.09622844827586123
2011-08-05,0.0524801587301602
2011-08-08,0.01560283687944426
2011-08-09,-0.14506880733945368
2011-08-10,-0.215229257641921
2011-08-11,-0.33270042194092025
2011-08-12,-0.39232283464566975
2011-08-15,-0.47121478873240014
2011-08-16,-0.5951035031847111
2011-08-17,-0.730149253731339
2011-08-18,-0.8957725947521854
2011-08-19,-1.0839183381088744
2011-08-22,-1.1904155495978592
2011-08-23,-1.2813801739816597
2011-08-24,-1.4105802027782663
2011-08-25,-1.4341617953440304
2011-08-26,-1.4870085103124664
2011-08-29,-1.5254034300249886
2011-08-30,-1.490521994921922
2011-08-31,-1.2508630429877796
2011-09-01,-1.0711855101063503
2011-09-02,-0.8374513943842512
2011-09-05,-0.600642043000132
2011-09-06,-0.1657376486171789
2011-09-07,0.48420110347462914
2011-09-08,1.0218348101825243
2011-09-09,1.3695134482693858
2011-09-13,1.62199682962603
2011-09-14,1.6677745462982456
2011-09-15,1.8322745808388021
2011-09-16,1.709128563615514
2011-09-19,1.6995885051268125
2011-09-20,1.5768533991879725
2011-09-21,1.490526422200918
2011-09-22,1.0081897982957444
2011-09-23,0.6576856167843855
2011-09-26,0.32196519502490795
2011-09-27,0.1104578838544551
2011-09-28,-0.02986387943607294
2011-09-29,-0.22738082853701005
2011-09-30,-0.3921425185958073
