date,FCT_Dmi_Adx@180
2011-04-15,
2011-04-18,
2011-04-19,
2011-04-20,
2011-04-21,
2011-04-22,
2011-04-25,
2011-04-26,
2011-04-27,
2011-04-28,
2011-04-29,
2011-05-03,
2011-05-04,
2011-05-05,
2011-05-06,
2011-05-09,
2011-05-10,
2011-05-11,
2011-05-12,
2011-05-13,
2011-05-16,
2011-05-17,
2011-05-18,
2011-05-19,
2011-05-20,
2011-05-23,
2011-05-24,
2011-05-25,
2011-05-26,
2011-05-27,
2011-05-30,
2011-05-31,
2011-06-01,
2011-06-02,
2011-06-03,
2011-06-07,
2011-06-08,
2011-06-09,
2011-06-10,
2011-06-13,
2011-06-14,
2011-06-15,
2011-06-16,
2011-06-17,
2011-06-20,
2011-06-21,
2011-06-22,
2011-06-23,
2011-06-24,
2011-06-27,
2011-06-28,
2011-06-29,
2011-06-30,
2011-07-01,
2011-07-04,
2011-07-05,
2011-07-06,
2011-07-07,
2011-07-08,
2011-07-11,
2011-07-12,
2011-07-13,
2011-07-14,
2011-07-15,
2011-07-18,
2011-07-19,
2011-07-20,
2011-07-21,
2011-07-22,
2011-07-25,
2011-07-26,
2011-07-27,
2011-07-28,
2011-07-29,
2011-08-01,
2011-08-02,
2011-08-03,
2011-08-04,
2011-08-05,
2011-08-08,
2011-08-09,
2011-08-10,
2011-08-11,
2011-08-12,
2011-08-15,
2011-08-16,
2011-08-17,
2011-08-18,
2011-08-19,
2011-08-22,
2011-08-23,
2011-08-24,
2011-08-25,
2011-08-26,
2011-08-29,
2011-08-30,
2011-08-31,
2011-09-01,
2011-09-02,
2011-09-05,
2011-09-06,
2011-09-07,
2011-09-08,
2011-09-09,
2011-09-13,
2011-09-14,
2011-09-15,
2011-09-16,
2011-09-19,
2011-09-20,
2011-09-21,
2011-09-22,
2011-09-23,
2011-09-26,
2011-09-27,
2011-09-28,
2011-09-29,
2011-09-30,
2011-10-10,
2011-10-11,
2011-10-12,
2011-10-13,
2011-10-14,
2011-10-17,
2011-10-18,
2011-10-19,
2011-10-20,
2011-10-21,
2011-10-24,
2011-10-25,
2011-10-26,
2011-10-27,
2011-10-28,
2011-10-31,
2011-11-01,
2011-11-02,
2011-11-03,
2011-11-04,
2011-11-07,
2011-11-08,
2011-11-09,
2011-11-10,
2011-11-11,
2011-11-14,
2011-11-15,
2011-11-16,
2011-11-17,
2011-11-18,
2011-11-21,
2011-11-22,
2011-11-23,
2011-11-24,
2011-11-25,
2011-11-28,
2011-11-29,
2011-11-30,
2011-12-01,
2011-12-02,
2011-12-05,
2011-12-06,
2011-12-07,
2011-12-08,
2011-12-09,
2011-12-12,
2011-12-13,
2011-12-14,
2011-12-15,
2011-12-16,
2011-12-19,
2011-12-20,
2011-12-21,
2011-12-22,
2011-12-23,
2011-12-26,
2011-12-27,
2011-12-28,
2011-12-29,
2011-12-30,
2012-01-04,
2012-01-05,
2012-01-06,
2012-01-09,
2012-01-10,
2012-01-11,
2012-01-12,
2012-01-13,
2012-01-16,
2012-01-17,
2012-01-18,
2012-01-19,
2012-01-20,
2012-01-30,
2012-01-31,
2012-02-01,
2012-02-02,
2012-02-03,
2012-02-06,
2012-02-07,
2012-02-08,
2012-02-09,
2012-02-10,
2012-02-13,
2012-02-14,
2012-02-15,
2012-02-16,
2012-02-17,
2012-02-20,
2012-02-21,
2012-02-22,
2012-02-23,
2012-02-24,
2012-02-27,
2012-02-28,
2012-02-29,
2012-03-01,
2012-03-02,
2012-03-05,
2012-03-06,
2012-03-07,
2012-03-08,
2012-03-09,
2012-03-12,
2012-03-13,
2012-03-14,
2012-03-15,
2012-03-16,
2012-03-19,
2012-03-20,
2012-03-21,
2012-03-22,
2012-03-23,
2012-03-26,
2012-03-27,
2012-03-28,
2012-03-29,
2012-03-30,
2012-04-05,
2012-04-06,
2012-04-09,
2012-04-10,
2012-04-11,
2012-04-12,
2012-04-13,
2012-04-16,
2012-04-17,
2012-04-18,
2012-04-19,
2012-04-20,
2012-04-23,
2012-04-24,
2012-04-25,
2012-04-26,
2012-04-27,
2012-05-02,
2012-05-03,
2012-05-04,
2012-05-07,
2012-05-08,
2012-05-09,
2012-05-10,
2012-05-11,
2012-05-14,
2012-05-15,
2012-05-16,
2012-05-17,
2012-05-18,
2012-05-21,
2012-05-22,
2012-05-23,
2012-05-24,
2012-05-25,
2012-05-28,
2012-05-29,
2012-05-30,
2012-05-31,
2012-06-01,
2012-06-04,
2012-06-05,
2012-06-06,
2012-06-07,
2012-06-08,
2012-06-11,
2012-06-12,
2012-06-13,
2012-06-14,
2012-06-15,
2012-06-18,
2012-06-19,
2012-06-20,
2012-06-21,
2012-06-25,
2012-06-26,
2012-06-27,
2012-06-28,
2012-06-29,
2012-07-02,
2012-07-03,
2012-07-04,
2012-07-05,
2012-07-06,
2012-07-09,
2012-07-10,
2012-07-11,
2012-07-12,
2012-07-13,
2012-07-16,
2012-07-17,
2012-07-18,
2012-07-19,
2012-07-20,
2012-07-23,
2012-07-24,
2012-07-25,
2012-07-26,
2012-07-27,
2012-07-30,
2012-07-31,
2012-08-01,
2012-08-02,
2012-08-03,
2012-08-06,
2012-08-07,
2012-08-08,
2012-08-09,
2012-08-10,
2012-08-13,
2012-08-14,
2012-08-15,
2012-08-16,
2012-08-17,
2012-08-20,
2012-08-21,
2012-08-22,
2012-08-23,
2012-08-24,
2012-08-27,
2012-08-28,
2012-08-29,
2012-08-30,
2012-08-31,
2012-09-03,
2012-09-04,
2012-09-05,
2012-09-06,
2012-09-07,
2012-09-10,
2012-09-11,
2012-09-12,
2012-09-13,
2012-09-14,
2012-09-17,
2012-09-18,
2012-09-19,
2012-09-20,
2012-09-21,
2012-09-24,
2012-09-25,
2012-09-26,
2012-09-27,
2012-09-28,21.373188714579697
2012-10-08,21.432780303410485
2012-10-09,21.457848746694108
2012-10-10,21.478399842136273
2012-10-11,21.50984325759129
2012-10-12,21.534307836321776
2012-10-15,21.56600640895323
2012-10-16,21.590536936484348
2012-10-17,21.62215198867769
2012-10-18,21.65206960450067
2012-10-19,21.690449154771205
2012-10-22,21.731240320724943
2012-10-23,21.786320237144196
2012-10-24,21.843818748767152
2012-10-25,21.901195725978635
2012-10-26,21.96593501812276
2012-10-29,22.034882980724547
2012-10-30,22.119124981615627
2012-10-31,22.190861484973976
2012-11-01,22.25424551931575
2012-11-02,22.292812524689953
2012-11-05,22.32734291064618
2012-11-06,22.364268473967368
2012-11-07,22.40302177404731
2012-11-08,22.446098954965443
2012-11-09,22.476934597301877
2012-11-12,22.50832386958969
2012-11-13,22.54114614115829
2012-11-14,22.573687544359302
2012-11-15,22.604961453611338
2012-11-16,22.63555758596162
2012-11-19,22.67212687549131
2012-11-20,22.71288675083813
2012-11-21,22.750388597192256
2012-11-22,22.79283929318798
2012-11-23,22.835900291650113
2012-11-26,22.887002032967246
2012-11-27,22.936300653330097
2012-11-28,22.985586058673647
2012-11-29,23.033869626270832
2012-11-30,23.08617042160839
2012-12-03,23.130518335430764
2012-12-04,23.173964852564424
2012-12-05,23.216039521636386
2012-12-06,23.25362179673513
2012-12-07,23.285355136140666
2012-12-10,23.310045948171123
2012-12-11,23.331027540621367
2012-12-12,23.348226278577183
2012-12-13,23.36982863341851
2012-12-14,23.387964943914668
2012-12-17,23.400718914880333
2012-12-18,23.414436529088498
2012-12-19,23.427813309628814
2012-12-20,23.436564771691945
2012-12-21,23.438883568150025
2012-12-24,23.4421255813622
2012-12-25,23.42828805454261
2012-12-26,23.410056369224762
2012-12-27,23.37841110410367
2012-12-28,23.344683202466705
2012-12-31,23.30253907347633
2013-01-04,23.255967421777505
2013-01-07,23.202888951594204
2013-01-08,23.14817416416514
2013-01-09,23.092067312919568
2013-01-10,23.029115565851896
2013-01-11,22.96938701238697
2013-01-14,22.908364667761226
2013-01-15,22.834573267897607
2013-01-16,22.76532365037645
2013-01-17,22.69286516458548
2013-01-18,22.611511921562855
2013-01-21,22.52686180074478
2013-01-22,22.442250863084887
2013-01-23,22.352520728115394
2013-01-24,22.261723637208
2013-01-25,22.17095711172411
2013-01-28,22.06956398813701
2013-01-29,21.96171075561906
2013-01-30,21.856361321577314
2013-01-31,21.76125128360066
2013-02-01,21.645085963897795
2013-02-04,21.52459068153665
2013-02-05,21.398011224874036
2013-02-06,21.2756612639474
2013-02-07,21.164328816718882
2013-02-08,21.06106003306702
2013-02-18,20.969461645771254
2013-02-19,20.87585684689938
2013-02-20,20.79408012718716
2013-02-21,20.739993089000638
2013-02-22,20.70200970578218
2013-02-25,20.659280035583368
2013-02-26,20.614764560224824
2013-02-27,20.568118879472227
2013-02-28,20.516692600710197
2013-03-01,20.44132204737609
2013-03-04,20.370255869252468
2013-03-05,20.30551552648819
2013-03-06,20.243497256165995
2013-03-07,20.171915990461894
2013-03-08,20.104116932450363
2013-03-11,20.02159536078873
2013-03-12,19.935592138994522
2013-03-13,19.84727012327241
2013-03-14,19.770101352514846
2013-03-15,19.696552844054594
2013-03-18,19.62195759278846
2013-03-19,19.553903002018455
2013-03-20,19.480772950492362
2013-03-21,19.38453119007592
2013-03-22,19.290563782445687
2013-03-25,19.202410816452787
2013-03-26,19.120801144064597
2013-03-27,19.029242169671452
2013-03-28,18.967670436241367
2013-03-29,18.934917111499754
2013-04-01,18.918645097571826
2013-04-02,18.885159275636347
2013-04-03,18.850719467144536
2013-04-08,18.814396878109733
2013-04-09,18.776971564400778
2013-04-10,18.738276877041066
2013-04-11,18.729691283254297
2013-04-12,18.732298326963598
2013-04-15,18.729800251719336
2013-04-16,18.737038381689125
2013-04-17,18.739317713829653
2013-04-18,18.73291193521082
2013-04-19,18.69639359961804
2013-04-22,18.63557594737836
2013-04-23,18.577077997150255
2013-04-24,18.494734901559756
2013-04-25,18.413442591061013
2013-04-26,18.335018381416692
2013-05-02,18.265783000461724
2013-05-03,18.189482857135875
2013-05-06,18.113867372563988
2013-05-07,18.040011714465592
2013-05-08,17.962118238883363
2013-05-09,17.88086882760923
2013-05-10,17.813234103415045
2013-05-13,17.722999952349916
2013-05-14,17.628560111135744
2013-05-15,17.536981278247808
2013-05-16,17.443833424265627
2013-05-17,17.328390399975095
2013-05-20,17.209342816446238
2013-05-21,17.091537029939712
2013-05-22,16.97429060507948
2013-05-23,16.862656373578634
2013-05-24,16.74241558349413
2013-05-27,16.62683434846569
2013-05-28,16.513867529182566
2013-05-29,16.398669873317544
2013-05-30,16.267808131557768
2013-05-31,16.120085099186802
2013-06-03,15.960098810016484
2013-06-04,15.785886459537588
2013-06-05,15.61708554648352
2013-06-06,15.454496009943437
2013-06-07,15.281269461314924
2013-06-13,15.09185368389972
2013-06-14,14.90266405981146
2013-06-17,14.72344448708353
2013-06-18,14.572935172074661
2013-06-19,14.436060487387278
2013-06-20,14.313332384656132
2013-06-21,14.19303929176934
2013-06-24,14.091446066898445
2013-06-25,13.981448839686156
2013-06-26,13.889533674381092
2013-06-27,13.800512557177003
2013-06-28,13.70206528106943
2013-07-01,13.598807395399735
2013-07-02,13.485675708841482
2013-07-03,13.386732103621965
2013-07-04,13.27858246725572
2013-07-05,13.1888814109845
2013-07-08,13.10477644642459
2013-07-09,13.012021886722394
2013-07-10,12.943929536887733
2013-07-11,12.883471322688257
2013-07-12,12.81775764729327
2013-07-15,12.768741441499479
2013-07-16,12.718752228763709
2013-07-17,12.663943483337233
2013-07-18,12.61632978950552
2013-07-19,12.563860783240868
2013-07-22,12.500999124026348
2013-07-23,12.434232415726587
2013-07-24,12.35878078786894
2013-07-25,12.280300656041666
2013-07-26,12.206728242602138
2013-07-29,12.133664459844178
2013-07-30,12.051460801843245
2013-07-31,11.9590240041949
2013-08-01,11.862899698662599
2013-08-02,11.774950344815476
2013-08-05,11.686559550892177
2013-08-06,11.604261368253352
2013-08-07,11.522345017422833
2013-08-08,11.425772527138877
2013-08-09,11.319737623795092
2013-08-12,11.217741934321232
2013-08-13,11.112234522077697
2013-08-14,11.003768605722046
2013-08-15,10.894736213360524
2013-08-16,10.789554173084307
2013-08-19,10.689918008535512
2013-08-20,10.585116386866124
2013-08-21,10.478056015103826
2013-08-22,10.379090838427603
2013-08-23,10.276088099064197
2013-08-26,10.167133372023061
2013-08-27,10.053012723965413
2013-08-28,9.945655713464335
2013-08-29,9.837937389875448
2013-08-30,9.72673531341805
2013-09-02,9.603509691643719
2013-09-03,9.487988744916695
2013-09-04,9.37356853042768
2013-09-05,9.269304935655999
2013-09-06,9.167185359562446
2013-09-09,9.075139485471615
2013-09-10,9.00114460583673
2013-09-11,8.929020809069428
2013-09-12,8.856879430363765
2013-09-13,8.784998190030402
2013-09-16,8.72413233219702
2013-09-17,8.67180807511114
2013-09-18,8.62309474804759
2013-09-23,8.574356862499
2013-09-24,8.523727856227318
2013-09-25,8.480772871020964
2013-09-26,8.434860839852067
2013-09-27,8.408839950551746
2013-09-30,8.393860675950659
2013-10-08,8.40793105644865
2013-10-09,8.422181161232423
2013-10-10,8.464844568834959
2013-10-11,8.513777491091558
2013-10-14,8.564784308964567
2013-10-15,8.608236320226503
2013-10-16,8.653442886947248
2013-10-17,8.702829674182874
2013-10-18,8.741228241008569
2013-10-21,8.78876839397091
2013-10-22,8.843809520686106
2013-10-23,8.889075709896911
2013-10-24,8.94249157528311
2013-10-25,9.019255031028953
2013-10-28,9.10920903738134
