date,FCT_Cci@5
2011-04-15,
2011-04-18,
2011-04-19,
2011-04-20,
2011-04-21,32.66090297790581
2011-04-22,-114.45147679324593
2011-04-25,-45.69892473118141
2011-04-26,-109.10652920962187
2011-04-27,-38.84711779448882
2011-04-28,92.27467811158719
2011-04-29,26.129943502825157
2011-05-03,99.14841849148414
2011-05-04,-22.030651340995476
2011-05-05,-166.66666666666174
2011-05-06,-136.49250708788915
2011-05-09,-73.39117859725215
2011-05-10,-37.5618533513252
2011-05-11,96.49122807017403
2011-05-12,108.4864391951005
2011-05-13,154.93827160493845
2011-05-16,85.67153011597452
2011-05-17,39.74706413730729
2011-05-18,10.784313725491161
2011-05-19,-123.9316239316249
2011-05-20,-76.71957671957831
2011-05-23,-107.42971887549966
2011-05-24,-67.37588652481915
2011-05-25,52.01698513800861
2011-05-26,120.15503875969424
2011-05-27,-51.94805194805361
2011-05-30,-46.25199362041593
2011-05-31,-59.46791862284729
2011-06-01,-80.5422647527923
2011-06-02,-166.66666666667126
2011-06-03,-122.97734627831596
2011-06-07,-86.03117505995216
2011-06-08,-59.071729957805125
2011-06-09,-88.06404657932985
2011-06-10,-146.05734767025146
2011-06-13,-91.90672153635153
2011-06-14,103.03030303030356
2011-06-15,58.542413381122365
2011-06-16,-73.80952380952189
2011-06-17,-56.30630630630716
2011-06-20,-120.00000000000027
2011-06-21,-88.54166666666731
2011-06-22,-57.0652173913045
2011-06-23,70.12487992314966
2011-06-24,89.66565349543839
2011-06-27,46.23983739837375
2011-06-28,100.56258790436148
2011-06-29,-143.3823529411736
2011-06-30,-16.43192488262973
2011-07-01,-50.35971223021795
2011-07-04,63.279857397506404
2011-07-05,103.38680926916334
2011-07-06,161.4583333333293
2011-07-07,37.58654797230415
2011-07-08,-69.87399770904871
2011-07-11,-82.0105820105832
2011-07-12,-89.84047019311627
2011-07-13,-24.534686971235768
2011-07-14,-10.869565217393587
2011-07-15,-46.29629629629209
2011-07-18,64.81481481481903
2011-07-19,-18.518518518526943
2011-07-20,-97.22222222222854
2011-07-21,-166.66666666666666
2011-07-22,-101.44927536231825
2011-07-25,-48.02259887005559
2011-07-26,-46.29629629629033
2011-07-27,-39.215686274522916
2011-07-28,-32.407407407408286
2011-07-29,-44.871794871841125
2011-08-01,-159.0909090909408
2011-08-02,-96.77419354840129
2011-08-03,-24.691358024669526
2011-08-04,166.66666666666248
2011-08-05,90.84084084084044
2011-08-08,-113.09523809523766
2011-08-09,-165.6184486373182
2011-08-10,-65.38701622971212
2011-08-11,-62.54029658284892
2011-08-12,-40.157004830919796
2011-08-15,-152.3178807946999
2011-08-16,-136.3429092567254
2011-08-17,-103.38214783821626
2011-08-18,-93.19338422391857
2011-08-19,-122.51176257690943
2011-08-22,-126.95035460992985
2011-08-23,-132.40023600351972
2011-08-24,-87.13257778422026
2011-08-25,-32.02745737096141
2011-08-26,20.914345452294175
2011-08-29,56.0661764705893
2011-08-30,60.24096385542216
2011-08-31,166.66666666667052
2011-09-01,93.02325581395401
2011-09-02,-24.344569288389437
2011-09-05,-44.78897502153588
2011-09-06,32.40740740740526
2011-09-07,98.01381692573645
2011-09-08,67.24422442244017
2011-09-09,25.599128540299645
2011-09-13,-49.88662131519045
2011-09-14,-157.28715728715736
2011-09-15,-48.02259887005795
2011-09-16,48.67986798679746
2011-09-19,-55.5555555555561
2011-09-20,-150.53763440859987
2011-09-21,25.402726146221045
2011-09-22,-121.21212121212312
2011-09-23,-138.32960477255813
2011-09-26,-127.86885245901578
2011-09-27,-77.6912322748151
2011-09-28,-67.33630952380993
2011-09-29,-160.3512014787426
2011-09-30,-72.75457275457266
2011-10-10,-11.291348600508583
2011-10-11,22.71673620769494
2011-10-12,49.05782975958489
2011-10-13,54.778554778557066
2011-10-14,-44.87179487179556
2011-10-17,-166.66666666666666
2011-10-18,-140.7004830917874
2011-10-19,-91.07806691449781
2011-10-20,-144.75201845444096
2011-10-21,-84.09136850616552
2011-10-24,0.42771599657846976
2011-10-25,66.00815302602679
2011-10-26,59.40946282461699
2011-10-27,57.8996718237221
2011-10-28,128.93081761006374
2011-10-31,-83.03886925795166
2011-11-01,-93.09309309309343
2011-11-02,-127.13019768234523
2011-11-03,-85.07549361207897
2011-11-04,58.37563451776657
2011-11-07,67.19022687609035
2011-11-08,101.09289617486323
2011-11-09,98.03921568627554
2011-11-10,-160.10211524434683
2011-11-11,128.13497492020093
2011-11-14,114.19753086419723
2011-11-15,82.13110604910122
2011-11-16,34.00174367916224
2011-11-17,-12.275731822477358
2011-11-18,-139.2694063926902
2011-11-21,-99.32659932659968
2011-11-22,-103.63247863247864
2011-11-23,-112.28070175438535
2011-11-24,-115.38461538461605
2011-11-25,-83.1452219714057
2011-11-28,-66.95992179863126
2011-11-29,-28.48101265822938
2011-11-30,166.6666666666639
2011-12-01,121.95692883895181
2011-12-02,33.736153071501654
2011-12-05,19.822006472491125
2011-12-06,-155.0048590864936
2011-12-07,-81.71206225681081
2011-12-08,-94.98207885304446
2011-12-09,-51.528981628429584
2011-12-12,-146.67670778692215
2011-12-13,-118.84458512464523
2011-12-14,-96.35789372856786
2011-12-15,-125.61094819159364
2011-12-16,25.490196078432977
2011-12-19,94.62915601023161
2011-12-20,103.96039603960392
2011-12-21,82.49721293199595
2011-12-22,18.518518518516586
2011-12-23,-15.046296296295163
2011-12-26,-151.0416666666571
2011-12-27,-111.31840796019696
2011-12-28,99.35897435897706
2011-12-29,87.00209643606091
2011-12-30,119.74789915966636
2012-01-04,86.79114799446614
2012-01-05,18.76379690949538
2012-01-06,162.22222222222186
2012-01-09,104.71976401179825
2012-01-10,77.22929936305776
2012-01-11,120.70787110406846
2012-01-12,94.55415918611789
2012-01-13,34.140969162994644
2012-01-16,-69.26406926406766
2012-01-17,49.719887955179715
2012-01-18,77.38095238095319
2012-01-19,115.53030303030145
2012-01-20,67.09956709956478
2012-01-30,147.84946236559145
2012-01-31,91.96891191710083
2012-02-01,1.792114695338522
2012-02-02,-32.2128851540614
2012-02-03,-64.51612903225849
2012-02-06,130.5031446540885
2012-02-07,65.69664902998268
2012-02-08,67.81045751634024
2012-02-09,-29.478458049885088
2012-02-10,-142.85714285714428
2012-02-13,-105.4572271386421
2012-02-14,-87.27034120734962
2012-02-15,-75.11737089201884
2012-02-16,-155.85893060295564
2012-02-17,-83.33333333333421
2012-02-20,-28.735632183907413
2012-02-21,37.480063795854214
2012-02-22,135.41666666666282
2012-02-23,64.56456456456108
2012-02-24,78.23129251700766
2012-02-27,153.50877192982284
2012-02-28,107.84313725490433
2012-02-29,91.90031152647848
2012-03-01,-17.24137931034701
2012-03-02,75.65789473683972
2012-03-05,-101.64835164834983
2012-03-06,-127.24014336918016
2012-03-07,-131.96033562166156
2012-03-08,-69.90358126721617
2012-03-09,21.1558307533543
2012-03-12,12.820512820508133
2012-03-13,42.32804232804491
2012-03-14,-128.3783783783771
2012-03-15,-135.52724699221346
2012-03-16,-92.81961471103335
2012-03-19,-88.31672203765321
2012-03-20,-35.52769070010283
2012-03-21,130.06230529594978
2012-03-22,94.08602150537764
2012-03-23,94.63986599664909
2012-03-26,101.69491525423477
2012-03-27,56.891025641027014
2012-03-28,-106.06060606060284
2012-03-29,-108.62619808306431
2012-03-30,-69.047619047617
2012-04-05,-90.90909090909174
2012-04-06,-126.01626016259577
2012-04-09,-123.94705174488419
2012-04-10,-100.20768431983434
2012-04-11,-34.01360544217577
2012-04-12,-80.98591549296228
2012-04-13,-166.66666666667032
2012-04-16,-126.26289529288724
2012-04-17,-90.53562142485758
2012-04-18,-118.04096346696781
2012-04-19,-114.535584433922
2012-04-20,-66.30824372760001
2012-04-23,-147.62796504369584
2012-04-24,-105.0164088138766
2012-04-25,-71.4635340186
2012-04-26,-38.70292887029145
2012-04-27,-21.582733812954334
2012-05-02,-133.68055555555387
2012-05-03,-133.83838383838074
2012-05-04,-109.63455149502154
2012-05-07,-64.61352657005055
2012-05-08,-155.27577937650048
2012-05-09,-103.47752332485089
2012-05-10,-45.1488952929883
2012-05-11,-97.4842767295639
2012-05-14,-166.66666666666725
2012-05-15,-114.63923673225989
2012-05-16,-96.50455927051699
2012-05-17,-69.23306475678974
2012-05-18,-75.90233545647575
2012-05-21,27.363184079602767
2012-05-22,93.02325581394992
2012-05-23,-120.4620462046219
2012-05-24,-79.80599647266577
2012-05-25,-48.349056603773846
2012-05-28,63.699825479929274
2012-05-29,100.08936550491573
2012-05-30,19.25025329280585
2012-05-31,-68.34532374100576
2012-06-01,-98.32134292566091
2012-06-04,-166.66666666666623
2012-06-05,-87.26415094339673
2012-06-06,-48.69684499314172
2012-06-07,-23.224043715846417
2012-06-08,-156.432748538009
2012-06-11,-28.36879432623688
2012-06-12,-148.37049742710116
2012-06-13,-107.07635009311045
2012-06-14,-87.52327746741085
2012-06-15,-54.066130473637
2012-06-18,19.230769230770306
2012-06-19,71.8954248366003
2012-06-20,136.0544217687095
2012-06-21,-110.21505376344076
2012-06-25,-145.52238805970075
2012-06-26,-112.11778029445087
2012-06-27,-83.07797071842022
2012-06-28,-101.26582278481037
2012-06-29,-105.74894514767841
2012-07-02,76.44110275689295
2012-07-03,135.34675615212512
2012-07-04,109.0014064697607
2012-07-05,89.33643170668672
2012-07-06,67.53688989784276
2012-07-09,-29.56989247311863
2012-07-10,-77.1221532091094
2012-07-11,-113.06901615271686
2012-07-12,81.44796380090659
2012-07-13,120.95875139353392
2012-07-16,-18.292682926828373
2012-07-17,-113.20372620494267
2012-07-18,-91.61192887287127
2012-07-19,-45.341634083974526
2012-07-20,-145.8287125900462
2012-07-23,-150.4057580106791
2012-07-24,-81.9790538100395
2012-07-25,-83.50271002710042
2012-07-26,-88.06146572104012
2012-07-27,-14.184397163120188
2012-07-30,-62.63269639065696
2012-07-31,-128.87236679058532
2012-08-01,34.313725490197456
2012-08-02,55.555555555555934
2012-08-03,15.69506726457161
2012-08-06,-41.01562500000336
2012-08-07,-101.62601626015913
2012-08-08,23.560209424082046
2012-08-09,119.42959001782565
2012-08-10,87.20112517581079
2012-08-13,-67.51054852320807
2012-08-14,-166.66666666666725
2012-08-15,-99.64122635355538
2012-08-16,-58.35010060362166
2012-08-17,-37.65323992994613
2012-08-20,19.99999999999925
2012-08-21,-163.7426900584769
2012-08-22,-98.21428571428623
2012-08-23,-47.85478547854911
2012-08-24,-96.13656783468367
2012-08-27,-101.93452380952613
2012-08-28,-165.10903426791137
2012-08-29,-127.4834437086094
2012-08-30,-112.89414414414406
2012-08-31,-70.1754385964917
2012-09-03,-74.07407407407482
2012-09-04,-154.37788018433153
2012-09-05,-126.41117052881775
2012-09-06,-82.18250744652077
2012-09-07,6.461421512731745
2012-09-10,150.45592705167152
2012-09-11,93.36713138994473
2012-09-12,90.54345693545228
2012-09-13,79.13351016799315
2012-09-14,99.82862039417354
2012-09-17,-34.013605442177344
2012-09-18,50.189393939393256
2012-09-19,91.39784946236477
2012-09-20,-62.812276945039805
2012-09-21,-77.57452574525735
2012-09-24,-61.81693989071166
2012-09-25,34.79853479853582
2012-09-26,-28.985507246373515
2012-09-27,110.14851485148623
2012-09-28,84.51816745655637
2012-10-08,82.63695450325194
2012-10-09,163.69529983792552
2012-10-10,119.49685534591167
2012-10-11,67.93562364593001
2012-10-12,83.9545615903449
2012-10-15,30.849358974359827
2012-10-16,42.88025889967421
2012-10-17,141.66666666666583
2012-10-18,106.48148148148368
2012-10-19,25.664811379098506
2012-10-22,-18.072289156628575
2012-10-23,-132.38770685579064
2012-10-24,-112.9541864139032
2012-10-25,-65.72811187514797
2012-10-26,-102.65699033567213
2012-10-29,-158.63857013775979
2012-10-30,-105.69123293207412
2012-10-31,-62.2222222222217
2012-11-01,31.7959468902863
2012-11-02,82.54963427377336
2012-11-05,59.9300087489079
2012-11-06,10.558069381599283
2012-11-07,-166.66666666666887
2012-11-08,-121.5596330275228
2012-11-09,-34.223706176962274
2012-11-12,36.59506762132164
2012-11-13,81.39534883721105
2012-11-14,40.540540540541166
2012-11-15,64.3044619422552
2012-11-16,166.66666666667027
2012-11-19,22.05882352941017
2012-11-20,-56.853582554521225
2012-11-21,83.33333333333333
2012-11-22,78.61635220125822
2012-11-23,50.43050430504112
2012-11-26,-34.412955465584304
2012-11-27,-134.38735177865792
2012-11-28,-115.22108843537343
2012-11-29,-125.24654832347262
2012-11-30,-107.9258010118036
2012-12-03,14.874141876429084
2012-12-04,81.4441645675913
2012-12-05,124.1202815099168
2012-12-06,79.3928779918275
2012-12-07,109.71348707197676
2012-12-10,139.8855954238162
2012-12-11,83.91936240037494
2012-12-12,54.29864253393676
2012-12-13,30.701754385966943
2012-12-14,166.66666666666535
2012-12-17,127.74957698815635
2012-12-18,106.71768707482873
2012-12-19,63.758389261745336
2012-12-20,10.15697137580839
2012-12-21,64.77093206951108
2012-12-24,-45.97701149425321
2012-12-25,161.36631330977664
2012-12-26,130.20833333333246
2012-12-27,116.6666666666673
2012-12-28,80.62259531304609
2012-12-31,148.97486772486891
2013-01-04,106.76156583629907
2013-01-07,68.44106463878245
2013-01-08,49.242424242424114
2013-01-09,-23.0078563411912
2013-01-10,-122.5071225071236
2013-01-11,-159.015302727877
2013-01-14,20.642201834864082
2013-01-15,40.63018242122808
2013-01-16,-66.3430420711979
2013-01-17,24.109014675050275
