date,FCT_Ar_1@20
2011-04-15,
2011-04-18,
2011-04-19,
2011-04-20,
2011-04-21,
2011-04-22,
2011-04-25,
2011-04-26,
2011-04-27,
2011-04-28,
2011-04-29,
2011-05-03,
2011-05-04,
2011-05-05,
2011-05-06,
2011-05-09,
2011-05-10,
2011-05-11,
2011-05-12,
2011-05-13,0.21757770632368703
2011-05-16,0.3016949152542373
2011-05-17,0.09278350515463918
2011-05-18,0.1450980392156863
2011-05-19,0.07818930041152264
2011-05-20,0.14325452016689846
2011-05-23,0.1278409090909091
2011-05-24,0.15351506456241032
2011-05-25,0.13333333333333333
2011-05-26,0.15574963609898107
2011-05-27,0.09640287769784173
2011-05-30,0.11047345767575323
2011-05-31,0.08163265306122448
2011-06-01,0.0943952802359882
2011-06-02,0.10029498525073746
2011-06-03,0.02694610778443114
2011-06-07,0.04664723032069971
2011-06-08,0.030390738060781478
2011-06-09,-0.039755351681957186
2011-06-10,-0.17105263157894737
2011-06-13,-0.3259668508287293
2011-06-14,-0.22661870503597123
2011-06-15,-0.1902071563088512
2011-06-16,-0.208
2011-06-17,-0.1422680412371134
2011-06-20,-0.24123711340206186
2011-06-21,-0.18067226890756302
2011-06-22,-0.22026431718061673
2011-06-23,-0.12368972746331237
2011-06-24,-0.16075156576200417
2011-06-27,-0.06918238993710692
2011-06-28,-0.054989816700611
2011-06-29,-0.09018036072144289
2011-06-30,-0.05432595573440644
2011-07-01,-0.058823529411764705
2011-07-04,0.013972055888223553
2011-07-05,-0.020491803278688523
2011-07-06,0.05410821643286573
2011-07-07,0.02095238095238095
2011-07-08,0.03984819734345351
2011-07-11,0.05631067961165048
2011-07-12,-0.036
2011-07-13,0.0040650406504065045
2011-07-14,-0.014314928425357873
2011-07-15,-0.02066115702479339
2011-07-18,0.03225806451612903
2011-07-19,0.04740406320541761
2011-07-20,0.03571428571428571
2011-07-21,-0.06855791962174941
2011-07-22,-0.011990407673860911
2011-07-25,-0.029556650246305417
2011-07-26,-0.07049608355091384
2011-07-27,-0.04891304347826087
2011-07-28,-0.0546448087431694
2011-07-29,-0.04843304843304843
2011-08-01,-0.12615384615384614
2011-08-02,-0.11464968152866242
2011-08-03,-0.19310344827586207
2011-08-04,-0.051470588235294115
2011-08-05,0.0035842293906810036
2011-08-08,-0.12110726643598616
2011-08-09,-0.313953488372093
2011-08-10,-0.32
2011-08-11,-0.20113314447592068
2011-08-12,-0.26229508196721313
2011-08-15,-0.329923273657289
2011-08-16,-0.3923444976076555
2011-08-17,-0.3568075117370892
2011-08-18,-0.35
2011-08-19,-0.42410714285714285
2011-08-22,-0.486652977412731
2011-08-23,-0.5582271742378959
2011-08-24,-0.49987915524325394
2011-08-25,-0.46433965598534227
2011-08-26,-0.4371166430916889
2011-08-29,-0.4488954231091151
2011-08-30,-0.43998712401757917
2011-08-31,-0.3821771949802202
2011-09-01,-0.4213406455764431
2011-09-02,-0.4723664905620663
2011-09-05,-0.41078334793360766
2011-09-06,-0.262407041182531
2011-09-07,-0.2551983213177309
2011-09-08,-0.3026329243902143
2011-09-09,-0.2686765615789348
2011-09-13,-0.25506716489182224
2011-09-14,-0.23523681752307626
2011-09-15,-0.23185894173259736
2011-09-16,-0.2081849042370407
2011-09-19,-0.19261251949983926
2011-09-20,-0.14788732394366316
2011-09-21,0.09716599190283234
2011-09-22,-0.035433070866143015
2011-09-23,-0.04182509505703382
2011-09-26,-0.17465753424657396
2011-09-27,-0.09306260575295888
2011-09-28,-0.14471544715446918
2011-09-29,-0.26433121019107975
2011-09-30,-0.24324324324324012
2011-10-10,-0.16510903426791018
2011-10-11,-0.18181818181817913
2011-10-12,-0.2555910543130965
2011-10-13,-0.2776886035312995
2011-10-14,-0.2629870129870114
2011-10-17,-0.3141122913505297
2011-10-18,-0.32330827067668955
2011-10-19,-0.3283803863298632
2011-10-20,-0.3926128590971247
2011-10-21,-0.3548387096774176
2011-10-24,-0.29308176100628724
2011-10-25,-0.2257281553398036
2011-10-26,-0.23321123321123147
2011-10-27,-0.1701030927835044
2011-10-28,-0.20893561103810682
2011-10-31,-0.1669004207573633
2011-11-01,-0.19718309859154953
2011-11-02,-0.13837375178316694
2011-11-03,-0.0614692653673167
2011-11-04,-0.07259259259259256
2011-11-07,-0.09687499999999967
2011-11-08,-0.08176100628930832
2011-11-09,-0.08399366085578419
2011-11-10,0.043227665706051945
2011-11-11,0.14915693904020733
2011-11-14,0.18302387267904563
2011-11-15,0.2775000000000005
2011-11-16,0.31017369727047117
2011-11-17,0.4046997389033937
2011-11-18,0.38339920948616507
2011-11-21,0.39664804469273596
2011-11-22,0.3726067746686274
2011-11-23,0.3244047619047585
2011-11-24,0.27034883720930003
2011-11-25,0.30030030030029636
2011-11-28,0.31618759455370354
2011-11-29,0.31097560975609423
2011-11-30,0.35964912280701505
2011-12-01,0.30578512396693935
2011-12-02,0.29149232914922957
2011-12-05,0.28671328671328283
2011-12-06,0.19674355495250692
2011-12-07,0.20879120879120566
2011-12-08,0.09009009009008626
2011-12-09,-0.035104419881188946
2011-12-12,-0.06876946885316128
2011-12-13,-0.19800171914668468
2011-12-14,-0.23291519111980294
2011-12-15,-0.2343816505986672
2011-12-16,-0.18754588533671906
2011-12-19,-0.2287574966808637
2011-12-20,-0.22129170321527322
2011-12-21,-0.22839062937976176
2011-12-22,-0.2053346073941239
2011-12-23,-0.23313418943239128
2011-12-26,-0.21932009264253544
2011-12-27,-0.225370940253785
2011-12-28,-0.2841558132720745
2011-12-29,-0.2444525061974756
2011-12-30,-0.18216282207800694
2012-01-04,-0.2314730262084066
2012-01-05,-0.16396413032188098
2012-01-06,-0.039835765382740036
2012-01-09,0.0020790020790023714
2012-01-10,-0.014432989690719544
2012-01-11,0.1369294605809156
2012-01-12,0.17473684210526738
2012-01-13,0.1992031872509995
2012-01-16,0.21584158415841986
2012-01-17,0.20641282565130611
2012-01-18,0.2160000000000047
2012-01-19,0.22896281800391877
2012-01-20,0.25244618395303753
2012-01-30,0.3407407407407452
2012-01-31,0.35283363802559875
2012-02-01,0.34935304990758237
2012-02-02,0.34790528233151546
2012-02-03,0.30711610486891733
2012-02-06,0.30685920577617465
2012-02-07,0.26241134751773126
2012-02-08,0.35483870967742004
2012-02-09,0.3413379073756427
2012-02-10,0.24684684684684638
2012-02-13,0.21081081081080946
2012-02-14,0.20222634508348583
2012-02-15,0.15667311411991838
2012-02-16,0.13207547169810788
2012-02-17,0.12974051896206995
2012-02-20,0.10429447852760193
2012-02-21,0.09129511677281842
2012-02-22,0.09606986899562786
2012-02-23,0.04387990762124068
2012-02-24,0.03448275862068596
2012-02-27,-0.022332506203478382
2012-02-28,-0.01015228426396211
2012-02-29,0.05759162303664827
2012-03-01,0.013262599469495906
2012-03-02,0.034120734908135435
2012-03-05,-0.061662198391421
2012-03-06,-0.028409090909092837
2012-03-07,-0.10086455331412167
2012-03-08,-0.05431309904153328
2012-03-09,0.029315960912050545
2012-03-12,0.0258064516128996
2012-03-13,0.07189542483659757
2012-03-14,-0.04294478527607662
2012-03-15,-0.024539877300618504
2012-03-16,-0.0727272727272754
2012-03-19,-0.14454277286136138
2012-03-20,-0.1329479768786171
2012-03-21,-0.05915492957746824
2012-03-22,-0.07103825136612622
2012-03-23,-0.05177111716622269
2012-03-26,-0.08241758241759359
2012-03-27,-0.11716621253407204
2012-03-28,-0.18059299191375652
2012-03-29,-0.15702479338843792
2012-03-30,-0.17919075144509272
2012-04-05,-0.15501519756839427
2012-04-06,-0.15662650602409875
2012-04-09,-0.18902439024390547
2012-04-10,-0.19266055045871824
2012-04-11,-0.19753086419753174
2012-04-12,-0.16307692307692437
2012-04-13,-0.2307692307692342
2012-04-16,-0.1337595845870144
2012-04-17,-0.15232695701642351
2012-04-18,-0.17702883100614109
2012-04-19,-0.11591514933955215
2012-04-20,-0.1451754026194135
2012-04-23,-0.3345886424989155
2012-04-24,-0.28899448703431385
2012-04-25,-0.34002826121087576
2012-04-26,-0.35379147353570833
2012-04-27,-0.3567302465337661
2012-05-02,-0.35319486323173843
2012-05-03,-0.3236354920446483
2012-05-04,-0.2709976162424302
2012-05-07,-0.2467819249205577
2012-05-08,-0.3229005410542135
2012-05-09,-0.2582127745825846
2012-05-10,-0.27431933918762
2012-05-11,-0.36034278244450696
2012-05-14,-0.4771475136478104
2012-05-15,-0.47325102880658504
2012-05-16,-0.5020080321285157
2012-05-17,-0.5009746588693985
2012-05-18,-0.4801587301587338
2012-05-21,-0.4375000000000039
2012-05-22,-0.46692607003891556
2012-05-23,-0.4078674948240208
2012-05-24,-0.40786749482402157
2012-05-25,-0.3966244725738446
2012-05-28,-0.37037037037037446
2012-05-29,-0.32640332640332953
2012-05-30,-0.32500000000000323
2012-05-31,-0.32196162046908555
2012-06-01,-0.3812636165577359
2012-06-04,-0.47117296222664157
2012-06-05,-0.39468302658486887
2012-06-06,-0.3824130879345631
2012-06-07,-0.40562248995984096
2012-06-08,-0.427450980392158
2012-06-11,-0.2682926829268295
2012-06-12,-0.29589632829373513
2012-06-13,-0.305676855895194
2012-06-14,-0.277419354838706
2012-06-15,-0.24945770065075495
2012-06-18,-0.3203463203463156
2012-06-19,-0.26914660831509335
2012-06-20,-0.23111111111110566
2012-06-21,-0.2624728850325327
2012-06-25,-0.2824742268041189
2012-06-26,-0.3495934959349527
2012-06-27,-0.3996023856858782
2012-06-28,-0.4045801526717499
2012-06-29,-0.38078291814946097
2012-07-02,-0.3624595469255618
2012-07-03,-0.2745762711864359
2012-07-04,-0.23948220064724324
2012-07-05,-0.22098569157392037
2012-07-06,-0.21212121212120597
2012-07-09,-0.16363636363635628
2012-07-10,-0.12929623567920828
2012-07-11,-0.08080808080807543
2012-07-12,0.028301886792456894
2012-07-13,-0.0015698587127128253
2012-07-16,-0.09356725146198501
2012-07-17,-0.12236286919830955
2012-07-18,-0.16640133339906688
2012-07-19,-0.1904616844286395
2012-07-20,-0.25344877708147695
2012-07-23,-0.2718237392766879
2012-07-24,-0.18630968011696028
2012-07-25,-0.2114594880924429
2012-07-26,-0.19691409741211996
2012-07-27,-0.2103777509461526
2012-07-30,-0.23072313305566697
2012-07-31,-0.232811245500429
2012-08-01,-0.21490277070199398
2012-08-02,-0.2503561522641956
2012-08-03,-0.24552153666508303
2012-08-06,-0.24302861540170487
2012-08-07,-0.2756907252892435
2012-08-08,-0.26178506414497593
2012-08-09,-0.32882774168737094
2012-08-10,-0.31061074776218345
2012-08-13,-0.25983639376421325
2012-08-14,-0.26369426751592434
2012-08-15,-0.21882951653944127
2012-08-16,-0.21969696969697058
2012-08-17,-0.14285714285714296
2012-08-20,-0.10548523206751001
2012-08-21,-0.21813031161473007
2012-08-22,-0.1467473524962169
2012-08-23,-0.11323763955342867
2012-08-24,-0.13001605136436634
2012-08-27,-0.08965517241379349
2012-08-28,-0.13941480206540485
2012-08-29,-0.2624356775300176
2012-08-30,-0.32125205930807355
2012-08-31,-0.30067567567567627
2012-09-03,-0.3172413793103445
2012-09-04,-0.38916256157635376
2012-09-05,-0.3817034700315445
2012-09-06,-0.35552193645990837
2012-09-07,-0.27431059506531297
2012-09-10,-0.1966053748231978
2012-09-11,-0.15638450502152215
2012-09-12,-0.12133891213389257
2012-09-13,-0.11511789181692178
2012-09-14,-0.1024643320363175
2012-09-17,-0.11223203026481801
2012-09-18,0.004914004914004067
2012-09-19,-0.025766871165644505
2012-09-20,-0.04807692307692288
2012-09-21,-0.04933814681107075
2012-09-24,-0.035377358490565655
2012-09-25,0.011737089201878438
2012-09-26,0.06280193236715129
2012-09-27,0.1851851851851869
2012-09-28,0.17661388550548304
2012-10-08,0.21071863580998978
2012-10-09,0.3236714975845416
2012-10-10,0.35515151515151583
2012-10-11,0.34074074074074157
2012-10-12,0.3300613496932536
2012-10-15,0.28659286592866146
2012-10-16,0.3316645807259095
2012-10-17,0.33677419354838883
2012-10-18,0.35863874345549923
2012-10-19,0.3424283765347904
2012-10-22,0.40495867768595245
2012-10-23,0.2831241283124149
2012-10-24,0.3065187239944546
2012-10-25,0.2809559009355991
2012-10-26,0.2736754637283522
2012-10-29,0.19740432737022695
2012-10-30,0.19869813650729581
2012-10-31,0.17416687775819192
2012-11-01,0.12278408936851035
2012-11-02,0.1024553525942334
2012-11-05,0.0985152890192066
2012-11-06,0.02644410723318378
2012-11-07,-0.05728126030476451
2012-11-08,-0.03845729698004968
2012-11-09,-0.07841378531184391
2012-11-12,-0.051544433094994034
2012-11-13,-0.0817565462409395
2012-11-14,-0.15043739169010342
2012-11-15,-0.15149426042042866
2012-11-16,-0.08109389070572164
2012-11-19,-0.1910920799757252
2012-11-20,-0.14601579536386664
2012-11-21,-0.11673151750973033
2012-11-22,-0.07847082494969981
2012-11-23,-0.0337552742616054
2012-11-26,0.047191011235953165
2012-11-27,0.006864988558350567
2012-11-28,-0.009478672985785232
2012-11-29,-0.10900473933649557
2012-11-30,-0.11638954869359074
2012-12-03,-0.053613053613057265
2012-12-04,-0.05607476635514303
2012-12-05,0.06323185011709444
2012-12-06,0.01408450704225047
2012-12-07,0.05694760820045316
2012-12-10,0.08771929824561103
2012-12-11,0.10176991150442134
2012-12-12,0.09803921568627307
2012-12-13,0.04139433551198305
2012-12-14,0.08902691511387231
2012-12-17,0.18550106609808215
2012-12-18,0.23456790123456867
