date,FCT_Ac_Tr_1@10
2010-01-04,0.0
2010-01-05,0.0
2010-01-06,0.0
2010-01-07,0.0
2010-01-08,0.0
2010-01-11,0.0
2010-01-12,0.0
2010-01-13,0.0
2010-01-14,0.0
2010-01-15,0.0
2010-01-18,
2010-01-19,
2010-01-20,
2010-01-21,
2010-01-22,
2010-01-25,
2010-01-26,
2010-01-27,
2010-01-28,
2010-01-29,
2010-02-01,
2010-02-02,
2010-02-03,
2010-02-04,
2010-02-05,
2010-02-08,
2010-02-09,
2010-02-10,
2010-02-11,
2010-02-12,
2010-02-22,
2010-02-23,
2010-02-24,
2010-02-25,
2010-02-26,
2010-03-01,
2010-03-02,
2010-03-03,
2010-03-04,
2010-03-05,
2010-03-08,
2010-03-09,
2010-03-10,
2010-03-11,
2010-03-12,
2010-03-15,
2010-03-16,
2010-03-17,
2010-03-18,0.9515501692390415
2010-03-19,0.9872673886499473
2010-03-22,0.8413524647199441
2010-03-23,0.7013021057027063
2010-03-24,0.5185003825243023
2010-03-25,0.37782697338003607
2010-03-26,0.256320590366772
2010-03-29,0.27258201088324097
2010-03-30,0.3749223775572624
2010-03-31,0.3515283736517254
2010-04-01,0.2983531439493488
2010-04-02,0.2752840325524182
2010-04-06,0.34936023016898127
2010-04-07,0.38604199017826446
2010-04-08,0.41207614723695757
2010-04-09,0.48941126572297844
2010-04-12,0.49384211556682756
2010-04-13,0.38683397503461703
2010-04-14,0.29829488342718286
2010-04-15,0.25554350403486137
2010-04-16,0.20318363650118487
2010-04-19,-0.04968333636951848
2010-04-20,-0.23318038938793584
2010-04-21,-0.42429760600977257
2010-04-22,-0.5744941104470317
2010-04-23,-0.6337024825953314
2010-04-26,-0.7009791297935937
2010-04-27,-0.6760259947584619
2010-04-28,-0.7391297340758582
2010-04-29,-0.8568922868553033
2010-04-30,-0.9344994115706912
2010-05-04,-1.0846829099611381
2010-05-05,-1.0292406451507792
2010-05-06,-1.0116253815038911
2010-05-07,-1.033123333201246
2010-05-10,-1.1125082781428666
2010-05-11,-1.1756339419730826
2010-05-12,-1.2591996989035823
2010-05-13,-1.349998805837627
2010-05-14,-1.2935238925586392
2010-05-17,-1.2147137812383118
