date,FCT_Cmf_1@120
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,
2010-01-18,
2010-01-19,
2010-01-20,
2010-01-21,
2010-01-22,
2010-01-25,
2010-01-26,
2010-01-27,
2010-01-28,
2010-01-29,
2010-02-01,
2010-02-02,
2010-02-03,
2010-02-04,
2010-02-05,
2010-02-08,
2010-02-09,
2010-02-10,
2010-02-11,
2010-02-12,
2010-02-22,
2010-02-23,
2010-02-24,
2010-02-25,
2010-02-26,
2010-03-01,
2010-03-02,
2010-03-03,
2010-03-04,
2010-03-05,
2010-03-08,
2010-03-09,
2010-03-10,
2010-03-11,
2010-03-12,
2010-03-15,
2010-03-16,
2010-03-17,
2010-03-18,
2010-03-19,
2010-03-22,
2010-03-23,
2010-03-24,
2010-03-25,
2010-03-26,
2010-03-29,
2010-03-30,
2010-03-31,
2010-04-01,
2010-04-02,
2010-04-06,
2010-04-07,
2010-04-08,
2010-04-09,
2010-04-12,
2010-04-13,
2010-04-14,
2010-04-15,
2010-04-16,
2010-04-19,
2010-04-20,
2010-04-21,
2010-04-22,
2010-04-23,
2010-04-26,
2010-04-27,
2010-04-28,
2010-04-29,
2010-04-30,
2010-05-04,
2010-05-05,
2010-05-06,
2010-05-07,
2010-05-10,
2010-05-11,
2010-05-12,
2010-05-13,
2010-05-14,
2010-05-17,
2010-05-18,
2010-05-19,
2010-05-20,
2010-05-21,
2010-05-24,
2010-05-25,
2010-05-26,
2010-05-27,
2010-05-28,
2010-05-31,
2010-06-01,
2010-06-02,
2010-06-03,
2010-06-04,
2010-06-07,
2010-06-08,
2010-06-09,
2010-06-10,
2010-06-11,
2010-06-17,
2010-06-18,
2010-06-21,
2010-06-22,
2010-06-23,
2010-06-24,
2010-06-25,
2010-06-28,
2010-06-29,
2010-06-30,
2010-07-01,
2010-07-02,-0.03238763039052041
2010-07-05,-0.023421731799686665
2010-07-06,0.0034925327461205174
2010-07-07,-0.009016625599036827
2010-07-08,-0.01965878215346731
2010-07-09,-0.003959167999530254
2010-07-12,-0.027573819919952655
2010-07-13,-0.03599648606584375
2010-07-14,-0.04626266876159399
2010-07-15,-0.05773392045848667
2010-07-16,-0.058555156457923196
2010-07-19,-0.05589151898754416
2010-07-20,-0.04379133025740811
2010-07-21,-0.042739175356408504
2010-07-22,-0.029189729050002097
2010-07-23,-0.019456562025443724
2010-07-26,-0.007945152998846896
2010-07-27,-0.008870418891947967
2010-07-28,0.004499083240914849
2010-07-29,0.008837909087398682
2010-07-30,0.00931937690643293
2010-08-02,0.01701978783579851
2010-08-03,0.005105700927937256
2010-08-04,0.004773634076226092
2010-08-05,-0.007297583332256958
2010-08-06,-0.005328359104011956
2010-08-09,0.004272461481475104
2010-08-10,-0.008389429375542457
2010-08-11,-0.022112219094425168
2010-08-12,-0.029568251491855747
2010-08-13,-0.0189870699074445
2010-08-16,-0.006162452623915313
2010-08-17,0.0049641380022640074
2010-08-18,-0.00306686883770329
2010-08-19,0.013799663715507872
2010-08-20,-0.001962715741212678
2010-08-23,-0.0066039623580006375
2010-08-24,-0.008809111267511044
2010-08-25,0.004667730378423377
2010-08-26,0.018849610326654637
2010-08-27,0.02028901209134626
2010-08-30,0.008692940728573432
2010-08-31,0.0010621937552136942
2010-09-01,0.008249602920735077
2010-09-02,0.02557493812174257
2010-09-03,0.015513272140857381
2010-09-06,0.03230542201817874
2010-09-07,0.03414759480359491
2010-09-08,0.03953558276303795
2010-09-09,0.03691795442588224
2010-09-10,0.0371397158456308
2010-09-13,0.03810503955873273
2010-09-14,0.0334442564597306
2010-09-15,0.025566658567472856
2010-09-16,0.02358546993016419
2010-09-17,0.02664022489989285
2010-09-20,0.025126815798915014
2010-09-21,0.024735976691056653
2010-09-27,0.031826928488030204
2010-09-28,0.03325366670279711
2010-09-29,0.034895765936186145
2010-09-30,0.039233996968171495
2010-10-08,0.04248044108054809
2010-10-11,0.04869687998876131
2010-10-12,0.04287234120382656
2010-10-13,0.04387990654955273
2010-10-14,0.038438144105234405
2010-10-15,0.036712985941608635
2010-10-18,0.032508425562434655
2010-10-19,0.030756596937371955
2010-10-20,0.038172571258472614
2010-10-21,0.03324432034348844
2010-10-22,0.03835098778407329
2010-10-25,0.04264378601751057
2010-10-26,0.0442472649236502
2010-10-27,0.041490250977509524
2010-10-28,0.045909953167128675
2010-10-29,0.049090116408936416
2010-11-01,0.04793436077595247
2010-11-02,0.043422364592706986
2010-11-03,0.03972694792169732
2010-11-04,0.04173144155346018
2010-11-05,0.047038687929550044
2010-11-08,0.04752623813117152
2010-11-09,0.05214632318072038
2010-11-10,0.04950093688888811
2010-11-11,0.036885377357272105
2010-11-12,0.03217005037726148
2010-11-15,0.02716981623381309
2010-11-16,0.015856612115596014
2010-11-17,0.00796214519758185
2010-11-18,0.02009488892667921
2010-11-19,0.01972058918555805
2010-11-22,0.012992957933794468
2010-11-23,0.0015913068014210302
2010-11-24,0.0158638600598017
2010-11-25,0.00380194289425713
2010-11-26,-0.004219060612642817
2010-11-29,0.0030603174889358245
2010-11-30,0.004576316692299264
2010-12-01,0.013942018908029175
2010-12-02,0.012066968640258566
2010-12-03,0.012379816077669043
2010-12-06,0.011335506519364354
2010-12-07,0.01598775202569155
2010-12-08,0.016251267646440234
2010-12-09,0.007627676369823785
2010-12-10,0.013697067096091305
2010-12-13,0.018229253046750875
2010-12-14,0.0245257500239798
2010-12-15,0.03332566313668847
2010-12-16,0.016840879089459755
2010-12-17,0.020639913766041032
2010-12-20,0.014346862973653875
2010-12-21,0.012313970302542073
2010-12-22,0.011943778144528119
2010-12-23,0.026743577469264812
2010-12-24,0.03650984175036725
2010-12-27,0.03782835178499217
2010-12-28,0.04248921758440223
2010-12-29,0.029815504935620823
2010-12-30,0.02984244075808494
2010-12-31,0.014969379063975621
2011-01-04,0.024725851580882748
2011-01-05,0.0314540692982673
2011-01-06,0.021523883527985482
2011-01-07,0.028942558016300683
2011-01-10,0.03279051900153488
2011-01-11,0.04063858975726263
2011-01-12,0.046500280370238234
2011-01-13,0.04449988515387737
2011-01-14,0.042344499050092986
2011-01-17,0.03167887577333988
2011-01-18,0.03157917716591491
2011-01-19,0.02312179606767443
2011-01-20,0.015341105017390473
2011-01-21,0.004667191619949907
2011-01-24,0.010054601876518942
2011-01-25,0.00032363068444555713
2011-01-26,0.000964061208336106
2011-01-27,-0.003441903255632877
2011-01-28,-0.0050712550443612284
2011-01-31,0.00022587724687437867
2011-02-01,-0.0024700094854466182
2011-02-09,0.006914472489405005
2011-02-10,0.008781090445049091
2011-02-11,0.0019186033730485457
2011-02-14,0.012793316100349018
2011-02-15,0.016883797120421352
2011-02-16,0.028642253717672102
