date,FCT_Br_1@180
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,
2010-01-18,
2010-01-19,
2010-01-20,
2010-01-21,
2010-01-22,
2010-01-25,
2010-01-26,
2010-01-27,
2010-01-28,
2010-01-29,
2010-02-01,
2010-02-02,
2010-02-03,
2010-02-04,
2010-02-05,
2010-02-08,
2010-02-09,
2010-02-10,
2010-02-11,
2010-02-12,
2010-02-22,
2010-02-23,
2010-02-24,
2010-02-25,
2010-02-26,
2010-03-01,
2010-03-02,
2010-03-03,
2010-03-04,
2010-03-05,
2010-03-08,
2010-03-09,
2010-03-10,
2010-03-11,
2010-03-12,
2010-03-15,
2010-03-16,
2010-03-17,
2010-03-18,
2010-03-19,
2010-03-22,
2010-03-23,
2010-03-24,
2010-03-25,
2010-03-26,
2010-03-29,
2010-03-30,
2010-03-31,
2010-04-01,
2010-04-02,
2010-04-06,
2010-04-07,
2010-04-08,
2010-04-09,
2010-04-12,
2010-04-13,
2010-04-14,
2010-04-15,
2010-04-16,
2010-04-19,
2010-04-20,
2010-04-21,
2010-04-22,
2010-04-23,
2010-04-26,
2010-04-27,
2010-04-28,
2010-04-29,
2010-04-30,
2010-05-04,
2010-05-05,
2010-05-06,
2010-05-07,
2010-05-10,
2010-05-11,
2010-05-12,
2010-05-13,
2010-05-14,
2010-05-17,
2010-05-18,
2010-05-19,
2010-05-20,
2010-05-21,
2010-05-24,
2010-05-25,
2010-05-26,
2010-05-27,
2010-05-28,
2010-05-31,
2010-06-01,
2010-06-02,
2010-06-03,
2010-06-04,
2010-06-07,
2010-06-08,
2010-06-09,
2010-06-10,
2010-06-11,
2010-06-17,
2010-06-18,
2010-06-21,
2010-06-22,
2010-06-23,
2010-06-24,
2010-06-25,
2010-06-28,
2010-06-29,
2010-06-30,
2010-07-01,
2010-07-02,
2010-07-05,
2010-07-06,
2010-07-07,
2010-07-08,
2010-07-09,
2010-07-12,
2010-07-13,
2010-07-14,
2010-07-15,
2010-07-16,
2010-07-19,
2010-07-20,
2010-07-21,
2010-07-22,
2010-07-23,
2010-07-26,
2010-07-27,
2010-07-28,
2010-07-29,
2010-07-30,
2010-08-02,
2010-08-03,
2010-08-04,
2010-08-05,
2010-08-06,
2010-08-09,
2010-08-10,
2010-08-11,
2010-08-12,
2010-08-13,
2010-08-16,
2010-08-17,
2010-08-18,
2010-08-19,
2010-08-20,
2010-08-23,
2010-08-24,
2010-08-25,
2010-08-26,
2010-08-27,
2010-08-30,
2010-08-31,
2010-09-01,
2010-09-02,
2010-09-03,
2010-09-06,
2010-09-07,
2010-09-08,
2010-09-09,
2010-09-10,
2010-09-13,
2010-09-14,
2010-09-15,
2010-09-16,
2010-09-17,
2010-09-20,
2010-09-21,
2010-09-27,
2010-09-28,
2010-09-29,-0.08221978367042011
2010-09-30,-0.08164084945564187
2010-10-08,-0.07644857384958013
2010-10-11,-0.061939368822101236
2010-10-12,-0.05837309428862939
2010-10-13,-0.05228262390583298
2010-10-14,-0.05525308861940447
2010-10-15,-0.05339145555958761
2010-10-18,-0.04606918123170234
2010-10-19,-0.05090798266539628
2010-10-20,-0.052548017585598066
2010-10-21,-0.049213663640485614
2010-10-22,-0.04438509025976145
2010-10-25,-0.04438348753449128
2010-10-26,-0.05417541463953996
2010-10-27,-0.04900421873098335
2010-10-28,-0.03997578339211528
2010-10-29,-0.03496370897483293
2010-11-01,-0.024216774387975835
2010-11-02,-0.018223944820779794
2010-11-03,-0.015090273837514696
2010-11-04,-0.0036399888518815248
2010-11-05,0.007385183280766737
2010-11-08,0.009201485780572963
2010-11-09,0.026246192382075477
2010-11-10,0.035254872842477025
2010-11-11,0.02350920185690383
2010-11-12,0.012705979293161146
2010-11-15,-0.005204849495460478
2010-11-16,-0.00535559556781966
2010-11-17,-0.0133021726116592
2010-11-18,-0.015412079603711435
2010-11-19,-0.015538896852050742
2010-11-22,-0.015349188386175203
2010-11-23,-0.020694053003018218
2010-11-24,-0.021619867695858275
2010-11-25,-0.02240135224234708
2010-11-26,-0.023565992273587532
2010-11-29,-0.021424442509725965
2010-11-30,-0.025625763144120902
2010-12-01,-0.02275955414087084
2010-12-02,-0.019303959653617732
2010-12-03,-0.014339741856001242
2010-12-06,-0.012120620508490207
2010-12-07,-0.013689057626610948
2010-12-08,-0.019439525412626252
2010-12-09,-0.003124121479214732
2010-12-10,-0.0024061330701257125
2010-12-13,0.0007921453204173086
2010-12-14,0.0012619747537010227
2010-12-15,-0.0068670278175294915
2010-12-16,-0.003996410485970941
2010-12-17,-0.002269546766019333
2010-12-20,0.0006023777607784401
2010-12-21,0.0027485640348999777
2010-12-22,0.002605176564404917
2010-12-23,0.009248824499495295
2010-12-24,0.011192951279531889
2010-12-27,0.011818043453759834
2010-12-28,0.006846166830860668
2010-12-29,-0.0008342475785574111
2010-12-30,-0.006591123542672298
2010-12-31,-0.011667796073556391
2011-01-04,-0.0005877641345760139
2011-01-05,-0.005233347721983801
2011-01-06,-0.00039746562081344926
2011-01-07,-0.012086510661834797
2011-01-10,-0.015246904578591068
2011-01-11,-0.017058455399486815
2011-01-12,-0.013469076143783194
2011-01-13,-0.0015079850599822797
2011-01-14,-0.006217111927397764
2011-01-17,-0.008396851410497942
2011-01-18,-0.009013469727339525
2011-01-19,-0.0069979620703763705
2011-01-20,-0.00977729798273254
2011-01-21,-0.009032842350619533
2011-01-24,0.0043453835491021695
2011-01-25,-0.006906306214764061
2011-01-26,-0.014121913146009435
2011-01-27,-0.0115097610135403
2011-01-28,-0.007788874473001714
2011-01-31,-0.0023076842129616036
2011-02-01,0.009915409564848427
2011-02-09,0.00742227973886654
2011-02-10,0.019668768818745165
2011-02-11,0.02130976474212925
2011-02-14,0.022016271324610745
2011-02-15,0.025534310686986837
2011-02-16,0.03279911005163767
2011-02-17,0.03415510841762803
2011-02-18,0.041447343855323775
2011-02-21,0.0369725778904971
2011-02-22,0.03059931823195189
2011-02-23,0.0181280505398912
2011-02-24,0.02415148371459382
2011-02-25,0.021004305019449054
2011-02-28,0.023509742498681905
2011-03-01,0.019805543589011654
2011-03-02,0.022477713871143074
2011-03-03,0.03129667539034753
2011-03-04,0.040766575023685504
2011-03-07,0.04271896503911837
2011-03-08,0.04066439117380157
2011-03-09,0.05223470737715115
2011-03-10,0.048755384637250626
2011-03-11,0.04319289501086101
2011-03-14,0.04301682616440292
2011-03-15,0.0375497671966422
2011-03-16,0.03509971354799531
2011-03-17,0.038000131406447944
2011-03-18,0.031337127590770904
2011-03-21,0.03423578457698466
2011-03-22,0.036024997391394455
2011-03-23,0.03296660968520578
2011-03-24,0.033138626449467225
2011-03-25,0.02830211895210843
2011-03-28,0.031326304336427975
