date,FCT_Ac_Tr_1@10
2015-03-27,0.0
2015-03-30,0.0
2015-03-31,0.0
2015-04-01,0.0
2015-04-02,0.0
2015-04-03,0.0
2015-04-07,0.0
2015-04-08,0.0
2015-04-09,0.0
2015-04-10,0.0
2015-04-13,
2015-04-14,
2015-04-15,
2015-04-16,
2015-04-17,
2015-04-20,
2015-04-21,
2015-04-22,
2015-04-23,
2015-04-24,
2015-04-27,
2015-04-28,
2015-04-29,
2015-04-30,
2015-05-04,
2015-05-05,
2015-05-06,
2015-05-07,
2015-05-08,
2015-05-11,
2015-05-12,
2015-05-13,
2015-05-14,
2015-05-15,
2015-05-18,
2015-05-19,
2015-05-20,
2015-05-21,
2015-05-22,
2015-05-25,
2015-05-26,
2015-05-27,
2015-05-28,
2015-05-29,
2015-06-01,
2015-06-02,
2015-06-03,
2015-06-04,
2015-06-05,-1.1830887546422293
2015-06-08,-0.8733800342870909
2015-06-09,-0.6216332029759459
2015-06-10,-0.40153700887257576
2015-06-11,-0.24091036892687467
2015-06-12,-0.10366258044254294
2015-06-15,-0.031088006324868748
2015-06-16,-0.12272354311176646
2015-06-17,-0.32375802219818317
2015-06-18,-0.43516372602374903
2015-06-19,-0.5478326170827909
2015-06-23,-0.7365785382118768
2015-06-24,-0.8773209096566533
2015-06-25,-0.9372179714751777
2015-06-26,-1.0115842107284105
2015-06-29,-1.0617366359151406
2015-06-30,-1.0336225007984516
2015-07-01,-0.9777263713900419
2015-07-02,-0.8319854838885188
2015-07-03,-0.6842698052546721
2015-07-06,-0.5613855717224407
2015-07-07,-0.4818410196699726
2015-07-08,-0.558753029989524
2015-07-09,-0.5062141585776462
2015-07-10,-0.5050271722871815
2015-07-13,-0.48284915029760983
2015-07-14,-0.3452493729095588
2015-07-15,-0.22241157460585367
2015-07-16,-0.13462849655957998
2015-07-17,-0.09859564598606857
2015-07-20,-0.02485988632344961
2015-07-21,0.11423799258606121
2015-07-22,0.3142985819643953
2015-07-23,0.6369670740481371
2015-07-24,0.6888857677605902
2015-07-27,0.8011373559566495
2015-07-28,0.7593489357083341
2015-07-29,0.7284134184952795
2015-07-30,0.7328851474736666
2015-07-31,0.622379849596597
2015-08-03,0.4593266481475384
2015-08-04,0.2851155611432752
2015-08-05,0.19522170057616403
2015-08-06,0.19339285714284984
2015-08-07,0.22949779249447955
2015-08-10,0.2875902777777677
