date,FCT_Cmf_1@120
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,
2010-01-18,
2010-01-19,
2010-01-20,
2010-01-21,
2010-01-22,
2010-01-25,
2010-01-26,
2010-01-27,
2010-01-28,
2010-01-29,
2010-02-01,
2010-02-02,
2010-02-03,
2010-02-04,
2010-02-05,
2010-02-08,
2010-02-09,
2010-02-10,
2010-02-11,
2010-02-12,
2010-02-22,
2010-02-23,
2010-02-24,
2010-02-25,
2010-02-26,
2010-03-01,
2010-03-02,
2010-03-03,
2010-03-04,
2010-03-05,
2010-03-08,
2010-03-09,
2010-03-10,
2010-03-11,
2010-03-12,
2010-03-15,
2010-03-16,
2010-03-17,
2010-03-18,
2010-03-19,
2010-03-22,
2010-03-23,
2010-03-24,
2010-03-25,
2010-03-26,
2010-03-29,
2010-03-30,
2010-03-31,
2010-04-01,
2010-04-02,
2010-04-06,
2010-04-07,
2010-04-08,
2010-04-09,
2010-04-12,
2010-04-13,
2010-04-14,
2010-04-15,
2010-04-16,
2010-04-19,
2010-04-20,
2010-04-21,
2010-04-22,
2010-04-23,
2010-04-26,
2010-04-27,
2010-04-28,
2010-04-29,
2010-04-30,
2010-05-04,
2010-05-05,
2010-05-06,
2010-05-07,
2010-05-10,
2010-05-11,
2010-05-12,
2010-05-13,
2010-05-14,
2010-05-17,
2010-05-18,
2010-05-19,
2010-05-20,
2010-05-21,
2010-05-24,
2010-05-25,
2010-05-26,
2010-05-27,
2010-05-28,
2010-05-31,
2010-06-01,
2010-06-02,
2010-06-03,
2010-06-04,
2010-06-07,
2010-06-08,
2010-06-09,
2010-06-10,
2010-06-11,
2010-06-17,
2010-06-18,
2010-06-21,
2010-06-22,
2010-06-23,
2010-06-24,
2010-06-25,
2010-06-28,
2010-06-29,
2010-06-30,
2010-07-01,
2010-07-02,-0.015714566837625208
2010-07-05,-0.012356806571210136
2010-07-06,0.004925091158013611
2010-07-07,0.004329931431187842
2010-07-08,0.0077829283845467076
2010-07-09,0.01377051665177383
2010-07-12,0.01163956190683517
2010-07-13,0.007463667894111857
2010-07-14,0.015880283205737814
2010-07-15,0.021090891175673067
2010-07-16,0.029430466411610685
2010-07-19,0.025724672740453817
2010-07-20,0.03273251147597204
2010-07-21,0.03650171571004846
2010-07-22,0.03005735086723839
2010-07-23,0.027934015326775523
2010-07-26,0.03841829802520242
2010-07-27,0.034196852531887825
2010-07-28,0.04176364690519894
2010-07-29,0.052428279904193395
2010-07-30,0.06306086864637071
2010-08-02,0.08001911080169972
2010-08-03,0.08158324015298975
2010-08-04,0.07032636706665497
2010-08-05,0.053942781362986296
2010-08-06,0.06007819974373144
2010-08-09,0.06253735598645306
2010-08-10,0.05222061628165984
2010-08-11,0.037047451148386625
2010-08-12,0.04390963849640247
2010-08-13,0.057945686689665814
2010-08-16,0.04975022524346403
2010-08-17,0.04799149915722781
2010-08-18,0.03567521394043728
2010-08-19,0.04205122012683205
2010-08-20,0.036141297380350004
2010-08-23,0.03517217582634618
2010-08-24,0.03371987742700284
2010-08-25,0.02914964902815732
2010-08-26,0.04392841192082485
2010-08-27,0.04464353031255404
2010-08-30,0.038618682858183644
2010-08-31,0.031143352256825574
2010-09-01,0.0367004639904164
2010-09-02,0.038268458553164485
2010-09-03,0.04991143600106064
2010-09-06,0.048808838042611824
2010-09-07,0.05799086554438417
2010-09-08,0.053371538310674586
2010-09-09,0.059011851318403336
2010-09-10,0.05306162207474739
2010-09-13,0.06315583184753298
2010-09-14,0.06976047110780681
2010-09-15,0.08126018818518538
2010-09-16,0.07747533269417564
2010-09-17,0.07515786905472248
2010-09-20,0.07965454128716701
2010-09-21,0.09640496303074428
2010-09-27,0.0861442726178534
2010-09-28,0.08789483289060585
2010-09-29,0.08223643397831033
2010-09-30,0.09579847994146007
2010-10-08,0.08077899584652125
2010-10-11,
2010-10-12,
2010-10-13,
2010-10-14,
2010-10-15,
2010-10-18,
2010-10-19,
2010-10-20,
2010-10-21,
2010-10-22,
2010-10-25,
2010-10-26,
2010-10-27,
2010-10-28,
2010-10-29,
2010-11-01,
2010-11-02,
2010-11-03,
2010-11-04,
2010-11-05,
2010-11-08,
2010-11-09,
2010-11-10,
2010-11-11,
2010-11-12,
2010-11-15,
2010-11-16,
2010-11-17,
2010-11-18,
2010-11-19,
2010-11-22,
2010-11-23,
2010-11-24,
2010-11-25,
2010-11-26,
2010-11-29,
2010-11-30,
2010-12-01,
2010-12-02,
2010-12-03,
2010-12-06,
2010-12-07,
2010-12-08,
2010-12-09,
2010-12-10,
2010-12-13,
2010-12-14,
2010-12-15,
2010-12-16,
2010-12-17,
2010-12-20,
2010-12-21,
2010-12-22,
2010-12-23,
2010-12-24,
2010-12-27,
2010-12-28,
2010-12-29,
2010-12-30,
2010-12-31,
2011-01-04,
2011-01-05,
2011-01-06,
2011-01-07,
2011-01-10,
2011-01-11,
2011-01-12,
2011-01-13,
2011-01-14,
2011-01-17,
2011-01-18,
2011-01-19,
2011-01-20,
2011-01-21,
2011-01-24,
2011-01-25,
2011-01-26,
2011-01-27,
2011-01-28,
2011-01-31,
2011-02-01,
2011-02-09,
2011-02-10,
2011-02-11,
2011-02-14,
2011-02-15,
2011-02-16,
2011-02-17,
2011-02-18,
2011-02-21,
2011-02-22,
2011-02-23,
2011-02-24,
2011-02-25,
2011-02-28,
2011-03-01,
2011-03-02,
2011-03-03,
2011-03-04,
2011-03-07,
2011-03-08,
2011-03-09,
2011-03-10,
2011-03-11,
2011-03-14,
2011-03-15,
2011-03-16,
2011-03-17,
2011-03-18,
2011-03-21,
2011-03-22,
2011-03-23,
2011-03-24,
2011-03-25,
2011-03-28,
2011-03-29,
2011-03-30,
2011-03-31,
2011-04-01,
2011-04-06,
2011-04-07,-0.007807935363199041
2011-04-08,-0.022257073159744116
2011-04-11,-0.03127280531007155
2011-04-12,-0.022858854373909002
2011-04-13,-0.02525025815157422
2011-04-14,-0.03134505280353547
2011-04-15,-0.029891070720604155
2011-04-18,-0.03317738241066452
2011-04-19,-0.023872938442066578
2011-04-20,-0.01691083651665735
2011-04-21,-0.021278093860575182
2011-04-22,-0.007334973655298658
2011-04-25,0.004654685804795144
2011-04-26,-0.016299773846017725
2011-04-27,-0.004856222957256863
2011-04-28,-0.012726236008402468
2011-04-29,-0.004059288540532736
2011-05-03,0.009726540933659518
2011-05-04,-0.007215083618014705
2011-05-05,-0.02305801517240215
2011-05-06,-0.05215027698114451
2011-05-09,-0.07562379024809397
2011-05-10,-0.05810812309779196
2011-05-11,-0.04959276681761654
2011-05-12,-0.01483981772189885
2011-05-13,-0.034256823294214346
2011-05-16,-0.01359205268038161
2011-05-17,-0.00806160698672208
