date,FCT_Demark_Ref_1@80
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,
2010-01-18,
2010-01-19,
2010-01-20,
2010-01-21,
2010-01-22,
2010-01-25,
2010-01-26,
2010-01-27,
2010-01-28,
2010-01-29,
2010-02-01,
2010-02-02,
2010-02-03,
2010-02-04,
2010-02-05,
2010-02-08,
2010-02-09,
2010-02-10,
2010-02-11,
2010-02-12,
2010-02-22,
2010-02-23,
2010-02-24,
2010-02-25,
2010-02-26,
2010-03-01,
2010-03-02,
2010-03-03,
2010-03-04,
2010-03-05,
2010-03-08,
2010-03-09,
2010-03-10,
2010-03-11,
2010-03-12,
2010-03-15,
2010-03-16,
2010-03-17,
2010-03-18,
2010-03-19,
2010-03-22,
2010-03-23,
2010-03-24,
2010-03-25,
2010-03-26,
2010-03-29,
2010-03-30,
2010-03-31,
2010-04-01,
2010-04-02,
2010-04-06,
2010-04-07,
2010-04-08,
2010-04-09,
2010-04-12,
2010-04-13,
2010-04-14,
2010-04-15,
2010-04-16,
2010-04-19,
2010-04-20,
2010-04-21,
2010-04-22,
2010-04-23,
2010-04-26,
2010-04-27,
2010-04-28,
2010-04-29,
2010-04-30,
2010-05-04,
2010-05-05,
2010-05-06,0.41210554285724743
2010-05-07,0.4061534669659365
2010-05-10,0.3829448756974551
2010-05-11,0.420230235345841
2010-05-12,0.4219665011470653
2010-05-13,0.4254646170059452
2010-05-14,0.4371332473733967
2010-05-17,0.4554471196285191
2010-05-18,0.4376264875319512
2010-05-19,0.43793975698401255
2010-05-20,0.43295566023990995
2010-05-21,0.43091074186735706
2010-05-24,0.436873701942533
2010-05-25,0.4430989261659574
2010-05-26,0.44187916294782714
2010-05-27,0.4402717330999016
2010-05-28,0.44808663485658784
2010-05-31,0.45285402452679524
2010-06-01,0.45824695419274675
2010-06-02,0.46233929980666144
2010-06-03,0.48459800544356413
2010-06-04,0.499315014522995
2010-06-07,0.5047655444578093
2010-06-08,0.4917975695144514
2010-06-09,0.4882702563315607
2010-06-10,0.47333251474383187
2010-06-11,0.4733233555023861
2010-06-17,0.4759252763137942
2010-06-18,0.4705323071783724
2010-06-21,0.47581833821731184
2010-06-22,0.4859829987339471
2010-06-23,0.4623194803556777
2010-06-24,0.463983433876327
2010-06-25,0.4708068781256415
2010-06-28,0.47122939304625455
2010-06-29,0.4595393028990359
2010-06-30,0.46163748869685084
2010-07-01,0.45979062876529647
2010-07-02,0.47790511873932356
2010-07-05,0.49583979545997753
2010-07-06,0.4867536705881515
2010-07-07,0.4809081641827812
2010-07-08,0.48396411434793357
2010-07-09,0.502933346680836
2010-07-12,0.5243684446566258
2010-07-13,0.5288178088086721
2010-07-14,0.5102648488629995
2010-07-15,0.5042374590780364
2010-07-16,0.5180771655348282
2010-07-19,0.5171308278339982
2010-07-20,0.5171308278339982
2010-07-21,0.5044251013946384
2010-07-22,0.5136401059668568
2010-07-23,0.5079026194228162
2010-07-26,0.5149758144804268
2010-07-27,0.5141050643184094
2010-07-28,0.48962014405559495
2010-07-29,0.48962014405559495
2010-07-30,0.5197116065512603
2010-08-02,0.5284989572165186
2010-08-03,0.5586376567118455
2010-08-04,0.556819152059114
2010-08-05,0.5615014695542685
2010-08-06,0.5472483789007304
2010-08-09,0.5388934625238878
2010-08-10,0.5574876611487237
2010-08-11,0.5519485481098635
2010-08-12,0.549224052366421
2010-08-13,0.537047558456871
2010-08-16,0.5640878292385448
2010-08-17,0.565751085143186
2010-08-18,0.5588992819073869
2010-08-19,0.5658550490168581
2010-08-20,0.5516088426814749
2010-08-23,0.5328542997409104
2010-08-24,0.536386544329594
2010-08-25,0.5478804209050183
2010-08-26,0.5392472586778819
2010-08-27,0.5351308412934989
2010-08-30,0.544075182212555
2010-08-31,0.5583766577151243
2010-09-01,0.5499621866320281
2010-09-02,0.5660446266110978
2010-09-03,0.5563088902805693
2010-09-06,0.5705086556005522
2010-09-07,0.5739484322991217
2010-09-08,0.581793906875613
2010-09-09,0.5967442974402897
2010-09-10,0.5845680761898987
2010-09-13,0.5845680761898987
2010-09-14,0.5841394995060233
2010-09-15,0.5824063774123488
2010-09-16,0.6065792446031754
2010-09-17,0.610337367442979
2010-09-20,0.6195619733722763
2010-09-21,0.6459561199713527
2010-09-27,0.6530884795154733
2010-09-28,0.6746062007675709
2010-09-29,0.6785552511548257
2010-09-30,0.6551946467372032
2010-10-08,0.6566937218739286
2010-10-11,0.6441986666096946
2010-10-12,0.6621950256785862
2010-10-13,0.6852771408041939
2010-10-14,0.687895512744197
2010-10-15,0.695564963072842
2010-10-18,0.6883834448086107
2010-10-19,0.6719492065155965
2010-10-20,0.6704623390874596
2010-10-21,0.6512400266262454
2010-10-22,0.651637163155616
2010-10-25,0.6420209560714362
2010-10-26,0.6431803144735796
2010-10-27,0.6233660590664093
2010-10-28,0.6088487039469243
2010-10-29,0.6086661892534768
2010-11-01,0.6123491235246609
2010-11-02,0.6169722941437662
2010-11-03,0.6161344141239646
2010-11-04,0.6050757580680793
2010-11-05,0.6054352801722254
2010-11-08,0.6271233737439112
2010-11-09,0.6232637398520156
2010-11-10,0.617761645974315
2010-11-11,0.6243919239284259
2010-11-12,0.6229160206948258
2010-11-15,0.5962844148238011
2010-11-16,0.5736356496966981
2010-11-17,0.570005122766663
2010-11-18,0.540561984877279
2010-11-19,0.526959208079866
2010-11-22,0.5337279611246305
2010-11-23,0.5330085363556907
2010-11-24,0.5356233654876986
2010-11-25,0.5380539889089757
2010-11-26,0.537294254679549
2010-11-29,0.533007655284712
2010-11-30,0.5247946956276902
2010-12-01,0.5210157348691369
2010-12-02,0.5176815210694309
2010-12-03,0.5104360336791359
2010-12-06,0.5104360336791359
2010-12-07,0.5124050985209155
2010-12-08,0.5178824605533964
2010-12-09,0.5123992102139927
2010-12-10,0.5041273795124015
2010-12-13,0.5029668793461495
2010-12-14,0.5091571934544832
2010-12-15,0.5209516884136256
2010-12-16,0.513199799389473
2010-12-17,0.509990335381393
2010-12-20,0.5140438723863967
2010-12-21,0.5157306053627713
2010-12-22,0.5191733524138243
2010-12-23,0.5272491637287378
2010-12-24,0.5276157174149583
2010-12-27,0.535329203022039
2010-12-28,0.5387081216550266
2010-12-29,0.544674111215736
2010-12-30,0.5314520102888907
2010-12-31,0.5231220325427627
2011-01-04,0.5368407913355295
2011-01-05,0.537681283996161
2011-01-06,0.5279664113391169
2011-01-07,0.523314541239112
2011-01-10,0.5073600408091659
2011-01-11,0.505952547156408
2011-01-12,0.5032525137724743
2011-01-13,0.5181590117700315
2011-01-14,0.5325978251600156
2011-01-17,0.5353310834570221
2011-01-18,0.5424421205557847
2011-01-19,0.5333583360351839
2011-01-20,0.5293199152028344
