date,FCT_Dmi_Adxr@80
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,
2010-01-18,
2010-01-19,
2010-01-20,
2010-01-21,
2010-01-22,
2010-01-25,
2010-01-26,
2010-01-27,
2010-01-28,
2010-01-29,
2010-02-01,
2010-02-02,
2010-02-03,
2010-02-04,
2010-02-05,
2010-02-08,
2010-02-09,
2010-02-10,
2010-02-11,
2010-02-12,
2010-02-22,
2010-02-23,
2010-02-24,
2010-02-25,
2010-02-26,
2010-03-01,
2010-03-02,
2010-03-03,
2010-03-04,
2010-03-05,
2010-03-08,
2010-03-09,
2010-03-10,
2010-03-11,
2010-03-12,
2010-03-15,
2010-03-16,
2010-03-17,
2010-03-18,
2010-03-19,
2010-03-22,
2010-03-23,
2010-03-24,
2010-03-25,
2010-03-26,
2010-03-29,
2010-03-30,
2010-03-31,
2010-04-01,
2010-04-02,
2010-04-06,
2010-04-07,
2010-04-08,
2010-04-09,
2010-04-12,
2010-04-13,
2010-04-14,
2010-04-15,
2010-04-16,
2010-04-19,
2010-04-20,
2010-04-21,
2010-04-22,
2010-04-23,
2010-04-26,
2010-04-27,
2010-04-28,
2010-04-29,
2010-04-30,
2010-05-04,
2010-05-05,
2010-05-06,
2010-05-07,
2010-05-10,
2010-05-11,
2010-05-12,
2010-05-13,
2010-05-14,
2010-05-17,
2010-05-18,
2010-05-19,
2010-05-20,
2010-05-21,
2010-05-24,
2010-05-25,
2010-05-26,
2010-05-27,
2010-05-28,
2010-05-31,
2010-06-01,
2010-06-02,
2010-06-03,
2010-06-04,
2010-06-07,
2010-06-08,
2010-06-09,
2010-06-10,
2010-06-11,
2010-06-17,
2010-06-18,
2010-06-21,
2010-06-22,
2010-06-23,
2010-06-24,
2010-06-25,
2010-06-28,
2010-06-29,
2010-06-30,
2010-07-01,
2010-07-02,
2010-07-05,
2010-07-06,
2010-07-07,
2010-07-08,
2010-07-09,
2010-07-12,
2010-07-13,
2010-07-14,
2010-07-15,
2010-07-16,
2010-07-19,
2010-07-20,
2010-07-21,
2010-07-22,
2010-07-23,
2010-07-26,
2010-07-27,
2010-07-28,
2010-07-29,
2010-07-30,
2010-08-02,
2010-08-03,
2010-08-04,
2010-08-05,
2010-08-06,
2010-08-09,
2010-08-10,
2010-08-11,
2010-08-12,
2010-08-13,
2010-08-16,
2010-08-17,
2010-08-18,
2010-08-19,
2010-08-20,
2010-08-23,
2010-08-24,
2010-08-25,
2010-08-26,
2010-08-27,
2010-08-30,
2010-08-31,
2010-09-01,
2010-09-02,
2010-09-03,
2010-09-06,
2010-09-07,
2010-09-08,
2010-09-09,
2010-09-10,
2010-09-13,
2010-09-14,
2010-09-15,
2010-09-16,
2010-09-17,
2010-09-20,
2010-09-21,
2010-09-27,
2010-09-28,
2010-09-29,
2010-09-30,
2010-10-08,
2010-10-11,
2010-10-12,
2010-10-13,
2010-10-14,
2010-10-15,
2010-10-18,
2010-10-19,
2010-10-20,
2010-10-21,
2010-10-22,
2010-10-25,
2010-10-26,
2010-10-27,
2010-10-28,
2010-10-29,
2010-11-01,
2010-11-02,
2010-11-03,
2010-11-04,
2010-11-05,
2010-11-08,
2010-11-09,
2010-11-10,
2010-11-11,
2010-11-12,
2010-11-15,
2010-11-16,
2010-11-17,
2010-11-18,
2010-11-19,
2010-11-22,
2010-11-23,
2010-11-24,
2010-11-25,
2010-11-26,
2010-11-29,
2010-11-30,
2010-12-01,
2010-12-02,
2010-12-03,
2010-12-06,
2010-12-07,
2010-12-08,
2010-12-09,
2010-12-10,
2010-12-13,
2010-12-14,
2010-12-15,
2010-12-16,
2010-12-17,
2010-12-20,
2010-12-21,
2010-12-22,
2010-12-23,
2010-12-24,
2010-12-27,
2010-12-28,
2010-12-29,12.162577964767218
2010-12-30,12.081612434017229
2010-12-31,12.010355256894064
2011-01-04,11.911137956511084
2011-01-05,11.84638376486728
2011-01-06,11.777985067850004
2011-01-07,11.69401589011889
2011-01-10,11.622873133281146
2011-01-11,11.57124767503239
2011-01-12,11.515979549159866
2011-01-13,11.479151526839901
2011-01-14,11.439509956461066
2011-01-17,11.406201034489996
2011-01-18,11.368991081962141
2011-01-19,11.33451463367313
2011-01-20,11.290470433641499
2011-01-21,11.216357918745171
2011-01-24,11.151831421428898
2011-01-25,11.130161497193237
2011-01-26,11.124882411304025
2011-01-27,11.105023517385497
2011-01-28,11.11056456611534
2011-01-31,11.123083130121707
2011-02-01,11.153144827660377
2011-02-09,11.180617410284835
2011-02-10,11.19856930825779
2011-02-11,11.203106517788655
2011-02-14,11.20292974742052
2011-02-15,11.202797213102077
2011-02-16,11.21186534294623
2011-02-17,11.211501877988272
2011-02-18,11.240595615818242
2011-02-21,11.238361618292203
2011-02-22,11.233465490364035
2011-02-23,11.248574529522191
2011-02-24,11.249941587572092
2011-02-25,11.236696032937967
2011-02-28,11.209835256153612
2011-03-01,11.185871662074423
2011-03-02,11.174009363019584
2011-03-03,11.176925990461438
2011-03-04,11.164820438447297
2011-03-07,11.177823621203864
2011-03-08,11.21116780777852
2011-03-09,11.26168517635144
2011-03-10,11.316974266923868
2011-03-11,11.367895799824035
2011-03-14,11.421334193998206
2011-03-15,11.456119018357892
2011-03-16,11.488304477076086
2011-03-17,11.490600007924776
2011-03-18,11.476974728694096
2011-03-21,11.478210358811403
2011-03-22,11.467927233213436
2011-03-23,11.479799445669135
2011-03-24,11.477682139441526
2011-03-25,11.480462161072094
2011-03-28,11.504908206873544
2011-03-29,11.547579947094013
2011-03-30,11.57858018407018
2011-03-31,11.59448308671173
2011-04-01,11.565568511604372
2011-04-06,11.528993025489982
2011-04-07,11.479273009917641
2011-04-08,11.439141363326115
2011-04-11,11.434187770712043
2011-04-12,11.385748737401787
2011-04-13,11.336727803217707
2011-04-14,11.277931430336144
2011-04-15,11.249357655375013
2011-04-18,11.191321165997422
2011-04-19,11.12943279433004
2011-04-20,11.072615491345484
2011-04-21,11.01713569279583
2011-04-22,10.975162704009268
2011-04-25,10.952853452475864
2011-04-26,10.93602918933494
2011-04-27,10.917949119920195
2011-04-28,10.905253048976153
2011-04-29,10.930609728950335
2011-05-03,10.929534771304857
2011-05-04,10.913445809699128
2011-05-05,10.918763712586252
2011-05-06,10.911880987551996
2011-05-09,10.902288451607683
2011-05-10,10.875383918874254
2011-05-11,10.826305488341513
2011-05-12,10.77852935436703
2011-05-13,10.702762436337613
2011-05-16,10.638668502211994
2011-05-17,10.623119091989661
2011-05-18,10.609383619497581
2011-05-19,10.60564036360526
2011-05-20,10.559371122281437
2011-05-23,10.502616050498975
2011-05-24,10.423945366224913
2011-05-25,10.309623517163107
2011-05-26,10.188961552024143
2011-05-27,10.030786917361418
