date,FCT_Cci@80
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,
2010-01-18,
2010-01-19,
2010-01-20,
2010-01-21,
2010-01-22,
2010-01-25,
2010-01-26,
2010-01-27,
2010-01-28,
2010-01-29,
2010-02-01,
2010-02-02,
2010-02-03,
2010-02-04,
2010-02-05,
2010-02-08,
2010-02-09,
2010-02-10,
2010-02-11,
2010-02-12,
2010-02-22,
2010-02-23,
2010-02-24,
2010-02-25,
2010-02-26,
2010-03-01,
2010-03-02,
2010-03-03,
2010-03-04,
2010-03-05,
2010-03-08,
2010-03-09,
2010-03-10,
2010-03-11,
2010-03-12,
2010-03-15,
2010-03-16,
2010-03-17,
2010-03-18,
2010-03-19,
2010-03-22,
2010-03-23,
2010-03-24,
2010-03-25,
2010-03-26,
2010-03-29,
2010-03-30,
2010-03-31,
2010-04-01,
2010-04-02,
2010-04-06,
2010-04-07,
2010-04-08,
2010-04-09,
2010-04-12,
2010-04-13,
2010-04-14,
2010-04-15,
2010-04-16,
2010-04-19,
2010-04-20,
2010-04-21,
2010-04-22,
2010-04-23,
2010-04-26,
2010-04-27,
2010-04-28,
2010-04-29,
2010-04-30,
2010-05-04,71.09829785854669
2010-05-05,79.11361321803551
2010-05-06,52.753880526018015
2010-05-07,-6.278092242441225
2010-05-10,44.69042291631405
2010-05-11,42.27666264112774
2010-05-12,76.03219120030614
2010-05-13,86.33404378901717
2010-05-14,55.923045569907515
2010-05-17,-13.064504433450661
2010-05-18,-1.1275245894291872
2010-05-19,-24.01328530941658
2010-05-20,-10.691826944304708
2010-05-21,-23.75017571134583
2010-05-24,2.5987804610086926
2010-05-25,-35.463608032954276
2010-05-26,-28.766013545234213
2010-05-27,-24.063707240302
2010-05-28,-21.603705856028913
2010-05-31,-78.05282497250836
2010-06-01,-87.12382442416178
2010-06-02,-88.87649868745686
2010-06-03,-79.96424840911915
2010-06-04,-53.63474345458764
2010-06-07,-144.92749949848283
2010-06-08,-138.7192431637067
2010-06-09,-159.6373765686838
2010-06-10,-148.84134315522405
2010-06-11,-169.98791141066215
2010-06-17,-126.59316723716928
2010-06-18,-104.7090297668498
2010-06-21,-14.650106964376008
2010-06-22,-7.454168651356471
2010-06-23,-6.226536275765089
2010-06-24,-9.478420584493861
2010-06-25,-32.344312412422866
2010-06-28,-29.165937437310976
2010-06-29,-32.784386938959386
2010-06-30,-58.121018451206666
2010-07-01,-63.3577024090902
2010-07-02,-35.78143882245142
2010-07-05,-39.92642016071901
2010-07-06,-42.73545498021959
2010-07-07,-29.35426298731697
2010-07-08,34.046824970126394
2010-07-09,78.82124237710676
2010-07-12,78.95244542690051
2010-07-13,64.39862353789033
2010-07-14,65.57223033018354
2010-07-15,84.76405047873435
2010-07-16,151.52876348955877
2010-07-19,145.50652510449038
2010-07-20,109.79936332702545
2010-07-21,107.7706849203701
2010-07-22,92.48253279182474
2010-07-23,96.69975688265298
2010-07-26,113.53032825952147
2010-07-27,54.58131328482157
2010-07-28,66.04372548020847
2010-07-29,102.93107728849783
2010-07-30,143.72727889446645
2010-08-02,237.26201794723892
2010-08-03,211.4442714614155
2010-08-04,213.21655296304985
2010-08-05,171.9580065160104
2010-08-06,168.22999436086036
2010-08-09,207.99402674448635
2010-08-10,173.50041203251467
2010-08-11,161.3892527202912
2010-08-12,146.85446948990187
2010-08-13,191.32405029028752
2010-08-16,195.82437977024424
2010-08-17,170.90448722084494
2010-08-18,167.7754077295664
2010-08-19,142.54114652289192
2010-08-20,97.62005087456825
2010-08-23,100.04552555051548
2010-08-24,91.25706155042947
2010-08-25,73.53357648563151
2010-08-26,82.66305551683509
2010-08-27,103.67216250989979
2010-08-30,128.78263805881522
2010-08-31,86.6951323285587
2010-09-01,83.88325715755182
2010-09-02,82.56585283936616
2010-09-03,107.06146009456411
2010-09-06,135.68185757458582
2010-09-07,146.79016908416332
2010-09-08,143.70284606421995
2010-09-09,104.60965741635954
2010-09-10,107.71611916933959
2010-09-13,101.92039574289599
2010-09-14,103.19710145831756
2010-09-15,128.2817252980606
2010-09-16,140.06149811198785
2010-09-17,136.7994130499503
2010-09-20,203.5816773512543
2010-09-21,210.48033352494124
2010-09-27,248.5116991003729
2010-09-28,223.35079235362198
2010-09-29,178.86399404912726
2010-09-30,180.4610420377051
2010-10-08,147.66634104577926
2010-10-11,224.74641034818913
2010-10-12,237.16316085785044
2010-10-13,248.85152344940374
2010-10-14,242.78961294868725
2010-10-15,230.67336974635475
2010-10-18,191.95000021692698
2010-10-19,189.9468209592163
2010-10-20,167.27899167325745
2010-10-21,185.15974950247954
2010-10-22,161.12526777436318
2010-10-25,163.1488266018859
2010-10-26,136.45457901175422
2010-10-27,107.85513532818857
2010-10-28,112.33311264712718
2010-10-29,102.29032058353684
2010-11-01,116.39419514985752
2010-11-02,103.43501692820948
2010-11-03,90.42247143212195
2010-11-04,95.93138499113991
2010-11-05,132.90537437087232
2010-11-08,128.58630694485362
2010-11-09,132.29768799227784
2010-11-10,139.62065633134654
2010-11-11,126.88729236522616
2010-11-12,88.30742489773635
2010-11-15,63.844659246886216
2010-11-16,62.06014212060069
2010-11-17,12.859486483260213
2010-11-18,4.511655000603616
2010-11-19,12.935601717971615
2010-11-22,0.5012438834649741
2010-11-23,0.5539770576912114
2010-11-24,14.101664901219133
2010-11-25,13.968222757561614
2010-11-26,-3.9039542347261458
2010-11-29,-20.59090229364094
2010-11-30,-22.045141745038993
2010-12-01,-15.636913236724688
2010-12-02,6.814075784342728
2010-12-03,7.381478109398096
2010-12-06,16.80599004516373
2010-12-07,12.982204801775563
2010-12-08,-3.727826167072293
2010-12-09,5.190168500556368
2010-12-10,0.7085127526623023
2010-12-13,10.275998082709037
2010-12-14,39.991639458385244
2010-12-15,30.099673446918494
2010-12-16,31.16223054330534
2010-12-17,36.212842987372305
2010-12-20,42.41018156490802
2010-12-21,47.08273600551939
2010-12-22,43.50493853422564
2010-12-23,48.58353505080552
2010-12-24,66.35613220023649
2010-12-27,58.98378592312151
2010-12-28,78.38316734024363
2010-12-29,57.8575089937564
2010-12-30,62.19275667886873
2010-12-31,79.87826097012238
2011-01-04,80.47340633931177
2011-01-05,49.22030368904518
2011-01-06,69.68158114653694
2011-01-07,32.673241114620396
2011-01-10,45.682910250820335
2011-01-11,55.04403700401158
2011-01-12,50.33951075154173
2011-01-13,104.421196305894
2011-01-14,115.350785699128
2011-01-17,148.64980012459702
2011-01-18,148.56859906892907
2011-01-19,147.86612577790277
2011-01-20,118.23182552341035
2011-01-21,109.43523785383786
2011-01-24,128.05280268800468
2011-01-25,99.58722543076766
2011-01-26,45.16026768552235
2011-01-27,63.0774423689797
2011-01-28,68.5937012983394
