date,FCT_Demark_Vol_Dfive
2019-04-30,
2019-05-06,
2019-05-07,
2019-05-08,
2019-05-09,
2019-05-10,0.0
2019-05-13,0.7274444504734258
2019-05-14,0.9029990523536074
2019-05-15,0.9228670304805004
2019-05-16,0.9535886405855314
2019-05-17,0.6911592895136778
2019-05-20,0.5900431993014983
2019-05-21,0.16856072975856137
2019-05-22,0.6653900352171489
2019-05-23,0.47060450298306034
2019-05-24,0.6258588438031546
2019-05-27,0.7048971647344981
2019-05-28,0.7639457117654102
2019-05-29,0.3600753679870163
2019-05-30,0.5151404762072481
2019-05-31,0.41552097968500096
2019-06-03,0.30664266449707556
2019-06-04,0.1603618860670443
2019-06-05,0.2682310947061958
2019-06-06,0.3548950580400849
2019-06-10,0.3638310458298046
2019-06-11,0.2711012729849431
2019-06-12,0.3309608463867031
2019-06-13,0.6657585821386295
2019-06-14,0.5431008296368427
2019-06-17,0.48696700316408015
2019-06-18,0.6192781690140845
2019-06-19,0.5434757446716877
2019-06-20,0.253648497048266
2019-06-21,0.3506020967658166
2019-06-24,0.41141562609375515
2019-06-25,0.18342541915862406
2019-06-26,0.22943133285939882
2019-06-27,0.5646993354131937
2019-06-28,0.35081453193793904
2019-07-01,0.4128634491884061
2019-07-02,0.48341455891425045
2019-07-03,0.531037590723962
2019-07-04,0.07533710912370549
2019-07-05,0.14294090898212192
2019-07-08,0.644949223646177
2019-07-09,0.4472142807335611
2019-07-10,0.552477676082748
2019-07-11,0.41201236611563374
2019-07-12,0.5632271046180443
2019-07-15,0.38387525504951236
2019-07-16,0.3209383852137033
2019-07-17,0.4611209776574473
2019-07-18,0.47194681716493797
2019-07-19,0.39306767960845906
2019-07-22,0.3651459321539328
2019-07-23,0.5577251708886208
2019-07-24,0.4656444511917413
2019-07-25,0.3656303642952508
2019-07-26,0.4729662813038512
2019-07-29,0.42155841557356305
2019-07-30,0.41954304678780435
2019-07-31,0.26508701640165266
2019-08-01,0.5395061728395062
2019-08-02,0.35700308485657717
2019-08-05,0.6626066315555226
2019-08-06,0.876585953525728
2019-08-07,0.9783103390759407
2019-08-08,0.9055419225451239
2019-08-09,0.7390621425848265
2019-08-12,0.7301217614401077
2019-08-13,0.08483488020720915
2019-08-14,0.05741730812586557
2019-08-15,0.04868474053238481
2019-08-16,0.42532332563510394
2019-08-19,0.29513657857149195
2019-08-20,0.4455006809090135
2019-08-21,0.4276493507156681
2019-08-22,0.48586446361542523
2019-08-23,0.20528019657253543
2019-08-26,0.5936853217763332
2019-08-27,0.3302885237417518
2019-08-28,0.37497613067171964
2019-08-29,0.6544448139367739
2019-08-30,0.5404014259901353
2019-09-02,0.35242115718897443
2019-09-03,0.7509830231608424
2019-09-04,0.8580656266810113
2019-09-05,0.6718764730717363
2019-09-06,0.7057367238157566
2019-09-09,0.6342253314038523
2019-09-10,0.33007464011135296
2019-09-11,0.4291553567306391
2019-09-12,0.42025528597875866
2019-09-16,0.40321368339571984
2019-09-17,0.39744270222851286
2019-09-18,0.5404830941123155
2019-09-19,0.41769662350334397
2019-09-20,0.38112085914604743
2019-09-23,0.6079864038872284
2019-09-24,0.5284998032136073
2019-09-25,0.4716855251126592
2019-09-26,0.3826889814611805
2019-09-27,0.5316770241163801
2019-09-30,0.12832333158210193
2019-10-08,0.5653606134363047
2019-10-09,0.36191848545554656
2019-10-10,0.3178704271920047
2019-10-11,0.4021295279912184
2019-10-14,0.5109032486764017
2019-10-15,0.3514786084482233
2019-10-16,0.49310902005512786
2019-10-17,0.8543174802633376
2019-10-18,0.8452745339812867
2019-10-21,0.5747757932541515
2019-10-22,0.5032136972908381
2019-10-23,0.6389301525201865
2019-10-24,0.4378191672073585
2019-10-25,0.3295539143463215
2019-10-28,0.4508339228035487
2019-10-29,0.5887993499771824
2019-10-30,0.09199237000826326
2019-10-31,0.05770294204861473
2019-11-01,0.10281895296032902
2019-11-04,0.5869826120501207
2019-11-05,0.38207790637656763
2019-11-06,0.47127346559526473
2019-11-07,0.4185318140454112
2019-11-08,0.5751841248639787
2019-11-11,0.3201934768020517
2019-11-12,0.5243732590529248
2019-11-13,0.5658931255396489
2019-11-14,0.8318087172168542
2019-11-15,0.4609245551252512
2019-11-18,0.5011584378794011
2019-11-19,0.6215803134159354
2019-11-20,0.5201674277016742
2019-11-21,0.2359558642844728
2019-11-22,0.5292358094152838
2019-11-25,0.44255591776743486
2019-11-26,0.15671697271578322
2019-11-27,0.49907912965528484
2019-11-28,0.4072428881116091
2019-11-29,0.5411304437352003
2019-12-02,0.4479863626678031
2019-12-03,0.3914821352758474
2019-12-04,0.36973292395044205
2019-12-05,0.43044852795890143
2019-12-06,0.4601738271773088
2019-12-09,0.6012456901345791
2019-12-10,0.5992063492063492
2019-12-11,0.5891789942509146
2019-12-12,0.547212021442742
2019-12-13,0.3307023974792931
2019-12-16,0.3611016487259845
2019-12-17,0.4609614506555345
2019-12-18,0.5775051124744376
2019-12-19,0.4896685258503598
2019-12-20,0.48458181924317384
2019-12-23,0.49020602126858104
2019-12-24,0.6154837798223463
2019-12-25,0.22801612736482993
2019-12-26,0.4470028070923498
2019-12-27,0.15313935681470137
2019-12-30,0.6581143740340031
2019-12-31,0.5398261892315734
2020-01-02,0.43039854128679345
2020-01-03,0.44513730739220625
2020-01-06,0.5463086662776938
2020-01-07,0.5595400692437188
2020-01-08,0.46580172049076296
2020-01-09,0.5473102076957731
2020-01-10,0.6888839066470224
2020-01-13,0.47993086793604406
2020-01-14,0.3510047748776987
2020-01-15,0.43754393332176994
2020-01-16,0.49511639558487036
2020-01-17,0.007246772637060505
2020-01-20,0.31004915150862844
2020-01-21,0.23117946904740858
2020-01-22,0.4890043499275012
2020-01-23,0.32942076645068863
2020-02-03,0.7484495830493356
2020-02-04,0.5013724544678957
2020-02-05,0.4951431414808076
2020-02-06,0.43136787122372616
2020-02-07,0.5211077865539784
2020-02-10,0.0653173747492255
2020-02-11,0.20518756698821008
2020-02-12,0.41171446003660767
2020-02-13,0.3390954773869347
2020-02-14,0.4851035508749951
2020-02-17,0.5680772769089236
2020-02-18,0.3805133552959022
2020-02-19,0.32443943091302546
2020-02-20,0.6748655159297966
2020-02-21,0.41561076861117136
2020-02-24,0.4642953496627618
2020-02-25,0.6354739964154864
2020-02-26,0.5388909064008931
2020-02-27,0.6340140702230098
2020-02-28,0.7651772830344259
2020-03-02,0.6931503802254939
2020-03-03,0.4768162129407276
2020-03-04,0.5056887153976151
2020-03-05,0.01575829383886256
2020-03-06,0.29441179214478963
2020-03-09,0.31468001515665195
2020-03-10,0.3739985778620526
2020-03-11,0.6947124454266156
2020-03-12,0.6074003036841684
2020-03-13,0.41979384468654857
2020-03-16,0.3910807347287484
2020-03-17,0.5373148343780079
2020-03-18,0.0
2020-03-19,0.588771911892472
2020-03-20,0.5802609046036064
2020-03-23,0.5039037725533079
2020-03-24,0.7203115272713413
2020-03-25,0.7238337206036309
2020-03-26,0.5792327154437962
2020-03-27,0.5407741873282663
2020-03-30,0.5003345078274831
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.186278342455043
2020-04-07,0.23772361200199557
2020-04-08,0.3966798535881983
2020-04-09,0.5015152996382833
2020-04-10,0.8088067193479449
2020-04-13,0.6841061703590123
2020-04-14,0.6027719543442814
2020-04-15,0.628385887685502
2020-04-16,0.5523820404432765
2020-04-17,0.22534442339188798
2020-04-20,0.2526827511703277
2020-04-21,0.5930529977491303
2020-04-22,0.5881865714137806
2020-04-23,0.3934755506302812
2020-04-24,0.8684394539761039
2020-04-27,0.8149786019971469
2020-04-28,0.5067023961222297
2020-04-29,0.48575912275675254
2020-04-30,0.5003185717255857
2020-05-06,0.031661034572394074
2020-05-07,0.0333945658432265
2020-05-08,0.3979625369700953
2020-05-11,0.3381315814897111
2020-05-12,0.555921052631579
2020-05-13,0.7663820950622982
2020-05-14,0.5354379365932295
2020-05-15,0.45166018546215975
2020-05-18,0.5378675817998935
2020-05-19,0.4774789459386036
2020-05-20,0.1187439799653246
2020-05-21,0.5253849235876595
2020-05-22,0.6710365162168292
2020-05-25,0.3851795816339955
2020-05-26,0.4254986738364277
2020-05-27,0.4450144398844809
2020-05-28,0.5285059400826446
2020-05-29,0.4606123278058869
2020-06-01,0.8345101731262096
2020-06-02,0.6127582763653122
2020-06-03,0.5442977518507147
2020-06-04,0.5019388516032811
2020-06-05,0.3963894044204488
2020-06-08,0.28887024608501116
2020-06-09,0.39700712589073633
2020-06-10,0.677812110870267
2020-06-11,0.7267571478859467
2020-06-12,0.45532738678690454
2020-06-15,0.5469211907326351
2020-06-16,0.5653387855603922
2020-06-17,0.41663082745570273
2020-06-18,0.31146417603614124
2020-06-19,0.5675963183941538
2020-06-22,0.6487583123567645
2020-06-23,0.47484198785475273
2020-06-24,0.8574316290130797
2020-06-29,0.5756856655439394
2020-06-30,0.5262037323950701
2020-07-01,0.43567065018409196
2020-07-02,0.5288542040425787
2020-07-03,0.16090415532462063
2020-07-06,0.25595693779904305
2020-07-07,0.386430943193036
2020-07-08,0.5150985496467088
2020-07-09,0.18531365747545417
2020-07-10,0.751432965189431
2020-07-13,0.6480848840480689
2020-07-14,0.5899622417377286
2020-07-15,0.6709675222986314
2020-07-16,0.48250789531666954
2020-07-17,0.6158403605699331
2020-07-20,0.7275822928490352
2020-07-21,0.5251046336704449
2020-07-22,0.507712260873593
2020-07-23,0.6784078785391875
2020-07-24,0.47501406714718253
2020-07-27,0.3512399355877617
2020-07-28,0.43972260301588584
2020-07-29,0.4709913202375514
2020-07-30,0.3253620856131316
2020-07-31,0.34694831292644174
2020-08-03,0.32855372632324303
2020-08-04,0.3984115058495224
2020-08-05,0.43444773308220097
2020-08-06,0.6192365576686277
2020-08-07,0.45332824795246507
2020-08-10,0.6855056155920256
2020-08-11,0.8121835555872495
2020-08-12,0.5577488009592326
2020-08-13,0.37322113197738643
2020-08-14,0.46397446678388504
2020-08-17,0.26703806190327845
2020-08-18,0.030758698833860534
2020-08-19,0.05569566146612524
2020-08-20,0.2111387188655233
2020-08-21,0.5721329257469677
2020-08-24,0.9495197994038889
2020-08-25,0.9672289156626506
2020-08-26,0.7649211067916762
2020-08-27,0.6058727900833164
2020-08-28,0.4488230000473642
2020-08-31,0.44662133244567026
2020-09-01,0.46275240148990393
2020-09-02,0.45179195176802717
2020-09-03,0.904663344425162
2020-09-04,0.6173721960915027
2020-09-07,0.586100367015558
2020-09-08,0.547246959354101
2020-09-09,0.6654039131924154
2020-09-10,0.23301540535816834
2020-09-11,0.3531427556818182
2020-09-14,0.3516629241296391
2020-09-15,0.4327171463642526
2020-09-16,0.10805269586459605
2020-09-17,0.6508833337926853
2020-09-18,0.5051548717485956
2020-09-21,0.49545303684035846
2020-09-22,0.5150774072813882
2020-09-23,0.5432910143107084
2020-09-24,0.5288659555267603
2020-09-25,0.5680343962025002
2020-09-28,0.5197734973733882
2020-09-29,0.4176808654496281
2020-09-30,0.509424515520999
2020-10-09,0.5763733468972533
2020-10-12,0.5337996985114001
2020-10-13,0.5422418949635124
2020-10-14,0.8218595766763462
2020-10-15,0.6187910982534022
2020-10-16,0.4478701685179418
2020-10-19,0.5239470391081008
2020-10-20,0.4914511323248159
2020-10-21,0.1146362517157938
2020-10-22,0.17573430517592953
2020-10-23,0.34071757735352204
2020-10-26,0.5001871584358546
