date,FCT_Ac_Tr_1@20
2014-12-19,0.0
2014-12-22,0.0
2014-12-23,0.0
2014-12-24,0.0
2014-12-25,0.0
2014-12-26,0.0
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-05,0.0
2015-01-06,0.0
2015-01-07,0.0
2015-01-08,0.0
2015-01-09,0.0
2015-01-12,0.0
2015-01-13,0.0
2015-01-14,0.0
2015-01-15,0.0
2015-01-16,0.0
2015-01-19,0.0
2015-01-20,
2015-01-21,
2015-01-22,
2015-01-23,
2015-01-26,
2015-01-27,
2015-01-28,
2015-01-29,
2015-01-30,
2015-02-02,
2015-02-03,
2015-02-04,
2015-02-05,
2015-02-06,
2015-02-09,
2015-02-10,
2015-02-11,
2015-02-12,
2015-02-13,
2015-02-16,
2015-02-17,
2015-02-25,
2015-02-26,
2015-02-27,
2015-03-02,
2015-03-03,
2015-03-04,
2015-03-05,
2015-03-06,
2015-03-09,
2015-03-10,
2015-03-11,
2015-03-12,
2015-03-13,
2015-03-16,
2015-03-17,
2015-03-18,
2015-03-19,
2015-03-20,
2015-03-23,
2015-03-24,
2015-03-25,
2015-03-26,
2015-03-27,
2015-03-30,
2015-03-31,
2015-04-01,
2015-04-02,
2015-04-03,
2015-04-07,
2015-04-08,
2015-04-09,
2015-04-10,
2015-04-13,
2015-04-14,
2015-04-15,
2015-04-16,
2015-04-17,
2015-04-20,
2015-04-21,
2015-04-22,
2015-04-23,
2015-04-24,
2015-04-27,
2015-04-28,
2015-04-29,
2015-04-30,
2015-05-04,
2015-05-05,
2015-05-06,
2015-05-07,
2015-05-08,
2015-05-11,
2015-05-12,
2015-05-13,
2015-05-14,
2015-05-15,
2015-05-18,
2015-05-19,-1.1969143170011676
2015-05-20,-1.0717461176882737
2015-05-21,-0.9637196018943172
2015-05-22,-0.8777614258365228
2015-05-25,-0.8089523787281456
2015-05-26,-0.7471390184724918
2015-05-27,-0.8035064161502166
2015-05-28,-0.8475499213684011
2015-05-29,-0.9192328281038172
2015-06-01,-1.0204007369035417
2015-06-02,-1.0816290852005184
2015-06-03,-1.1232489594492485
2015-06-04,-1.2457641861748308
2015-06-05,-1.3095015150643392
2015-06-08,-1.3694104051686042
2015-06-09,-1.4721412854032299
2015-06-10,-1.5571571070059018
2015-06-11,-1.6563142027600786
2015-06-12,-1.73866819300575
2015-06-15,-1.749177052607159
2015-06-16,-1.7451119742933077
2015-06-17,-1.8044764894196745
2015-06-18,-1.7990738283304388
2015-06-19,-1.8004770418714708
2015-06-23,-1.7478906933175093
2015-06-24,-1.751628429022234
2015-06-25,-1.7157506476880642
2015-06-26,-1.6308150061617197
2015-06-29,-1.5174475327680852
2015-06-30,-1.4905923972010768
2015-07-01,-1.361229901623106
2015-07-02,-1.2982828743456307
2015-07-03,-1.2536787348758571
2015-07-06,-1.1492944645933847
2015-07-07,-1.015197168009171
