date,FCT_Dmi_Adxr@120
2014-12-19,
2014-12-22,
2014-12-23,
2014-12-24,
2014-12-25,
2014-12-26,
2014-12-29,
2014-12-30,
2014-12-31,
2015-01-05,
2015-01-06,
2015-01-07,
2015-01-08,
2015-01-09,
2015-01-12,
2015-01-13,
2015-01-14,
2015-01-15,
2015-01-16,
2015-01-19,
2015-01-20,
2015-01-21,
2015-01-22,
2015-01-23,
2015-01-26,
2015-01-27,
2015-01-28,
2015-01-29,
2015-01-30,
2015-02-02,
2015-02-03,
2015-02-04,
2015-02-05,
2015-02-06,
2015-02-09,
2015-02-10,
2015-02-11,
2015-02-12,
2015-02-13,
2015-02-16,
2015-02-17,
2015-02-25,
2015-02-26,
2015-02-27,
2015-03-02,
2015-03-03,
2015-03-04,
2015-03-05,
2015-03-06,
2015-03-09,
2015-03-10,
2015-03-11,
2015-03-12,
2015-03-13,
2015-03-16,
2015-03-17,
2015-03-18,
2015-03-19,
2015-03-20,
2015-03-23,
2015-03-24,
2015-03-25,
2015-03-26,
2015-03-27,
2015-03-30,
2015-03-31,
2015-04-01,
2015-04-02,
2015-04-03,
2015-04-07,
2015-04-08,
2015-04-09,
2015-04-10,
2015-04-13,
2015-04-14,
2015-04-15,
2015-04-16,
2015-04-17,
2015-04-20,
2015-04-21,
2015-04-22,
2015-04-23,
2015-04-24,
2015-04-27,
2015-04-28,
2015-04-29,
2015-04-30,
2015-05-04,
2015-05-05,
2015-05-06,
2015-05-07,
2015-05-08,
2015-05-11,
2015-05-12,
2015-05-13,
2015-05-14,
2015-05-15,
2015-05-18,
2015-05-19,
2015-05-20,
2015-05-21,
2015-05-22,
2015-05-25,
2015-05-26,
2015-05-27,
2015-05-28,
2015-05-29,
2015-06-01,
2015-06-02,
2015-06-03,
2015-06-04,
2015-06-05,
2015-06-08,
2015-06-09,
2015-06-10,
2015-06-11,
2015-06-12,
2015-06-15,
2015-06-16,
2015-06-17,
2015-06-18,
2015-06-19,
2015-06-23,
2015-06-24,
2015-06-25,
2015-06-26,
2015-06-29,
2015-06-30,
2015-07-01,
2015-07-02,
2015-07-03,
2015-07-06,
2015-07-07,
2015-07-08,
2015-07-09,
2015-07-10,
2015-07-13,
2015-07-14,
2015-07-15,
2015-07-16,
2015-07-17,
2015-07-20,
2015-07-21,
2015-07-22,
2015-07-23,
2015-07-24,
2015-07-27,
2015-07-28,
2015-07-29,
2015-07-30,
2015-07-31,
2015-08-03,
2015-08-04,
2015-08-05,
2015-08-06,
2015-08-07,
2015-08-10,
2015-08-11,
2015-08-12,
2015-08-13,
2015-08-14,
2015-08-17,
2015-08-18,
2015-08-19,
2015-08-20,
2015-08-21,
2015-08-24,
2015-08-25,
2015-08-26,
2015-08-27,
2015-08-28,
2015-08-31,
2015-09-01,
2015-09-02,
2015-09-07,
2015-09-08,
2015-09-09,
2015-09-10,
2015-09-11,
2015-09-14,
2015-09-15,
2015-09-16,
2015-09-17,
2015-09-18,
2015-09-21,
2015-09-22,
2015-09-23,
2015-09-24,
2015-09-25,
2015-09-28,
2015-09-29,
2015-09-30,
2015-10-08,
2015-10-09,
2015-10-12,
2015-10-13,
2015-10-14,
2015-10-15,
2015-10-16,
2015-10-19,
2015-10-20,
2015-10-21,
2015-10-22,
2015-10-23,
2015-10-26,
2015-10-27,
2015-10-28,
2015-10-29,
2015-10-30,
2015-11-02,
2015-11-03,
2015-11-04,
2015-11-05,
2015-11-06,
2015-11-09,
2015-11-10,
2015-11-11,
2015-11-12,
2015-11-13,
2015-11-16,
2015-11-17,
2015-11-18,
2015-11-19,
2015-11-20,
2015-11-23,
2015-11-24,
2015-11-25,
2015-11-26,
2015-11-27,
2015-11-30,
2015-12-01,
2015-12-02,
2015-12-03,
2015-12-04,
2015-12-07,
2015-12-08,
2015-12-09,
2015-12-10,
2015-12-11,
2015-12-14,
2015-12-15,
2015-12-16,
2015-12-17,
2015-12-18,
2015-12-21,
2015-12-22,
2015-12-23,
2015-12-24,
2015-12-25,
2015-12-28,
2015-12-29,
2015-12-30,
2015-12-31,
2016-01-04,
2016-01-05,
2016-01-06,
2016-01-07,
2016-01-08,
2016-01-11,
2016-01-12,
2016-01-13,
2016-01-14,
2016-01-15,
2016-01-18,
2016-01-19,
2016-01-20,
2016-01-21,
2016-01-22,
2016-01-25,
2016-01-26,
2016-01-27,
2016-01-28,
2016-01-29,
2016-02-01,
2016-02-02,
2016-02-03,
2016-02-04,
2016-02-05,
2016-02-15,
2016-02-16,
2016-02-17,
2016-02-18,
2016-02-19,
2016-02-22,
2016-02-23,
2016-02-24,
2016-02-25,
2016-02-26,
2016-02-29,
2016-03-01,
2016-03-02,
2016-03-03,
2016-03-04,
2016-03-07,
2016-03-08,
2016-03-09,
2016-03-10,
2016-03-11,
2016-03-14,
2016-03-15,
2016-03-16,
2016-03-17,
2016-03-18,
2016-03-21,
2016-03-22,
2016-03-23,
2016-03-24,
2016-03-25,
2016-03-28,
2016-03-29,
2016-03-30,
2016-03-31,
2016-04-01,
2016-04-05,
2016-04-06,
2016-04-07,
2016-04-08,
2016-04-11,
2016-04-12,
2016-04-13,
2016-04-14,
2016-04-15,
2016-04-18,
2016-04-19,
2016-04-20,
2016-04-21,
2016-04-22,
2016-04-25,
2016-04-26,
2016-04-27,
2016-04-28,
2016-04-29,
2016-05-03,
2016-05-04,
2016-05-05,
2016-05-06,
2016-05-09,
2016-05-10,
2016-05-11,
2016-05-12,
2016-05-13,
2016-05-16,
2016-05-17,
2016-05-18,
2016-05-19,
2016-05-20,
2016-05-23,
2016-05-24,
2016-05-25,
2016-05-26,
2016-05-27,
2016-05-30,
2016-05-31,
2016-06-01,
2016-06-02,
2016-06-03,
2016-06-06,
2016-06-07,
2016-06-08,
2016-06-13,15.716596863449633
2016-06-14,15.801778890143805
2016-06-15,15.879089275334493
2016-06-16,15.938339224980421
2016-06-17,15.992605254593922
2016-06-20,16.03083985136957
2016-06-21,16.07069605034643
2016-06-22,16.114602322971397
2016-06-23,16.148880565306236
2016-06-24,16.17658324209123
2016-06-27,16.216640866278276
2016-06-28,16.2512058043758
2016-06-29,16.279378465532737
2016-06-30,16.309863066151383
2016-07-01,16.35483885355169
2016-07-04,16.39324212206379
2016-07-05,16.421225378135137
2016-07-06,16.449268887045093
2016-07-07,16.47669650469478
2016-07-08,16.502685968948427
2016-07-11,16.526190613973185
2016-07-12,16.54720057386494
2016-07-13,16.58579635729203
2016-07-14,16.616236927439715
2016-07-15,16.640745605056228
2016-07-18,16.649794474517993
2016-07-19,16.66565934501353
2016-07-20,16.68871361635004
2016-07-21,16.69949361099813
2016-07-22,16.7042265097002
2016-07-25,16.704006282209924
2016-07-26,16.705218407136336
2016-07-27,16.694157431406218
2016-07-28,16.670816398055372
2016-07-29,16.64238250891669
2016-08-01,16.607735348099624
2016-08-02,16.56973972217787
2016-08-03,16.52171121866864
2016-08-04,16.480741333435727
2016-08-05,16.432149822634383
2016-08-08,16.386994726817896
2016-08-09,16.36129896803673
2016-08-10,16.344261005960075
2016-08-11,16.333179505714646
2016-08-12,16.31451763481513
2016-08-15,16.302186699179178
2016-08-16,16.296367152833177
2016-08-17,16.284054036396665
2016-08-18,16.282157139962674
2016-08-19,16.287203421878626
2016-08-22,16.278280490088086
2016-08-23,16.255017151701992
2016-08-24,16.20377780823151
2016-08-25,16.147570621164782
2016-08-26,16.08547550178144
2016-08-29,16.02044613901544
2016-08-30,15.958361547851924
2016-08-31,15.903121127422368
2016-09-01,15.840209319571624
2016-09-02,15.770855051497062
2016-09-05,15.694366727832966
2016-09-06,15.600605241810207
2016-09-07,15.51283283603751
2016-09-08,15.415071815001415
2016-09-09,15.301467733397892
2016-09-12,15.190474347440912
2016-09-13,15.072995696249436
2016-09-14,14.968841005790384
2016-09-19,14.86808953498544
2016-09-20,14.776300140654932
2016-09-21,14.679647978555431
2016-09-22,14.579509643131477
2016-09-23,14.479320977823289
2016-09-26,14.353232963766834
2016-09-27,14.20986700684017
2016-09-28,14.061755514447604
2016-09-29,13.918165233382064
2016-09-30,13.778078272126011
2016-10-10,13.641383562205977
2016-10-11,13.49717690191094
2016-10-12,13.347248097183705
2016-10-13,13.196153317422759
2016-10-14,13.05015433999759
2016-10-17,12.89683819346478
2016-10-18,12.734006222344618
2016-10-19,12.584103553527846
2016-10-20,12.441245810886379
2016-10-21,12.287403256456983
2016-10-24,12.123296300474584
2016-10-25,11.965352901170379
2016-10-26,11.802417750563974
2016-10-27,11.649078150956306
2016-10-28,11.498579254918537
2016-10-31,11.356325734403166
2016-11-01,11.21341248304647
2016-11-02,11.077676858793424
2016-11-03,10.945644974240265
2016-11-04,10.812988928854802
2016-11-07,10.698685868891562
2016-11-08,10.594022913964492
2016-11-09,10.490730652136364
2016-11-10,10.401968497750968
2016-11-11,10.316919368736238
2016-11-14,10.219866128776484
2016-11-15,10.124990185763199
2016-11-16,10.036859666083936
2016-11-17,9.958698681150613
2016-11-18,9.87437873871413
2016-11-21,9.795816195739514
2016-11-22,9.730378167777253
2016-11-23,9.667317427605454
2016-11-24,9.599108599978178
2016-11-25,9.521628560611592
2016-11-28,9.457632389529197
2016-11-29,9.375228508692123
2016-11-30,9.291312277226222
2016-12-01,9.201615037289786
2016-12-02,9.121252864581503
2016-12-05,9.037962018909003
2016-12-06,8.958307906144578
2016-12-07,8.893269499621704
2016-12-08,8.834784014113277
2016-12-09,8.77870230870347
2016-12-12,8.717032163380326
2016-12-13,8.65912094002863
2016-12-14,8.601371976971281
2016-12-15,8.54952290027505
2016-12-16,8.490169660849304
2016-12-19,8.427186522844536
2016-12-20,8.360711463457456
2016-12-21,8.29266349891061
2016-12-22,8.237986352819004
2016-12-23,8.185682594719946
2016-12-26,8.12601137043656
2016-12-27,8.07179649275767
2016-12-28,8.01554267102647
2016-12-29,7.957748254980844
2016-12-30,7.891658577600543
2017-01-03,7.825770194000265
2017-01-04,7.753842847751056
2017-01-05,7.681199439867115
2017-01-06,7.612110360497599
2017-01-09,7.558724365352241
2017-01-10,7.503131997158985
2017-01-11,7.447431081699732
2017-01-12,7.380904575974219
2017-01-13,7.311453794371615
2017-01-16,7.246853380042495
2017-01-17,7.196193410341052
2017-01-18,7.154333092418386
2017-01-19,7.115076128403178
2017-01-20,7.071062813536882
2017-01-23,7.038318061754023
2017-01-24,7.009278884460169
2017-01-25,6.981965652180312
2017-01-26,6.953226410041758
2017-02-03,6.929094480671843
2017-02-06,6.92439101968867
2017-02-07,6.917301043425391
2017-02-08,6.917555925302766
2017-02-09,6.916421461326628
2017-02-10,6.899175000814202
2017-02-13,6.877998470866785
2017-02-14,6.84538065760829
2017-02-15,6.81064184457247
2017-02-16,6.765138796863116
2017-02-17,6.7143395167950874
2017-02-20,6.668505916127328
2017-02-21,6.619032710495224
2017-02-22,6.566948251633276
2017-02-23,6.5328059570513
2017-02-24,6.501475799641448
2017-02-27,6.497256072047873
2017-02-28,6.501060400396014
2017-03-01,6.505108872663031
2017-03-02,6.512955096730241
2017-03-03,6.513137947418113
2017-03-06,6.5182200843970595
2017-03-07,6.531042958755504
2017-03-08,6.538266196008062
2017-03-09,6.552940715696391
2017-03-10,6.566315453271555
2017-03-13,6.571912128396219
2017-03-14,6.595040843934985
2017-03-15,6.6246449396944715
2017-03-16,6.658296592686513
2017-03-17,6.691143637997155
2017-03-20,6.723391199498138
2017-03-21,6.7557304694669345
2017-03-22,6.782996472581143
2017-03-23,6.815881293263661
2017-03-24,6.856519726129951
2017-03-27,6.899605554812558
2017-03-28,6.961687048516399
2017-03-29,7.021149732367192
2017-03-30,7.086543269061276
2017-03-31,7.145988469462046
2017-04-05,7.201151303595957
2017-04-06,7.2383491841311685
2017-04-07,7.267143721462476
2017-04-10,7.282533810989933
2017-04-11,7.285066379975662
2017-04-12,7.28248720780523
2017-04-13,7.257144855133578
2017-04-14,7.23066109818207
2017-04-17,7.199857059112086
2017-04-18,7.150545049180776
2017-04-19,7.107621860038581
2017-04-20,7.06787556585178
2017-04-21,7.036462197360281
2017-04-24,7.015981558283328
2017-04-25,6.99195948601791
2017-04-26,6.970412932086455
2017-04-27,6.944401270037847
2017-04-28,6.911568492963206
2017-05-02,6.898889463198456
2017-05-03,6.884499170564021
2017-05-04,6.870785396691627
2017-05-05,6.871837932892078
2017-05-08,6.8525907208403805
2017-05-09,6.834161574806627
2017-05-10,6.833489619473
2017-05-11,6.8345724631046245
2017-05-12,6.815148182075509
2017-05-15,6.798447032838947
2017-05-16,6.784216882385685
2017-05-17,6.775314599759199
2017-05-18,6.7648169081378065
2017-05-19,6.762155556918192
2017-05-22,6.782583106006696
2017-05-23,6.8048615869284745
2017-05-24,6.809303404243433
2017-05-25,6.78529154595692
2017-05-26,6.750922943617617
2017-05-31,6.725138720228111
2017-06-01,6.683613676324109
2017-06-02,6.634634212387866
2017-06-05,6.574417413605809
2017-06-06,6.5222464843235475
2017-06-07,6.462240949997046
2017-06-08,6.3955971893777495
2017-06-09,6.319092732838847
2017-06-12,6.240161422793266
2017-06-13,6.172631527809557
2017-06-14,6.1126535752456785
2017-06-15,6.05166398486495
2017-06-16,5.994154440744895
2017-06-19,5.926542535799072
2017-06-20,5.869880131013007
2017-06-21,5.82575201099189
2017-06-22,5.771638037684674
2017-06-23,5.723455622770067
2017-06-26,5.682385132920489
2017-06-27,5.6326614335844525
2017-06-28,5.590907685127409
2017-06-29,5.548688219884198
2017-06-30,5.516772752953659
2017-07-03,5.4875221485837935
2017-07-04,5.450401803573721
2017-07-05,5.419643322157324
2017-07-06,5.390943765360021
2017-07-07,5.374940864929366
2017-07-10,5.360552065341073
2017-07-11,5.347627913303048
2017-07-12,5.338439042277224
2017-07-13,5.337841252692459
2017-07-14,5.3336055251357015
2017-07-17,5.32617861803514
2017-07-18,5.326533122092258
2017-07-19,5.328868573839291
2017-07-20,5.3288673913047715
2017-07-21,5.32962983455277
2017-07-24,5.320819212996679
2017-07-25,5.31410161264025
2017-07-26,5.31224804423176
2017-07-27,5.309467299659044
2017-07-28,5.298834208588424
2017-07-31,5.303083472290173
2017-08-01,5.3030245945764545
2017-08-02,5.306883895906231
2017-08-03,5.311450341609069
2017-08-04,5.305812505030838
2017-08-07,5.304051666556251
2017-08-08,5.291212999400562
2017-08-09,5.2814772054550385
2017-08-10,5.25943529197032
2017-08-11,5.246045644874654
2017-08-14,5.232684213685249
2017-08-15,5.21307981501125
2017-08-16,5.18584391396344
2017-08-17,5.168829680883319
2017-08-18,5.149935941365676
2017-08-21,5.129343674162055
2017-08-22,5.113112284776008
2017-08-23,5.0947004119579065
2017-08-24,5.082936120144451
2017-08-25,5.062050369790003
2017-08-28,5.054111952366635
2017-08-29,5.051935941358465
2017-08-30,5.046258689177135
2017-08-31,5.045295579221476
2017-09-01,5.040156850508323
2017-09-04,5.041615252291595
2017-09-05,5.04635151359154
2017-09-06,5.055068663745733
2017-09-07,5.057486527764661
2017-09-08,5.061470472866883
2017-09-11,5.064676171998139
2017-09-12,5.072495745680529
2017-09-13,5.078800103532583
2017-09-14,5.085462839750119
2017-09-15,5.095620119194881
2017-09-18,5.1040384359171735
2017-09-19,5.110647502632114
2017-09-20,5.106003871586763
2017-09-21,5.106105776007317
2017-09-22,5.110318466762738
2017-09-25,5.104440435148462
2017-09-26,5.103215975812976
2017-09-27,5.103847916251946
2017-09-28,5.105570023567656
2017-09-29,5.118271596115731
2017-10-09,5.115171363824178
2017-10-10,5.114756608059968
2017-10-11,5.116323099042249
2017-10-12,5.108473758829255
2017-10-13,5.106448613770823
2017-10-16,5.113989746292445
2017-10-17,5.117447775825108
2017-10-18,5.112836914118799
2017-10-19,5.114797999752646
2017-10-20,5.117076239578376
2017-10-23,5.122528243764181
2017-10-24,5.128274042897786
2017-10-25,5.144999359942848
2017-10-26,5.162362805677742
2017-10-27,5.173135022755588
2017-10-30,5.17521955438621
2017-10-31,5.171816234127641
2017-11-01,5.17495979515755
2017-11-02,5.184481149408413
2017-11-03,5.184256322855106
2017-11-06,5.1876270984688855
2017-11-07,5.20499288799433
2017-11-08,5.2553261947315635
2017-11-09,5.307369641081742
2017-11-10,5.36471686139461
2017-11-13,5.427762135340494
2017-11-14,5.504835488152198
2017-11-15,5.5872531976277315
2017-11-16,5.665701552225805
2017-11-17,5.723532803859854
2017-11-20,5.790852779485029
2017-11-21,5.845566827508714
2017-11-22,5.913568078476942
2017-11-23,5.971027383717688
2017-11-24,6.024339680868822
2017-11-27,6.067060111881629
2017-11-28,6.118550433854002
2017-11-29,6.162692773124565
2017-11-30,6.191297644282797
2017-12-01,6.203020177284744
