date,FCT_Ar_1@5
2014-12-19,
2014-12-22,
2014-12-23,
2014-12-24,
2014-12-25,-0.6779451586613058
2014-12-26,-0.5619834710743827
2014-12-29,-0.3225806451612967
2014-12-30,-0.4512195121951239
2014-12-31,-0.6121212121212116
2015-01-05,-0.4666666666666651
2015-01-06,-0.6647398843930639
2015-01-07,-0.7252747252747246
2015-01-08,-0.6
2015-01-09,-0.5027027027027011
2015-01-12,-0.27388535031847117
2015-01-13,-0.028037383177566436
2015-01-14,0.20000000000000187
2015-01-15,0.19607843137254588
2015-01-16,0.46086956521738237
2015-01-19,0.41605839416057977
2015-01-20,0.5937499999999892
2015-01-21,0.5692307692307562
2015-01-22,0.14093959731543293
2015-01-23,-0.02255639097744061
2015-01-26,-0.3098591549295696
2015-01-27,-0.0409356725146091
2015-01-28,-0.0334928229664984
2015-01-29,0.37142857142857927
2015-01-30,0.34920634920635457
2015-02-02,0.5078125000000044
2015-02-03,0.3755274261603414
2015-02-04,0.3428571428571461
2015-02-05,0.32323232323232143
2015-02-06,0.38860103626943104
2015-02-09,0.4408602150537647
2015-02-10,0.43617021276595574
2015-02-11,0.3863636363636402
2015-02-12,-0.061224489795913974
2015-02-13,0.050632911392407484
2015-02-16,-0.1879699248120344
2015-02-17,-0.4206896551724176
2015-02-25,-0.3012048192771108
2015-02-26,0.01863354037266833
2015-02-27,0.06097560975609794
2015-03-02,0.23809523809523966
2015-03-03,0.2209302325581379
2015-03-04,0.38461538461538164
2015-03-05,0.14110429447852946
2015-03-06,-0.038961038961040056
2015-03-09,0.012048192771082784
2015-03-10,0.5757575757575789
2015-03-11,0.6846846846846872
2015-03-12,0.5689655172413784
2015-03-13,0.5764705882352906
2015-03-16,0.5597014925373109
2015-03-17,0.3364055299539138
2015-03-18,-0.17000000000000112
2015-03-19,-0.10769230769231027
2015-03-20,-0.06521739130434936
2015-03-23,-0.3136094674556239
2015-03-24,0.0925110132158592
2015-03-25,0.19111111111111062
2015-03-26,0.3217391304347828
2015-03-27,0.2713178294573629
2015-03-30,0.2029520295202962
2015-03-31,-0.03964757709251204
2015-04-01,-0.24542124542124644
2015-04-02,-0.28113879003558945
2015-04-03,-0.5793650793650805
2015-04-07,-0.636985860665628
2015-04-08,-0.7279343256864942
2015-04-09,-0.6291820249010344
2015-04-10,-0.40510996906739516
2015-04-13,0.07142857142857129
2015-04-14,0.046808510638301014
2015-04-15,-0.14176245210727884
2015-04-16,-0.12915129151291516
2015-04-17,-0.22605363984674234
2015-04-20,-0.564516129032258
2015-04-21,-0.45299145299145394
2015-04-22,-0.047058823529412895
2015-04-23,0.13924050632910517
2015-04-24,-0.19526627218935314
2015-04-27,-0.049645390070931134
2015-04-28,0.15646258503400615
2015-04-29,-0.11409395973154875
2015-04-30,-0.049999999999998546
2015-05-04,0.4787878787878804
2015-05-05,0.38554216867470814
2015-05-06,0.22627737226278638
2015-05-07,0.5031055900621287
2015-05-08,0.3154362416107492
2015-05-11,-0.023622047244080093
2015-05-12,0.17037037037037733
2015-05-13,0.3972602739726063
2015-05-14,0.2773109243697508
2015-05-15,0.31092436974789717
2015-05-18,0.1851851851851804
2015-05-19,0.02040816326530321
2015-05-20,-0.20388349514563775
2015-05-21,-0.27083333333335213
2015-05-22,-0.4105263157894918
2015-05-25,-0.47008547008548446
2015-05-26,-0.5135135135135226
2015-05-27,-0.5813953488372121
2015-05-28,-0.5956284153005501
2015-05-29,-0.42857142857142927
2015-06-01,-0.1785714285714263
2015-06-02,0.041666666666666664
2015-06-03,0.03389830508474449
2015-06-04,-0.12676056338027855
2015-06-05,-0.41772151898733495
2015-06-08,-0.5317073170731672
2015-06-09,-0.6097560975609742
2015-06-10,-0.5999999999999983
2015-06-11,-0.38709677419354727
2015-06-12,-0.38983050847457673
2015-06-15,-0.2962962962962997
2015-06-16,-0.08994708994709188
2015-06-17,0.09714285714285383
2015-06-18,0.12568306010928634
2015-06-19,0.2737430167597731
2015-06-23,0.37704918032786566
2015-06-24,0.1750000000000002
2015-06-25,0.055214723926383595
2015-06-26,-0.16883116883116853
2015-06-29,-0.29268292682926483
2015-06-30,-0.6592592592592603
2015-07-01,-0.24503311258278218
2015-07-02,-0.3696969696969737
2015-07-03,-0.2760736196318972
2015-07-06,-0.03401360544217497
2015-07-07,0.20547945205479626
2015-07-08,-0.13592233009708518
2015-07-09,0.21296296296296624
2015-07-10,0.21702127659574455
2015-07-13,0.2785714285714256
2015-07-14,0.18279569892472905
2015-07-15,0.3886010362694235
2015-07-16,0.34782608695651623
2015-07-17,0.2799999999999936
2015-07-20,-0.33333333333333687
2015-07-21,-0.2588235294117703
2015-07-22,-0.24260355029585837
2015-07-23,-0.5211267605633788
2015-07-24,-0.6428571428571419
2015-07-27,-0.6212121212121209
2015-07-28,-0.6026568576398535
2015-07-29,-0.5344174057020453
2015-07-30,-0.5188166534945305
2015-07-31,-0.34156135704377366
2015-08-03,-0.28358208955225056
2015-08-04,-0.22972972972973932
2015-08-05,-0.3950617283950713
2015-08-06,-0.4193548387096868
2015-08-07,-0.638554216867477
2015-08-10,-0.47126436781609765
2015-08-11,-0.354838709677424
2015-08-12,-0.27027027027026973
2015-08-13,0.19801980198019922
2015-08-14,0.4807692307692316
2015-08-17,0.6382978723404276
2015-08-18,0.47572815533980667
2015-08-19,0.29953917050691403
2015-08-20,-0.07262569832401966
2015-08-21,-0.30232558139534693
2015-08-24,-0.40119760479041894
2015-08-25,-0.13450292397660843
2015-08-26,-0.006289308176104553
2015-08-27,-0.10967741935484605
2015-08-28,-0.03750000000001054
2015-08-31,-0.3269230769230834
2015-09-01,-0.5545023696682532
2015-09-02,-0.6074766355140233
2015-09-07,-0.4470046082949337
2015-09-08,-0.3333333333333359
2015-09-09,-0.1538461538461575
2015-09-10,-0.263736263736261
2015-09-11,-0.05555555555555353
2015-09-14,-0.20441988950275972
2015-09-15,-0.474285714285709
2015-09-16,-0.24358974358973898
2015-09-17,-0.28985507246376896
2015-09-18,-0.5688622754491002
2015-09-21,-0.6162790697674424
2015-09-22,-0.6402116402116382
2015-09-23,-0.7127659574468045
2015-09-24,-0.6067415730337066
2015-09-25,-0.41891891891891686
2015-09-28,-0.2231404958677654
2015-09-29,-0.2833333333333318
2015-09-30,-0.4834437086092707
2015-10-08,-0.7573221757322144
2015-10-09,-0.5276752767527666
2015-10-12,-0.5263157894736852
2015-10-13,-0.5688622754491025
2015-10-14,-0.42236024844720543
2015-10-15,-0.061728395061728225
2015-10-16,-0.38532110091743105
2015-10-19,-0.4685990338164224
2015-10-20,-0.13580246913579877
2015-10-21,-0.1643835616438314
2015-10-22,-0.48314606741572674
2015-10-23,-0.34408602150537715
2015-10-26,0.046153846153843436
2015-10-27,0.18385650224214756
2015-10-28,-0.05882352941177038
2015-10-29,0.2727272727272683
2015-10-30,0.3273542600896848
2015-11-02,0.08858248189663444
2015-11-03,0.08849627144550991
2015-11-04,0.5354351792807779
2015-11-05,0.5033913919855579
2015-11-06,0.3397129186602883
2015-11-09,0.5076923076923099
2015-11-10,0.07796610169491609
2015-11-11,-0.09747292418772471
2015-11-12,0.07246376811594138
2015-11-13,0.1390728476821181
2015-11-16,-0.09278350515464105
2015-11-17,0.023809523809523385
2015-11-18,0.056179775280898736
2015-11-19,-0.4224137931034486
2015-11-20,-0.41762452107279935
2015-11-23,-0.3067729083665321
2015-11-24,0.10638297872341139
2015-11-25,0.10067114093960387
2015-11-26,0.2481751824817578
2015-11-27,0.42307692307692923
2015-11-30,0.36000000000000276
2015-12-01,-0.05217391304348079
2015-12-02,-0.08247422680412636
2015-12-03,0.04568527918781749
2015-12-04,-0.45631067961165117
2015-12-07,-0.5135135135135143
2015-12-08,-0.43925233644859907
2015-12-09,-0.47280334728033724
2015-12-10,-0.3902439024390285
2015-12-11,-0.1826923076923107
2015-12-14,-0.0695187165775424
2015-12-15,0.17045454545454733
2015-12-16,0.36054421768707806
2015-12-17,0.3931034482758675
2015-12-18,0.5000000000000056
2015-12-21,0.3931034482758675
2015-12-22,0.17391304347826222
2015-12-23,0.10880829015544374
2015-12-24,-0.06145251396647826
2015-12-25,-0.24999999999999778
2015-12-28,-0.35454545454545605
2015-12-29,-0.14851485148515015
2015-12-30,-0.031111111111116974
2015-12-31,-0.008333333333338288
2016-01-04,0.05394190871368945
2016-01-05,0.43518518518518534
2016-01-06,0.31958762886597963
2016-01-07,4.117555114020405e-15
2016-01-08,-0.011363636363631547
2016-01-11,0.10000000000000045
2016-01-12,0.03910614525139703
2016-01-13,-0.154761904761907
2016-01-14,0.19999999999999674
2016-01-15,0.11111111111110519
2016-01-18,0.17142857142856602
2016-01-19,-0.09375000000001155
2016-01-20,0.13286713286712365
2016-01-21,0.13385826771652826
2016-01-22,0.452054794520546
2016-01-25,0.3241379310344848
2016-01-26,0.2980132450331149
2016-01-27,0.3006993006993003
2016-01-28,0.2214765100671094
2016-01-29,-0.13698630136986908
2016-02-01,-0.08695652173913454
2016-02-02,0.04838709677419244
2016-02-03,-0.03448275862068553
2016-02-04,0.12698412698413422
2016-02-05,0.2815533980582562
2016-02-15,0.4354838709677413
2016-02-16,0.33846153846153315
2016-02-17,-0.012048192771086586
2016-02-18,-0.16564417177914467
2016-02-19,-0.09890109890110205
2016-02-22,-0.23076923076923558
2016-02-23,-0.28205128205128494
2016-02-24,-0.23913043478261164
2016-02-25,-0.18390804597701593
2016-02-26,-0.12048192771084405
2016-02-29,-0.49763033175355215
2016-03-01,-0.18691588785046254
2016-03-02,-0.16062176165802539
2016-03-03,0.004784688995220107
2016-03-04,-0.009803921568623279
2016-03-07,0.1014492753623201
2016-03-08,-0.005524861878451819
2016-03-09,0.10769230769230705
2016-03-10,-0.22167487684728987
2016-03-11,-0.09016393442622968
2016-03-14,-0.06542056074766052
2016-03-15,-0.16894977168949565
2016-03-16,-0.2511415525114139
2016-03-17,-0.14563106796116274
2016-03-18,0.07359307359307514
2016-03-21,0.4904117024245017
2016-03-22,0.4305100911055245
2016-03-23,0.5404316146099285
2016-03-24,0.500948565631269
2016-03-25,0.23000000000000262
2016-03-28,-0.44000000000000034
2016-03-29,-0.22093023255814043
2016-03-30,-0.3026315789473709
2016-03-31,-0.29559748427673455
2016-04-01,-0.16981132075471927
2016-04-05,0.3424657534246548
2016-04-06,0.3492063492063444
2016-04-07,0.0972222222222169
2016-04-08,0.3770491803278682
2016-04-11,0.06666666666666629
2016-04-12,0.10606060606060566
2016-04-13,0.011627906976745126
2016-04-14,0.36666666666666786
2016-04-15,0.09090909090909446
2016-04-18,0.4628099173553752
2016-04-19,0.3650793650793677
2016-04-20,0.5320754716981152
2016-04-21,0.5507246376811609
2016-04-22,0.4320987654320991
2016-04-25,0.4071661237784995
2016-04-26,0.2211838006230514
2016-04-27,-0.11926605504587226
2016-04-28,-0.29677419354838896
2016-04-29,-0.25735294117647156
2016-05-03,-0.4415094339622628
2016-05-04,-0.30735930735930517
2016-05-05,-0.27441860465116263
2016-05-06,-0.3004484304932743
2016-05-09,-0.39130434782608725
2016-05-10,-0.2870370370370392
2016-05-11,-0.0873015873015884
2016-05-12,0.03703703703703539
2016-05-13,-0.020920502092048734
2016-05-16,0.18454935622317664
2016-05-17,0.053097345132744486
2016-05-18,-0.32773109243697324
2016-05-19,-0.041666666666663715
2016-05-20,0.06722689075630321
2016-05-23,0.2142857142857167
2016-05-24,0.2713178294573672
2016-05-25,0.2926829268292691
2016-05-26,-0.031111111111108578
2016-05-27,0.14403292181070243
2016-05-30,0.2388059701492542
2016-05-31,0.2167832167832166
2016-06-01,0.4498141263940535
2016-06-02,0.34680134680134533
2016-06-03,0.20996441281138656
2016-06-06,0.01709401709401688
2016-06-07,-0.3187772925764191
2016-06-08,-0.33632286995515603
2016-06-13,0.19028340080972017
2016-06-14,0.2824427480916066
2016-06-15,-0.08139534883720605
2016-06-16,-0.12465373961218687
2016-06-17,-0.14066496163682846
2016-06-20,-0.3802816901408454
2016-06-21,-0.3809523809523819
2016-06-22,-0.07086614173228342
2016-06-23,0.09363295880150047
2016-06-24,0.14912280701754488
2016-06-27,0.2489082969432322
2016-06-28,0.2781954887218058
2016-06-29,0.10622553366962331
2016-06-30,0.3631893957325908
2016-07-01,0.06945930132914069
2016-07-04,0.1896514094162541
2016-07-05,-0.20647773279352222
2016-07-06,-0.11200000000000053
2016-07-07,-0.3120000000000001
2016-07-08,-0.20331950207468735
2016-07-11,-0.4857142857142837
2016-07-12,-0.22424242424242033
2016-07-13,-0.19999999999999654
2016-07-14,-0.1788079470198668
2016-07-15,-0.06557377049180566
2016-07-18,-0.3924050632911439
2016-07-19,-0.560975609756098
2016-07-20,-0.633507853403141
2016-07-21,-0.5483870967741934
2016-07-22,-0.5555555555555526
2016-07-25,-0.36470588235293533
2016-07-26,-0.13253012048192514
2016-07-27,-0.19148936170212358
2016-07-28,-0.3999999999999948
2016-07-29,-0.5231788079470129
2016-08-01,-0.538461538461537
2016-08-02,-0.3595505617977527
2016-08-03,-0.115151515151518
2016-08-04,0.21854304635761398
2016-08-05,0.4838709677419293
2016-08-08,0.24468085106382984
2016-08-09,0.0958904109589045
2016-08-10,0.14838709677419493
2016-08-11,0.05063291139240687
2016-08-12,-0.01388888888888755
2016-08-15,0.5135135135135134
2016-08-16,0.3780487804878048
2016-08-17,0.2266666666666642
2016-08-18,0.437908496732024
2016-08-19,0.1999999999999992
2016-08-22,-0.14457831325301726
2016-08-23,-0.15789473684211103
2016-08-24,-0.2000000000000026
2016-08-25,-0.3000000000000061
2016-08-26,-0.26865671641792027
2016-08-29,-0.10144927536231643
2016-08-30,-0.13157894736841955
2016-08-31,-0.18709677419354787
2016-09-01,-0.13333333333332964
2016-09-02,-0.22826086956521097
2016-09-05,-0.391812865497076
2016-09-06,-0.3291139240506304
2016-09-07,-0.21518987341771925
2016-09-08,-0.32051282051281726
2016-09-09,0.054263565891473284
2016-09-12,0.09401709401709427
2016-09-13,0.2968749999999997
2016-09-14,0.28440366972477304
2016-09-19,0.16071428571428675
2016-09-20,-0.14035087719297834
2016-09-21,-0.3043478260869559
2016-09-22,-0.5230769230769237
2016-09-23,-0.4598540145985401
2016-09-26,-0.4803149606299218
2016-09-27,-0.4117647058823574
2016-09-28,-0.34920634920635135
2016-09-29,-0.32258064516128954
2016-09-30,-0.08965517241379409
2016-10-10,0.2000000000000008
2016-10-11,0.14285714285714582
2016-10-12,0.4534161490683274
2016-10-13,0.5838150289017372
2016-10-14,0.6190476190476222
2016-10-17,0.3630573248407674
2016-10-18,0.38364779874214383
2016-10-19,0.12790697674419033
2016-10-20,0.2549019607843188
2016-10-21,0.12962962962963362
2016-10-24,0.10447761194030412
2016-10-25,0.05882352941176779
2016-10-26,0.2674897119341618
2016-10-27,0.05555555555556135
2016-10-28,-0.10144927536231049
2016-10-31,0.0434782608695685
2016-11-01,0.28301886792453324
2016-11-02,0.1634615384615407
2016-11-03,0.24102564102564547
2016-11-04,0.2258064516129064
2016-11-07,0.2315270935960622
2016-11-08,0.34166666666666684
2016-11-09,0.3135593220338983
2016-11-10,0.40923076923076535
2016-11-11,0.3595166163141954
2016-11-14,0.32994923857867875
2016-11-15,0.1489361702127643
2016-11-16,0.08401084010839953
2016-11-17,-0.18181818181818357
2016-11-18,0.049056603773584145
2016-11-21,0.10377358490565854
2016-11-22,0.29353233830845693
2016-11-23,0.4030278376179487
2016-11-24,0.34171001747884394
2016-11-25,-0.11041462562356477
2016-11-28,-0.16527067696435274
2016-11-29,-0.011764705882347758
2016-11-30,0.1176470588235339
2016-12-01,0.21452145214521942
2016-12-02,0.47528517110266505
2016-12-05,0.4505494505494532
2016-12-06,0.07755102040816717
2016-12-07,-0.030612244897955977
2016-12-08,-0.2893401015228396
2016-12-09,-0.17277486910994366
2016-12-12,-0.3333333333333308
2016-12-13,-0.1372549019607811
2016-12-14,-0.2972972972972929
2016-12-15,0.013333333333332732
2016-12-16,0.1523178807947006
2016-12-19,0.0853658536585389
2016-12-20,-0.09574468085106672
2016-12-21,-0.10416666666666699
2016-12-22,-0.24742268041236645
2016-12-23,-0.19607843137254655
2016-12-26,-0.01449275362318689
2016-12-27,0.1299435028248632
2016-12-28,0.04901960784313838
2016-12-29,0.12918660287081168
2016-12-30,-0.0543478260869579
2017-01-03,-0.1656441717791458
2017-01-04,0.027624309392261227
2017-01-05,0.06578947368420775
2017-01-06,-0.10204081632653662
2017-01-09,-0.1608391608391692
2017-01-10,-0.2676056338028245
2017-01-11,-0.444444444444451
2017-01-12,-0.2580645161290414
2017-01-13,0.07826086956520895
2017-01-16,0.2835820895522346
