date,FCT_Bias_1@80
2014-08-08,
2014-08-11,
2014-08-12,
2014-08-13,
2014-08-14,
2014-08-15,
2014-08-18,
2014-08-19,
2014-08-20,
2014-08-21,
2014-08-22,
2014-08-25,
2014-08-26,
2014-08-27,
2014-08-28,
2014-08-29,
2014-09-01,
2014-09-02,
2014-09-03,
2014-09-04,
2014-09-05,
2014-09-09,
2014-09-10,
2014-09-11,
2014-09-12,
2014-09-15,
2014-09-16,
2014-09-17,
2014-09-18,
2014-09-19,
2014-09-22,
2014-09-23,
2014-09-24,
2014-09-25,
2014-09-26,
2014-09-29,
2014-09-30,
2014-10-08,
2014-10-09,
2014-10-10,
2014-10-13,
2014-10-14,
2014-10-15,
2014-10-16,
2014-10-17,
2014-10-20,
2014-10-21,
2014-10-22,
2014-10-23,
2014-10-24,
2014-10-27,
2014-10-28,
2014-10-29,
2014-10-30,
2014-10-31,
2014-11-03,
2014-11-04,
2014-11-05,
2014-11-06,
2014-11-07,
2014-11-10,
2014-11-11,
2014-11-12,
2014-11-13,
2014-11-14,
2014-11-17,
2014-11-18,
2014-11-19,
2014-11-20,
2014-11-21,
2014-11-24,
2014-11-25,
2014-11-26,
2014-11-27,
2014-11-28,
2014-12-01,
2014-12-02,
2014-12-03,
2014-12-04,
2014-12-05,
2014-12-08,-1.4075515764889048
2014-12-09,-1.0796078431372587
2014-12-10,-0.967489228358802
2014-12-11,-0.765932336742729
2014-12-12,-1.2343812176681228
2014-12-15,-0.7395791980944917
2014-12-16,-1.1420568227290873
2014-12-17,-0.5708737864077611
2014-12-18,-1.3148788927335646
2014-12-19,-1.2684615384615339
2014-12-22,-1.2751343054489492
2014-12-23,-1.0707109737248874
2014-12-24,-1.0478227060653198
2014-12-25,-1.1430781129156928
2014-12-26,-1.0940402476780295
2014-12-29,-1.2809377401998503
2014-12-30,-0.46620847651774344
2014-12-31,-0.7850113550340587
2015-01-05,-1.9224137931034455
2015-01-06,-1.1153133110863884
2015-01-07,-2.7555956678700317
2015-01-08,-3.1441539578794524
2015-01-09,-3.169219275308173
2015-01-12,-0.011577424023162673
2015-01-13,0.011657559198537396
2015-01-14,0.04626202812730472
2015-01-15,0.07284273440417767
2015-01-16,0.09812030075187146
2015-01-19,-1.3210141144818874
2015-01-20,-1.6763822628433658
2015-01-21,-2.138928002938649
2015-01-22,-2.2700903891886837
2015-01-23,-2.503345239224114
2015-01-26,-2.576077152947566
2015-01-27,-4.337498117510375
2015-01-28,-4.739813360921327
2015-01-29,-5.000058015347684
2015-01-30,-4.863525816582234
2015-02-02,-2.678927845291864
2015-02-03,-3.3002053596328866
2015-02-04,-3.9834162689143873
2015-02-05,-4.643597657892318
2015-02-06,-4.052671324360422
2015-02-09,-4.9657535302856735
2015-02-10,-4.107853233453733
2015-02-11,-3.886941473786399
2015-02-12,-3.4317501475672376
2015-02-13,-3.6461126005361937
2015-02-16,-3.4305245821971377
2015-02-17,-4.349946256015822
2015-02-25,-4.100757966801604
2015-02-26,-4.048565917523176
2015-02-27,-3.9994387926338595
2015-03-02,-4.580403404885285
2015-03-03,-2.9121963535567326
2015-03-04,-3.2675172809486064
2015-03-05,-3.7163257728988115
2015-03-06,-2.9612625303020303
2015-03-09,-2.767452806953209
2015-03-10,-3.4701963967935505
2015-03-11,-3.6973426362598754
2015-03-12,-2.940226486814656
2015-03-13,-3.417490056520813
2015-03-16,-3.067790283830727
2015-03-17,-2.816413208720125
2015-03-18,-3.5201605366451307
2015-03-19,-2.777503616534477
2015-03-20,-2.6761218870715946
2015-03-23,-2.8692019389335677
2015-03-24,-2.52320660347661
2015-03-25,-2.500125562520095
2015-03-26,-2.66355373926439
2015-03-27,-3.792880542453396
2015-03-30,-3.665156073533448
2015-03-31,-4.148706804721116
2015-04-01,-4.651929527375269
2015-04-02,-5.5716943502527645
2015-04-03,-4.1567087758934935
2015-04-07,-4.387373106680237
2015-04-08,-4.812186592324228
2015-04-09,-4.338972309987906
2015-04-10,-5.730409894086149
2015-04-13,-3.151224030142915
2015-04-14,-3.3963964721058435
2015-04-15,-3.211030799570031
2015-04-16,-2.6804973639546357
2015-04-17,-5.22485487643082
2015-04-20,-4.174436481468339
2015-04-21,-3.4231132578886854
2015-04-22,-2.821129456337621
2015-04-23,-2.973763934581431
