date,FCT_Demark_Ref_1@40
2020-06-22,
2020-06-23,
2020-06-24,
2020-06-29,
2020-06-30,
2020-07-01,
2020-07-02,
2020-07-03,
2020-07-06,
2020-07-07,
2020-07-08,
2020-07-09,
2020-07-10,
2020-07-13,
2020-07-14,
2020-07-15,
2020-07-16,
2020-07-17,
2020-07-20,
2020-07-21,
2020-07-22,
2020-07-23,
2020-07-24,
2020-07-27,
2020-07-28,
2020-07-29,
2020-07-30,
2020-07-31,
2020-08-03,
2020-08-04,
2020-08-05,
2020-08-06,
2020-08-07,
2020-08-10,
2020-08-11,
2020-08-12,
2020-08-13,
2020-08-14,
2020-08-17,
2020-08-18,
2020-08-19,
2020-08-20,0.38663484486873506
2020-08-21,0.40415704387990764
2020-08-24,0.437219730941704
2020-08-25,0.4918032786885246
2020-08-26,0.4918032786885246
2020-08-27,0.534037558685446
2020-08-28,0.5301775147928994
2020-08-31,0.4880952380952381
2020-09-01,0.4880952380952381
2020-09-02,0.48578199052132703
2020-09-03,0.4929906542056075
2020-09-04,0.4694104560622914
2020-09-07,0.4562162162162162
2020-09-08,0.4386694386694387
2020-09-09,0.44621938232161873
2020-09-10,0.3960302457466919
2020-09-11,0.396584440227704
2020-09-14,0.4038647342995169
2020-09-15,0.43756050338818975
2020-09-16,0.43756050338818975
2020-09-17,0.3871308016877637
2020-09-18,0.38269030239833157
2020-09-21,0.42972699696663297
2020-09-22,0.43968095712861416
2020-09-23,0.40273972602739727
2020-09-24,0.4010989010989011
2020-09-25,0.4049135577797998
2020-09-28,0.44664031620553357
2020-09-29,0.44664031620553357
2020-09-30,0.45365853658536587
2020-10-09,0.42188961646398504
2020-10-12,0.43767060964513194
2020-10-13,0.43767060964513194
2020-10-14,0.4469628286491387
2020-10-15,0.4411764705882353
2020-10-16,0.4748455428067079
2020-10-19,0.4712134632418069
2020-10-20,0.48014440433212996
2020-10-21,0.45901639344262296
2020-10-22,0.4469026548672566
2020-10-23,0.4301533219761499
2020-10-26,0.4179755671902269
2020-10-27,0.37553101104502973
2020-10-28,0.37649063032367974
2020-10-29,0.3768718801996672
2020-10-30,0.32360300250208507
2020-11-02,0.2876204595997035
2020-11-03,0.2871946706143597
2020-11-04,0.3046931407942238
2020-11-05,0.3464187327823691
2020-11-06,0.34866163349347973
2020-11-09,0.37375886524822693
2020-11-10,0.3959429000751315
2020-11-11,0.4489942528735632
2020-11-12,0.47168508287292815
2020-11-13,0.5142857142857142
2020-11-16,0.48910759906225415
2020-11-17,0.444226409261104
2020-11-18,0.45882382874783734
2020-11-19,0.4521343055932806
2020-11-20,0.4577179042805324
2020-11-23,0.4663238745223717
2020-11-24,0.45307770778339845
2020-11-25,0.46304492264231895
2020-11-26,0.5226178223794393
2020-11-27,0.5335264727309957
2020-11-30,0.5184180667148653
2020-12-01,0.5072437775152905
2020-12-02,0.5118330578859859
2020-12-03,0.48288263702658674
2020-12-04,0.5001739916647279
2020-12-07,0.48501747728793726
2020-12-08,0.48501747728793726
2020-12-09,0.4692778033791788
2020-12-10,0.47222311553827023
2020-12-11,0.45870979823042
2020-12-14,0.4883344405945137
2020-12-15,0.49338330891949433
2020-12-16,0.5090618378061058
2020-12-17,0.5090618378061058
2020-12-18,0.5346185634816033
2020-12-21,0.5346185634816033
2020-12-22,0.5421035947249614
2020-12-23,0.5299886182787485
2020-12-24,0.5258809779452931
2020-12-25,0.5546839569411226
2020-12-28,0.6105894628469758
2020-12-29,0.6236659160714293
2020-12-30,0.6148182478485702
2020-12-31,0.5919643943571931
2021-01-04,0.5921812588254034
2021-01-05,0.6033922121766935
2021-01-06,0.5928603493410488
2021-01-07,0.5798652433898931
2021-01-08,0.5641641391011323
2021-01-11,0.5663295740542101
2021-01-12,0.5489657973158538
2021-01-13,0.6210464425154592
2021-01-14,0.6091198520810012
2021-01-15,0.6178833760023078
2021-01-18,0.6145783546882299
2021-01-19,0.6059682266306616
2021-01-20,0.6122208035775717
2021-01-21,0.6049218164398479
2021-01-22,0.5756954301211531
2021-01-25,0.5433610132329199
2021-01-26,0.5387165249729322
2021-01-27,0.5614115873946816
2021-01-28,0.5641722533327761
2021-01-29,0.5871733740193905
2021-02-01,0.5956719290072715
2021-02-02,0.5685377020128546
2021-02-03,0.5990592850304742
2021-02-04,0.6290480708886939
2021-02-05,0.6343802170545868
2021-02-08,0.6367478249768879
2021-02-09,0.6210946627804593
2021-02-10,0.6336391814213174
2021-02-18,0.6237100292303253
2021-02-19,0.6631703665634614
2021-02-22,0.6134164576498398
2021-02-23,0.6134164576498398
2021-02-24,0.6657709612470623
2021-02-25,0.6831317182711927
2021-02-26,0.7059675679525685
2021-03-01,0.7108272886103673
2021-03-02,0.691339121383732
2021-03-03,0.6346720927315682
2021-03-04,0.6346720927315682
2021-03-05,0.6346720927315682
2021-03-08,0.6604118998331489
2021-03-09,0.6779105124301057
2021-03-10,0.6779008891527484
2021-03-11,0.6433346544347597
2021-03-12,0.641716332961659
2021-03-15,0.6442021421225478
2021-03-16,0.6978331688796163
2021-03-17,0.676759655021271
2021-03-18,0.6618347150843796
2021-03-19,0.6511193298220955
2021-03-22,0.5804119897210029
2021-03-23,0.5829403815388193
2021-03-24,0.5784315684094454
2021-03-25,0.540172447513193
2021-03-26,0.549931757149753
2021-03-29,0.547995667018049
2021-03-30,0.5780879779887163
2021-03-31,0.5788093066908295
2021-04-01,0.5742430633237009
2021-04-02,0.5616447155554853
2021-04-06,0.5698060199083953
2021-04-07,0.5762507707663994
2021-04-08,0.5571142337395929
2021-04-09,0.5502980751392522
2021-04-12,0.5551565912319087
2021-04-13,0.5537710668159226
2021-04-14,0.5489236428397157
2021-04-15,0.5431359023118623
2021-04-16,0.5673723126989979
2021-04-19,0.5388680885006777
2021-04-20,0.5651734321703381
2021-04-21,0.5634287711074625
2021-04-22,0.5149797276547897
2021-04-23,0.49794133775981736
2021-04-26,0.4810752478291771
2021-04-27,0.46840950654428726
2021-04-28,0.4760103226140441
2021-04-29,0.522381429003863
2021-04-30,0.5330112247330853
2021-05-06,0.546011224054763
2021-05-07,0.5099000952693252
2021-05-10,0.4588271335400486
2021-05-11,0.47192004116503405
2021-05-12,0.4758795034121699
2021-05-13,0.4795974945808368
2021-05-14,0.4862704577490006
2021-05-17,0.4448076169241378
2021-05-18,0.4656238539657907
2021-05-19,0.4734958253587948
2021-05-20,0.44968080932555926
2021-05-21,0.4970241825029919
2021-05-24,0.4895440441193042
2021-05-25,0.4971069234943617
2021-05-26,0.5483108215099648
2021-05-27,0.5375908779628948
2021-05-28,0.5518176018526202
2021-05-31,0.5352689748636018
2021-06-01,0.5317540261308515
2021-06-02,0.5454947551180773
2021-06-03,0.5871003348881327
2021-06-04,0.5758519528995031
2021-06-07,0.5772738323635929
2021-06-08,0.5857703642244058
2021-06-09,0.5747933514395653
2021-06-10,0.5670106775020295
2021-06-11,0.5494853204720892
2021-06-15,0.5417183825649712
2021-06-16,0.5466115931340735
2021-06-17,0.5285108367502971
2021-06-18,0.5224117288894263
2021-06-21,0.5030208334501778
2021-06-22,0.5041255352068078
2021-06-23,0.5437064423057955
2021-06-24,0.5847797708796607
2021-06-25,0.5886737552533979
2021-06-28,0.5808449187390585
2021-06-29,0.5960064792528046
2021-06-30,0.5746961881960406
2021-07-01,0.5548246924461641
2021-07-02,0.5359858926366977
2021-07-05,0.5554893549688003
2021-07-06,0.5597701251211251
2021-07-07,0.5583465227878049
2021-07-08,0.5375916251466183
2021-07-09,0.520445731951282
2021-07-12,0.5004919489410411
2021-07-13,0.5653934099255012
2021-07-14,0.5566844592599866
2021-07-15,0.5728039587472357
2021-07-16,0.6109803523236093
