date,FCT_Cmf_1@20
2020-06-22,
2020-06-23,
2020-06-24,
2020-06-29,
2020-06-30,
2020-07-01,
2020-07-02,
2020-07-03,
2020-07-06,
2020-07-07,
2020-07-08,
2020-07-09,
2020-07-10,
2020-07-13,
2020-07-14,
2020-07-15,
2020-07-16,
2020-07-17,
2020-07-20,
2020-07-21,-0.20740648797935296
2020-07-22,-0.1441186944652377
2020-07-23,-0.2019958737464408
2020-07-24,-0.15627731045932097
2020-07-27,-0.16006241431224486
2020-07-28,-0.10751399851909849
2020-07-29,-0.1068300350486065
2020-07-30,-0.1382176655227928
2020-07-31,-0.16605665832058694
2020-08-03,-0.24397812980775135
2020-08-04,-0.23335933327634778
2020-08-05,-0.16538481210773612
2020-08-06,-0.2013941746512714
2020-08-07,-0.2107571779083086
2020-08-10,-0.18166846841232037
2020-08-11,-0.20811988464691572
2020-08-12,-0.11559104577454815
2020-08-13,-0.1366618601794923
2020-08-14,-0.13148258776911176
2020-08-17,-0.10647000476124105
2020-08-18,-0.15217457095613285
2020-08-19,-0.12175669949925394
2020-08-20,-0.10225046574430978
2020-08-21,-0.07792716363890886
2020-08-24,-0.08957775560347028
2020-08-25,-0.0556107700863574
2020-08-26,-0.07418417415157837
2020-08-27,-0.07900442904029444
2020-08-28,-0.1055671311541616
2020-08-31,-0.07434500842009815
2020-09-01,-0.07645525032463348
2020-09-02,-0.12524536622630608
2020-09-03,-0.18002163858205034
2020-09-04,-0.1432827531813861
2020-09-07,-0.22604528704719137
2020-09-08,-0.2249042376402591
2020-09-09,-0.32824655677284215
2020-09-10,-0.28857072252580135
2020-09-11,-0.3008104764432104
2020-09-14,-0.26716913733714864
2020-09-15,-0.2761602452356051
2020-09-16,-0.23299500599530268
2020-09-17,-0.2856384194562557
2020-09-18,-0.20106564405242722
2020-09-21,-0.21630762609663068
2020-09-22,-0.24110861223603192
2020-09-23,-0.24276375854915389
2020-09-24,-0.2642882978566727
2020-09-25,-0.2459572316111818
2020-09-28,-0.21558469771547728
2020-09-29,-0.2151235331009339
2020-09-30,-0.22867812553604244
2020-10-09,-0.17757658499217693
2020-10-12,-0.15547188222360975
2020-10-13,-0.11501466451358461
2020-10-14,-0.08124388416714709
2020-10-15,0.009280806730077414
2020-10-16,0.00653770638545508
2020-10-19,0.030028224114964253
2020-10-20,0.0008506548603314768
2020-10-21,0.024534769166458397
2020-10-22,-0.011241164509808926
2020-10-23,0.01100800212392414
2020-10-26,-0.11088563412156409
2020-10-27,-0.032455938893035524
2020-10-28,-0.03964670354013129
2020-10-29,-0.08936427779506849
2020-10-30,-0.0700149511460422
2020-11-02,-0.0677757861410942
2020-11-03,-0.0565928266194974
2020-11-04,-0.032323927402689336
2020-11-05,0.024226220112190496
2020-11-06,-0.002190503712694621
2020-11-09,-0.02191886934867985
2020-11-10,-0.04201358820614402
2020-11-11,-0.026358405450295577
2020-11-12,-0.08756901099550432
2020-11-13,-0.11055683375432283
2020-11-16,-0.08986602183799357
2020-11-17,-0.1056283178529342
2020-11-18,-0.10071448197016908
2020-11-19,-0.10085020008302693
2020-11-20,-0.10268329716207553
2020-11-23,-0.038343042409587975
2020-11-24,-0.013537447901670384
2020-11-25,0.018630303050491296
2020-11-26,0.05824800759957593
2020-11-27,0.05076371814931545
2020-11-30,0.014221240031812613
2020-12-01,-0.08691387670037316
2020-12-02,-0.14566539870382436
2020-12-03,-0.15151658781989905
2020-12-04,-0.10308235219582139
2020-12-07,-0.06166461259351318
2020-12-08,-0.06795936740860774
2020-12-09,-0.10894853858888455
2020-12-10,-0.1039957210395702
2020-12-11,-0.06486781906918075
2020-12-14,-0.015650174108554505
2020-12-15,-0.010283608449055723
2020-12-16,-0.05749596161122877
2020-12-17,-0.02354130512484709
2020-12-18,-0.03520584032551019
2020-12-21,-0.1009162130713925
2020-12-22,-0.17056948601537963
2020-12-23,-0.20722010809951652
2020-12-24,-0.1828730124032836
2020-12-25,-0.1325753587832676
2020-12-28,-0.12366844957148526
2020-12-29,-0.08888332362944712
2020-12-30,-0.06659038765348439
2020-12-31,-0.07201981237797914
2021-01-04,-0.0737673967598824
2021-01-05,-0.14276515320476502
2021-01-06,-0.05983454263268977
2021-01-07,-0.029575883273317383
2021-01-08,0.00457003403873243
2021-01-11,0.023010368374715318
2021-01-12,0.015850584318501688
2021-01-13,0.050683894973242105
2021-01-14,0.10311152209950503
2021-01-15,0.04926553224310193
2021-01-18,0.10460179507939132
2021-01-19,0.14642506024055327
2021-01-20,0.24129313954896428
2021-01-21,0.25593098364754335
2021-01-22,0.19724802993006324
2021-01-25,0.17145506976582428
2021-01-26,0.1964964201460728
2021-01-27,0.21333070993868652
2021-01-28,0.21680924378924976
2021-01-29,0.15441860060678297
2021-02-01,0.15185021983679398
2021-02-02,0.21146492193536862
2021-02-03,0.1406027775891965
2021-02-04,0.11562417158467324
2021-02-05,0.1341316362967615
2021-02-08,0.06811283748534075
2021-02-09,0.027710124579134923
2021-02-10,-0.018589608080108566
2021-02-18,-0.05042810619691635
2021-02-19,-0.03547010373972452
2021-02-22,-0.04310228265477967
2021-02-23,0.017254475173794033
2021-02-24,-0.013646652252457866
2021-02-25,0.049705371115692024
2021-02-26,0.029288490077805058
2021-03-01,-0.0012011384379952029
2021-03-02,-0.032622000053495755
2021-03-03,-0.0622079555962283
2021-03-04,-0.05041657352911245
2021-03-05,0.03886701798286329
2021-03-08,0.0421830911119538
2021-03-09,-0.014989546410896133
2021-03-10,-0.025888005776216343
2021-03-11,-0.04240578046278509
2021-03-12,-0.10469435742381318
2021-03-15,-0.036483859609295934
2021-03-16,-0.09396106625701225
2021-03-17,-0.027826250144365725
2021-03-18,-0.035824021177041816
2021-03-19,-0.11506213837585345
2021-03-22,-0.08995078929886217
2021-03-23,-0.14728829154263756
2021-03-24,-0.14382006665837
2021-03-25,-0.18378933913015477
2021-03-26,-0.06117079613088897
2021-03-29,-0.06349671365355944
2021-03-30,-0.014769895100638449
2021-03-31,0.00578666943125147
2021-04-01,-0.011271916872991347
2021-04-02,-0.02929417536474719
2021-04-06,-0.052942220894888
2021-04-07,-0.041428300276168395
2021-04-08,-0.015810996250648385
2021-04-09,0.00258457695488734
2021-04-12,-0.0004143249233339821
2021-04-13,-0.019518052029362135
2021-04-14,0.05549503513714868
2021-04-15,0.059887675673858484
2021-04-16,0.13631524452595034
2021-04-19,0.21835794362103178
2021-04-20,0.14260433156821864
2021-04-21,0.13882128886826436
2021-04-22,0.07879375387302805
2021-04-23,0.13890772324661751
2021-04-26,0.023133396678231468
2021-04-27,0.11468572743751439
2021-04-28,0.13107379648408618
2021-04-29,0.14194105874058824
2021-04-30,0.13919535907559322
2021-05-06,0.09340035752673617
2021-05-07,0.1266800210705549
2021-05-10,0.14628750140985436
2021-05-11,0.11786923351681887
2021-05-12,0.17090505497942685
2021-05-13,0.15705158355155824
2021-05-14,0.0785441989570449
2021-05-17,0.032550385753842524
2021-05-18,0.01679138271465493
2021-05-19,-0.034660959325315516
2021-05-20,0.004323787451745523
2021-05-21,-0.03551288514871016
2021-05-24,0.02432949336124426
2021-05-25,0.08429500506506832
2021-05-26,0.10814213752017413
2021-05-27,0.1230054057659144
2021-05-28,0.11101486643955973
2021-05-31,0.09518561578503493
2021-06-01,0.10258825453576263
2021-06-02,0.09969700847560467
2021-06-03,0.140687749842322
2021-06-04,0.15046493298914487
2021-06-07,0.12029577140759813
2021-06-08,0.1206378103782707
2021-06-09,0.10117790234386319
2021-06-10,0.08941558729003997
2021-06-11,0.18611097934210438
2021-06-15,0.19140240417919718
2021-06-16,0.2007967114480665
2021-06-17,0.22940268785932133
