date,Amihud@80
2020-06-22,
2020-06-23,
2020-06-24,
2020-06-29,
2020-06-30,
2020-07-01,
2020-07-02,
2020-07-03,
2020-07-06,
2020-07-07,
2020-07-08,
2020-07-09,
2020-07-10,
2020-07-13,
2020-07-14,
2020-07-15,
2020-07-16,
2020-07-17,
2020-07-20,
2020-07-21,
2020-07-22,
2020-07-23,
2020-07-24,
2020-07-27,
2020-07-28,
2020-07-29,
2020-07-30,
2020-07-31,
2020-08-03,
2020-08-04,
2020-08-05,
2020-08-06,
2020-08-07,
2020-08-10,
2020-08-11,
2020-08-12,
2020-08-13,
2020-08-14,
2020-08-17,
2020-08-18,
2020-08-19,
2020-08-20,
2020-08-21,
2020-08-24,
2020-08-25,
2020-08-26,
2020-08-27,
2020-08-28,
2020-08-31,
2020-09-01,
2020-09-02,
2020-09-03,
2020-09-04,
2020-09-07,
2020-09-08,
2020-09-09,
2020-09-10,
2020-09-11,
2020-09-14,
2020-09-15,
2020-09-16,
2020-09-17,
2020-09-18,
2020-09-21,
2020-09-22,
2020-09-23,
2020-09-24,
2020-09-25,
2020-09-28,
2020-09-29,
2020-09-30,
2020-10-09,
2020-10-12,
2020-10-13,
2020-10-14,
2020-10-15,
2020-10-16,
2020-10-19,
2020-10-20,
2020-10-21,
2020-10-22,0.3491337542213661
2020-10-23,0.3503382876090537
2020-10-26,0.3556168204162763
2020-10-27,0.3510992760456168
2020-10-28,0.3515752494074404
2020-10-29,0.3575105072765747
2020-10-30,0.3643821639255436
2020-11-02,0.36406271235459675
2020-11-03,0.37242977365031543
2020-11-04,0.3731263642652079
2020-11-05,0.3748892969565865
2020-11-06,0.37725709881056724
2020-11-09,0.3675186505520272
2020-11-10,0.35684170598429427
2020-11-11,0.3588515579820449
2020-11-12,0.36119300630982487
2020-11-13,0.3692202068122388
2020-11-16,0.3649579576281912
2020-11-17,0.36329891188419
2020-11-18,0.3550448535706306
2020-11-19,0.35474805709458945
2020-11-20,0.33868431819998496
2020-11-23,0.33048543070157516
2020-11-24,0.33321960946320983
2020-11-25,0.3366054629787259
2020-11-26,0.33583360261004713
2020-11-27,0.3365354224051945
2020-11-30,0.3338577126348461
2020-12-01,0.32982288863982945
2020-12-02,0.32742103547617896
2020-12-03,0.32535579382506424
2020-12-04,0.3264876965818876
2020-12-07,0.32348484505227454
2020-12-08,0.32292135501128505
2020-12-09,0.3179330171439847
2020-12-10,0.31330536929357117
2020-12-11,0.3106424643716224
2020-12-14,0.31178953533749204
2020-12-15,0.31456687759183605
2020-12-16,0.3135860724644517
2020-12-17,0.31685025849970994
2020-12-18,0.3165861128245883
2020-12-21,0.3189318784481484
2020-12-22,0.319578657818095
2020-12-23,0.3160372705405697
2020-12-24,0.3185609558416416
2020-12-25,0.315778609103182
2020-12-28,0.3158107070820519
2020-12-29,0.3181008727761779
2020-12-30,0.3167768688544027
2020-12-31,0.32118167669500536
2021-01-04,0.326344512517387
2021-01-05,0.33814390805322153
2021-01-06,0.3458132044859082
2021-01-07,0.3461429824947486
2021-01-08,0.33983239654861125
2021-01-11,0.33508189843658837
2021-01-12,0.33845453653862967
2021-01-13,0.33490828381477855
2021-01-14,0.33399574311448627
2021-01-15,0.33052634525047325
2021-01-18,0.32722896824476716
2021-01-19,0.3219709426893443
2021-01-20,0.3251478840179384
2021-01-21,0.32731495533585264
2021-01-22,0.33105442102826865
2021-01-25,0.33230362331352403
2021-01-26,0.3321681000750625
2021-01-27,0.33635280450220245
2021-01-28,0.3381888381471752
2021-01-29,0.33008206760545916
2021-02-01,0.3111693768357842
2021-02-02,0.31913167815770055
2021-02-03,0.3178904767647168
2021-02-04,0.31767305755815345
2021-02-05,0.3166218513732139
2021-02-08,0.31682473265216826
2021-02-09,0.3218630948004079
2021-02-10,0.3232214984172536
2021-02-18,0.3413347116462918
2021-02-19,0.3396773014717119
2021-02-22,0.3390516739234451
2021-02-23,0.3351997723287155
2021-02-24,0.33548032060505184
2021-02-25,0.3413301177679801
2021-02-26,0.3368606726039239
2021-03-01,0.33233124734721314
2021-03-02,0.3409448808894344
2021-03-03,0.3358742215925118
2021-03-04,0.3398939003917849
2021-03-05,0.35236363894095946
2021-03-08,0.36001991632984387
2021-03-09,0.3693515362755036
2021-03-10,0.37244955770294536
2021-03-11,0.36748291287240054
2021-03-12,0.3673266976718965
2021-03-15,0.3618500554434188
2021-03-16,0.36894331395597507
2021-03-17,0.3658504572053272
2021-03-18,0.37182073192208576
2021-03-19,0.37602700065975714
2021-03-22,0.38135509075986385
2021-03-23,0.37890409176053724
2021-03-24,0.3770380697516488
2021-03-25,0.37632051311692843
2021-03-26,0.3737348280901376
2021-03-29,0.3716437827725151
2021-03-30,0.3747622432046858
2021-03-31,0.37616098517201185
2021-04-01,0.3884709843124832
2021-04-02,0.40539226312569554
2021-04-06,0.430120773361573
2021-04-07,0.43332910481342324
2021-04-08,0.4278988867359497
2021-04-09,0.4330054245407661
2021-04-12,0.4330646529053915
2021-04-13,0.4343544081030135
2021-04-14,0.43620876217610755
2021-04-15,0.4422823307989049
2021-04-16,0.44349854441313774
2021-04-19,0.44322303001057733
2021-04-20,0.44037325465030014
2021-04-21,0.44370478204660985
2021-04-22,0.4452817507190365
2021-04-23,0.4479474476963997
2021-04-26,0.44334669976072044
2021-04-27,0.44431691835607534
2021-04-28,0.4412660276093764
2021-04-29,0.4410210104794064
2021-04-30,0.4417791103864382
2021-05-06,0.44021046635057914
2021-05-07,0.4302391881785332
2021-05-10,0.4152889929415011
2021-05-11,0.40877075257518675
2021-05-12,0.4137288094626687
2021-05-13,0.4155712045949248
2021-05-14,0.4205318210280741
2021-05-17,0.4176319698904963
2021-05-18,0.4176564028775039
2021-05-19,0.4216172055854705
2021-05-20,0.4231822693338868
2021-05-21,0.42717250220154873
2021-05-24,0.4340751499883916
2021-05-25,0.4309806069257458
2021-05-26,0.42556232322456455
2021-05-27,0.42368458688681415
2021-05-28,0.4267896539918318
2021-05-31,0.4262376729780068
2021-06-01,0.4307592341601762
2021-06-02,0.42891602269207274
2021-06-03,0.4338441789952401
2021-06-04,0.43145693577772054
2021-06-07,0.42334396289130255
2021-06-08,0.42449548237730206
2021-06-09,0.42692864257928304
2021-06-10,0.42782261105832997
2021-06-11,0.4313497384411426
2021-06-15,0.42780909560023284
2021-06-16,0.4256020411783724
2021-06-17,0.40805654740204417
2021-06-18,0.40877346970606476
2021-06-21,0.4105324907686675
2021-06-22,0.4101440548533308
2021-06-23,0.41110546515880003
2021-06-24,0.4042863996616276
2021-06-25,0.4000006386576039
2021-06-28,0.3983073158781435
2021-06-29,0.3901804508461952
2021-06-30,0.3851964183917563
2021-07-01,0.3759408647111112
2021-07-02,0.36846132812223675
2021-07-05,0.35945228117804523
2021-07-06,0.3444562036864218
2021-07-07,0.34496528632332035
2021-07-08,0.34489855756200033
2021-07-09,0.34634095593546294
2021-07-12,0.3471240613495356
2021-07-13,0.3418796582646325
2021-07-14,0.3444056229921782
2021-07-15,0.34666154944131505
2021-07-16,0.3409700968335145
2021-07-19,0.33466999482800747
2021-07-20,0.3409884119287632
2021-07-21,0.335814653291686
2021-07-22,0.3430917752527843
2021-07-23,0.346836319304348
2021-07-26,0.3471868444680741
2021-07-27,0.3453262373142651
2021-07-28,0.34680040633015663
2021-07-29,0.3315142824489713
2021-07-30,0.3116682001418582
2021-08-02,0.2858466136863471
2021-08-03,0.2988721026275879
2021-08-04,0.300056072920058
2021-08-05,0.30430866527497136
2021-08-06,0.31376102312465187
2021-08-09,0.3169932796745637
2021-08-10,0.3131984825260518
2021-08-11,0.3116030714626647
2021-08-12,0.3106572925355167
