date,Amihud@40
2014-02-28,
2014-03-03,
2014-03-04,
2014-03-05,
2014-03-06,
2014-03-07,
2014-03-10,
2014-03-11,
2014-03-12,
2014-03-13,
2014-03-14,
2014-03-17,
2014-03-18,
2014-03-19,
2014-03-20,
2014-03-21,
2014-03-24,
2014-03-25,
2014-03-26,
2014-03-27,
2014-03-28,
2014-03-31,
2014-04-01,
2014-04-02,
2014-04-03,
2014-04-04,
2014-04-08,
2014-04-09,
2014-04-10,
2014-04-11,
2014-04-14,
2014-04-15,
2014-04-16,
2014-04-17,
2014-04-18,
2014-04-21,
2014-04-22,
2014-04-23,
2014-04-24,
2014-04-25,
2014-04-28,0.07905935187747361
2014-04-29,0.07909415415243709
2014-04-30,0.07892947323786106
2014-05-05,0.07981950791664283
2014-05-06,0.07532905168900328
2014-05-07,0.07594539945117629
2014-05-08,0.07440888496893241
2014-05-09,0.07298535827430581
2014-05-12,0.07277000415342824
2014-05-13,0.07187715260486956
2014-05-14,0.07054384710218968
2014-05-15,0.07213035243081686
2014-05-16,0.06755827659568783
2014-05-19,0.0629806927808975
2014-05-20,0.06049612752148372
2014-05-21,0.05692838342622085
2014-05-22,0.056738344163684014
2014-05-23,0.05354526399759192
2014-05-26,0.05133491254274376
2014-05-27,0.05248042176723819
2014-05-28,0.04947956385497719
2014-05-29,0.048386247965388415
2014-05-30,0.04641450141713252
2014-06-03,0.0463289545954899
2014-06-04,0.04599829510704884
2014-06-05,0.04353887072552445
2014-06-06,0.041749379030660574
2014-06-09,0.04165026219018478
2014-06-10,0.04198921471375061
2014-06-11,0.04143275987818898
2014-06-12,0.039813631120285735
2014-06-13,0.03916447911535734
2014-06-16,0.038531123823234634
2014-06-17,0.037639702290671116
2014-06-18,0.037974525781093664
2014-06-19,0.038005734992036404
2014-06-20,0.03753635516551772
2014-06-23,0.03832779367619735
2014-06-24,0.037924975537346105
2014-06-25,0.03457182673055344
2014-06-26,0.03450258179850029
2014-06-27,0.03373394961597323
2014-06-30,0.03405636835091664
2014-07-01,0.03376717381266811
2014-07-02,0.034012503263089126
2014-07-03,0.033126070373742336
2014-07-04,0.03248787557575289
2014-07-07,0.030381339632174535
2014-07-08,0.030460817803684544
2014-07-09,0.030721207697245543
2014-07-10,0.03015278694384292
2014-07-11,0.029119540812499945
2014-07-14,0.02893253970792834
2014-07-15,0.02885307257877812
2014-07-16,0.02931446699504522
2014-07-17,0.029743435703386722
2014-07-18,0.02780736648692468
2014-07-21,0.026746506046566223
2014-07-22,0.027227624598434703
2014-07-23,0.026024898152185047
2014-07-24,0.02548270607782745
2014-07-25,0.02645300771960979
2014-07-28,0.026309266657797162
2014-07-29,0.02634502644611834
2014-07-30,0.026668480998605325
2014-07-31,0.026494206283843975
2014-08-01,0.02717821135229156
2014-08-04,0.026854289830661474
2014-08-05,0.02619523770587289
2014-08-06,0.027210816689872117
2014-08-07,0.027689963209681756
2014-08-08,0.028230325022061745
2014-08-11,0.0291866771327489
2014-08-12,0.02963025893840154
2014-08-13,0.029883539806732556
2014-08-14,0.029517980062002718
2014-08-15,0.02998755007707719
2014-08-18,0.028667294290734193
2014-08-19,0.028643584409250588
2014-08-20,0.029782401478663994
2014-08-21,0.03216784554598169
2014-08-22,0.031741855426175136
2014-08-25,0.03131703921654343
2014-08-26,0.029906571422215256
2014-08-27,0.029856990902788788
2014-08-28,0.03044922931229293
2014-08-29,0.030212224989459465
2014-09-01,0.030540432755985177
2014-09-02,0.03198004472260429
2014-09-03,0.03094022820144653
2014-09-04,0.031171286626750117
2014-09-05,0.03190995178210634
2014-09-09,0.03269296189304134
2014-09-10,0.033684586674687225
2014-09-11,0.033309154268232624
2014-09-12,0.032607067402586835
2014-09-15,0.032894930671998814
2014-09-16,0.033263178587729744
2014-09-17,0.03395376127526054
2014-09-18,0.033269714509508004
2014-09-19,0.03335486587311849
2014-09-22,0.033414112824092686
2014-09-23,0.03318326026340332
2014-09-24,0.033068225268467914
2014-09-25,0.03331022539326414
2014-09-26,0.033120107638443766
2014-09-29,0.03384488342808866
2014-09-30,0.03426664177324273
2014-10-08,0.0365223716976549
2014-10-09,0.03545177062444912
2014-10-10,0.037657342879698096
2014-10-13,0.03816633129362555
2014-10-14,0.038283091605925273
2014-10-15,0.03676128534090025
2014-10-16,0.037255551657833084
2014-10-17,0.038574906094701655
2014-10-20,0.037676228443848374
2014-10-21,0.03694878381925686
2014-10-22,0.03736755202622776
2014-10-23,0.037208041801311126
2014-10-24,0.036020956114789164
2014-10-27,0.03621727073575744
2014-10-28,0.03695279507511461
2014-10-29,0.03743423800470665
2014-10-30,0.037232184561260144
2014-10-31,0.036849460705462855
2014-11-03,0.03711582388794382
2014-11-04,0.03759526711092076
2014-11-05,0.03742408638084238
2014-11-06,0.03874551265335027
2014-11-07,0.038923140982348683
2014-11-10,0.038255706409993144
2014-11-11,0.03860080105916249
2014-11-12,0.03773628691337007
2014-11-13,0.03784964302039762
2014-11-14,0.03802432382105343
2014-11-17,0.03763824018788949
2014-11-18,0.037436994692188086
2014-11-19,0.03639170155608689
2014-11-20,0.03643508818291563
2014-11-21,0.03710505850088581
2014-11-24,0.03529993879610515
2014-11-25,0.03510484901744044
2014-11-26,0.03478195598644474
2014-11-27,0.03419810632134843
2014-11-28,0.03618786523743089
2014-12-01,0.03883841371847184
2014-12-02,0.03958983489424195
2014-12-03,0.037002684603649395
2014-12-04,0.03732611252828866
2014-12-05,0.035466758942166755
2014-12-08,0.03580615903173727
2014-12-09,0.03731756746595063
2014-12-10,0.03720090303287605
2014-12-11,0.036933639107883755
2014-12-12,0.0357837853417971
2014-12-15,0.03583902285153913
2014-12-16,0.03621714495836886
2014-12-17,0.035851246577876715
2014-12-18,0.03505063329403459
