date,FCT_Demark_Vol_Dfive
2020-10-12,
2020-10-13,
2020-10-14,
2020-10-15,
2020-10-16,
2020-10-19,0.8775295533839276
2020-10-20,0.7938879372202889
2020-10-21,0.6338475464033602
2020-10-22,0.6663952863297226
2020-10-23,0.3203945001228631
2020-10-26,0.232963240286149
2020-10-27,0.23861099341405798
2020-10-28,0.33033769252854217
2020-10-29,0.0
2020-10-30,0.0
2020-11-02,0.37123397790270846
2020-11-03,0.262678901784646
2020-11-04,0.2948161982699312
2020-11-05,0.3250172425026004
2020-11-06,0.5275856369046106
2020-11-09,0.24148267672692977
2020-11-10,0.6600908905486205
2020-11-11,0.55771669780906
2020-11-12,0.5325111460669975
2020-11-13,0.3963127612212016
2020-11-16,0.531423105033397
2020-11-17,0.03446370205845355
2020-11-18,0.08097346227091733
2020-11-19,0.06416462518373346
2020-11-20,0.417582509353287
2020-11-23,0.2830557383029032
2020-11-24,0.5130220923633153
2020-11-25,0.48141153032492223
2020-11-26,0.4894267694744969
2020-11-27,0.3014630997234079
2020-11-30,0.5347288972387277
2020-12-01,0.23329066666666667
2020-12-02,0.40680151853247165
2020-12-03,0.5202368451755921
2020-12-04,0.7189927594992587
2020-12-07,0.6731261895326707
2020-12-08,0.8852627483796144
2020-12-09,0.5825438258454334
2020-12-10,0.477356297749919
2020-12-11,0.38111675126903555
2020-12-14,0.44882090162013005
2020-12-15,0.348445299500832
2020-12-16,0.33508845619193345
2020-12-17,0.4392893269355466
2020-12-18,0.3786695177821081
2020-12-21,0.22735175814194888
2020-12-22,0.5116801292407108
2020-12-23,0.6736571203726351
2020-12-24,0.3988978454712977
2020-12-25,0.48376935077403094
2020-12-28,0.5003684884217059
2020-12-29,0.3446968975565163
2020-12-30,0.4599175597691674
2020-12-31,0.9093614986313117
2021-01-04,0.46889258750640755
2021-01-05,0.753099740783778
2021-01-06,0.6693070879992283
2021-01-07,0.6070296888757665
2021-01-08,0.5371538752926419
2021-01-11,0.7480975635579201
2021-01-12,0.25155433825687173
2021-01-13,0.40602598656422223
2021-01-14,0.4433424402414063
2021-01-15,0.40028186351027106
2021-01-18,0.1862177614026172
2021-01-19,0.7228871872901664
2021-01-20,0.38805783554279727
2021-01-21,0.4783881033114494
2021-01-22,0.5422808148311481
2021-01-25,0.46834715223250906
2021-01-26,0.22830694487457417
2021-01-27,0.4030637889836603
2021-01-28,0.3301050914234638
2021-01-29,0.30117776993201345
2021-02-01,0.7726564735051973
