date,FCT_Demark_Ref_1@5
2012-05-10,
2012-05-11,
2012-05-14,
2012-05-15,
2012-05-16,
2012-05-17,
2012-05-18,0.0022727272727272726
2012-05-21,0.21017699115044247
2012-05-22,0.3595959595959596
2012-05-23,0.6666666666666666
2012-05-24,0.5527950310559007
2012-05-25,0.5777126099706745
2012-05-28,0.5514018691588785
2012-05-29,0.5471698113207547
2012-05-30,0.5858585858585859
2012-05-31,0.5838926174496645
2012-06-01,0.5880398671096345
2012-06-04,0.36524822695035464
2012-06-05,0.5027777777777778
2012-06-06,0.5027777777777778
2012-06-07,0.8396501457725948
2012-06-08,0.856020942408377
2012-06-11,0.6146616541353384
2012-06-12,0.5444444444444444
2012-06-13,0.4870775347912525
2012-06-14,0.41496598639455784
2012-06-15,0.3915094339622642
2012-06-18,0.6693548387096774
2012-06-19,0.47393364928909953
2012-06-20,0.6329113924050633
2012-06-21,0.3273809523809524
2012-06-25,0.045454545454545456
2012-06-26,0.02544529262086514
2012-06-27,0.19909502262443438
2012-06-28,0.176
2012-06-29,0.21710526315789475
2012-07-02,0.21521739130434783
2012-07-03,0.5167173252279635
2012-07-04,0.5046728971962616
2012-07-05,0.691131498470948
2012-07-06,0.6957831325301205
2012-07-09,0.7427652733118971
2012-07-10,0.4968944099378882
2012-07-11,0.3360655737704918
2012-07-12,0.08
2012-07-13,0.008658008658008658
2012-07-16,0.2623762376237624
2012-07-17,0.4596774193548387
2012-07-18,0.593939393939394
2012-07-19,0.6447368421052632
2012-07-20,0.7538461538461538
2012-07-23,0.5280898876404494
2012-07-24,0.36752136752136755
2012-07-25,0.0
2012-07-26,0.032794637036746115
2012-07-27,0.4550539746999753
2012-07-30,0.6078115789285633
2012-07-31,0.7284406537274175
2012-08-01,0.8434916077561387
2012-08-02,0.910505836575873
2012-08-03,0.6420233463034992
2012-08-06,0.4779116465863444
2012-08-07,0.6317280453257782
2012-08-08,0.44915254237287877
2012-08-09,0.5435684647302897
2012-08-10,0.7897435897435916
2012-08-13,0.8749999999999993
2012-08-14,0.7555555555555535
2012-08-15,0.5076923076923083
2012-08-16,0.40196078431372656
2012-08-17,0.290322580645161
2012-08-20,0.646616541353384
2012-08-21,0.5573770491803288
2012-08-22,0.9411764705882347
2012-08-23,0.9615384615384612
2012-08-24,0.9882747068676714
2012-08-27,0.9869888475836428
2012-08-28,1.0
2012-08-29,0.891509433962264
2012-08-30,0.8804159445407277
2012-08-31,0.6677316293929718
2012-09-03,0.557333333333334
2012-09-04,0.7035714285714281
2012-09-05,0.8310104529616725
2012-09-06,0.8152380952380952
2012-09-07,0.9057750759878418
2012-09-10,0.8726207906295753
2012-09-11,0.8559602649006622
2012-09-12,0.7469879518072289
2012-09-13,0.7578253706754529
2012-09-14,0.5270758122743682
2012-09-17,0.7941176470588237
2012-09-18,0.6839464882943141
2012-09-19,0.6196969696969694
2012-09-20,0.6769626769626771
2012-09-21,0.7746686303387331
2012-09-24,0.5064516129032264
2012-09-25,0.27935943060498314
2012-09-26,0.3568181818181828
2012-09-27,0.04635761589404078
2012-09-28,0.17629179331307143
2012-10-08,0.4389233954451343
2012-10-09,0.43089430894308883
2012-10-10,0.43089430894308883
2012-10-11,0.3765541740674948
2012-10-12,0.382042253521126
2012-10-15,0.12903225806451604
2012-10-16,0.15853658536585385
2012-10-17,0.13471502590673604
2012-10-18,0.24781341107871732
2012-10-19,0.13888888888888873
2012-10-22,0.10447761194029892
2012-10-23,0.14141414141414194
2012-10-24,0.24230769230769428
2012-10-25,0.11406844106464194
2012-10-26,0.35168195718654693
2012-10-29,0.35937500000000183
2012-10-30,0.5111111111111131
2012-10-31,0.3745019920318731
2012-11-01,0.4524886877828066
2012-11-02,0.5020576131687235
2012-11-05,0.41803165645218593
2012-11-06,0.2451543943131081
2012-11-07,0.2707227281036581
2012-11-08,0.4924227500186149
2012-11-09,0.3816395050293866
2012-11-12,0.5921568627450984
2012-11-13,1.0
2012-11-14,0.8157894736842105
2012-11-15,0.7344827586206893
2012-11-16,0.7319587628865969
2012-11-19,0.44961240310077744
2012-11-20,0.37719298245614297
2012-11-21,0.7430830039525709
2012-11-22,0.5211267605633818
2012-11-23,0.6273062730627333
2012-11-26,0.7203389830508491
2012-11-27,0.80701754385965
2012-11-28,0.7509433962264163
2012-11-29,0.6297468354430403
2012-11-30,0.44585987261146603
2012-12-03,0.5658682634730543
2012-12-04,0.20670391061452392
2012-12-05,0.11085972850678703
2012-12-06,0.1262886597938139
2012-12-07,0.13351498637602136
2012-12-10,0.012422360248447792
2012-12-11,0.1863636363636342
2012-12-12,0.2662337662337633
2012-12-13,0.39230769230769014
2012-12-14,0.2727272727272705
2012-12-17,0.20888888888888563
2012-12-18,0.04329004329004324
2012-12-19,0.22029240004108913
2012-12-20,0.12352389776453078
2012-12-21,0.11272025491016398
2012-12-24,0.07180987185624266
2012-12-25,0.11873425862296887
2012-12-26,0.0451263537906137
2012-12-27,0.05656108597285073
2012-12-28,0.18644067796610156
