date,FCT_Dmi_Adxr@40
2012-05-10,
2012-05-11,
2012-05-14,
2012-05-15,
2012-05-16,
2012-05-17,
2012-05-18,
2012-05-21,
2012-05-22,
2012-05-23,
2012-05-24,
2012-05-25,
2012-05-28,
2012-05-29,
2012-05-30,
2012-05-31,
2012-06-01,
2012-06-04,
2012-06-05,
2012-06-06,
2012-06-07,
2012-06-08,
2012-06-11,
2012-06-12,
2012-06-13,
2012-06-14,
2012-06-15,
2012-06-18,
2012-06-19,
2012-06-20,
2012-06-21,
2012-06-25,
2012-06-26,
2012-06-27,
2012-06-28,
2012-06-29,
2012-07-02,
2012-07-03,
2012-07-04,
2012-07-05,
2012-07-06,
2012-07-09,
2012-07-10,
2012-07-11,
2012-07-12,
2012-07-13,
2012-07-16,
2012-07-17,
2012-07-18,
2012-07-19,
2012-07-20,
2012-07-23,
2012-07-24,
2012-07-25,
2012-07-26,
2012-07-27,
2012-07-30,
2012-07-31,
2012-08-01,
2012-08-02,
2012-08-03,
2012-08-06,
2012-08-07,
2012-08-08,
2012-08-09,
2012-08-10,
2012-08-13,
2012-08-14,
2012-08-15,
2012-08-16,
2012-08-17,
2012-08-20,
2012-08-21,
2012-08-22,
2012-08-23,
2012-08-24,
2012-08-27,
2012-08-28,
2012-08-29,
2012-08-30,
2012-08-31,
2012-09-03,
2012-09-04,
2012-09-05,
2012-09-06,
2012-09-07,
2012-09-10,
2012-09-11,
2012-09-12,
2012-09-13,
2012-09-14,
2012-09-17,
2012-09-18,
2012-09-19,
2012-09-20,
2012-09-21,
2012-09-24,
2012-09-25,
2012-09-26,
2012-09-27,
2012-09-28,
2012-10-08,
2012-10-09,
2012-10-10,
2012-10-11,
2012-10-12,
2012-10-15,
2012-10-16,
2012-10-17,
2012-10-18,
2012-10-19,
2012-10-22,
2012-10-23,
2012-10-24,
2012-10-25,
2012-10-26,
2012-10-29,
2012-10-30,
2012-10-31,
2012-11-01,25.365043042005833
2012-11-02,25.230530662990404
2012-11-05,25.151481640430585
2012-11-06,25.120567836551633
2012-11-07,25.095525847394377
2012-11-08,25.153590754511846
2012-11-09,25.172362380579457
2012-11-12,25.23538003043916
2012-11-13,25.282068835606978
2012-11-14,25.30288734596503
2012-11-15,25.34303457430697
2012-11-16,25.567163544553026
2012-11-19,25.72413467585874
2012-11-20,25.73933360542157
2012-11-21,25.823441166331463
2012-11-22,25.971969691019453
2012-11-23,26.15124568280071
2012-11-26,26.201210054418176
2012-11-27,26.21508518719584
2012-11-28,26.24988603601789
2012-11-29,26.22492127858338
2012-11-30,26.2020228548584
2012-12-03,26.30132518259279
2012-12-04,26.392179100688693
2012-12-05,26.51316745007319
2012-12-06,26.65961635724512
2012-12-07,26.761863883398053
2012-12-10,26.792673280884422
2012-12-11,26.801766747080464
2012-12-12,26.824056461969874
2012-12-13,26.91873278215653
2012-12-14,27.101973810818897
2012-12-17,27.112709877540617
2012-12-18,27.088904887858344
2012-12-19,26.97945214384974
2012-12-20,26.836121884419622
2012-12-21,26.6630456997656
2012-12-24,26.443356789709355
2012-12-25,26.309912954032107
2012-12-26,26.186114174955854
2012-12-27,26.145056343651934
2012-12-28,26.01798658855641
2012-12-31,25.614580523298812
2013-01-04,25.261324718998882
2013-01-07,24.92165030650522
2013-01-08,24.52448237638076
2013-01-09,24.26144204802926
2013-01-10,23.975820441607205
2013-01-11,23.656943290928588
2013-01-14,23.379194166184746
2013-01-15,23.115491975151684
2013-01-16,22.721007385988198
2013-01-17,22.332171566213304
2013-01-18,22.048565269183797
2013-01-21,21.6803668376498
2013-01-22,21.366958830310054
2013-01-23,21.042832133181797
2013-01-24,20.97219693976774
2013-01-25,20.962837451536288
2013-01-28,20.931385397748194
2013-01-29,20.838726994734635
2013-01-30,20.707163715911467
2013-01-31,20.592828393494273
2013-02-01,20.471606625368985
2013-02-04,20.326473319672917
2013-02-05,20.159313212244378
2013-02-06,19.985849380767103
2013-02-07,19.91861207398507
2013-02-08,19.87972606179583
2013-02-18,19.936975926556205
2013-02-19,19.9666575275307
2013-02-20,20.05445035133609
2013-02-21,20.235262893597742
2013-02-22,20.46834095511758
2013-02-25,20.701682136489197
2013-02-26,20.926762364154115
2013-02-27,21.05149004594108
2013-02-28,21.252699519092044
2013-03-01,21.479894648319803
2013-03-04,21.699285827451828
2013-03-05,21.866326437016227
2013-03-06,22.08577602644135
2013-03-07,22.25049763536684
2013-03-08,22.312906513877635
2013-03-11,22.523925125705468
2013-03-12,22.678306933447992
2013-03-13,22.900234007404823
2013-03-14,23.0791743676278
2013-03-15,23.320968903074572
2013-03-18,23.587362185339316
2013-03-19,23.976437855342684
2013-03-20,24.19720752091395
2013-03-21,24.42114697581297
2013-03-22,24.755278148464114
2013-03-25,25.057525113424024
2013-03-26,25.406059940145493
2013-03-27,25.78400757385037
2013-03-28,26.293436444396264
2013-03-29,26.834369693776484
2013-04-01,27.34534059420003
2013-04-02,27.81083763035383
2013-04-03,28.29714922292549
2013-04-08,28.92138688344534
