date,FCT_Cmf_1@10
2012-05-10,
2012-05-11,
2012-05-14,
2012-05-15,
2012-05-16,
2012-05-17,
2012-05-18,
2012-05-21,
2012-05-22,
2012-05-23,-0.032508144298810215
2012-05-24,0.028073579391929344
2012-05-25,0.15622738807223277
2012-05-28,0.2508047037356838
2012-05-29,0.2507128135484317
2012-05-30,0.3270297429653378
2012-05-31,0.26858809836270503
2012-06-01,0.22940592671441132
2012-06-04,0.20454670581836248
2012-06-05,0.2145430809155721
2012-06-06,0.29445598674328194
2012-06-07,0.23217148258027415
2012-06-08,0.08795517086726909
2012-06-11,-0.012717068178881812
2012-06-12,-0.10018678264899099
2012-06-13,0.06291833122137545
2012-06-14,0.04245552807060438
2012-06-15,-0.007430610341193617
2012-06-18,-0.10718502845299262
2012-06-19,-0.028933132265134463
2012-06-20,-0.16817392093521336
2012-06-21,-0.1817683687863153
2012-06-25,-0.1193020069821227
2012-06-26,-0.16182538043803152
2012-06-27,-0.0961654709348795
2012-06-28,-0.2655544190782906
2012-06-29,-0.10825779234592861
2012-07-02,-0.21377007337571
2012-07-03,0.031650134362332036
2012-07-04,0.014488995838004186
2012-07-05,0.08642124548205221
2012-07-06,0.0006725608897335581
2012-07-09,0.006529901618372966
2012-07-10,0.01120379062141959
2012-07-11,0.06801116403645471
2012-07-12,0.1094962387851413
2012-07-13,0.04574530292704773
2012-07-16,0.17503224646208512
2012-07-17,0.005612387618352427
2012-07-18,0.05006259895296842
2012-07-19,-0.01898356816647383
2012-07-20,0.099041358543912
2012-07-23,0.047594894689004644
2012-07-24,0.14151098119964525
2012-07-25,-0.039819210879358344
2012-07-26,0.0944486506167162
2012-07-27,0.07088862912629929
2012-07-30,-0.0793684184143977
2012-07-31,0.05717411028707556
2012-08-01,0.14178209437214848
2012-08-02,0.09514392819947833
2012-08-03,0.13486602576698833
2012-08-06,0.18123324364886606
2012-08-07,0.2044169198965223
2012-08-08,0.25280201068428315
2012-08-09,0.27196078251677286
2012-08-10,0.145616809452606
2012-08-13,0.14877041135450625
2012-08-14,0.15265828101871357
2012-08-15,-0.009431406366715987
2012-08-16,-0.06073627576867032
2012-08-17,-0.045212347919926774
2012-08-20,0.0006909671141694631
2012-08-21,0.12224845877715494
2012-08-22,0.31885084355262
2012-08-23,0.41805609251734277
2012-08-24,0.2602279342355537
2012-08-27,0.15432103659650948
2012-08-28,0.19958165643918666
2012-08-29,0.31477119576239426
2012-08-30,0.35558191055899085
2012-08-31,0.3619560274266024
2012-09-03,0.3819269449268605
2012-09-04,0.31674515834666883
2012-09-05,0.27547336118414806
2012-09-06,0.28959475736308266
2012-09-07,0.25232329078487375
2012-09-10,0.270156356622065
2012-09-11,0.30119706363741977
2012-09-12,0.19062360658763325
2012-09-13,0.08156188627224405
2012-09-14,-0.02750454212413565
2012-09-17,-0.11802502473218048
2012-09-18,-0.043699538015805645
2012-09-19,0.061426764578740814
2012-09-20,-0.1000550743174642
2012-09-21,0.002630177760260072
2012-09-24,0.011615974615048418
2012-09-25,-0.10359790093620602
2012-09-26,-0.08042840396161963
2012-09-27,0.0747124458185953
2012-09-28,0.2085527062626114
2012-10-08,0.21282556711193862
2012-10-09,0.08716398366210629
2012-10-10,0.0029185764946486367
2012-10-11,0.1497858453432802
2012-10-12,0.022165434767922383
2012-10-15,0.015599344174276965
2012-10-16,0.1147874230464004
2012-10-17,0.0755019292083626
2012-10-18,-0.019220513763318355
2012-10-19,-0.15581311361388764
2012-10-22,-0.03220743717790328
2012-10-23,-0.006941087702829895
2012-10-24,0.03506942985288813
2012-10-25,0.06447688050279485
2012-10-26,0.032869486017056415
2012-10-29,-0.027748685894264432
2012-10-30,-0.06963124445699022
2012-10-31,0.024406945898003473
2012-11-01,0.06954944509925506
2012-11-02,0.11132631876860782
2012-11-05,-0.01780172622433056
2012-11-06,0.0568988132930377
2012-11-07,0.04738872804230387
2012-11-08,-0.04557970132623266
2012-11-09,0.018656275425928685
2012-11-12,0.14210775479219173
2012-11-13,0.1619140558413102
2012-11-14,0.19641828742699374
2012-11-15,0.12119656591471875
2012-11-16,0.12274236959319547
2012-11-19,0.22988133175315112
2012-11-20,0.20140146224860694
2012-11-21,0.1188941197527013
2012-11-22,0.05629220459959003
2012-11-23,0.15225113273583915
2012-11-26,0.1889125449227355
2012-11-27,0.04964155883464776
2012-11-28,-0.05249140889103565
2012-11-29,-0.11522493931894316
2012-11-30,-0.02185297266725337
2012-12-03,-0.14651669301442904
2012-12-04,-0.2278799461570707
2012-12-05,-0.12310813324062092
2012-12-06,-0.12474020276046409
2012-12-07,-0.2062426764012325
2012-12-10,-0.26064036401492674
2012-12-11,-0.1503618823775118
2012-12-12,-0.11924947068529
2012-12-13,-0.10467566483249083
2012-12-14,-0.14989672360087336
2012-12-17,-0.07964658092672454
2012-12-18,0.15794133394119195
2012-12-19,-0.010044308886914386
2012-12-20,0.11601138164246326
2012-12-21,0.06114002672034143
2012-12-24,0.11372736259230783
