date,FCT_Cmf_1@10
2012-07-16,
2012-07-17,
2012-07-18,
2012-07-19,
2012-07-20,
2012-07-23,
2012-07-24,
2012-07-25,
2012-07-26,
2012-07-27,
2012-07-30,
2012-07-31,
2012-08-01,
2012-08-02,
2012-08-03,
2012-08-06,
2012-08-07,
2012-08-08,
2012-08-09,
2012-08-10,
2012-08-13,
2012-08-14,
2012-08-15,
2012-08-16,
2012-08-17,
2012-08-20,
2012-08-21,
2012-08-22,
2012-08-23,
2012-08-24,
2012-08-27,
2012-08-28,
2012-08-29,
2012-08-30,
2012-08-31,
2012-09-03,
2012-09-04,
2012-09-05,
2012-09-06,
2012-09-07,
2012-09-10,
2012-09-11,
2012-09-12,
2012-09-13,
2012-09-14,
2012-09-17,
2012-09-18,
2012-09-19,
2012-09-20,
2012-09-21,
2012-09-24,
2012-09-25,
2012-09-26,
2012-09-27,
2012-09-28,
2012-10-08,
2012-10-09,
2012-10-10,
2012-10-11,
2012-10-12,
2012-10-15,
2012-10-16,
2012-10-17,
2012-10-18,
2012-10-19,
2012-10-22,
2012-10-23,
2012-10-24,
2012-10-25,
2012-10-26,
2012-10-29,
2012-10-30,
2012-10-31,
2012-11-01,
2012-11-02,
2012-11-05,
2012-11-06,
2012-11-07,
2012-11-08,
2012-11-09,
2012-11-12,
2012-11-13,
2012-11-14,
2012-11-15,
2012-11-16,
2012-11-19,
2012-11-20,
2012-11-21,
2012-11-22,
2012-11-23,
2012-11-26,
2012-11-27,
2012-11-28,
2012-11-29,
2012-11-30,
2012-12-03,
2012-12-04,
2012-12-05,
2012-12-06,
2012-12-07,
2012-12-10,
2012-12-11,
2012-12-12,
2012-12-13,
2012-12-14,
2012-12-17,
2012-12-18,
2012-12-19,
2012-12-20,
2012-12-21,
2012-12-24,
2012-12-25,0.40271806457959725
2012-12-26,-0.044109520329519106
2012-12-27,0.3260232256382892
2012-12-28,-0.5315118375548578
2012-12-31,-0.5592596710905675
2013-01-04,-0.32111933872243487
2013-01-07,-0.5030421825396162
2013-01-08,-0.4985778723393067
2013-01-09,-0.43865943864477563
2013-01-10,-0.2719640826410413
2013-01-11,-0.3553343167391627
2013-01-14,-0.3560850652418556
2013-01-15,-0.46622526105763734
2013-01-16,-0.4194845860204901
2013-01-17,-0.4246655530440853
2013-01-18,-0.3893690315361516
2013-01-21,-0.11443535061211202
2013-01-22,-0.08361043330758154
2013-01-23,-0.14775333502612217
2013-01-24,-0.2416501387783701
2013-01-25,-0.10639360663227582
2013-01-28,-0.04211714828835751
2013-01-29,0.06830049484939142
2013-01-30,0.2337679464229635
2013-01-31,0.06554000925400816
2013-02-01,-0.0042978791172118514
2013-02-04,-0.05216110005318586
2013-02-05,-0.13543850273058192
2013-02-06,-0.14231535994253322
2013-02-07,-0.0009348897725452297
2013-02-08,-0.12261957706089126
2013-02-18,-0.21877306116466366
2013-02-19,-0.24585052682165173
2013-02-20,-0.3697034560360732
2013-02-21,-0.16827421518302343
2013-02-22,-0.19122785091406497
2013-02-25,-0.30061412294235207
2013-02-26,-0.352054320425487
2013-02-27,-0.27267531471220857
2013-02-28,-0.36995157715517596
2013-03-01,-0.29769860236311607
2013-03-04,-0.29234272353059426
2013-03-05,-0.26761768972473327
2013-03-06,-0.2038313406995773
2013-03-07,-0.34232841607378695
2013-03-08,-0.24314328359893636
2013-03-11,-0.150355687947525
2013-03-12,-0.07507192212732353
2013-03-13,-0.07286002300431145
2013-03-14,-0.07372124571079981
2013-03-15,-0.021159420710613643
2013-03-18,-0.04674935702908543
2013-03-19,-0.03518987524971133
2013-03-20,-0.039926532345557375
2013-03-21,-0.09910434571625529
2013-03-22,-0.16377154047886305
2013-03-25,-0.05251423075146732
2013-03-26,-0.11477709251210057
2013-03-27,-0.14275904836218528
2013-03-28,-0.1028007881676833
2013-03-29,-0.13730484400927878
2013-04-01,-0.19443631729286018
2013-04-02,-0.23168412363331656
2013-04-03,-0.31290511015415334
2013-04-08,-0.20973564435361522
2013-04-09,-0.19138908230058752
2013-04-10,-0.1868540564342462
2013-04-11,-0.1165988281076614
2013-04-12,-0.18162582863063567
2013-04-15,-0.18675372505499782
2013-04-16,-0.10139710941756347
2013-04-17,0.059820674858457615
2013-04-18,0.10705515941843025
2013-04-19,0.14467625052171096
2013-04-22,0.0730178946326365
2013-04-23,0.2853587103499429
2013-04-24,0.3373877060192505
2013-04-25,0.31005847785109947
2013-04-26,0.2855633988474645
2013-05-02,0.26528315032215205
2013-05-03,0.26264432835828205
2013-05-06,0.2592197387734095
2013-05-07,0.18559894294856663
2013-05-08,0.237103259519059
2013-05-09,0.26884260365072915
2013-05-10,0.21788341270782877
2013-05-13,0.10990511773678018
2013-05-14,0.08449208974244005
2013-05-15,0.09088308153181723
2013-05-16,0.23802481121713895
2013-05-17,0.23463985564212414
2013-05-20,0.1736424352203727
2013-05-21,0.34322689402385737
2013-05-22,0.3075188327987856
2013-05-23,0.24983013858643527
2013-05-24,0.1710154276634631
2013-05-27,0.2606715259894778
2013-05-28,0.2753158693014887
2013-05-29,0.22566801086401367
2013-05-30,0.09185239384048555
2013-05-31,0.01794823023732061
