date,FCT_Demark_Ref_1@180
2012-07-16,
2012-07-17,
2012-07-18,
2012-07-19,
2012-07-20,
2012-07-23,
2012-07-24,
2012-07-25,
2012-07-26,
2012-07-27,
2012-07-30,
2012-07-31,
2012-08-01,
2012-08-02,
2012-08-03,
2012-08-06,
2012-08-07,
2012-08-08,
2012-08-09,
2012-08-10,
2012-08-13,
2012-08-14,
2012-08-15,
2012-08-16,
2012-08-17,
2012-08-20,
2012-08-21,
2012-08-22,
2012-08-23,
2012-08-24,
2012-08-27,
2012-08-28,
2012-08-29,
2012-08-30,
2012-08-31,
2012-09-03,
2012-09-04,
2012-09-05,
2012-09-06,
2012-09-07,
2012-09-10,
2012-09-11,
2012-09-12,
2012-09-13,
2012-09-14,
2012-09-17,
2012-09-18,
2012-09-19,
2012-09-20,
2012-09-21,
2012-09-24,
2012-09-25,
2012-09-26,
2012-09-27,
2012-09-28,
2012-10-08,
2012-10-09,
2012-10-10,
2012-10-11,
2012-10-12,
2012-10-15,
2012-10-16,
2012-10-17,
2012-10-18,
2012-10-19,
2012-10-22,
2012-10-23,
2012-10-24,
2012-10-25,
2012-10-26,
2012-10-29,
2012-10-30,
2012-10-31,
2012-11-01,
2012-11-02,
2012-11-05,
2012-11-06,
2012-11-07,
2012-11-08,
2012-11-09,
2012-11-12,
2012-11-13,
2012-11-14,
2012-11-15,
2012-11-16,
2012-11-19,
2012-11-20,
2012-11-21,
2012-11-22,
2012-11-23,
2012-11-26,
2012-11-27,
2012-11-28,
2012-11-29,
2012-11-30,
2012-12-03,
2012-12-04,
2012-12-05,
2012-12-06,
2012-12-07,
2012-12-10,
2012-12-11,
2012-12-12,
2012-12-13,
2012-12-14,
2012-12-17,
2012-12-18,
2012-12-19,
2012-12-20,
2012-12-21,
2012-12-24,
2012-12-25,
2012-12-26,
2012-12-27,
2012-12-28,
2012-12-31,
2013-01-04,
2013-01-07,
2013-01-08,
2013-01-09,
2013-01-10,
2013-01-11,
2013-01-14,
2013-01-15,
2013-01-16,
2013-01-17,
2013-01-18,
2013-01-21,
2013-01-22,
2013-01-23,
2013-01-24,
2013-01-25,
2013-01-28,
2013-01-29,
2013-01-30,
2013-01-31,
2013-02-01,
2013-02-04,
2013-02-05,
2013-02-06,
2013-02-07,
2013-02-08,
2013-02-18,
2013-02-19,
2013-02-20,
2013-02-21,
2013-02-22,
2013-02-25,
2013-02-26,
2013-02-27,
2013-02-28,
2013-03-01,
2013-03-04,
2013-03-05,
2013-03-06,
2013-03-07,
2013-03-08,
2013-03-11,
2013-03-12,
2013-03-13,
2013-03-14,
2013-03-15,
2013-03-18,
2013-03-19,
2013-03-20,
2013-03-21,
2013-03-22,
2013-03-25,
2013-03-26,
2013-03-27,
2013-03-28,
2013-03-29,
2013-04-01,
2013-04-02,
2013-04-03,
2013-04-08,
2013-04-09,
2013-04-10,
2013-04-11,
2013-04-12,
2013-04-15,
2013-04-16,0.4533464615352679
2013-04-17,0.4422174610160107
2013-04-18,0.44494263227365105
2013-04-19,0.44214706856209485
2013-04-22,0.4467293140496456
2013-04-23,0.44471391367601426
2013-04-24,0.45319385748783697
2013-04-25,0.455612333330452
2013-04-26,0.4685406246993979
2013-05-02,0.4701136134941056
2013-05-03,0.4678477179177696
2013-05-06,0.468701318195276
2013-05-07,0.475571211194499
2013-05-08,0.475571211194499
2013-05-09,0.475571211194499
2013-05-10,0.4786341883170105
2013-05-13,0.478925469582766
2013-05-14,0.4799423959293875
2013-05-15,0.4797961787261764
2013-05-16,0.4768704316727865
2013-05-17,0.47587431689156634
2013-05-20,0.47818923025645527
2013-05-21,0.47320202267501393
2013-05-22,0.47320202267501393
2013-05-23,0.47452067501990886
2013-05-24,0.47452067501990886
2013-05-27,0.4741094900199826
2013-05-28,0.4730572190757534
2013-05-29,0.47407857672366366
2013-05-30,0.4753859475066056
2013-05-31,0.4705768050219149
2013-06-03,0.4705768050219149
2013-06-04,0.45454486616118867
2013-06-05,0.44013135415884475
2013-06-06,0.42512860707104744
2013-06-07,0.4193282919876984
2013-06-13,0.4193282919876984
2013-06-14,0.4181693488347356
2013-06-17,0.4177495016788522
2013-06-18,0.4177495016788522
2013-06-19,0.4205131084302376
2013-06-20,0.41998851820130223
2013-06-21,0.42042233218999403
2013-06-24,0.4155529935401068
2013-06-25,0.4100958487389501
2013-06-26,0.40900173332544376
2013-06-27,0.4078147918708001
2013-06-28,0.39556986837755204
2013-07-01,0.39216613957703117
2013-07-02,0.39152876939521525
2013-07-03,0.4035762922739871
2013-07-04,0.4052006817465807
2013-07-05,0.40428311086990154
2013-07-08,0.40173588118438336
2013-07-09,0.4045496558981316
2013-07-10,0.4045496558981316
2013-07-11,0.40265291520049845
2013-07-12,0.3923736055017884
2013-07-15,0.39706070234205415
2013-07-16,0.39556995297307607
2013-07-17,0.39098267285599136
2013-07-18,0.3866766469000503
2013-07-19,0.3892241510964747
2013-07-22,0.38164608156188745
2013-07-23,0.38164608156188745
2013-07-24,0.3833465912770862
2013-07-25,0.3813337177404747
2013-07-26,0.3791877735506143
2013-07-29,0.36776645729481405
2013-07-30,0.3733927040117242
