date,FCT_Demark_Vol_Dfive
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,0.5231949773282176
2010-01-12,0.49929623007570284
2010-01-13,0.545189101401199
2010-01-14,0.17666280846927618
2010-01-15,0.18499718747488816
2010-01-18,0.2632426509123827
2010-01-19,0.27517306638776834
2010-01-20,0.4310298992931757
2010-01-21,0.7427764258342424
2010-01-22,0.8392733832212969
2010-01-25,0.6971250643817015
2010-01-26,0.7545591205186996
2010-01-27,0.5413978067144142
2010-01-28,0.6759988246579841
2010-01-29,0.6124311891039723
2010-02-01,0.938955172699216
2010-02-02,0.6129408593359877
2010-02-03,0.6872778933564311
2010-02-04,0.4111141042510646
2010-02-05,0.3390933647286693
2010-02-08,0.13789311731556242
2010-02-09,0.4254852833741107
2010-02-10,0.29753386592566866
2010-02-11,0.26803155974255416
2010-02-12,0.27413224361183597
2010-02-22,0.34089879385293576
2010-02-23,0.0
2010-02-24,0.0
2010-02-25,0.6091221629949454
2010-02-26,0.5914053951736141
2010-03-01,0.7345933516657162
2010-03-02,0.6776943699731903
2010-03-03,0.6628969288109591
2010-03-04,0.561608505486448
2010-03-05,0.5731582633967223
2010-03-08,0.31929774004411293
2010-03-09,0.37730264234962835
2010-03-10,0.4291886415780221
2010-03-11,0.4691366577528993
2010-03-12,0.4008832478895585
2010-03-15,0.5529369129242874
2010-03-16,0.5869611079397384
2010-03-17,0.5674174489398075
2010-03-18,0.3521559468199784
2010-03-19,0.39743303797725016
2010-03-22,0.12211387914461819
2010-03-23,0.1703073077770223
2010-03-24,0.21158582289324337
2010-03-25,0.07238481522718838
2010-03-26,0.09221235351727398
2010-03-29,0.803764255522769
2010-03-30,0.821746028296351
2010-03-31,0.6905824409309801
2010-04-01,0.7217302955301289
2010-04-02,0.6890113236488316
2010-04-06,0.478801224860124
2010-04-07,0.2771548017403595
2010-04-08,0.3427756073418068
2010-04-09,0.2525570834394364
2010-04-12,0.5487684226630629
2010-04-13,0.3678621788976764
2010-04-14,0.39573934837092734
2010-04-15,0.5440588610161636
2010-04-16,0.46368439243568854
2010-04-19,0.5481396432374867
2010-04-20,0.4306744937048126
2010-04-21,0.5773649621833822
2010-04-22,0.43743997371480564
2010-04-23,0.46710792648368554
2010-04-26,0.15392488362572213
2010-04-27,0.2456906555267211
2010-04-28,0.11628539295292474
2010-04-29,0.5047665634001848
2010-04-30,0.7962368345431602
2010-05-04,0.7001911709771693
2010-05-05,0.7042239781484734
2010-05-06,0.7996093233656939
2010-05-07,0.8037215792615823
2010-05-10,0.649979239575301
2010-05-11,0.8752992603691958
2010-05-12,0.8765688860142629
2010-05-13,0.3746206666746004
2010-05-14,0.13531686559974307
2010-05-17,0.2295984059962164
2010-05-18,0.5882576820609029
2010-05-19,0.5838032137097557
2010-05-20,0.5861813329379495
2010-05-21,0.6772631645300324
2010-05-24,0.5041220115416323
2010-05-25,0.1271301645870758
2010-05-26,0.07675907693615333
2010-05-27,0.09670194349758178
2010-05-28,0.336581753360378
2010-05-31,0.4829764414666074
2010-06-01,0.6167597970063939
2010-06-02,0.9284211989532276
2010-06-03,0.7811860368732726
2010-06-04,0.7335385148901122
2010-06-07,0.3582292360041526
2010-06-08,0.5789150417087296
2010-06-09,0.4849233563125007
2010-06-10,0.5067989241592185
2010-06-11,0.44902245551096565
2010-06-17,0.6403263635054417
2010-06-18,0.24382648187863823
2010-06-21,0.479866560025689
2010-06-22,0.4301798079844767
2010-06-23,0.5485991120710343
2010-06-24,0.5764079967977509
2010-06-25,0.3840078644384091
2010-06-28,0.09517882296659196
2010-06-29,0.11461628322549328
2010-06-30,0.45738187785845286
2010-07-01,0.6129134962340728
2010-07-02,0.7352312924654785
2010-07-05,0.6481423363025681
2010-07-06,0.8083321985845318
2010-07-07,0.4158612267504415
2010-07-08,0.24964135340976684
2010-07-09,0.2763420601220438
2010-07-12,0.36046247184746644
2010-07-13,0.23423692486077194
2010-07-14,0.43230711865505894
2010-07-15,0.52649015577672
2010-07-16,0.37572560731231175
2010-07-19,0.4150646976491759
2010-07-20,0.17031214262498345
2010-07-21,0.21945771545572998
2010-07-22,0.2413345997859092
2010-07-23,0.3325647169029562
2010-07-26,0.1660296246998408
2010-07-27,0.1700001841722379
2010-07-28,0.14735791826309066
2010-07-29,0.5897746081853827
2010-07-30,0.5237314627730548
2010-08-02,0.7065174814326436
2010-08-03,0.7686420117719035
2010-08-04,0.8198264688940092
2010-08-05,0.6844527814120651
2010-08-06,0.48429317911854425
2010-08-09,0.31567689913707736
2010-08-10,0.3737114511373663
2010-08-11,0.49040961917253545
2010-08-12,0.3425877885998632
2010-08-13,0.3838638075230885
2010-08-16,0.5199025062415267
2010-08-17,0.3676843790262757
2010-08-18,0.15703272286560732
2010-08-19,0.08789968469419707
2010-08-20,0.1172852701127089
2010-08-23,0.0
2010-08-24,0.0
2010-08-25,0.5985306552563705
2010-08-26,0.5572610890446726
2010-08-27,0.6381288927758072
2010-08-30,0.7827022336723649
2010-08-31,0.8108717501712192
2010-09-01,0.6095646425882741
2010-09-02,0.5479265525067052
2010-09-03,0.3859996718103307
2010-09-06,0.30657139719408066
2010-09-07,0.3733166262429517
2010-09-08,0.24772356809622842
2010-09-09,0.7143060078239395
2010-09-10,0.5732890738393942
2010-09-13,0.5148651412112273
2010-09-14,0.447177508114108
2010-09-15,0.4552150924685454
2010-09-16,0.0
2010-09-17,0.0
2010-09-20,0.0
2010-09-21,0.0
2010-09-27,0.0
2010-09-28,0.0
2010-09-29,0.0
2010-09-30,0.1699950001470545
2010-10-08,0.1835211938402921
2010-10-11,0.7990367056926913
2010-10-12,0.7245900751716856
2010-10-13,0.7031121385663497
2010-10-14,0.7133363208225177
2010-10-15,0.6238340129917664
2010-10-18,0.1963206660400161
2010-10-19,0.4787354930049738
2010-10-20,0.4074162148451124
2010-10-21,0.2805073419424505
2010-10-22,0.5160475482912333
2010-10-25,0.524671268662162
2010-10-26,0.09843561973525873
2010-10-27,0.1283846489791462
2010-10-28,0.5263531822087106
2010-10-29,0.5761795991986931
2010-11-01,0.4986380387758372
2010-11-02,0.7887162534435261
2010-11-03,0.8242504328807072
2010-11-04,0.38202175845574227
2010-11-05,0.7111410113082106
2010-11-08,0.5999699514214647
2010-11-09,0.7295627076435789
2010-11-10,0.5900569203255525
2010-11-11,0.7568726885760643
2010-11-12,0.7396491326796191
2010-11-15,0.7151869246282082
2010-11-16,0.5100658334128423
2010-11-17,0.44838746063009205
2010-11-18,0.22455957748712174
2010-11-19,0.018623824027957522
2010-11-22,0.2886047074815052
2010-11-23,0.6270875179340029
2010-11-24,0.5893372405548015
2010-11-25,0.512963244370153
2010-11-26,0.6782524305570633
2010-11-29,0.4872099486872814
2010-11-30,0.3612642135285045
