date,FCT_Cci@5
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,-18.648018648019168
2010-01-11,82.95324971493734
2010-01-12,91.93121693121789
2010-01-13,-100.33167495854038
2010-01-14,-31.24008880431353
2010-01-15,-42.035398230088504
2010-01-18,-40.37977579501234
2010-01-19,107.69656699889339
2010-01-20,-109.8039215686318
2010-01-21,-130.01605136436885
2010-01-22,-142.38057112356626
2010-01-25,-78.43777197563105
2010-01-26,-73.47670250896002
2010-01-27,-82.77457759815937
2010-01-28,-166.66666666666796
2010-01-29,-114.4177224786619
2010-02-01,-69.74068563953554
2010-02-02,-27.714502657555073
2010-02-03,102.37904303662282
2010-02-04,50.21834061135242
2010-02-05,-72.5677830940996
2010-02-08,-57.31922398589126
2010-02-09,-9.30996714129174
2010-02-10,118.38006230529811
2010-02-11,97.62900976290078
2010-02-12,93.98597626752982
2010-02-22,142.77306967984896
2010-02-23,63.40446406671579
2010-02-24,-20.155038759689823
2010-02-25,-35.22235340417219
2010-02-26,-91.9802356518449
2010-03-01,24.0585774058602
2010-03-02,-130.85399449035882
2010-03-03,-60.17119838872074
2010-03-04,-33.271144278609945
2010-03-05,-13.916500994034818
2010-03-08,166.66666666666788
2010-03-09,33.279632291472254
2010-03-10,88.82176483886903
2010-03-11,-50.140779188070304
2010-03-12,-77.36720554272466
2010-03-15,-156.1886051080557
2010-03-16,-113.79928315412025
2010-03-17,-13.784461152882193
2010-03-18,-37.30321697467531
2010-03-19,101.09289617486625
2010-03-22,-18.018018018020225
2010-03-23,-128.41530054644377
2010-03-24,-116.60329531052014
2010-03-25,-132.3244082266195
2010-03-26,-49.35622317596386
2010-03-29,57.522123893804924
2010-03-30,90.69901790872643
2010-03-31,29.792017987634928
2010-04-01,84.26443202979408
2010-04-02,108.36501901140733
2010-04-06,143.4294871794858
2010-04-07,73.41269841270085
2010-04-08,-77.83018867924226
2010-04-09,-52.80528052805247
2010-04-12,110.4737490594851
2010-04-13,79.14788275531444
2010-04-14,85.4276538529406
2010-04-15,55.15157391248091
2010-04-16,-66.3780663780594
2010-04-19,-166.66666666666723
2010-04-20,-82.80456852791936
2010-04-21,-54.44444444444395
2010-04-22,-63.573883161511915
2010-04-23,-125.8503401360499
2010-04-26,12.820512820511691
2010-04-27,-131.55864197530775
2010-04-28,-166.66666666666515
2010-04-29,-56.985637008020596
2010-04-30,-28.717948717949184
2010-05-04,-47.718564959943905
2010-05-05,-116.68657905217066
2010-05-06,-82.93075684380089
2010-05-07,-126.68134018097346
2010-05-10,-61.82560513269147
2010-05-11,-26.26005929690649
2010-05-12,-46.87499999999897
2010-05-13,51.470588235295885
2010-05-14,1.68350168349812
2010-05-17,-166.66666666666708
2010-05-18,-106.08219500501701
2010-05-19,-78.56252012170835
2010-05-20,-35.825564237935545
2010-05-21,-69.41319340262247
2010-05-24,122.87104622870734
2010-05-25,40.61624649859898
2010-05-26,47.26368159204105
2010-05-27,21.703521703522973
2010-05-28,149.12280701754736
2010-05-31,39.52274422073136
2010-06-01,-72.11184694628446
2010-06-02,-161.99756394640673
2010-06-03,-78.92595606183764
2010-06-04,-107.83572688334691
2010-06-07,-159.9369988545246
2010-06-08,-74.58973283141962
2010-06-09,-0.14426157688968236
2010-06-10,30.048436580305403
2010-06-11,77.39024326337451
2010-06-17,74.07407407407408
2010-06-18,-62.552476910162945
2010-06-21,166.66666666666737
2010-06-22,39.1705069124445
2010-06-23,34.188034188034884
2010-06-24,61.002178649234594
2010-06-25,3.323836657169499
2010-06-28,120.86874409820524
2010-06-29,-47.70318021201933
2010-06-30,-165.99190283400694
2010-07-01,-97.17097170971559
2010-07-02,-25.57433896835706
2010-07-05,63.87808041504443
2010-07-06,74.297188755019
2010-07-07,94.2480942480955
2010-07-08,115.90296495956892
2010-07-09,48.635824436532275
2010-07-12,-61.403508771929275
2010-07-13,-126.7893660531681
2010-07-14,-15.624999999999076
2010-07-15,-12.820512820512162
2010-07-16,134.46969696970024
2010-07-19,-21.615816393134434
2010-07-20,120.41680534479512
2010-07-21,90.46273022326177
2010-07-22,88.17529821373266
2010-07-23,166.66666666666575
2010-07-26,110.72377158034556
2010-07-27,65.97564988483057
2010-07-28,87.51529987760101
2010-07-29,76.9230769230756
2010-07-30,-28.120713305899137
2010-08-02,166.66666666666882
2010-08-03,99.75369458128101
2010-08-04,16.085790884719945
2010-08-05,37.61142030991975
2010-08-06,-75.3311058573788
2010-08-09,66.96188662691537
2010-08-10,-109.4314423684744
2010-08-11,-126.86567164179269
2010-08-12,-129.8427311085533
2010-08-13,-30.67484662576785
2010-08-16,1.9841269841274953
2010-08-17,79.59542656112609
2010-08-18,86.41975308642058
2010-08-19,-46.737213403881896
2010-08-20,-166.66666666666669
2010-08-23,-87.47240618101425
2010-08-24,-64.64811783960754
2010-08-25,-87.45421245421339
2010-08-26,18.867924528292658
2010-08-27,18.518518518512256
2010-08-30,166.66666666666825
2010-08-31,33.414832925835
2010-09-01,68.67671691792414
2010-09-02,111.07284750870984
2010-09-03,103.13639555858815
2010-09-06,121.24910024253433
2010-09-07,110.17099190870185
2010-09-08,36.36363636363573
2010-09-09,-142.71806853582646
2010-09-10,-9.003350083752254
2010-09-13,46.747967479674955
2010-09-14,-6.802721088434563
2010-09-15,-19.531249999999876
2010-09-16,-92.59259259259305
2010-09-17,-17.777777777779594
2010-09-20,135.70487483530974
2010-09-21,59.483726150393
2010-09-27,156.77458033573188
2010-09-28,83.92267798208489
2010-09-29,67.56085444610106
2010-09-30,-74.10142786804565
2010-10-08,68.18181818182018
2010-10-11,166.66666666666708
2010-10-12,71.06934406939125
2010-10-13,68.14603096067617
2010-10-14,57.463133460190825
2010-10-15,-58.92363515825456
2010-10-18,-102.05580029368538
2010-10-19,-20.325203252032075
2010-10-20,-137.73681515617133
2010-10-21,-43.93939393939562
2010-10-22,72.13930348258413
2010-10-25,146.8593861527479
2010-10-26,73.04116865869892
2010-10-27,-20.069808027921688
2010-10-28,-90.85841694537432
2010-10-29,-70.17543859649147
2010-11-01,29.827315541599873
2010-11-02,46.6970387243726
2010-11-03,76.54075546719541
2010-11-04,99.48979591836492
2010-11-05,166.66666666666987
2010-11-08,60.587346205314354
2010-11-09,48.975195951699796
2010-11-10,63.14841353737139
2010-11-11,71.73810671627714
2010-11-12,-166.66666666666993
2010-11-15,-81.52697495183108
2010-11-16,-61.87290969899773
2010-11-17,-166.66666666666728
2010-11-18,-44.167109222870465
2010-11-19,-7.405089695452596
2010-11-22,-5.793226381462081
2010-11-23,-41.20879120879196
2010-11-24,-74.22969187674904
2010-11-25,-42.72823779193148
2010-11-26,-105.46874999999767
2010-11-29,-73.90648567119766
2010-11-30,-90.75342465753396
2010-12-01,-30.595813204514485
2010-12-02,166.66666666666794
