date,FCT_Turnover
2018-12-10,9.703938095101114
2018-12-11,5.798152113760497
2018-12-12,3.411808568329718
2018-12-13,3.9663510690314263
2018-12-14,2.004310252853942
2018-12-17,1.2478224050326638
2018-12-18,1.2831845455875897
2018-12-19,1.6635299414678073
2018-12-20,1.1010033741786538
2018-12-21,4.9336078782453
2018-12-24,2.0570917371502926
2018-12-25,2.635343665207331
2018-12-26,2.2512189075283033
2018-12-27,2.220866235941613
2018-12-28,2.628950293790694
2019-01-02,1.699156708254289
2019-01-03,1.816061999426942
2019-01-04,1.950305095926557
2019-01-07,1.314978448275862
2019-01-08,1.7473003996258822
2019-01-09,1.8340576929061168
2019-01-10,1.3655394223846966
2019-01-11,1.3666642994105531
2019-01-14,1.4526451339766093
2019-01-15,2.055968741353144
2019-01-16,1.1483240455793062
2019-01-17,0.9939689515619071
2019-01-18,1.449532492778622
2019-01-21,2.3011699682326507
2019-01-22,2.4790576956182053
2019-01-23,1.1591217893444121
2019-01-24,1.0699404083493438
2019-01-25,1.3947711029040573
2019-01-28,1.121662594960008
2019-01-29,0.8674914717096022
2019-01-30,1.0007544121681349
2019-01-31,0.8885530484256805
2019-02-01,0.7455203177306878
2019-02-11,0.65549785086467
2019-02-12,0.7125845737483085
2019-02-13,0.8531372217818952
2019-02-14,0.6019163655646126
2019-02-15,0.7982371625527577
2019-02-18,1.0990018311535181
2019-02-19,0.7642897706910146
2019-02-20,0.5018617211433223
2019-02-21,0.8755056931964427
2019-02-22,0.5665173651009544
2019-02-25,0.5094844586346136
2019-02-26,0.5300092941232544
2019-02-27,0.35379553747682
2019-02-28,0.6563503701636795
2019-03-01,0.7586175160447166
2019-03-04,1.1692045811978464
2019-03-05,0.5330627685293049
2019-03-06,0.9065046264328132
2019-03-07,0.9161204778392916
2019-03-08,0.7648977152810446
2019-03-11,0.5723847892802566
2019-03-12,0.5392069142759238
2019-03-13,0.5193673296923679
2019-03-14,0.4875401830629923
2019-03-15,0.8725129839175051
2019-03-18,0.6300569636727948
2019-03-19,0.5140350772924752
2019-03-20,0.4449275880991578
2019-03-21,0.4087911302285956
2019-03-22,0.5302455357142857
2019-03-25,0.5735176462803554
2019-03-26,0.4214847523113012
2019-03-27,0.8018552688117686
2019-03-28,1.3113146709658507
2019-03-29,1.065133663263827
2019-04-01,1.1055961196109292
2019-04-02,1.0117397383401578
2019-04-03,0.9756052740386824
2019-04-04,2.6426839673686837
2019-04-08,1.4768775470134994
2019-04-09,0.9423811941413697
2019-04-10,0.8199315890723338
2019-04-11,0.9954351640516854
2019-04-12,1.0906971954918185
2019-04-15,0.9308142964574074
2019-04-16,1.1061952333568583
2019-04-17,0.5522603802442723
2019-04-18,1.118908699004952
2019-04-19,0.76710474336863
2019-04-22,1.318136779929163
2019-04-23,0.604397510679359
2019-04-24,0.8099992244655275
2019-04-25,0.8892739586479445
2019-04-26,1.2228463041970534
2019-04-29,1.2683731652664683
2019-04-30,0.6893074917508073
2019-05-06,0.4543432164437962
2019-05-07,0.6550766706632171
2019-05-08,0.8663742105575934
2019-05-09,0.8146703392933908
2019-05-10,1.0444537593843541
2019-05-13,1.3417109235052318
2019-05-14,1.8401099926701905
2019-05-15,1.010007151239548
2019-05-16,1.3549445807708569
2019-05-17,1.1501247946417288
2019-05-20,1.1456033389566522
2019-05-21,0.7986322247236212
2019-05-22,1.429019880078727
2019-05-23,0.8444458881572662
2019-05-24,1.9483608340070007
2019-05-27,1.373742173049838
2019-05-28,1.5062971277037347
2019-05-29,0.9678459386304
2019-05-30,0.8973544367021755
2019-05-31,1.2378456716951107
2019-06-03,1.5270572689102495
2019-06-04,1.208650849182622
2019-06-05,1.4727301207564365
2019-06-06,1.536557078655305
2019-06-10,0.5836249432058221
2019-06-11,0.7248757948109832
2019-06-12,0.8320295190726836
2019-06-13,0.8935278844815018
2019-06-14,1.1706018433518157
2019-06-17,0.6365295823043058
2019-06-18,1.1789446945890913
2019-06-19,1.2386504685993054
2019-06-20,0.7667377885484989
2019-06-21,1.093539522141574
2019-06-24,1.267758982957319
2019-06-25,1.0839952598902562
2019-06-26,1.0336123581695627
2019-06-27,1.4438238185807084
2019-06-28,1.3829669265837043
2019-07-01,1.1151324671875347
2019-07-02,1.4526581776742804
2019-07-03,1.359995266035168
2019-07-04,1.501222321801435
2019-07-05,1.339053048992197
2019-07-08,1.1859704980778025
2019-07-09,1.869780356269983
2019-07-10,1.8142202926699227
2019-07-11,1.6307006975885587
2019-07-12,0.9754419709229011
2019-07-15,1.2034697461550743
2019-07-16,1.0679795143622135
2019-07-17,1.6457486217658899
2019-07-18,1.346053926512748
2019-07-19,2.657213345864662
2019-07-22,2.956234093586168
2019-07-23,2.4083536217084576
2019-07-24,1.68567448490346
2019-07-25,1.6817731002722696
2019-07-26,1.793103448275862
2019-07-29,2.4537166940252306
2019-07-30,4.917811746960249
2019-07-31,2.1865408470096184
2019-08-01,1.9120155782891308
2019-08-02,2.1056132285957245
2019-08-05,0.9369461074034724
2019-08-06,0.6642434738248186
2019-08-07,0.5238643159892867
2019-08-08,0.6636349281541134
2019-08-09,1.4843330723672807
2019-08-12,1.371010622444235
2019-08-13,0.8760493856111059
2019-08-14,1.8674872225233259
2019-08-15,1.315205267318584
2019-08-16,1.9380162538342969
2019-08-19,1.4336638400808102
2019-08-20,0.9172109224357778
2019-08-21,1.7488706241820582
2019-08-22,1.5537410404115914
2019-08-23,1.4344466693365372
2019-08-26,1.7834687762195853
2019-08-27,1.3242968401210378
2019-08-28,1.318483983445115
2019-08-29,1.7038255262735016
2019-08-30,1.2325809058136161
2019-09-02,1.0243829758313685
2019-09-03,1.0455901378182169
2019-09-04,1.1113933158640834
2019-09-05,2.0174251591518915
2019-09-06,1.7849116504448808
2019-09-09,1.3219719995213592
2019-09-10,1.6289463433635212
2019-09-11,1.378808864265928
2019-09-12,1.3031816594902828
2019-09-16,1.7196350024576836
2019-09-17,3.887140802021192
2019-09-18,5.515223042092906
2019-09-19,2.657704783124461
2019-09-20,2.8022101296856694
2019-09-23,1.7189113572248533
2019-09-24,1.9308983392939343
2019-09-25,2.276722973903938
2019-09-26,4.240303578304973
2019-09-27,2.486915168971461
2019-09-30,1.603097112202948
2019-10-08,0.8491912748470948
2019-10-09,1.1622662266226622
2019-10-10,2.7604432483434476
2019-10-11,2.6862609349004454
2019-10-14,2.503680319890564
2019-10-15,2.1785075328309667
2019-10-16,1.8896164873477788
2019-10-17,2.088843648208469
2019-10-18,1.6162625860784106
2019-10-21,2.235899142617157
2019-10-22,1.3495413298407999
2019-10-23,1.7707838543770364
2019-10-24,1.940807066766034
2019-10-25,1.885903254523509
2019-10-28,1.9899949273094233
2019-10-29,1.9356741723271114
2019-10-30,1.7047770528926511
2019-10-31,1.2831759450614428
2019-11-01,2.084106636829111
2019-11-04,1.3464240083018912
2019-11-05,1.2605861424350238
2019-11-06,1.8112803677681597
2019-11-07,2.1162194949922415
2019-11-08,1.3698375398377192
2019-11-11,1.754348599977904
2019-11-12,2.015716889428919
2019-11-13,3.668768479925902
2019-11-14,1.9263160811260114
2019-11-15,1.9916738154110107
2019-11-18,1.9963486602260299
2019-11-19,1.4475305895439377
2019-11-20,2.1192943000316604
2019-11-21,2.1505500742163624
2019-11-22,2.648553305141331
2019-11-25,1.4865083758193736
2019-11-26,1.9987026369369816
2019-11-27,2.2494581089368006
2019-11-28,2.3363503067286233
2019-11-29,2.1975121394216908
2019-12-02,1.7772478339544862
2019-12-03,3.450437613203126
2019-12-04,1.7705140221576388
2019-12-05,2.6565850577067542
2019-12-06,0.6752754319549602
2019-12-09,1.4716641839320581
2019-12-10,1.3702889811443282
2019-12-11,1.4277224568707467
2019-12-12,1.629929155531935
2019-12-13,2.345399498460723
2019-12-16,1.4368846896695724
2019-12-17,1.7792525393974448
2019-12-18,1.9017691145712294
2019-12-19,1.3818500401547784
2019-12-20,1.4442758831918376
2019-12-23,1.4122121404084067
2019-12-24,0.9992791009965368
2019-12-25,1.2832258717888128
2019-12-26,1.039396633794974
2019-12-27,1.3324450461025805
2019-12-30,1.2054931992673137
2019-12-31,1.2390012701945181
2020-01-02,0.8083395293082257
2020-01-03,1.3487921001587022
2020-01-06,1.519432417976122
2020-01-07,1.0736439455031621
2020-01-08,2.3230288827965917
2020-01-09,1.8937649743297205
2020-01-10,1.7433386563821347
2020-01-13,1.833962465344423
2020-01-14,1.4542110660305854
2020-01-15,1.5245493917219037
2020-01-16,1.4208959816330273
2020-01-17,0.8826556810066516
2020-01-20,1.4738306467041646
2020-01-21,1.588404349103732
2020-01-22,1.3484472291913112
2020-01-23,1.1569820637571708
2020-02-03,0.6473142713749983
2020-02-04,1.152659340331401
2020-02-05,1.4041858025741338
2020-02-06,0.8960049764998618
2020-02-07,1.0377053330333033
2020-02-10,0.7563995198615414
2020-02-11,1.0920604370517621
2020-02-12,1.3508558371699229
2020-02-13,0.9379032092899421
2020-02-14,0.78199574482927
2020-02-17,1.2257608665385793
2020-02-18,1.1682192990082325
2020-02-19,0.7126929397737892
2020-02-20,1.4190471171076209
2020-02-21,1.199925787047887
2020-02-24,1.215455868730978
2020-02-25,0.9788279547817564
2020-02-26,1.1806763030868987
2020-02-27,0.9342310859262045
2020-02-28,1.4549786943923642
2020-03-02,1.1584832247293877
2020-03-03,1.0471013545316668
2020-03-04,1.0440104050158823
2020-03-05,0.9399174298519096
2020-03-06,1.2850748730314905
2020-03-09,0.06350823069495797
2020-03-10,2.50746480170624
2020-03-11,1.2409164887658262
2020-03-12,1.750204884445173
2020-03-13,1.6058080242071053
2020-03-16,1.5390088645466724
2020-03-17,2.1758841631923356
2020-03-18,2.1030914375631307
2020-03-19,1.6754790809671918
2020-03-20,2.0449971126082773
2020-03-23,2.099288902042946
2020-03-24,3.98346733419603
2020-03-25,2.5722348442686815
2020-03-26,2.6347957639939485
2020-03-27,3.384537938188364
2020-03-30,2.575011266468065
2020-03-31,4.1027410207939505
2020-04-01,2.5127724112890415
2020-04-02,4.278212669890884
2020-04-03,4.0356770181150345
2020-04-07,1.1644043065031353
2020-04-08,1.3135558332720723
2020-04-09,1.259507656248897
2020-04-10,1.7927991652018012
2020-04-13,2.0092935607522318
2020-04-14,2.1787460336485385
2020-04-15,2.1172534344083567
2020-04-16,1.6547446019324907
2020-04-17,2.4467302169664014
2020-04-20,1.8206311360448808
2020-04-21,3.5431937448629056
2020-04-22,2.8678383055449053
2020-04-23,2.574248678863421
2020-04-24,2.274746361381798
2020-04-27,1.7957682583696937
2020-04-28,1.7842385302680455
