date,FCT_Cmf_1@40
2013-10-18,
2013-10-21,
2013-10-22,
2013-10-23,
2013-10-24,
2013-10-25,
2013-10-28,
2013-10-29,
2013-10-30,
2013-10-31,
2013-11-01,
2013-11-04,
2013-11-05,
2013-11-06,
2013-11-07,
2013-11-08,
2013-11-11,
2013-11-12,
2013-11-13,
2013-11-14,
2013-11-15,
2013-11-18,
2013-11-19,
2013-11-20,
2013-11-21,
2013-11-22,
2013-11-25,
2013-11-26,
2013-11-27,
2013-11-28,
2013-11-29,
2013-12-02,
2013-12-03,
2013-12-04,
2013-12-05,
2013-12-06,
2013-12-09,
2013-12-10,
2013-12-11,
2013-12-12,-0.11647547815468896
2013-12-13,-0.12195293939643385
2013-12-16,-0.12490308661838827
2013-12-17,-0.10209376287561515
2013-12-18,-0.08423064415935427
2013-12-19,-0.08782759451145263
2013-12-20,-0.05952689337521857
2013-12-23,-0.07083882662634905
2013-12-24,-0.08181807294931893
2013-12-25,-0.07803649851310537
2013-12-26,-0.06056454279463969
2013-12-27,-0.08213423949997788
2013-12-30,-0.10875006576566532
2013-12-31,-0.06976282162964569
2014-01-02,-0.047416646734046865
2014-01-03,-0.028095250194987716
2014-01-06,-0.021180978958677054
2014-01-07,-0.017273826483689032
2014-01-08,-0.021325198742251153
2014-01-09,-0.021022801693666028
2014-01-10,0.028069868541501366
2014-01-13,0.03126546241088246
2014-01-14,0.05369655533073081
2014-01-15,0.03801117520689729
2014-01-16,0.03816781553659732
2014-01-17,0.06828563367687036
2014-01-20,0.047112776609437676
2014-01-21,0.017993834002636832
2014-01-22,0.005846322515850085
2014-01-23,0.04711966222061469
2014-01-24,0.05080730009735555
2014-01-27,0.04699675367904262
2014-01-28,0.032318599492724136
2014-01-29,0.04085853057239065
2014-01-30,0.029786048108544894
2014-02-07,0.02720392270399921
2014-02-10,0.03545905573777783
2014-02-11,0.01999753577012512
2014-02-12,0.038337386684383044
2014-02-13,0.040960750120910314
2014-02-14,0.057219484144555535
2014-02-17,0.09487082479155898
2014-02-18,0.0671076897323403
2014-02-19,0.0733747691120679
2014-02-20,0.061271164467593266
2014-02-21,0.07063403137378918
2014-02-24,0.03682937423930491
2014-02-25,0.034388980867481406
2014-02-26,0.06005135894533218
2014-02-27,0.06479321982290723
2014-02-28,0.05154998326192072
2014-03-03,0.02864457441212139
2014-03-04,0.06107484922298134
2014-03-05,0.07395033821089893
2014-03-06,0.03302198619543368
2014-03-07,-0.030503806550439837
2014-03-10,-0.06982563307404097
2014-03-11,-0.018473652819135725
2014-03-12,0.0932321815627986
2014-03-13,0.17983923110442063
2014-03-14,0.19097363386983446
2014-03-17,0.09854737219396123
2014-03-18,0.10520636210747976
2014-03-19,0.08051221293077587
2014-03-20,-0.03955682614592125
2014-03-21,-0.078940678285093
2014-03-24,0.04632834180810895
2014-03-25,0.13218913271672353
2014-03-26,0.1359587145754255
2014-03-27,0.09622090356500147
2014-03-28,0.13234365678445667
2014-03-31,0.16270498561431176
2014-04-01,0.19541111284855398
2014-04-02,0.1567646520459969
2014-04-03,0.20804073588846944
2014-04-04,0.23110366416553446
2014-04-08,0.23663155595507387
2014-04-09,0.20871007955205495
2014-04-10,0.18346128727881422
2014-04-11,0.18555199165963546
2014-04-14,0.16548628820688424
2014-04-15,0.18553085455863919
2014-04-16,0.16963451626752343
2014-04-17,0.1536012955658132
2014-04-18,0.13429508343562097
2014-04-21,0.12815156603866157
2014-04-22,0.144887634675214
2014-04-23,0.1617414667020619
2014-04-24,0.15844129682546437
2014-04-25,0.14933274864459636
