date,FCT_Cmf_1@10
2014-06-17,
2014-06-18,
2014-06-19,
2014-06-20,
2014-06-23,
2014-06-24,
2014-06-25,
2014-06-26,
2014-06-27,
2014-06-30,0.1730445913436863
2014-07-01,0.1450568196558491
2014-07-02,0.11803496893690404
2014-07-03,0.18268980978089105
2014-07-04,0.17382457940834042
2014-07-07,0.3414269146707055
2014-07-08,0.1452219362486817
2014-07-09,-0.06608456248956074
2014-07-10,-0.18734583240750505
2014-07-11,-0.2128625660745904
2014-07-14,-0.20832319410921524
2014-07-15,-0.19285403875442478
2014-07-16,-0.26605169595129696
2014-07-17,-0.24243929683425047
2014-07-18,-0.2632313554445549
2014-07-21,-0.478511913022378
2014-07-22,-0.3333190374531709
2014-07-23,-0.15568247843275387
2014-07-24,-0.04184322214909312
2014-07-25,0.11528255414845114
2014-07-28,0.16764510002850694
2014-07-29,0.12846632771591945
2014-07-30,0.22191755276515568
2014-07-31,0.13370472178464274
2014-08-01,0.08062673911139581
2014-08-04,0.13078531609970606
2014-08-05,0.030515896255742483
2014-08-06,0.05071226636197971
2014-08-07,-0.09118381937438545
2014-08-08,-0.014260197003615591
2014-08-11,-0.222034347416767
2014-08-12,-0.17839893597135087
2014-08-13,-0.1133153435032172
2014-08-14,0.035605056843057224
2014-08-15,0.13599495222135077
2014-08-18,0.13452112241916658
2014-08-19,0.19551372781719
2014-08-20,0.11687322554197578
2014-08-21,0.1560178880072885
2014-08-22,0.016509490523599967
2014-08-25,-0.0936176283246459
2014-08-26,-0.24207226663608342
2014-08-27,-0.29784337772674824
2014-08-28,-0.43003031340492864
2014-08-29,-0.3004613377777534
2014-09-01,-0.2922005711803777
2014-09-02,-0.4395649301109724
2014-09-03,-0.40792148617500973
2014-09-04,-0.4254289939640129
2014-09-05,-0.3686998115135312
2014-09-09,-0.30659266027437326
2014-09-10,-0.17609449203393027
2014-09-11,-0.1791299368642497
2014-09-12,-0.22193025703454136
2014-09-15,-0.09007285230964863
2014-09-16,-0.05771194315559886
2014-09-17,0.12574522882969297
2014-09-18,0.12267891281057229
2014-09-19,0.23838547333675672
2014-09-22,0.2034223268714224
2014-09-23,0.01012335174257869
2014-09-24,0.023152719948652284
2014-09-25,0.01427378888881108
2014-09-26,0.11968198749210038
2014-09-29,-0.03093355845575844
2014-09-30,-0.05672864044371388
2014-10-08,-0.17361938830716842
2014-10-09,-0.12843793079319232
2014-10-10,-0.2925901354519771
2014-10-13,-0.40679033721171676
2014-10-14,-0.13322449242116274
2014-10-15,-0.15576789271595498
2014-10-16,-0.18793344194158118
2014-10-17,-0.34751764258840206
2014-10-20,-0.4002747787884695
2014-10-21,-0.2830457668083173
2014-10-22,-0.2522821339691125
2014-10-23,-0.16679405876732728
2014-10-24,0.06679431968685128
2014-10-27,0.08314958418667194
2014-10-28,0.06272052423675163
2014-10-29,0.09955044080003855
2014-10-30,0.05628666238693375
2014-10-31,0.1439535411682076
2014-11-03,0.19254851486978428
2014-11-04,0.17478550962503808
2014-11-05,0.0821808481719222
2014-11-06,-0.022004798240406655
2014-11-07,-0.16069200447999268
2014-11-10,-0.0828695533949392
2014-11-11,-0.05632441344781004
2014-11-12,0.015754721727953495
2014-11-13,-0.01288900090690072
2014-11-14,-0.053672834350186285
2014-11-17,-0.07394983577631412
2014-11-18,-0.049976872112664626
