date,FCT_Br_1@180
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,
2010-01-18,
2010-01-19,
2010-01-20,
2010-01-21,
2010-01-22,
2010-01-25,
2010-01-26,
2010-01-27,
2010-01-28,
2010-01-29,
2010-02-01,
2010-02-02,
2010-02-03,
2010-02-04,
2010-02-05,
2010-02-08,
2010-02-09,
2010-02-10,
2010-02-11,
2010-02-12,
2010-02-22,
2010-02-23,
2010-02-24,
2010-02-25,
2010-02-26,
2010-03-01,
2010-03-02,
2010-03-03,
2010-03-04,
2010-03-05,
2010-03-08,
2010-03-09,
2010-03-10,
2010-03-11,
2010-03-12,
2010-03-15,
2010-03-16,
2010-03-17,
2010-03-18,
2010-03-19,
2010-03-22,
2010-03-23,
2010-03-24,
2010-03-25,
2010-03-26,
2010-03-29,
2010-03-30,
2010-03-31,
2010-04-01,
2010-04-02,
2010-04-06,
2010-04-07,
2010-04-08,
2010-04-09,
2010-04-12,
2010-04-13,
2010-04-14,
2010-04-15,
2010-04-16,
2010-04-19,
2010-04-20,
2010-04-21,
2010-04-22,
2010-04-23,
2010-04-26,
2010-04-27,
2010-04-28,
2010-04-29,
2010-04-30,
2010-05-04,
2010-05-05,
2010-05-06,
2010-05-07,
2010-05-10,
2010-05-11,
2010-05-12,
2010-05-13,
2010-05-14,
2010-05-17,
2010-05-18,
2010-05-19,
2010-05-20,
2010-05-21,
2010-05-24,
2010-05-25,
2010-05-26,
2010-05-27,
2010-05-28,
2010-05-31,
2010-06-01,
2010-06-02,
2010-06-03,
2010-06-04,
2010-06-07,
2010-06-08,
2010-06-09,
2010-06-10,
2010-06-11,
2010-06-17,
2010-06-18,
2010-06-21,
2010-06-22,
2010-06-23,
2010-06-24,
2010-06-25,
2010-06-28,
2010-06-29,
2010-06-30,
2010-07-01,
2010-07-02,
2010-07-05,
2010-07-06,
2010-07-07,
2010-07-08,
2010-07-09,
2010-07-12,
2010-07-13,
2010-07-14,
2010-07-15,
2010-07-16,
2010-07-19,
2010-07-20,
2010-07-21,
2010-07-22,
2010-07-23,
2010-07-26,
2010-07-27,
2010-07-28,
2010-07-29,
2010-07-30,
2010-08-02,
2010-08-03,
2010-08-04,
2010-08-05,
2010-08-06,
2010-08-09,
2010-08-10,
2010-08-11,
2010-08-12,
2010-08-13,
2010-08-16,
2010-08-17,
2010-08-18,
2010-08-19,
2010-08-20,
2010-08-23,
2010-08-24,
2010-08-25,
2010-08-26,
2010-08-27,
2010-08-30,
2010-08-31,
2010-09-01,
2010-09-02,
2010-09-03,
2010-09-06,
2010-09-07,
2010-09-08,
2010-09-09,
2010-09-10,
2010-09-13,
2010-09-14,
2010-09-15,
2010-09-16,
2010-09-17,
2010-09-20,
2010-09-21,
2010-09-27,
2010-09-28,
2010-09-29,-0.10644389627410576
2010-09-30,-0.10135478502495075
2010-10-08,-0.11441519469429808
2010-10-11,-0.10043901348248713
2010-10-12,-0.0988597812721405
2010-10-13,-0.08179208852244513
2010-10-14,-0.0912657713509789
2010-10-15,-0.08877745270622636
2010-10-18,-0.08406538256792949
2010-10-19,-0.08560824994420611
2010-10-20,-0.0926454279381979
2010-10-21,-0.08471527100222079
2010-10-22,-0.08803951697801835
2010-10-25,-0.07859616351805895
2010-10-26,-0.08361174170071406
2010-10-27,-0.07769994004370934
2010-10-28,-0.0681127339245439
2010-10-29,-0.0710395734868923
2010-11-01,-0.06705556258007055
2010-11-02,-0.05575656892983578
2010-11-03,-0.04778301008598493
2010-11-04,-0.02912073274440129
2010-11-05,-0.023421205293692533
2010-11-08,-0.03378608984062934
2010-11-09,-0.017440077278491863
2010-11-10,-0.007319819954219261
2010-11-11,0.002750664159157827
2010-11-12,-0.019435503251302774
2010-11-15,-0.02196334521202571
2010-11-16,-0.027834111630405566
2010-11-17,-0.04835558466097907
2010-11-18,-0.0610836593509889
2010-11-19,-0.057092162156873835
2010-11-22,-0.05478862845684329
2010-11-23,-0.06830781491232119
2010-11-24,-0.06273235674118123
2010-11-25,-0.06218994619237884
2010-11-26,-0.060452798163329324
2010-11-29,-0.05845077533799185
2010-11-30,-0.05825345435440701
2010-12-01,-0.06444334410436996
2010-12-02,-0.06202301719082861
2010-12-03,-0.05573516838331284
2010-12-06,-0.047442007446530016
2010-12-07,-0.05159996524983481
2010-12-08,-0.060362319578256586
2010-12-09,-0.05267644840475973
2010-12-10,-0.04945383638080559
2010-12-13,-0.05504391734266824
2010-12-14,-0.05412113246207079
2010-12-15,-0.058297339316863386
2010-12-16,-0.048194077498339205
2010-12-17,-0.050946127147831186
2010-12-20,-0.050722782041239436
2010-12-21,-0.048108009731627724
2010-12-22,-0.049281826747735145
2010-12-23,-0.04941153512138033
2010-12-24,-0.049977823826431664
2010-12-27,-0.05371871411822594
2010-12-28,-0.06118436004239023
2010-12-29,-0.07070778494369913
2010-12-30,-0.07650462398460466
2010-12-31,-0.07944222775371994
2011-01-04,-0.0708674760950099
2011-01-05,-0.07857764961359627
2011-01-06,-0.07760788466514046
2011-01-07,-0.08362375805094935
2011-01-10,-0.08376914251549757
2011-01-11,-0.08516880107493625
2011-01-12,-0.08052458376320135
2011-01-13,-0.0739348995462533
2011-01-14,-0.07918625157265032
2011-01-17,-0.08000483548009157
2011-01-18,-0.08010350147844032
2011-01-19,-0.07727427310797971
2011-01-20,-0.08313122480342043
2011-01-21,-0.08731733394540715
2011-01-24,-0.07261025689058977
2011-01-25,-0.08207324008841173
2011-01-26,-0.09071154513121192
2011-01-27,-0.09145167839277948
2011-01-28,-0.08892769671701299
2011-01-31,-0.0766710299423697
2011-02-01,-0.06485565835332638
2011-02-09,-0.07478161905629291
2011-02-10,-0.06937222100563138
2011-02-11,-0.06955455720995525
2011-02-14,-0.07140393706326612
2011-02-15,-0.0647371698746659
2011-02-16,-0.049720817035597414
2011-02-17,-0.05095151281422664
2011-02-18,-0.04219681650971141
2011-02-21,-0.04324474557329285
2011-02-22,-0.022267886729234923
2011-02-23,-0.03317144945970475
2011-02-24,-0.017413242680068417
2011-02-25,-0.02514271627795263
2011-02-28,-0.025774981279376694
2011-03-01,-0.03788597781564473
2011-03-02,-0.030756010264628868
2011-03-03,-0.023714233288994115
2011-03-04,-0.016023905108094184
2011-03-07,-0.01664630428810123
2011-03-08,-0.01864363460363952
2011-03-09,0.0010198783165019025
2011-03-10,-0.0036812148668490274
2011-03-11,-0.01354126616523278
2011-03-14,-0.021503960995487095
2011-03-15,-0.026909157488299983
2011-03-16,-0.033978560413851285
2011-03-17,-0.02912391679749108
2011-03-18,-0.03188768223234886
2011-03-21,-0.022985074433168433
2011-03-22,-0.02248418317285092
2011-03-23,-0.019290745077783188
2011-03-24,-0.020158253775485108
