date,FCT_Dmi_Adxr@20
2019-08-09,
2019-08-12,
2019-08-13,
2019-08-14,
2019-08-15,
2019-08-16,
2019-08-19,
2019-08-20,
2019-08-21,
2019-08-22,
2019-08-23,
2019-08-26,
2019-08-27,
2019-08-28,
2019-08-29,
2019-08-30,
2019-09-02,
2019-09-03,
2019-09-04,
2019-09-05,
2019-09-06,
2019-09-09,
2019-09-10,
2019-09-11,
2019-09-12,
2019-09-16,
2019-09-17,
2019-09-18,
2019-09-19,
2019-09-20,
2019-09-23,
2019-09-24,
2019-09-25,
2019-09-26,
2019-09-27,
2019-09-30,
2019-10-08,
2019-10-09,
2019-10-10,
2019-10-11,
2019-10-14,
2019-10-15,
2019-10-16,
2019-10-17,
2019-10-18,
2019-10-21,
2019-10-22,
2019-10-23,
2019-10-24,
2019-10-25,
2019-10-28,
2019-10-29,
2019-10-30,
2019-10-31,
2019-11-01,
2019-11-04,
2019-11-05,
2019-11-06,
2019-11-07,
2019-11-08,41.17110344756556
2019-11-11,41.10061472576105
2019-11-12,40.42344738705137
2019-11-13,40.116510873782985
2019-11-14,39.827101036684326
2019-11-15,39.52633624817176
2019-11-18,39.93410573620881
2019-11-19,40.24973761861706
2019-11-20,40.5482947773296
2019-11-21,40.52520936129026
2019-11-22,40.26623976504429
2019-11-25,39.55296038082011
2019-11-26,38.944426058000076
2019-11-27,38.35108190215591
2019-11-28,37.88181151588982
2019-11-29,37.83102067869321
2019-12-02,37.83848821116074
2019-12-03,37.43671297986406
2019-12-04,37.13887544395599
2019-12-05,36.72826204605445
2019-12-06,36.71260260979416
2019-12-09,36.73648746617482
2019-12-10,36.47245601826044
2019-12-11,36.150233796038215
2019-12-12,35.78961924788763
2019-12-13,35.30805866083834
2019-12-16,35.214250571047614
2019-12-17,35.27508532199901
2019-12-18,35.10254484283594
2019-12-19,34.88696407063258
2019-12-20,34.64555809048801
2019-12-23,34.14981838391273
2019-12-24,33.2603735776725
2019-12-25,32.267917614232914
2019-12-26,31.454926366198283
2019-12-27,30.683626501428368
2019-12-30,29.66644251563301
2019-12-31,29.392027569888644
2020-01-02,28.574641989253728
2020-01-03,27.955717612509638
2020-01-06,27.0503056125517
2020-01-07,26.262588917252614
2020-01-08,25.270426902029705
2020-01-09,24.335512479941194
2020-01-10,23.627558709120652
2020-01-13,23.311783126585407
2020-01-14,23.07509673605287
2020-01-15,22.90456492672508
2020-01-16,23.305300220842735
2020-01-17,23.39966723594146
2020-01-20,23.91519594796281
2020-01-21,24.468145240822423
2020-01-22,25.068623709721955
2020-01-23,25.794643304162612
2020-02-03,26.197582755176903
2020-02-04,26.331793281492693
2020-02-05,26.315454781283222
2020-02-06,26.21004291429779
2020-02-07,26.133327677397276
2020-02-10,25.745639707472463
2020-02-11,24.840378222811836
2020-02-12,23.77467410061054
2020-02-13,22.874596012692734
2020-02-14,22.23007046524748
2020-02-17,21.37712592877636
2020-02-18,20.79260196396566
2020-02-19,19.973333298890882
2020-02-20,18.89435997578466
2020-02-21,17.779480977873085
2020-02-24,16.663010468025156
2020-02-25,15.74595562654978
2020-02-26,15.321651742553527
2020-02-27,15.038617626738333
2020-02-28,14.888598418290988
2020-03-02,15.590926222866042
2020-03-03,16.01286645873027
2020-03-04,16.693978246249756
2020-03-05,17.26939607319979
2020-03-06,18.213668391938164
2020-03-09,17.96856977205163
2020-03-10,17.772806395720032
2020-03-11,17.408290375082927
2020-03-12,17.399935434143725
2020-03-13,17.44691063495969
2020-03-16,17.59062811430144
2020-03-17,17.419566786162846
2020-03-18,17.027127801252494
2020-03-19,16.864929906922967
2020-03-20,16.756133610626666
2020-03-23,17.05156159777244
2020-03-24,17.30697094158591
2020-03-25,17.94010703626046
2020-03-26,18.36776004500381
2020-03-27,18.717124836292367
2020-03-30,19.616746910784673
2020-03-31,20.792126849994403
2020-04-01,22.797274413481027
2020-04-02,24.517658368530192
2020-04-03,26.37128353952883
2020-04-07,27.073092207237703
2020-04-08,27.83033459814346
2020-04-09,28.576211062709497
2020-04-10,29.00478379003279
2020-04-13,29.2149904356829
2020-04-14,29.748867286728185
2020-04-15,30.064339129600462
2020-04-16,30.29208652860993
2020-04-17,30.188758311450197
2020-04-20,30.29598310112874
2020-04-21,30.44120519114868
2020-04-22,30.72497453255135
2020-04-23,30.63455310853253
2020-04-24,30.704735399683983
2020-04-27,30.851655899899164
2020-04-28,29.99072692175583
2020-04-29,29.285410027401205
2020-04-30,28.468922761127832
2020-05-06,27.630839614677363
2020-05-07,26.751688858911308
2020-05-08,27.303726344776152
2020-05-11,27.98619992039242
2020-05-12,28.374219121938996
2020-05-13,28.692641641448464
2020-05-14,29.007963181894375
2020-05-15,28.746937246149756
2020-05-18,28.449723623858734
2020-05-19,28.0018329826964
2020-05-20,27.316347877225375
2020-05-21,26.15702287174652
2020-05-22,24.761130308526404
2020-05-25,23.737819894305378
2020-05-26,22.555628064946347
2020-05-27,21.495923370101515
2020-05-28,20.625765856265847
2020-05-29,19.72914138369201
2020-06-01,18.77042811114896
2020-06-02,16.97941467329901
2020-06-03,15.584326766188216
2020-06-04,14.201133488877293
2020-06-05,14.044069589716294
2020-06-08,14.05843213708214
2020-06-09,13.312971602639845
2020-06-10,12.74636416163608
2020-06-11,12.529221075127126
2020-06-12,12.358868249687536
2020-06-15,12.273569505817285
2020-06-16,11.68133750600523
2020-06-17,11.413657727601798
2020-06-18,11.38469972558205
2020-06-19,11.262005108089578
2020-06-22,11.157133345481464
2020-06-23,11.471837066151016
2020-06-24,12.043915862076435
2020-06-29,12.282957108523107
2020-06-30,12.628389565477335
2020-07-01,13.035578005049297
2020-07-02,13.26127605953924
2020-07-03,13.622460406320846
2020-07-06,14.064736792567244
2020-07-07,13.649305356711157
2020-07-08,13.058083731849184
2020-07-09,12.615160085154269
2020-07-10,12.481760875668108
2020-07-13,12.488489527490959
2020-07-14,12.939203484192948
2020-07-15,13.34870574663639
2020-07-16,13.683911978279864
2020-07-17,13.898149778045088
2020-07-20,14.090997357192506
2020-07-21,14.493842885647787
2020-07-22,15.32689248274233
2020-07-23,16.693876257129045
2020-07-24,18.39039588163549
2020-07-27,19.910457610030555
2020-07-28,20.382679832252773
2020-07-29,21.01053371353131
2020-07-30,21.836971586564403
2020-07-31,22.558187166533003
2020-08-03,23.31574290559163
2020-08-04,24.18126778537984
2020-08-05,24.765616115813184
2020-08-06,26.137474860546313
2020-08-07,27.39285384587272
2020-08-10,28.155819449664484
2020-08-11,28.719502718475955
2020-08-12,29.114621269240327
2020-08-13,30.05414680097632
2020-08-14,30.7984861476926
2020-08-17,31.372376986335674
2020-08-18,32.06387195618205
2020-08-19,32.46330918987131
2020-08-20,32.40249506040665
2020-08-21,32.10679677964008
2020-08-24,32.0594986732787
2020-08-25,32.49385932909231
2020-08-26,32.839187498188544
2020-08-27,33.31552181261054
2020-08-28,33.57988110057694
2020-08-31,33.12910233391773
2020-09-01,33.364502561184935
2020-09-02,33.62537565433651
2020-09-03,34.25321089295018
2020-09-04,34.786252148882994
2020-09-07,34.605950467638564
2020-09-08,34.32014784582307
2020-09-09,33.80415160964334
2020-09-10,33.476710720555545
2020-09-11,33.226904556570275
2020-09-14,33.38030327919801
2020-09-15,33.13532611024824
2020-09-16,32.178333503771086
2020-09-17,30.733441030652802
2020-09-18,29.135714048873933
2020-09-21,27.509665830844583
2020-09-22,26.808073358893797
2020-09-23,25.998180642663794
2020-09-24,25.2865974568538
2020-09-25,24.55609595392705
2020-09-28,23.387156286296992
2020-09-29,21.908225401536512
2020-09-30,20.54149772205715
2020-10-09,19.58227570417597
2020-10-12,18.916122308075145
2020-10-13,18.492268094977923
2020-10-14,18.02204818204526
2020-10-15,17.54569404808963
2020-10-16,17.055713919878166
2020-10-19,17.257077806099154
2020-10-20,17.365169976158935
2020-10-21,17.386532149169703
2020-10-22,17.94608252178467
2020-10-23,18.797598344992835
2020-10-26,19.50062295788277
2020-10-27,20.25458807032819
2020-10-28,20.805905369272963
2020-10-29,21.34816614562351
2020-10-30,22.009212981390743
2020-11-02,22.803182781554746
2020-11-03,23.83627018144643
2020-11-04,24.295406929528983
2020-11-05,24.740854339262114
2020-11-06,25.05124753887688
2020-11-09,25.355028452003072
2020-11-10,25.98102685455899
2020-11-11,26.58894486098987
2020-11-12,27.703842196070696
2020-11-13,28.850971922715395
2020-11-16,29.807254012718424
2020-11-17,30.50597070550839
2020-11-18,31.411364541124833
2020-11-19,32.02354090702027
2020-11-20,32.737701531867046
2020-11-23,32.92165646389877
2020-11-24,33.30838844261188
2020-11-25,33.63064616580117
2020-11-26,33.785926590966696
2020-11-27,33.561498401021275
2020-11-30,33.356267660076256
2020-12-01,33.59106571964304
2020-12-02,33.72647727258037
2020-12-03,33.87985072839286
2020-12-04,33.687137054468025
2020-12-07,33.26393956230501
2020-12-08,33.137283067716
2020-12-09,33.26391937961127
2020-12-10,33.21183042354953
2020-12-11,33.098187745027715
2020-12-14,32.25813918060578
2020-12-15,31.5451102215822
2020-12-16,30.842912906406717
2020-12-17,29.655242751655283
2020-12-18,28.755984594591343
2020-12-21,28.336471458890536
2020-12-22,27.7956560887703
2020-12-23,26.91163102480008
2020-12-24,26.308372191492197
2020-12-25,25.387577797647076
2020-12-28,24.4361208819924
2020-12-29,24.02788485681544
2020-12-30,23.732864260565595
2020-12-31,23.63938242777735
2021-01-04,23.41252538901734
2021-01-05,23.083324860205344
2021-01-06,22.865008707963852
2021-01-07,22.619898617517713
2021-01-08,22.18311874652999
2021-01-11,21.877265898776876
2021-01-12,22.097772706150984
2021-01-13,22.531093902879427
2021-01-14,23.031832091855797
2021-01-15,23.95341110580222
2021-01-18,24.233495521088727
2021-01-19,24.687133997755986
2021-01-20,24.98930819812606
2021-01-21,25.32561871965281
2021-01-22,25.78571046277208
2021-01-25,26.740084420831224
2021-01-26,27.631576812966294
2021-01-27,28.472924586732837
2021-01-28,29.47205871558529
2021-01-29,30.53588668579777
2021-02-01,31.654939166908655
2021-02-02,32.78520736614237
2021-02-03,33.15393246267935
2021-02-04,33.07328730138903
2021-02-05,33.29291511553092
2021-02-08,33.26705942455315
2021-02-09,33.46856271435857
2021-02-10,33.614261194061
2021-02-18,33.79163923212805
2021-02-19,33.81981421748234
2021-02-22,34.204162304909005
2021-02-23,34.52442857868513
2021-02-24,34.84236309521912
2021-02-25,35.21729982427685
2021-02-26,34.933271580704364
2021-03-01,34.43214213254892
2021-03-02,33.85624862085317
2021-03-03,33.14250324713967
2021-03-04,32.46841096547343
2021-03-05,32.16312134938362
2021-03-08,32.09338367850545
2021-03-09,31.969546693319685
2021-03-10,31.41091330427677
2021-03-11,30.884427284883103
2021-03-12,30.335258678119065
2021-03-15,29.501816896320555
2021-03-16,28.330543567712002
2021-03-17,26.880587613316628
2021-03-18,25.577361560262588
2021-03-19,24.337114630263038
2021-03-22,24.14177972490328
2021-03-23,24.403544430785637
2021-03-24,24.294023799867688
