date,FCT_Demark_Vol_Dfive
2021-02-01,
2021-02-02,
2021-02-03,
2021-02-04,
2021-02-05,
2021-02-08,0.08634398425588428
2021-02-09,0.0
2021-02-10,0.0
2021-02-18,0.0
2021-02-19,0.0
2021-02-22,0.3117269716154459
2021-02-23,0.6101781459207988
2021-02-24,0.49623192863734233
2021-02-25,0.530416985179888
2021-02-26,0.5026288117770767
2021-03-01,0.5538546455570617
2021-03-02,0.33525275288478207
2021-03-03,0.44193301606541413
2021-03-04,0.4626401514363572
2021-03-05,0.46892691103450457
2021-03-08,0.22859242925395076
2021-03-09,0.2614635513363926
2021-03-10,0.39173813262471313
2021-03-11,0.36650468979545714
2021-03-12,0.3758314598929242
2021-03-15,0.0475668411373603
2021-03-16,0.36590522050619534
2021-03-17,0.22282829193526574
2021-03-18,0.4112582208376601
2021-03-19,0.554453712885726
2021-03-22,0.44561833789265165
2021-03-23,0.32610939112487103
2021-03-24,0.37425977102250296
2021-03-25,0.3506759524784924
2021-03-26,0.37048257952824065
2021-03-29,0.568217997939882
2021-03-30,0.38360630287976405
2021-03-31,0.5616547334924423
2021-04-01,0.581306990881459
2021-04-02,0.3458632048052703
2021-04-06,0.29108259295820993
2021-04-07,0.693252545237212
2021-04-08,0.47459014080532747
2021-04-09,0.4437473860309494
2021-04-12,0.5481383076866305
2021-04-13,0.5787887589862755
2021-04-14,0.18980564330459923
2021-04-15,0.5843706028790995
2021-04-16,0.5190380761523046
2021-04-19,0.46577498033044845
2021-04-20,0.3036654415416708
2021-04-21,0.5858826330198786
2021-04-22,0.7457986263334795
2021-04-23,0.534869906142331
2021-04-26,0.5265805017837301
2021-04-27,0.6342563588522742
2021-04-28,0.6164761529365392
2021-04-29,0.19112889494295932
2021-04-30,0.28388973191704603
2021-05-06,0.66928011404134
2021-05-07,0.6015919908091252
2021-05-10,0.4837477589835529
2021-05-11,0.8001215477074752
2021-05-12,0.9196070701097313
2021-05-13,0.5653448902268127
2021-05-14,0.5279164445306063
2021-05-17,0.48731657122405153
2021-05-18,0.39366891035020973
2021-05-19,0.0801050801050801
2021-05-20,0.4810300766660114
2021-05-21,0.8287008194757273
2021-05-24,0.5737106646981737
2021-05-25,0.5233332324546802
2021-05-26,0.5587477237708363
2021-05-27,0.4972568117371471
2021-05-28,0.17036175356963643
2021-05-31,0.48354616895874264
2021-06-01,0.5432223652749678
2021-06-02,0.44378499440089586
2021-06-03,0.3579299132947977
