date,FCT_Br_1@20
2021-02-01,
2021-02-02,
2021-02-03,
2021-02-04,
2021-02-05,
2021-02-08,
2021-02-09,
2021-02-10,
2021-02-18,
2021-02-19,
2021-02-22,
2021-02-23,
2021-02-24,
2021-02-25,
2021-02-26,
2021-03-01,
2021-03-02,
2021-03-03,
2021-03-04,
2021-03-05,0.12029764365440264
2021-03-08,0.20478325859491778
2021-03-09,0.14143349942506708
2021-03-10,0.2250778816199377
2021-03-11,0.18284600389863548
2021-03-12,0.18414918414918416
2021-03-15,0.15031645569620253
2021-03-16,0.12314886983632112
2021-03-17,0.10229482691559705
2021-03-18,0.04669260700389105
2021-03-19,0.0421875
2021-03-22,-0.006119951040391677
2021-03-23,-0.012570437798006068
2021-03-24,-0.028495102404274265
2021-03-25,-0.046501128668171555
2021-03-26,-0.040436165379373015
2021-03-29,-0.2
2021-03-30,-0.14120734908136484
2021-03-31,-0.1645021645021645
2021-04-01,-0.1334056399132321
2021-04-02,-0.05620608899297424
2021-04-06,-0.2744970798182998
2021-04-07,-0.112565445026178
2021-04-08,-0.17679180887372015
2021-04-09,-0.14749661705006767
2021-04-12,-0.1958477508650519
2021-04-13,-0.22108145106091717
2021-04-14,-0.19634060520760027
2021-04-15,-0.1414213926776741
2021-04-16,-0.06236243580337491
2021-04-19,0.008910212474297465
2021-04-20,-0.02466525722339676
2021-04-21,-0.10344827586206896
2021-04-22,-0.00211118930330753
2021-04-23,-0.027797576621525304
2021-04-26,0.05737109658678286
2021-04-27,0.15512048192771086
2021-04-28,0.07828655834564253
2021-04-29,0.13646532438478748
2021-04-30,0.05648854961832061
2021-05-06,0.12130177514792899
2021-05-07,0.2188449848024316
2021-05-10,0.152
2021-05-11,0.05489614243323442
2021-05-12,0.033045977011494254
2021-05-13,0.10501672240802676
2021-05-14,0.09054593874833555
2021-05-17,0.09605263157894736
2021-05-18,0.07997356245869135
2021-05-19,0.023746701846965697
2021-05-20,-0.01656726308813784
2021-05-21,0.0480295566502463
2021-05-24,0.025423728813559324
2021-05-25,-0.009987515605493134
2021-05-26,-0.09692956050571945
2021-05-27,-0.1162227602905569
2021-05-28,-0.10419161676646707
2021-05-31,-0.09079975947083584
2021-06-01,-0.10949788263762855
2021-06-02,-0.06594071385359952
2021-06-03,-0.09796672828096119
2021-06-04,-0.1588089330024814
2021-06-07,-0.30655391120507397
2021-06-08,-0.2903225806451613
2021-06-09,-0.24122562674094708
