date,FCT_Br_1@20
2012-12-03,
2012-12-04,
2012-12-05,
2012-12-06,
2012-12-07,
2012-12-10,
2012-12-11,
2012-12-12,
2012-12-13,
2012-12-14,
2012-12-17,
2012-12-18,
2012-12-19,
2012-12-20,
2012-12-21,
2012-12-24,
2012-12-25,
2012-12-26,
2012-12-27,
2012-12-28,0.16059957173447229
2012-12-31,0.18012422360248154
2013-01-04,0.3165048543689288
2013-01-07,0.3282442748091571
2013-01-08,0.3333333333333301
2013-01-09,0.3405797101449232
2013-01-10,0.28747795414461585
2013-01-11,0.3236889692585845
2013-01-14,0.4006734006733966
2013-01-15,0.4242928452579003
2013-01-16,0.33545310015898006
2013-01-17,0.2956381260096912
2013-01-18,0.2845786963434007
2013-01-21,0.267515923566876
2013-01-22,0.23647604327665758
2013-01-23,0.24265842349304065
2013-01-24,0.19758672699848787
2013-01-25,0.1748466257668667
2013-01-28,0.21791044776119056
2013-01-29,0.19457013574660267
2013-01-30,0.20266139183599777
2013-01-31,0.21096670820722482
2013-02-01,0.1353008815638141
2013-02-04,0.1474728389230011
2013-02-05,0.15069566921418426
2013-02-06,0.1362482920163936
2013-02-07,0.12703391491864074
2013-02-08,0.19999999999999798
2013-02-18,0.06535458337789841
2013-02-19,0.04144503546099042
2013-02-20,0.08417266187050096
2013-02-21,-0.03627637013059752
2013-02-22,-0.04528046857400552
2013-02-25,-0.06375390102541445
2013-02-26,-0.06735402891404213
2013-02-27,0.0021274213413952944
2013-02-28,0.08322056833558862
2013-03-01,0.03024347636204878
2013-03-04,-0.12537221480644758
2013-03-05,-0.11359999999999815
2013-03-06,-0.11496062992125862
2013-03-07,-0.1751592356687882
2013-03-08,-0.2122137404580141
2013-03-11,-0.337599999999998
2013-03-12,-0.355661881977669
2013-03-13,-0.41590214067278136
2013-03-14,-0.43928035982008806
2013-03-15,-0.3760683760683746
2013-03-18,-0.39255014326647375
2013-03-19,-0.3570412517780922
2013-03-20,-0.3118881118881112
2013-03-21,-0.21609538002980558
2013-03-22,-0.21765601217655922
2013-03-25,-0.20700636942675057
2013-03-26,-0.22292993630573246
2013-03-27,-0.26710097719869724
2013-03-28,-0.33881578947368385
2013-03-29,-0.3245033112582775
2013-04-01,-0.2904347826086951
2013-04-02,-0.2616984402079729
2013-04-03,-0.25435540069686424
2013-04-08,-0.22504230118443336
2013-04-09,-0.1758436944937829
2013-04-10,-0.17813051146384506
2013-04-11,-0.16928446771378816
2013-04-12,-0.08646616541353433
2013-04-15,-0.08118081180811913
2013-04-16,-0.1811320754716996
2013-04-17,-0.22010398613518312
2013-04-18,-0.24958123953098965
2013-04-19,-0.24369747899159708
2013-04-22,-0.2727272727272736
2013-04-23,-0.2888888888888897
2013-04-24,-0.3110773899848258
2013-04-25,-0.2576687116564416
2013-04-26,-0.24740740740740644
2013-05-02,-0.2729927007299264
2013-05-03,-0.1947674418604646
2013-05-06,-0.11475409836065513
2013-05-07,-0.07758620689655014
2013-05-08,-0.07070707070706926
2013-05-09,-0.07374631268436474
2013-05-10,-0.06552706552706512
2013-05-13,-0.004255319148936136
2013-05-14,-0.0057306590257876905
2013-05-15,-0.04775280898876345
2013-05-16,0.04881450488145133
2013-05-17,0.09530583214793815
2013-05-20,0.1906250000000011
2013-05-21,0.2123176661264195
2013-05-22,0.17863105175292318
2013-05-23,0.13101160862355124
2013-05-24,0.18134715025906978
2013-05-27,0.20284697508897004
2013-05-28,0.19210053859964393
2013-05-29,0.1860036832412546
2013-05-30,0.1709090909090931
2013-05-31,0.10018214936247893
2013-06-03,0.0856102003643007
2013-06-04,0.0915887850467308
2013-06-05,0.10344827586207052
2013-06-06,0.06451612903226024
2013-06-07,0.023508137432190223
2013-06-13,-0.01981981981981785
2013-06-14,-0.016216216216213983
2013-06-17,0.042513863216268814
2013-06-18,-0.04347826086956299
2013-06-19,-0.0884615384615357
2013-06-20,-0.1364485981308385
2013-06-21,-0.18836713747596623
2013-06-24,-0.2182481511581662
2013-06-25,-0.1256508320341064
2013-06-26,-0.16944330681020234
2013-06-27,-0.1331034228838605
2013-06-28,-0.11946684340365857
2013-07-01,-0.11946563761156975
2013-07-02,-0.007014569882871761
2013-07-03,0.008993829136688575
2013-07-04,-0.003672777498745094
2013-07-05,-0.10950993780220064
2013-07-08,-0.18298637162790216
2013-07-09,-0.14858250966389794
2013-07-10,-0.11878655023680305
2013-07-11,-0.035829642131957676
2013-07-12,-0.04657827432836932
2013-07-15,-0.08036615992664507
2013-07-16,-0.04358815770844434
2013-07-17,0.0019269391916148582
2013-07-18,0.03765690376568834
2013-07-19,0.11546840958605421
2013-07-22,0.11453744493391815
2013-07-23,0.06516853932583996
2013-07-24,0.14628297362110151
2013-07-25,0.09535452322738179
2013-07-26,0.053921568627447986
2013-07-29,0.03241895261845082
2013-07-30,-0.018181818181821983
2013-07-31,-0.007792207792211095
2013-08-01,0.0026246719160082743
2013-08-02,0.06775067750677312
2013-08-05,0.11111111111110876
2013-08-06,0.10924369747898947
2013-08-07,0.12112676056337729
2013-08-08,0.05454545454545011
2013-08-09,0.09365558912386095
2013-08-12,0.20606060606060092
2013-08-13,0.2084592145015057
2013-08-14,0.21739130434782197
2013-08-15,0.2789968652037586
2013-08-16,0.2149532710280327
2013-08-19,0.37125748502993405
2013-08-20,0.30085959885386215
2013-08-21,0.28045325779036195
2013-08-22,0.2917847025495676
2013-08-23,0.3072625698323964
2013-08-26,0.39837398373983207
2013-08-27,0.36927223719676283
2013-08-28,0.28019323671497526
2013-08-29,0.195402298850574
2013-08-30,0.1583710407239814
2013-09-02,0.17594654788418665
2013-09-03,0.17570498915401353
2013-09-04,0.13973799126637537
2013-09-05,0.11208791208791301
2013-09-06,0.1082251082251094
2013-09-09,0.07829977628635436
2013-09-10,0.04072398190045304
2013-09-11,0.03652968036529687
2013-09-12,0.009090909090908436
2013-09-13,0.039260969976905674
2013-09-16,-0.04326923076922965
2013-09-17,-0.05882352941176285
2013-09-18,-0.07692307692307511
2013-09-23,-0.09178743961352373
2013-09-24,-0.08910891089108623
2013-09-25,-0.15601023017902657
2013-09-26,-0.1679197994987468
2013-09-27,-0.18579234972677733
2013-09-30,-0.13960113960114198
2013-10-08,-0.11111111111111382
2013-10-09,-0.0965909090909109
2013-10-10,-0.07738095238095678
2013-10-11,-0.03680981595092255
2013-10-14,-0.07407407407407865
2013-10-15,-0.0407523510971836
2013-10-16,-0.10559006211180462
2013-10-17,-0.07878787878788109
2013-10-18,-0.12000000000000141
2013-10-21,-0.033232628398792805
2013-10-22,-0.06707317073170842
2013-10-23,-0.08923076923076959
2013-10-24,-0.03870967741935575
2013-10-25,-0.08206686930091317
2013-10-28,-0.03125000000000177
2013-10-29,-0.009345794392525818
2013-10-30,-0.006250000000003628
2013-10-31,0.0652824981534095
2013-11-01,0.1316916015711164
2013-11-04,0.1183860642002034
2013-11-05,0.11033052475300299
2013-11-06,0.03333841928592644
2013-11-07,0.036519922838445636
2013-11-08,-0.009912959381050277
2013-11-11,7.531859766367696e-05
2013-11-12,-0.05370906883275948
2013-11-13,-0.04525176966314865
2013-11-14,-0.028734195643041555
2013-11-15,-0.0035795144145504055
2013-11-18,-0.10883163756740383
2013-11-19,-0.042725270199610546
2013-11-20,-0.029545633337461085
2013-11-21,-0.02603793742258128
2013-11-22,0.08966919158167737
2013-11-25,0.09393310337292249
2013-11-26,0.09623337216894366
2013-11-27,0.08860759493670783
2013-11-28,0.038961038961038745
2013-11-29,0.04464285714285636
2013-12-02,0.0982142857142874
2013-12-03,0.09090909090909151
2013-12-04,0.1320754716981196
2013-12-05,0.1279620853080615
2013-12-06,0.1196172248803884
2013-12-09,0.16504854368932714
2013-12-10,0.1724137931034547
2013-12-11,0.2019704433497582
2013-12-12,0.3446808510638333
2013-12-13,0.17600000000000535
2013-12-16,0.1778656126482291
2013-12-17,0.16129032258065057
2013-12-18,0.14400000000000615
2013-12-19,0.19841269841270237
2013-12-20,-0.02389078498293258
