date,FCT_Demark_Ref_1@120
2012-12-03,
2012-12-04,
2012-12-05,
2012-12-06,
2012-12-07,
2012-12-10,
2012-12-11,
2012-12-12,
2012-12-13,
2012-12-14,
2012-12-17,
2012-12-18,
2012-12-19,
2012-12-20,
2012-12-21,
2012-12-24,
2012-12-25,
2012-12-26,
2012-12-27,
2012-12-28,
2012-12-31,
2013-01-04,
2013-01-07,
2013-01-08,
2013-01-09,
2013-01-10,
2013-01-11,
2013-01-14,
2013-01-15,
2013-01-16,
2013-01-17,
2013-01-18,
2013-01-21,
2013-01-22,
2013-01-23,
2013-01-24,
2013-01-25,
2013-01-28,
2013-01-29,
2013-01-30,
2013-01-31,
2013-02-01,
2013-02-04,
2013-02-05,
2013-02-06,
2013-02-07,
2013-02-08,
2013-02-18,
2013-02-19,
2013-02-20,
2013-02-21,
2013-02-22,
2013-02-25,
2013-02-26,
2013-02-27,
2013-02-28,
2013-03-01,
2013-03-04,
2013-03-05,
2013-03-06,
2013-03-07,
2013-03-08,
2013-03-11,
2013-03-12,
2013-03-13,
2013-03-14,
2013-03-15,
2013-03-18,
2013-03-19,
2013-03-20,
2013-03-21,
2013-03-22,
2013-03-25,
2013-03-26,
2013-03-27,
2013-03-28,
2013-03-29,
2013-04-01,
2013-04-02,
2013-04-03,
2013-04-08,
2013-04-09,
2013-04-10,
2013-04-11,
2013-04-12,
2013-04-15,
2013-04-16,
2013-04-17,
2013-04-18,
2013-04-19,
2013-04-22,
2013-04-23,
2013-04-24,
2013-04-25,
2013-04-26,
2013-05-02,
2013-05-03,
2013-05-06,
2013-05-07,
2013-05-08,
2013-05-09,
2013-05-10,
2013-05-13,
2013-05-14,
2013-05-15,
2013-05-16,
2013-05-17,
2013-05-20,
2013-05-21,
2013-05-22,
2013-05-23,
2013-05-24,
2013-05-27,
2013-05-28,
2013-05-29,
2013-05-30,
2013-05-31,
2013-06-03,
2013-06-04,
2013-06-05,
2013-06-06,
2013-06-07,0.47968728634783675
2013-06-13,0.4825184814828041
2013-06-14,0.4779883276893147
2013-06-17,0.4788894483205063
2013-06-18,0.47854440641325885
2013-06-19,0.47223899683847803
2013-06-20,0.48401660234471694
2013-06-21,0.4804307759025693
2013-06-24,0.4719635706252259
2013-06-25,0.4709983534629853
2013-06-26,0.4644722817022603
2013-06-27,0.4617157462366226
2013-06-28,0.4570534087529599
2013-07-01,0.45825289008332454
2013-07-02,0.4605959754027901
2013-07-03,0.4680407947042897
2013-07-04,0.4634443144715039
2013-07-05,0.46561410712468854
2013-07-08,0.4575787733664615
2013-07-09,0.456625033469629
2013-07-10,0.45524121919917965
2013-07-11,0.4327346693135789
2013-07-12,0.4307886847441468
2013-07-15,0.43171096353891575
2013-07-16,0.42517986106948397
2013-07-17,0.4212426169096939
2013-07-18,0.43403327094318767
2013-07-19,0.420283810886629
2013-07-22,0.41428377177342557
2013-07-23,0.4187853636862434
2013-07-24,0.4172077226794775
2013-07-25,0.41636525862456625
2013-07-26,0.4174863602643743
2013-07-29,0.4171106647974163
2013-07-30,0.41506226951472197
2013-07-31,0.41935657386044534
2013-08-01,0.420459750606278
2013-08-02,0.413575458516145
2013-08-05,0.41470069066139065
2013-08-06,0.41333852727697334
2013-08-07,0.407706675385225
2013-08-08,0.41186224466367505
2013-08-09,0.39643410852713157
2013-08-12,0.3987952406702264
2013-08-13,0.40461471164792584
2013-08-14,0.4128318066835928
2013-08-15,0.41435215196933867
2013-08-16,0.41399739521890516
2013-08-19,0.41345891024251363
2013-08-20,0.41991087562530804
2013-08-21,0.43427015739916786
2013-08-22,0.435440512474009
2013-08-23,0.43559320382199695
2013-08-26,0.43208403294734893
2013-08-27,0.43849239060675826
2013-08-28,0.42900357462888156
2013-08-29,0.4313658108553168
2013-08-30,0.43894131415210463
2013-09-02,0.43688115466306193
2013-09-03,0.4334574501925856
2013-09-04,0.4372142007813824
2013-09-05,0.439915287078564
2013-09-06,0.44021801417991224
2013-09-09,0.4401632062285425
2013-09-10,0.4557964844601189
2013-09-11,0.46327544581998376
2013-09-12,0.4539217368761201
2013-09-13,0.4552448960908171
2013-09-16,0.452595436176303
2013-09-17,0.44253075701507816
2013-09-18,0.42833389948688566
2013-09-23,0.4295912361641125
2013-09-24,0.424592552541035
2013-09-25,0.4350200990238071
2013-09-26,0.4340541583228799
2013-09-27,0.435027533489599
2013-09-30,0.4392740081948025
2013-10-08,0.4412643243541915
2013-10-09,0.44060269781701583
2013-10-10,0.4405942254287543
2013-10-11,0.44300347901765275
2013-10-14,0.43959309616526915
2013-10-15,0.4419634488315155
2013-10-16,0.45126095658775556
2013-10-17,0.4498813494293703
2013-10-18,0.46046193240879185
2013-10-21,0.4637337920985553
2013-10-22,0.4782078060653393
2013-10-23,0.484128543173071
2013-10-24,0.4725355608428468
2013-10-25,0.46761268022549846
2013-10-28,0.4707161560687967
2013-10-29,0.4762264863217455
2013-10-30,0.47883738554100774
2013-10-31,0.4744630635879631
2013-11-01,0.4915472928148925
2013-11-04,0.4836628171177694
2013-11-05,0.4765451771983558
2013-11-06,0.46460168994931816
2013-11-07,0.4639032496545784
2013-11-08,0.4611639438940121
2013-11-11,0.45154950431427543
2013-11-12,0.4366619712508081
2013-11-13,0.43546827762716966
2013-11-14,0.4427688847644306
2013-11-15,0.43723180592819494
2013-11-18,0.43614156759346023
2013-11-19,0.43056256476252724
2013-11-20,0.4343336450970949
2013-11-21,0.432715947116238
2013-11-22,0.44152169229976423
2013-11-25,0.4452777328697063
2013-11-26,0.4536227013259578
2013-11-27,0.45571636409632943
2013-11-28,0.4505223321666771
2013-11-29,0.46743793429456315
2013-12-02,0.46979312054442757
2013-12-03,0.4743885340026652
2013-12-04,0.45579289335908824
2013-12-05,0.4412529783022355
2013-12-06,0.4436319826512486
2013-12-09,0.4460443535614701
2013-12-10,0.44602867386118067
2013-12-11,0.4442285405641884
2013-12-12,0.4442285405641884
2013-12-13,0.47690202532592035
2013-12-16,0.4794660086440295
2013-12-17,0.48679964714893686
2013-12-18,0.5004343477224718
2013-12-19,0.49931946119394705
2013-12-20,0.5020926034224108
2013-12-23,0.47909787074322036
2013-12-24,0.47909787074322036
2013-12-25,0.4751648564858623
2013-12-26,0.48280526685961156
2013-12-27,0.4686374059674942
2013-12-30,0.4660864263242197
2013-12-31,0.4649057340920018
2014-01-02,0.4599145420550868
2014-01-03,0.45993353363538303
2014-01-06,0.458456507941212
2014-01-07,0.4541698567454604
2014-01-08,0.41685824196929233
2014-01-09,0.4164096323242435
2014-01-10,0.43896161849295245
2014-01-13,0.4408524923869949
2014-01-14,0.4371951919748379
2014-01-15,0.43484741907491653
2014-01-16,0.43177264626638917
2014-01-17,0.44368032841599375
2014-01-20,0.4408070351125601
2014-01-21,0.4414006926283611
2014-01-22,0.42796775853749247
2014-01-23,0.4302442434217168
2014-01-24,0.4505636754164098
2014-01-27,0.45564972307401647
2014-01-28,0.4584296416976384
2014-01-29,0.45506754999456217
2014-01-30,0.46171488360904234
2014-02-07,0.46498120863636694
2014-02-10,0.4658124704770903
2014-02-11,0.4598345274650291
2014-02-12,0.45371699140055144
2014-02-13,0.46143230668606683
2014-02-14,0.4497106438510041
2014-02-17,0.4422250267919259
2014-02-18,0.4462307837701614
2014-02-19,0.4439494313574164
2014-02-20,0.4462536278397571
2014-02-21,0.4314080293379661
2014-02-24,0.43246088456573967
2014-02-25,0.4218296120171989
2014-02-26,0.4218296120171989
2014-02-27,0.4244607383072156
2014-02-28,0.4098424267097745
2014-03-03,0.4098424267097745
2014-03-04,0.40850569869419606
2014-03-05,0.4143601080733187
2014-03-06,0.4289205254031535
2014-03-07,0.4289205254031535
2014-03-10,0.4187948016719119
2014-03-11,0.40322631644683105
2014-03-12,0.4036449472273177
2014-03-13,0.4055493380777477
2014-03-14,0.40179568381333813
2014-03-17,0.39971001331832146
2014-03-18,0.39047051053695536
2014-03-19,0.39705204293235635
2014-03-20,0.39788454717795774
2014-03-21,0.4001990488742676
