date,FCT_Dmi_Adxr@5
2015-03-20,
2015-03-23,
2015-03-24,
2015-03-25,
2015-03-26,
2015-03-27,
2015-03-30,
2015-03-31,
2015-04-01,
2015-04-02,
2015-04-03,
2015-04-07,
2015-04-08,
2015-04-09,
2015-04-10,56.175178580027904
2015-04-13,53.88039626032031
2015-04-14,47.06496738606792
2015-04-15,46.515516836617536
2015-04-16,48.91382722460256
2015-04-17,56.69160500238024
2015-04-20,65.78251409328918
2015-04-21,73.50310232858317
2015-04-22,80.08617442889654
2015-04-23,80.77842157568902
2015-04-24,75.99714545420667
2015-04-27,75.17472634788922
2015-04-28,75.40887754978226
2015-04-29,66.3513411996692
2015-04-30,63.37057196889977
2015-05-04,59.58202571339328
2015-05-05,50.506395461292335
2015-05-06,44.10245457459297
2015-05-07,37.29617185208001
2015-05-08,35.718210419573325
2015-05-11,37.524723698743315
2015-05-12,39.725207922423635
2015-05-13,44.023166470031825
2015-05-14,46.63426859593277
2015-05-15,46.27134467933995
2015-05-18,44.3456052205606
2015-05-19,49.08388607507108
2015-05-20,49.85246784574823
2015-05-21,54.795396530994054
2015-05-22,58.53204249372679
2015-05-25,58.646640823700636
2015-05-26,60.91004393967458
2015-05-27,65.45141741156652
2015-05-28,72.31367189569673
2015-05-29,75.89138181235008
2015-06-01,81.60566752663593
2015-06-02,84.42540174807462
2015-06-03,85.9581967615326
2015-06-04,81.8554491038843
2015-06-05,76.82006896393602
2015-06-08,77.7158668750366
2015-06-09,76.36617362350307
2015-06-10,68.04627915569847
2015-06-11,60.04265454326983
2015-06-12,54.89968908812122
2015-06-15,53.93194715263731
2015-06-16,49.37286616359732
2015-06-17,44.55235334308463
2015-06-18,42.09354661309157
2015-06-19,42.158947456973465
2015-06-23,38.438028772926
2015-06-24,31.8756230603645
2015-06-25,32.61701500175654
2015-06-26,31.910732488751574
2015-06-29,28.500459546563608
2015-06-30,20.934868148714365
2015-07-01,18.478230980572988
2015-07-02,24.170538672880582
2015-07-03,24.37033887268096
2015-07-06,28.30146400412168
2015-07-07,31.85493078683139
2015-07-08,35.379260737390624
2015-07-09,38.80137424032619
2015-07-10,41.519151006204915
2015-07-13,41.81713080418493
2015-07-14,42.22546413751807
2015-07-15,47.078797470851384
2015-07-16,42.673203065257155
2015-07-17,41.55699392509573
2015-07-20,34.999742667528935
2015-07-21,29.166537322728168
2015-07-22,25.596100814791633
2015-07-23,21.352823290692086
2015-07-24,19.640746101941346
2015-07-27,19.163655609387042
2015-07-28,18.65477582796599
2015-07-29,16.19980650281233
2015-07-30,15.094448284871454
2015-07-31,21.40205778497262
2015-08-03,27.18804785667726
2015-08-04,31.007757558739527
2015-08-05,36.621981696670524
2015-08-06,39.15823626109399
2015-08-07,39.40986720238034
2015-08-10,41.19251325049015
2015-08-11,45.172304981596696
2015-08-12,48.10381110328696
2015-08-13,54.15620207172542
2015-08-14,55.203837762123925
2015-08-17,57.8758403504258
2015-08-18,59.78008781078218
2015-08-19,57.86889262786053
2015-08-20,60.061594292394346
2015-08-21,58.5005143672404
2015-08-24,64.70472682145349
2015-08-25,68.66316269785551
2015-08-26,71.86662590131876
2015-08-27,74.55595678718473
2015-08-28,76.5420289619546
2015-08-31,77.54349576140767
2015-09-01,80.05483271663576
2015-09-02,80.99569911046379
2015-09-07,76.79963398156185
2015-09-08,76.89749114547251
2015-09-09,73.51431694262541
2015-09-10,73.98008405906647
2015-09-11,73.47160948279497
2015-09-14,72.83331161045415
2015-09-15,65.3666449437875
2015-09-16,58.45306469687401
2015-09-17,49.269391227486466
2015-09-18,46.0608772345813
2015-09-21,45.80057872711876
2015-09-22,49.624783159688114
2015-09-23,49.80940833874293
2015-09-24,40.70596006288049
2015-09-25,32.56578599050351
2015-09-28,27.80934702073928
2015-09-29,34.11199252338495
2015-09-30,39.89155215174189
2015-10-08,49.07522562112944
2015-10-09,56.7023442651972
2015-10-12,65.02234426519703
2015-10-13,70.24756949042253
2015-10-14,74.3252393933351
2015-10-15,83.50628846270945
2015-10-16,87.36327044469135
2015-10-19,86.70537570784907
2015-10-20,83.44631994879325
2015-10-21,79.5253955124047
2015-10-22,74.63650662351588
2015-10-23,74.63650662351588
2015-10-26,72.7638474474862
2015-10-27,70.1596807808198
2015-10-28,67.35069201677521
2015-10-29,57.771432656573594
2015-10-30,54.81899157913246
2015-11-02,50.871623158079785
2015-11-03,50.49795211367675
2015-11-04,52.76219949420309
2015-11-05,53.1349593508336
2015-11-06,46.59407884768865
2015-11-09,47.80007135705165
2015-11-10,49.68739214558183
2015-11-11,45.330257131124675
2015-11-12,48.030100467101434
2015-11-13,47.16661327450028
2015-11-16,52.55122865911591
2015-11-17,53.69684525565288
2015-11-18,46.84741218366251
2015-11-19,42.42602400898342
2015-11-20,40.31089185233081
2015-11-23,33.23254172990411
2015-11-24,24.88898492347657
2015-11-25,23.537998435818544
2015-11-26,23.802327122794342
2015-11-27,24.32327946022508
2015-11-30,27.8275529644985
2015-12-01,29.992197848955065
2015-12-02,37.798995262031085
2015-12-03,43.81984580230168
2015-12-04,50.386306223293374
2015-12-07,51.78985959775292
2015-12-08,57.38359561565034
2015-12-09,63.01181699292134
2015-12-10,68.38383975692057
2015-12-11,74.82664673976033
2015-12-14,68.00982992294311
2015-12-15,60.92488783800168
2015-12-16,54.18679259990623
2015-12-17,47.64109367517493
2015-12-18,43.39971066218166
2015-12-21,49.7411740768155
2015-12-22,53.20784074348184
2015-12-23,56.096729632370625
2015-12-24,57.492078469579944
2015-12-25,59.13591408601831
2015-12-28,65.63527058537488
2015-12-29,72.59379593099594
2015-12-30,75.15295456377427
2015-12-31,76.3102354094093
2016-01-04,75.97450399454186
2016-01-05,71.12601914605756
2016-01-06,66.79268581272498
2016-01-07,57.170044303290595
2016-01-08,47.68550822081657
2016-01-11,42.867989972640686
2016-01-12,42.50885190400543
2016-01-13,44.121755129812094
2016-01-14,45.162926802566105
2016-01-15,47.67566182155288
2016-01-18,45.42214069479216
2016-01-19,43.075503592057515
2016-01-20,45.21528853829351
2016-01-21,50.160510692889275
2016-01-22,52.523834654151635
2016-01-25,52.232657250154034
2016-01-26,48.67945765645226
2016-01-27,43.542845634594855
2016-01-28,45.30406735728178
2016-01-29,43.293726501098384
2016-02-01,46.57633040190784
2016-02-02,44.131812713487115
2016-02-03,37.02101327449668
2016-02-04,32.45031232858351
2016-02-05,30.635064002940524
2016-02-15,27.079769552728607
2016-02-16,26.471280299776435
2016-02-17,26.914091798003646
2016-02-18,24.030965071991936
2016-02-19,24.61846578153434
2016-02-22,26.894705136337024
2016-02-23,31.16397440560681
2016-02-24,34.36305907379938
2016-02-25,40.93260794597997
2016-02-26,48.48445300821949
2016-02-29,54.51108047324354
2016-03-01,54.41005864903721
2016-03-02,53.96100202981024
2016-03-03,54.75988765197246
2016-03-04,53.6673852176977
2016-03-07,51.16666078999525
2016-03-08,54.27288021696894
2016-03-09,52.61343749251063
2016-03-10,47.667699528816804
2016-03-11,43.20485728631354
2016-03-14,43.51417759563262
2016-03-15,47.925253501404754
2016-03-16,51.505610644262035
2016-03-17,54.74493377077296
2016-03-18,55.94151496735304
2016-03-21,52.669725665154246
2016-03-22,46.29387660855062
2016-03-23,47.55858249090366
2016-03-24,45.36471006498689
2016-03-25,41.98139846133616
2016-03-28,40.780029024672125
2016-03-29,38.22184242276846
2016-03-30,35.425368063793115
2016-03-31,31.408734012911363
2016-04-01,35.853178457356535
2016-04-05,37.487036725072386
2016-04-06,38.34925894729412
2016-04-07,40.15790092260271
2016-04-08,41.78560655030881
2016-04-11,41.79898447673017
2016-04-12,35.9613076338416
2016-04-13,33.04019443024328
2016-04-14,31.176946566996065
2016-04-15,35.3066275656094
2016-04-18,34.007776990896545
2016-04-19,37.64223077240912
2016-04-20,40.72613099916639
2016-04-21,39.667489023857144
2016-04-22,40.81251066887866
2016-04-25,48.56201206497033
2016-04-26,54.39968890786034
2016-04-27,54.36043823881555
2016-04-28,52.72551760389497
2016-04-29,46.20572671517292
2016-05-03,50.171243956552615
2016-05-04,54.036790175040565
2016-05-05,58.730667726061384
2016-05-06,64.11865647253158
2016-05-09,71.06701508213203
2016-05-10,72.43081934343098
2016-05-11,75.85309385246546
2016-05-12,82.91876227945454
2016-05-13,90.29480548023994
2016-05-16,90.80762599306033
2016-05-17,81.1622359221387
2016-05-18,73.05112481102742
2016-05-19,69.14868578663703
2016-05-20,64.30359644845099
2016-05-23,55.97094031818837
2016-05-24,46.86639287162036
2016-05-25,42.211625365386105
2016-05-26,37.688467059853764
2016-05-27,28.56956671621149
2016-05-30,28.477047551527825
2016-05-31,34.22633372634592
2016-06-01,39.559667059679704
2016-06-02,40.72238005667296
2016-06-03,43.36537808428678
2016-06-06,43.60235906606522
2016-06-07,45.49916420260054
2016-06-08,43.594402297837796
2016-06-13,40.019310722747605
2016-06-14,46.33359643703379
2016-06-15,50.19301536861781
2016-06-16,52.98482478619409
2016-06-17,55.76260256397159
2016-06-20,56.76319815658564
2016-06-21,55.9273007206872
2016-06-22,61.544314229266774
2016-06-23,63.625372955486256
2016-06-24,67.65638070742426
2016-06-27,75.22573888547683
2016-06-28,77.18615196637111
2016-06-29,77.12955955216226
2016-06-30,74.71737051420607
2016-07-01,70.83858263541825
2016-07-04,64.87584971616384
2016-07-05,59.779117690020826
2016-07-06,56.74977972437758
2016-07-07,56.034603009201824
2016-07-08,49.43949269316185
2016-07-11,42.82656815239357
2016-07-12,34.771338383761744
2016-07-13,32.34308231312167
2016-07-14,30.596407934868314
2016-07-15,27.808529146989144
2016-07-18,26.89500788564216
2016-07-19,26.938131664363542
