date,FCT_Dmi_Adxr@120
2018-03-26,
2018-03-27,
2018-03-28,
2018-03-29,
2018-03-30,
2018-04-02,
2018-04-03,
2018-04-04,
2018-04-09,
2018-04-10,
2018-04-11,
2018-04-12,
2018-04-13,
2018-04-16,
2018-04-17,
2018-04-18,
2018-04-19,
2018-04-20,
2018-04-23,
2018-04-24,
2018-04-25,
2018-04-26,
2018-04-27,
2018-05-02,
2018-05-03,
2018-05-04,
2018-05-07,
2018-05-08,
2018-05-09,
2018-05-10,
2018-05-11,
2018-05-14,
2018-05-15,
2018-05-16,
2018-05-17,
2018-05-18,
2018-05-21,
2018-05-22,
2018-05-23,
2018-05-24,
2018-05-25,
2018-05-28,
2018-05-29,
2018-05-30,
2018-05-31,
2018-06-01,
2018-06-04,
2018-06-05,
2018-06-06,
2018-06-07,
2018-06-08,
2018-06-11,
2018-06-12,
2018-06-13,
2018-06-14,
2018-06-15,
2018-06-19,
2018-06-20,
2018-06-21,
2018-06-22,
2018-06-25,
2018-06-26,
2018-06-27,
2018-06-28,
2018-06-29,
2018-07-02,
2018-07-03,
2018-07-04,
2018-07-05,
2018-07-06,
2018-07-09,
2018-07-10,
2018-07-11,
2018-07-12,
2018-07-13,
2018-07-16,
2018-07-17,
2018-07-18,
2018-07-19,
2018-07-20,
2018-07-23,
2018-07-24,
2018-07-25,
2018-07-26,
2018-07-27,
2018-07-30,
2018-07-31,
2018-08-01,
2018-08-02,
2018-08-03,
2018-08-06,
2018-08-07,
2018-08-08,
2018-08-09,
2018-08-10,
2018-08-13,
2018-08-14,
2018-08-15,
2018-08-16,
2018-08-17,
2018-08-20,
2018-08-21,
2018-08-22,
2018-08-23,
2018-08-24,
2018-08-27,
2018-08-28,
2018-08-29,
2018-08-30,
2018-08-31,
2018-09-03,
2018-09-04,
2018-09-05,
2018-09-06,
2018-09-07,
2018-09-10,
2018-09-11,
2018-09-12,
2018-09-13,
2018-09-14,
2018-09-17,
2018-09-18,
2018-09-19,
2018-09-20,
2018-09-21,
2018-09-25,
2018-09-26,
2018-09-27,
2018-09-28,
2018-10-08,
2018-10-09,
2018-10-10,
2018-10-11,
2018-10-12,
2018-10-15,
2018-10-16,
2018-10-17,
2018-10-18,
2018-10-19,
2018-10-22,
2018-10-23,
2018-10-24,
2018-10-25,
2018-10-26,
2018-10-29,
2018-10-30,
2018-10-31,
2018-11-01,
2018-11-02,
2018-11-05,
2018-11-06,
2018-11-07,
2018-11-08,
2018-11-09,
2018-11-12,
2018-11-13,
2018-11-14,
2018-11-15,
2018-11-16,
2018-11-19,
2018-11-20,
2018-11-21,
2018-11-22,
2018-11-23,
2018-11-26,
2018-11-27,
2018-11-28,
2018-11-29,
2018-11-30,
2018-12-03,
2018-12-04,
2018-12-05,
2018-12-06,
2018-12-07,
2018-12-10,
2018-12-11,
2018-12-12,
2018-12-13,
2018-12-14,
2018-12-17,
2018-12-18,
2018-12-19,
2018-12-20,
2018-12-21,
2018-12-24,
2018-12-25,
2018-12-26,
2018-12-27,
2018-12-28,
2019-01-02,
2019-01-03,
2019-01-04,
2019-01-07,
2019-01-08,
2019-01-09,
2019-01-10,
2019-01-11,
2019-01-14,
2019-01-15,
2019-01-16,
2019-01-17,
2019-01-18,
2019-01-21,
2019-01-22,
2019-01-23,
2019-01-24,
2019-01-25,
2019-01-28,
2019-01-29,
2019-01-30,
2019-01-31,
2019-02-01,
2019-02-11,
2019-02-12,
2019-02-13,
2019-02-14,
2019-02-15,
2019-02-18,
2019-02-19,
2019-02-20,
2019-02-21,
2019-02-22,
2019-02-25,
2019-02-26,
2019-02-27,
2019-02-28,
2019-03-01,
2019-03-04,
2019-03-05,
2019-03-06,
2019-03-07,
2019-03-08,
2019-03-11,
2019-03-12,
2019-03-13,
2019-03-14,
2019-03-15,
2019-03-18,
2019-03-19,
2019-03-20,
2019-03-21,
2019-03-22,
2019-03-25,
2019-03-26,
2019-03-27,
2019-03-28,
2019-03-29,
2019-04-01,
2019-04-02,
2019-04-03,
2019-04-04,
2019-04-08,
2019-04-09,
2019-04-10,
2019-04-11,
2019-04-12,
2019-04-15,
2019-04-16,
2019-04-17,
2019-04-18,
2019-04-19,
2019-04-22,
2019-04-23,
2019-04-24,
2019-04-25,
2019-04-26,
2019-04-29,
2019-04-30,
2019-05-06,
2019-05-07,
2019-05-08,
2019-05-09,
2019-05-10,
2019-05-13,
2019-05-14,
2019-05-15,
2019-05-16,
2019-05-17,
2019-05-20,
2019-05-21,
2019-05-22,
2019-05-23,
2019-05-24,
2019-05-27,
2019-05-28,
2019-05-29,
2019-05-30,
2019-05-31,
2019-06-03,
2019-06-04,
2019-06-05,
2019-06-06,
2019-06-10,
2019-06-11,
2019-06-12,
2019-06-13,
2019-06-14,
2019-06-17,
2019-06-18,
2019-06-19,
2019-06-20,
2019-06-21,
2019-06-24,
2019-06-25,
2019-06-26,
2019-06-27,
2019-06-28,
2019-07-01,
2019-07-02,
2019-07-03,
2019-07-04,
2019-07-05,
2019-07-08,
2019-07-09,
2019-07-10,
2019-07-11,
2019-07-12,
2019-07-15,
2019-07-16,
2019-07-17,
2019-07-18,
2019-07-19,
2019-07-22,
2019-07-23,
2019-07-24,
2019-07-25,
2019-07-26,
2019-07-29,
2019-07-30,
2019-07-31,
2019-08-01,
2019-08-02,
2019-08-05,
2019-08-06,
2019-08-07,
2019-08-08,
2019-08-09,
2019-08-12,
2019-08-13,
2019-08-14,
2019-08-15,
2019-08-16,
2019-08-19,
2019-08-20,
2019-08-21,
2019-08-22,
2019-08-23,
2019-08-26,
2019-08-27,
2019-08-28,
2019-08-29,
2019-08-30,
2019-09-02,
2019-09-03,
2019-09-04,
2019-09-05,
2019-09-06,
2019-09-09,
2019-09-10,
2019-09-11,10.907412972396358
2019-09-12,10.888582056373355
2019-09-16,10.841887034776043
2019-09-17,10.772947752309868
2019-09-18,10.701032136920961
2019-09-19,10.641113464528841
2019-09-20,10.569877149170694
2019-09-23,10.480155611556775
2019-09-24,10.390577206839502
2019-09-25,10.308136332013248
2019-09-26,10.231372271475642
2019-09-27,10.146097916127168
2019-09-30,10.070052300742132
2019-10-08,10.016064320812685
2019-10-09,9.95099391087233
2019-10-10,9.886470592009527
2019-10-11,9.818186433579745
2019-10-14,9.753194571339488
2019-10-15,9.692933570912173
2019-10-16,9.634588568455088
2019-10-17,9.583638432607131
2019-10-18,9.534618353250021
2019-10-21,9.508455522741853
2019-10-22,9.485330373539004
2019-10-23,9.45837147776884
2019-10-24,9.436305576222974
2019-10-25,9.411948748182379
2019-10-28,9.3944828581993
2019-10-29,9.379325922591203
2019-10-30,9.362258149025626
2019-10-31,9.360772634685242
2019-11-01,9.35800490259209
2019-11-04,9.356008675416007
2019-11-05,9.355021271885708
2019-11-06,9.362499997018023
2019-11-07,9.391056811277704
2019-11-08,9.422977134181187
2019-11-11,9.469066041399094
2019-11-12,9.516297884139908
2019-11-13,9.56478935875364
2019-11-14,9.61618215239984
2019-11-15,9.664037119130056
2019-11-18,9.710065270402751
2019-11-19,9.739603357004391
2019-11-20,9.765312491459962
2019-11-21,9.780516538675386
2019-11-22,9.784266071644595
2019-11-25,9.780234896589159
2019-11-26,9.767955894517083
2019-11-27,9.746802320141073
2019-11-28,9.726781462603348
2019-11-29,9.701403442089092
2019-12-02,9.67505862009698
2019-12-03,9.657982080482707
2019-12-04,9.633285774199004
2019-12-05,9.61054887419584
2019-12-06,9.589067236111639
2019-12-09,9.57735546329086
2019-12-10,9.567799399797966
2019-12-11,9.562358643930297
2019-12-12,9.551159312955065
2019-12-13,9.52815310656407
2019-12-16,9.492851916817406
2019-12-17,9.445179754356749
2019-12-18,9.391929894845823
2019-12-19,9.32963090967588
2019-12-20,9.247407930665876
2019-12-23,9.167239154400141
2019-12-24,9.10659233157399
2019-12-25,9.053343276479607
2019-12-26,9.006615533470377
2019-12-27,8.97568445597703
2019-12-30,8.944449813210053
2019-12-31,8.905902191485136
2020-01-02,8.870849305324054
2020-01-03,8.85228858265779
2020-01-06,8.836439864068812
2020-01-07,8.827412884597013
2020-01-08,8.826882491488645
2020-01-09,8.80994008294641
2020-01-10,8.800109192366733
2020-01-13,8.790948239528511
2020-01-14,8.785131657897914
2020-01-15,8.781508939973172
2020-01-16,8.774518416031139
2020-01-17,8.759468011066035
2020-01-20,8.743432963842043
2020-01-21,8.721408808192368
2020-01-22,8.702628146786807
2020-01-23,8.67349781835198
2020-02-03,8.622241565923668
2020-02-04,8.591191473443832
2020-02-05,8.535710132357437
2020-02-06,8.471726849899225
2020-02-07,8.420211962770567
2020-02-10,8.366847819508948
2020-02-11,8.326290579082013
2020-02-12,8.289521362711794
2020-02-13,8.25787979529087
2020-02-14,8.233843289167774
2020-02-17,8.201691859037352
2020-02-18,8.1751436882783
2020-02-19,8.153581025938449
2020-02-20,8.126677874424066
2020-02-21,8.082772303251886
2020-02-24,8.03254326177338
2020-02-25,7.982957429194075
2020-02-26,7.942154032467688
2020-02-27,7.904864225599035
2020-02-28,7.871349933337356
2020-03-02,7.83271721757598
2020-03-03,7.793540922373614
2020-03-04,7.756436323323553
2020-03-05,7.711282946320404
2020-03-06,7.679402798810993
2020-03-09,7.656896094692941
2020-03-10,7.661130318356722
2020-03-11,7.686981300630774
2020-03-12,7.705397151166944
2020-03-13,7.732833136832208
2020-03-16,7.768161601273762
2020-03-17,7.805456708285172
2020-03-18,7.8627803313883895
2020-03-19,7.934693794404607
2020-03-20,7.992977671066686
2020-03-23,8.05889131229975
2020-03-24,8.10245510615573
2020-03-25,8.139972714365772
2020-03-26,8.177830412513114
2020-03-27,8.216864984999921
2020-03-30,8.251132588013338
2020-03-31,8.256075309653921
2020-04-01,8.264765528337055
2020-04-02,8.264781579131103
2020-04-03,8.277852356421334
2020-04-07,8.293605923338577
2020-04-08,8.322469578706507
2020-04-09,8.349748259625716
2020-04-10,8.38154746118169
2020-04-13,8.407965144640714
2020-04-14,8.431417215139138
2020-04-15,8.459207889154651
2020-04-16,8.516732169042227
2020-04-17,8.58262369081315
2020-04-20,8.653088498639892
2020-04-21,8.729619054598349
2020-04-22,8.815532872961796
2020-04-23,8.889192507945655
2020-04-24,8.967709891020743
2020-04-27,9.049142043271237
2020-04-28,9.140474860078285
2020-04-29,9.217538839054944
2020-04-30,9.298501801168989
2020-05-06,9.371930464098664
2020-05-07,9.456191452989644
2020-05-08,9.549113121207455
2020-05-11,9.641537644931082
2020-05-12,9.746713973083917
2020-05-13,9.843097578034298
2020-05-14,9.938033390614802
2020-05-15,10.028997992138706
2020-05-18,10.115096502668116
2020-05-19,10.18904939001316
2020-05-20,10.27880280629248
2020-05-21,10.354066577022895
2020-05-22,10.424788981094034
2020-05-25,10.497026531970862
2020-05-26,10.5794439378643
2020-05-27,10.665011271544607
2020-05-28,10.761667164186402
2020-05-29,10.843458404600613
2020-06-01,10.924713165042094
2020-06-02,10.997011788913746
2020-06-03,11.069759856640122
2020-06-04,11.147349554480229
2020-06-05,11.21406140369165
2020-06-08,11.274800832635758
2020-06-09,11.34062792493912
2020-06-10,11.406337099699543
2020-06-11,11.46908105597647
2020-06-12,11.540880986005225
2020-06-15,11.621666545515408
2020-06-16,11.719030938052317
2020-06-17,11.810796507601381
2020-06-18,11.901149410024546
2020-06-19,11.981141347851944
2020-06-22,12.043638878971068
2020-06-23,12.108080733036127
2020-06-24,12.188052779388656
2020-06-29,12.278127722763347
2020-06-30,12.371359341796152
2020-07-01,12.47596073803384
2020-07-02,12.575610965243467
2020-07-03,12.671744432005816
2020-07-06,12.770311625079618
2020-07-07,12.875223187679245
2020-07-08,12.991778710599975
2020-07-09,13.108334233520704
2020-07-10,13.237898082970325
2020-07-13,13.36062798858534
2020-07-14,13.474712022113444
2020-07-15,13.585607427992857
2020-07-16,13.67959598977686
2020-07-17,13.767998888644271
2020-07-20,13.857549254037947
2020-07-21,13.956900536339079
2020-07-22,14.058570345897932
2020-07-23,14.159582427349699
2020-07-24,14.26062296441307
2020-07-27,14.361649449784139
2020-07-28,14.452805554079443
2020-07-29,14.525509250357748
2020-07-30,14.58481760611947
2020-07-31,14.65247565453495
2020-08-03,14.70139070049523
2020-08-04,14.743331068380318
2020-08-05,14.774821648109192
2020-08-06,14.802153850592433
2020-08-07,14.831769478805828
2020-08-10,14.860539155044483
2020-08-11,14.899381715337844
2020-08-12,14.937893621980766
2020-08-13,14.97790709214326
2020-08-14,15.028935440109926
2020-08-17,15.09039121073284
2020-08-18,15.145325561080194
2020-08-19,15.198693138521064
2020-08-20,15.242159767891202
2020-08-21,15.280829617482235
2020-08-24,15.316870322743876
