date,FCT_Ac_Tr_1@20
2014-03-21,0.0
2014-03-24,0.0
2014-03-25,0.0
2014-03-26,0.0
2014-03-27,0.0
2014-03-28,0.0
2014-03-31,0.0
2014-04-01,0.0
2014-04-02,0.0
2014-04-03,0.0
2014-04-04,0.0
2014-04-08,0.0
2014-04-09,0.0
2014-04-10,0.0
2014-04-11,0.0
2014-04-14,0.0
2014-04-15,0.0
2014-04-16,0.0
2014-04-17,0.0
2014-04-18,0.0
2014-04-21,
2014-04-22,
2014-04-23,
2014-04-24,
2014-04-25,
2014-04-28,
2014-04-29,
2014-04-30,
2014-05-05,
2014-05-06,
2014-05-07,
2014-05-08,
2014-05-09,
2014-05-12,
2014-05-13,
2014-05-14,
2014-05-15,
2014-05-16,
2014-05-19,
2014-05-20,
2014-05-21,
2014-05-22,
2014-05-23,
2014-05-26,
2014-05-27,
2014-05-28,
2014-05-29,
2014-05-30,
2014-06-03,
2014-06-04,
2014-06-05,
2014-06-06,
2014-06-09,
2014-06-10,
2014-06-11,
2014-06-12,
2014-06-13,
2014-06-16,
2014-06-17,
2014-06-18,
2014-06-19,
2014-06-20,
2014-06-23,
2014-06-24,
2014-06-25,
2014-06-26,
2014-06-27,
2014-06-30,
2014-07-01,
2014-07-02,
2014-07-03,
2014-07-04,
2014-07-07,
2014-07-08,
2014-07-09,
2014-07-10,
2014-07-11,
2014-07-14,
2014-07-15,
2014-07-16,
2014-07-17,
2014-07-18,
2014-07-21,
2014-07-22,
2014-07-23,
2014-07-24,
2014-07-25,
2014-07-28,
2014-07-29,
2014-07-30,
2014-07-31,
2014-08-01,
2014-08-04,
2014-08-05,
2014-08-06,
2014-08-07,
2014-08-08,
2014-08-11,
2014-08-12,0.32249652406416
2014-08-13,0.26201508620689956
2014-08-14,0.21129385964914377
2014-08-15,0.15992445054943663
2014-08-18,0.16834349593495912
2014-08-19,0.17772260273972085
2014-08-20,0.18419117647058864
2014-08-21,0.16078496042216972
2014-08-22,0.11164362980770105
2014-08-25,0.03383969907407683
2014-08-26,-0.08669582392776332
2014-08-27,-0.16563180827886917
2014-08-28,-0.2561037234042619
2014-08-29,-0.33389874739040654
2014-09-01,-0.4117216100269747
2014-09-02,-0.5814484399805073
2014-09-03,-0.7154351348511789
2014-09-04,-0.8649659097811345
2014-09-05,-1.024209873394229
2014-09-09,-1.1356413986685379
2014-09-10,-1.2687624337479668
2014-09-11,-1.4154942004445605
2014-09-12,-1.5308064671480852
2014-09-15,-1.6959029823025382
2014-09-16,-1.7360515772911527
2014-09-17,-1.7767676056807518
2014-09-18,-1.8217122289353767
2014-09-19,-1.8297434764664549
2014-09-22,-1.932770921110795
2014-09-23,-1.9872309999965223
2014-09-24,-2.0434199360396357
2014-09-25,-2.1098839224976365
2014-09-26,-2.044127106952154
2014-09-29,-1.9807649297981966
2014-09-30,-1.9911988601234811
2014-10-08,-1.861248743706221
2014-10-09,-1.7893601639929562
2014-10-10,-1.660882979749385
2014-10-13,-1.441585978945393
2014-10-14,-1.3197263834249613
2014-10-15,-1.2249337138835588
2014-10-16,-1.0597410405100907
2014-10-17,-0.923036310894093
2014-10-20,-0.7918478067123035
2014-10-21,-0.6792943447222007
2014-10-22,-0.5662373713512449
2014-10-23,-0.4651585245497145
2014-10-24,-0.33217601925146795
2014-10-27,-0.14683138698703355
2014-10-28,0.04701169098367481
2014-10-29,0.21534222859191215
2014-10-30,0.3811832659122776
2014-10-31,0.5628254220659495
2014-11-03,0.7312618348716113
2014-11-04,0.8474799556007414
2014-11-05,1.0525636886192755
2014-11-06,1.2427037758645494
2014-11-07,1.412997325980456
2014-11-10,1.5337600777386002
2014-11-11,1.5597610766582004
2014-11-12,1.5866823009798732
2014-11-13,1.7054466671039816
2014-11-14,1.7134815062874265
2014-11-17,1.7690744088933432
2014-11-18,1.775174486811378
2014-11-19,1.8122319328901255
2014-11-20,1.8505464287955808
2014-11-21,1.871017476540672
2014-11-24,1.823784615102513
2014-11-25,1.794562403016372
2014-11-26,1.8302908427655113
2014-11-27,1.77643950861667
2014-11-28,1.6429295832455313
2014-12-01,1.574458376588626
2014-12-02,1.6798881402878212
2014-12-03,1.7122815171422572
2014-12-04,1.7503103099798507
2014-12-05,1.7862144716498787
2014-12-08,1.8953752910285961
2014-12-09,1.9539221734473138
2014-12-10,1.9941970405242373
2014-12-11,2.0676956468071053
2014-12-12,2.1524101739564245
2014-12-15,2.184911428019834
2014-12-16,2.1457135773137455
2014-12-17,2.1880560419054347
2014-12-18,2.228591521487258
2014-12-19,2.2197777063917243
2014-12-22,2.174817477351421
2014-12-23,2.044680867596364
2014-12-24,1.8772712545407835
2014-12-25,1.8993115418833033
2014-12-26,1.9096134682307035
2014-12-29,1.8133130629417977
2014-12-30,1.4707688928104579
2014-12-31,1.3753029609606804
2015-01-05,1.2570615640774643
2015-01-06,1.0669437845741843
2015-01-07,0.9311881705625983
2015-01-08,0.7873839757463212
2015-01-09,0.6161338499648256
2015-01-12,0.38841516195932474
2015-01-13,0.16528131609260488
2015-01-14,-0.06582350358651519
2015-01-15,-0.25062059493392036
2015-01-16,-0.3982783785648361
2015-01-19,-0.5405827907798756
2015-01-20,-0.6897086609519113
2015-01-21,-0.8414278360680776
2015-01-22,-0.9541649763365632
2015-01-23,-1.0735110160254682
2015-01-26,-1.1567069240824426
2015-01-27,-1.283504691531362
2015-01-28,-1.3631213825032307
2015-01-29,-1.5900905144732826
2015-01-30,-1.7813338043949167
2015-02-02,-1.7159943091191816
2015-02-03,-1.9968044736761292
2015-02-04,-2.096163965492817
2015-02-05,-2.182990130028509
2015-02-06,-2.260506384210644
2015-02-09,-2.387966657576965
2015-02-10,-2.3482391682248083
2015-02-11,-2.397532880156413
2015-02-12,-2.2148367816311176
2015-02-13,-2.0750500853005183
2015-02-16,-1.8425302254402336
2015-02-17,-1.6491136951070906
2015-02-25,-1.4280078709059758
2015-02-26,-1.2504773784984564
2015-02-27,-1.0341772315363706
2015-03-02,-0.8318186613490426
2015-03-03,-0.5819804696692653
2015-03-04,-0.412986458801875
2015-03-05,-0.2681559173883289
2015-03-06,-0.16431910864269453
2015-03-09,-0.17332669065422168
2015-03-10,-0.1150515041496142
2015-03-11,-0.08983948302369567
2015-03-12,-0.02832372832478009
2015-03-13,-0.007803272487062495
2015-03-16,0.004368653015458175
2015-03-17,0.018166273961023605
2015-03-18,0.0066541154040492545
2015-03-19,-0.023265570209993452
2015-03-20,-0.06433989281299361
2015-03-23,-0.10732593892270575
2015-03-24,-0.09551969602174516
2015-03-25,-0.07307718628965373
2015-03-26,-0.0859323153644122
2015-03-27,-0.13274441607130638
2015-03-30,-0.1325147836020133
2015-03-31,-0.13960432880617105
2015-04-01,-0.13649543044110557
2015-04-02,-0.14453814289017336
2015-04-03,-0.16526618790780673
2015-04-07,-0.18740961887180485
2015-04-08,-0.2088061843327527
2015-04-09,-0.21122044231465423
2015-04-10,-0.27796390978282637
2015-04-13,-0.2770154240463543
2015-04-14,-0.2673634357866896
2015-04-15,-0.27233144073718135
2015-04-16,-0.27665746537940733
2015-04-17,-0.26904341236516344
2015-04-20,-0.2816996332827714
2015-04-21,-0.3500961386264878
2015-04-22,-0.38879969088213207
2015-04-23,-0.4063490694529299
2015-04-24,-0.35980933237475005
2015-04-27,-0.26345689585810367
2015-04-28,-0.15840386890417663
2015-04-29,-0.07057121042108114
2015-04-30,0.01588545102100525
2015-05-04,0.19570194393129167
2015-05-05,0.4235375938529226
2015-05-06,0.6882034823862876
2015-05-07,0.9370690604371457
2015-05-08,1.1415698719469003
2015-05-11,1.361052215141075
2015-05-12,1.5946825964831053
2015-05-13,1.7156614154722847
2015-05-14,1.7725016590568219
2015-05-15,1.8646459156207817
2015-05-18,1.8878959750912954
2015-05-19,1.9249629620442126
2015-05-20,1.8881947183189745
2015-05-21,1.8938264216057823
2015-05-22,1.7796972823752253
2015-05-25,1.6928775588400993
2015-05-26,1.5198136390683252
2015-05-27,1.3677898373666957
2015-05-28,1.267455169355821
2015-05-29,1.1243439730058542
2015-06-01,0.9832285293567169
2015-06-02,0.821682211834815
2015-06-03,0.6529878021066376
2015-06-04,0.5219280353803547
2015-06-05,0.4103986908734217
2015-06-08,0.2719291850104675
2015-06-09,0.17453259204889537
2015-06-10,0.10734344402055314
2015-06-11,0.10389572932405367
2015-06-12,0.06469405436312992
2015-06-15,0.008364287000954866
2015-06-16,-0.02658190034416573
2015-06-17,-0.050963772990793264
2015-06-18,-0.08193917716230793
2015-06-19,-0.13281658717374012
2015-06-23,-0.1805631948616371
2015-06-24,-0.267388806159973
2015-06-25,-0.3506704598812181
2015-06-26,-0.4577011094691025
2015-06-29,-0.5517714560205046
2015-06-30,-0.697370871994995
2015-07-01,-0.8943024683979567
2015-07-02,-1.083811069330588
2015-07-03,-1.1893784328662371
2015-07-06,-1.2585016303333192
2015-07-07,-1.3768330051536959
2015-07-08,-1.4553236594000438
2015-07-09,-1.312211644937207
2015-07-10,-1.3839861578277737
2015-07-13,-1.4860147365715364
2015-07-14,-1.5553030512104862
2015-07-15,-1.614004730089174
