date,FCT_Cci@120
2013-09-06,
2013-09-09,
2013-09-10,
2013-09-11,
2013-09-12,
2013-09-13,
2013-09-16,
2013-09-17,
2013-09-18,
2013-09-23,
2013-09-24,
2013-09-25,
2013-09-26,
2013-09-27,
2013-09-30,
2013-10-08,
2013-10-09,
2013-10-10,
2013-10-11,
2013-10-14,
2013-10-15,
2013-10-16,
2013-10-17,
2013-10-18,
2013-10-21,
2013-10-22,
2013-10-23,
2013-10-24,
2013-10-25,
2013-10-28,
2013-10-29,
2013-10-30,
2013-10-31,
2013-11-01,
2013-11-04,
2013-11-05,
2013-11-06,
2013-11-07,
2013-11-08,
2013-11-11,
2013-11-12,
2013-11-13,
2013-11-14,
2013-11-15,
2013-11-18,
2013-11-19,
2013-11-20,
2013-11-21,
2013-11-22,
2013-11-25,
2013-11-26,
2013-11-27,
2013-11-28,
2013-11-29,
2013-12-02,
2013-12-03,
2013-12-04,
2013-12-05,
2013-12-06,
2013-12-09,
2013-12-10,
2013-12-11,
2013-12-12,
2013-12-13,
2013-12-16,
2013-12-17,
2013-12-18,
2013-12-19,
2013-12-20,
2013-12-23,
2013-12-24,
2013-12-25,
2013-12-26,
2013-12-27,
2013-12-30,
2013-12-31,
2014-01-02,
2014-01-03,
2014-01-06,
2014-01-07,
2014-01-08,
2014-01-09,
2014-01-10,
2014-01-13,
2014-01-14,
2014-01-15,
2014-01-16,
2014-01-17,
2014-01-20,
2014-01-21,
2014-01-22,
2014-01-23,
2014-01-24,
2014-01-27,
2014-01-28,
2014-01-29,
2014-01-30,
2014-02-07,
2014-02-10,
2014-02-11,
2014-02-12,
2014-02-13,
2014-02-14,
2014-02-17,
2014-02-18,
2014-02-19,
2014-02-20,
2014-02-21,
2014-02-24,
2014-02-25,
2014-02-26,
2014-02-27,
2014-02-28,
2014-03-03,
2014-03-04,
2014-03-05,
2014-03-06,
2014-03-07,
2014-03-10,
2014-03-11,-41.45481051157661
2014-03-12,-42.69638430272783
2014-03-13,-30.956053868779215
2014-03-14,-23.535527976154647
2014-03-17,-30.682508632424337
2014-03-18,-41.02373750903855
2014-03-19,-46.685135598187976
2014-03-20,-42.93066274449971
2014-03-21,-39.24658887029083
2014-03-24,-40.58155025256088
2014-03-25,-43.301299638548564
2014-03-26,-44.69747018756668
2014-03-27,-48.34868878678849
2014-03-28,-46.412677115121234
2014-03-31,-46.067179597225234
2014-04-01,-53.703749199803504
2014-04-02,-70.2967920158049
2014-04-03,-92.54807561306262
2014-04-04,-87.7357574875924
2014-04-08,-92.6918350247904
2014-04-09,-87.64398500144868
2014-04-10,-73.80371150410465
2014-04-11,-58.227776530567084
2014-04-14,-39.37692338488127
2014-04-15,-36.57165263961291
2014-04-16,-37.88745953599784
2014-04-17,-2.4735114691217173
2014-04-18,-0.6597945351415682
2014-04-21,-2.3189068962210353
2014-04-22,-38.1213892882956
2014-04-23,-21.034173654900474
2014-04-24,-27.65783210787502
2014-04-25,-24.66364593888918
2014-04-28,-18.46026251517138
2014-04-29,5.245124594270814
2014-04-30,35.444152735147185
2014-05-05,41.688242465445335
2014-05-06,73.17906004836173
2014-05-07,97.72380261607894
2014-05-08,106.02645005366894
2014-05-09,167.9915351987181
2014-05-12,154.96009933924933
2014-05-13,147.83787680393584
2014-05-14,108.79562367162187
2014-05-15,83.6544667929803
2014-05-16,85.20975386370503
2014-05-19,91.13553311172575
2014-05-20,90.8058080388543
2014-05-21,109.06169761261955
2014-05-22,118.74699132672917
2014-05-23,101.58392281652347
2014-05-26,110.33435218964647
2014-05-27,140.76114507923188
2014-05-28,208.6293029576496
2014-05-29,223.65416504621672
2014-05-30,267.55526508880075
2014-06-03,284.9024609133762
2014-06-04,314.7033680968215
2014-06-05,245.41280748429364
2014-06-06,209.32075092532395
2014-06-09,212.43307053846473
2014-06-10,216.47329222841464
2014-06-11,200.46396798670122
2014-06-12,188.2999468337724
2014-06-13,173.3191983564595
2014-06-16,205.22068959818145
2014-06-17,195.0835364271899
2014-06-18,175.06023171872968
2014-06-19,173.2706244382443
2014-06-20,231.22074472913084
2014-06-23,164.06727831832336
2014-06-24,162.64180245323018
2014-06-25,151.83152214016906
2014-06-26,150.6983519013646
2014-06-27,147.53433403574553
2014-06-30,134.22597896319482
2014-07-01,90.9222075224282
2014-07-02,58.18831028551513
2014-07-03,21.593601441841887
2014-07-04,16.938950801216226
2014-07-07,31.051580284627548
2014-07-08,23.905372004810825
2014-07-09,21.52276751297379
2014-07-10,12.151247472427062
2014-07-11,32.8812475201466
2014-07-14,14.393505289899762
2014-07-15,-13.266285012556029
2014-07-16,-49.03193035452165
2014-07-17,-89.47581719292799
2014-07-18,-102.66617427584801
2014-07-21,-86.05725912441385
2014-07-22,-72.18764542340469
2014-07-23,-91.22778038103053
2014-07-24,-90.51703734387036
2014-07-25,-56.29121605435354
2014-07-28,-62.54562073890538
2014-07-29,-79.62912749811711
2014-07-30,-76.60516587834333
2014-07-31,-64.93597497833332
2014-08-01,-40.82305183880922
2014-08-04,-37.28957489637059
2014-08-05,-47.170118410749346
2014-08-06,-57.44219274289224
2014-08-07,-66.37714645495049
2014-08-08,-72.46280803021293
2014-08-11,-75.14024641156253
2014-08-12,-105.40527484674801
2014-08-13,-88.75124965487183
2014-08-14,-54.26883441165799
2014-08-15,-41.98196660249434
2014-08-18,-53.51416809069771
2014-08-19,-84.03814726662335
2014-08-20,-92.27419328590261
2014-08-21,-70.2078193819751
2014-08-22,-63.68104463129255
2014-08-25,-66.87971015480574
2014-08-26,-54.60181027837936
2014-08-27,-33.659265594156146
2014-08-28,-36.062585283837294
2014-08-29,-48.31321809648474
2014-09-01,-52.02115830685762
2014-09-02,-60.97337574090628
2014-09-03,-76.63421318764155
2014-09-04,-93.29852286640491
2014-09-05,-89.40243460982704
2014-09-09,-81.08149955163006
2014-09-10,-86.8950806162391
2014-09-11,-88.52259717222317
2014-09-12,-83.06903487380704
2014-09-15,-57.158762104624394
2014-09-16,-63.768111110327965
2014-09-17,-40.52107722049968
2014-09-18,6.087394704269092
2014-09-19,69.46250222512589
2014-09-22,78.60299422529212
2014-09-23,64.39948581279344
2014-09-24,40.51088811742664
2014-09-25,55.14017016607782
2014-09-26,49.79874115398903
2014-09-29,75.82967939684757
2014-09-30,80.62180785217733
2014-10-08,56.60627086607146
2014-10-09,39.53279353482045
2014-10-10,44.3829755255409
2014-10-13,57.493409053900216
2014-10-14,114.91271739062934
2014-10-15,155.8763591537212
2014-10-16,158.90120795469096
2014-10-17,169.0105063842373
2014-10-20,208.99582623126173
2014-10-21,191.39364779408604
2014-10-22,150.58180175628834
2014-10-23,139.14389540482614
2014-10-24,148.81169091924235
2014-10-27,144.64126151945962
2014-10-28,159.94401815167703
2014-10-29,160.68311572497336
2014-10-30,130.7618500966727
2014-10-31,124.0323608110677
2014-11-03,160.10641198729923
2014-11-04,186.14734679031972
2014-11-05,204.30788019315892
2014-11-06,201.76622987666335
2014-11-07,229.17018207975087
2014-11-10,233.23950145568972
2014-11-11,223.36017832997007
2014-11-12,194.35555294742187
2014-11-13,168.28528408151186
2014-11-14,140.7132953715434
2014-11-17,120.71237647072994
2014-11-18,137.0310744276755
2014-11-19,137.5869961804799
2014-11-20,116.59142575619542
2014-11-21,114.59245402208298
2014-11-24,185.59874140112126
2014-11-25,163.91938611969115
