date,FCT_Bias_1@80
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,
2010-01-18,
2010-01-19,
2010-01-20,
2010-01-21,
2010-01-22,
2010-01-25,
2010-01-26,
2010-01-27,
2010-01-28,
2010-01-29,
2010-02-01,
2010-02-02,
2010-02-03,
2010-02-04,
2010-02-05,
2010-02-08,
2010-02-09,
2010-02-10,
2010-02-11,
2010-02-12,
2010-02-22,
2010-02-23,
2010-02-24,
2010-02-25,
2010-02-26,
2010-03-01,
2010-03-02,
2010-03-03,
2010-03-04,
2010-03-05,
2010-03-08,
2010-03-09,
2010-03-10,
2010-03-11,
2010-03-12,
2010-03-15,
2010-03-16,
2010-03-17,
2010-03-18,
2010-03-19,
2010-03-22,
2010-03-23,
2010-03-24,
2010-03-25,
2010-03-26,
2010-03-29,
2010-03-30,
2010-03-31,
2010-04-01,
2010-04-02,
2010-04-06,
2010-04-07,
2010-04-08,
2010-04-09,
2010-04-12,
2010-04-13,
2010-04-14,
2010-04-15,
2010-04-16,
2010-04-19,
2010-04-20,
2010-04-21,
2010-04-22,
2010-04-23,
2010-04-26,
2010-04-27,
2010-04-28,
2010-04-29,
2010-04-30,
2010-05-04,
2010-05-05,-0.06441345813502371
2010-05-06,-0.5893341122768881
2010-05-07,-2.0000825918743756
2010-05-10,-1.091363524265243
2010-05-11,-1.6373716718020537
2010-05-12,-1.2634861996363742
2010-05-13,-1.669765295114655
2010-05-14,-2.5121714143465534
2010-05-17,-4.017676689185294
2010-05-18,-3.1040977353609507
2010-05-19,-3.284021559820843
2010-05-20,-2.612522949766917
2010-05-21,-2.0473332920545446
2010-05-24,-2.0609296148738485
2010-05-25,-2.944069035120404
2010-05-26,-2.463380367652274
2010-05-27,-2.2661400610612383
2010-05-28,-2.259248119944068
2010-05-31,-3.168503704347247
2010-06-01,-3.2656124626229195
2010-06-02,-2.6856340399383245
2010-06-03,-2.936302872167168
2010-06-04,-2.7347692894047206
2010-06-07,-4.811231668092679
2010-06-08,-4.7894057660911695
2010-06-09,-5.179605121503737
2010-06-10,-5.655758917195719
2010-06-11,-5.626737605755765
2010-06-17,-4.99718505245369
2010-06-18,-4.721140438911569
2010-06-21,-3.6890329213907425
2010-06-22,-3.9494254299048146
2010-06-23,-3.8360283170611202
2010-06-24,-3.7575397969399535
2010-06-25,-3.818423288661008
2010-06-28,-4.034940883717083
2010-06-29,-5.011987238224674
2010-06-30,-5.571904262447598
2010-07-01,-6.124757464593355
2010-07-02,-5.998413325679123
2010-07-05,-6.363656611522023
2010-07-06,-6.668235002701589
2010-07-07,-6.5541396088818304
2010-07-08,-5.729652948018195
2010-07-09,-4.850511061159737
2010-07-12,-5.062611446116383
2010-07-13,-4.633905824260431
2010-07-14,-3.8021006004836777
2010-07-15,-3.8552682367467326
2010-07-16,-1.9142909970013702
2010-07-19,-1.8886499027204906
2010-07-20,-1.9528205001853507
2010-07-21,-2.0246179267088102
2010-07-22,-0.9336030084324227
2010-07-23,-0.4475170153558021
2010-07-26,0.19181840471082018
2010-07-27,-1.1583921112673308
2010-07-28,-0.3587048832271754
2010-07-29,0.9161178585364088
2010-07-30,1.1985611260886504
2010-08-02,3.3032421418584277
2010-08-03,3.215362693558447
2010-08-04,3.7334847915102682
2010-08-05,2.67569828343497
2010-08-06,5.04544016608816
2010-08-09,6.445696367709432
2010-08-10,5.178694438936882
2010-08-11,4.8079887501020675
2010-08-12,4.906591457735314
2010-08-13,6.70134377238792
2010-08-16,7.2033089110642345
2010-08-17,6.852797014808116
2010-08-18,5.688337479766784
2010-08-19,5.772988014192182
2010-08-20,3.1643542359650954
2010-08-23,3.389589482157232
2010-08-24,3.107065803667754
2010-08-25,2.5274137469911686
2010-08-26,3.1707708779443182
2010-08-27,3.808646917534029
2010-08-30,4.726934325977133
2010-08-31,3.1355842785544668
2010-09-01,3.105025259239564
2010-09-02,3.7324959914484164
2010-09-03,4.597236981934105
2010-09-06,4.78146574614976
2010-09-07,5.594630515683148
2010-09-08,5.28245288027607
2010-09-09,4.10308210308211
2010-09-10,4.699583116206359
2010-09-13,5.180166147455867
2010-09-14,4.2398182675464176
2010-09-15,4.282533524050419
2010-09-16,3.899417512707707
2010-09-17,3.9498559297170335
2010-09-20,6.420339162900289
2010-09-21,6.2317035129493785
2010-09-27,7.736668512382633
2010-09-28,7.914367378779002
2010-09-29,6.349947253779681
2010-09-30,6.750236489374418
2010-10-08,6.602350667456557
2010-10-11,9.887710522857562
2010-10-12,9.57821989436434
2010-10-13,9.774390468800307
2010-10-14,10.331408134204938
2010-10-15,10.196927294524164
2010-10-18,8.208932502505656
2010-10-19,8.59103146354921
2010-10-20,7.80776484269941
2010-10-21,8.807366256636522
2010-10-22,8.865561126006961
2010-10-25,10.188989171185911
2010-10-26,9.31074931099962
2010-10-27,7.675960096467412
2010-10-28,8.614497839922928
2010-10-29,7.214152628910211
2010-11-01,7.757223500460139
2010-11-02,7.643184597670258
2010-11-03,7.153312241071153
2010-11-04,8.84658589808578
2010-11-05,10.59446656459696
2010-11-08,11.150724330394576
2010-11-09,11.400593684147374
2010-11-10,10.916514867676343
2010-11-11,10.69333493610325
2010-11-12,7.720259544594681
2010-11-15,6.701009734436367
2010-11-16,5.9361222617468785
2010-11-17,3.693986908581059
2010-11-18,3.8400438897866014
2010-11-19,4.606609181103397
2010-11-22,2.969409063123296
2010-11-23,2.267791086676176
2010-11-24,3.238770695810612
2010-11-25,3.278482720135572
2010-11-26,2.822349477179209
2010-11-29,3.448459845839239
2010-11-30,3.6648640015278033
2010-12-01,4.222191962639006
2010-12-02,4.539893223989582
2010-12-03,4.513812141975217
2010-12-06,5.109160238998716
2010-12-07,5.593999470451923
2010-12-08,4.066439276789972
2010-12-09,4.656756380366254
2010-12-10,4.493345012155939
2010-12-13,5.398899534088529
2010-12-14,5.529510583391031
2010-12-15,4.8491714478060395
2010-12-16,4.7778181847312675
2010-12-17,4.903633980931452
2010-12-20,4.464501439566579
2010-12-21,4.960566600759937
2010-12-22,4.766643894656485
2010-12-23,5.587815393949957
2010-12-24,5.458310048727277
2010-12-27,5.670942661414375
2010-12-28,5.881665075417019
2010-12-29,5.027970269174721
2010-12-30,5.341030799377825
2010-12-31,5.276667854775782
2011-01-04,5.765807090476188
2011-01-05,4.973466859751682
2011-01-06,6.143043324968364
2011-01-07,4.828338214500662
2011-01-10,4.511947788685833
2011-01-11,4.730156537907002
2011-01-12,3.8399416434741234
2011-01-13,4.000759426470096
2011-01-14,4.091631375014611
2011-01-17,3.635235534278779
2011-01-18,3.2959636564707417
2011-01-19,3.7843930301318123
2011-01-20,3.5407231207200236
2011-01-21,3.574636708668272
2011-01-24,4.102336814492795
