date,FCT_Br_1@5
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,-0.33047210300429364
2010-01-11,-0.1272727272727286
2010-01-12,-0.29390681003584185
2010-01-13,-0.5654952076677312
2010-01-14,-0.3460721868365162
2010-01-15,-0.1944444444444437
2010-01-18,-0.5049504950495056
2010-01-19,-0.2971576227390202
2010-01-20,-0.047619047619049455
2010-01-21,-0.0949720670391077
2010-01-22,-0.23966942148760365
2010-01-25,-0.10734463276836045
2010-01-26,-0.2898172323759776
2010-01-27,-0.10703363914373
2010-01-28,-0.46925566343042063
2010-01-29,-0.2302405498281773
2010-02-01,-0.3506493506493508
2010-02-02,-0.1126279863481227
2010-02-03,0.07185628742515039
2010-02-04,0.10493827160493847
2010-02-05,0.10119047619047486
2010-02-08,0.3597560975609751
2010-02-09,0.2679738562091482
2010-02-10,0.003690036900365809
2010-02-11,0.3923076923076886
2010-02-12,0.33333333333332893
2010-02-22,0.4307116104868869
2010-02-23,0.5477031802120099
2010-02-24,0.41605839416057916
2010-02-25,0.14851485148514362
2010-02-26,0.17845117845117556
2010-03-01,0.09963099630995992
2010-03-02,0.0
2010-03-03,0.31884057971014657
2010-03-04,0.27935222672065124
2010-03-05,0.5067567567567585
2010-03-08,0.27547169811321
2010-03-09,0.33582089552238714
2010-03-10,0.04417670682730898
2010-03-11,0.006493506493504094
2010-03-12,-0.3754940711462466
2010-03-15,-0.5036496350365005
2010-03-16,-0.7370517928286865
2010-03-17,-0.44061302681992603
2010-03-18,-0.43718592964824665
2010-03-19,-0.19170984455959267
2010-03-22,0.20231213872831824
2010-03-23,0.415730337078642
2010-03-24,0.14450867052021824
2010-03-25,0.3461538461538329
2010-03-26,0.058064516129020416
2010-03-29,0.09459459459458648
2010-03-30,-0.15151515151515335
2010-03-31,-0.17587939698492247
2010-04-01,-0.2822966507176998
2010-04-02,-0.05940594059405483
2010-04-06,-0.23809523809523783
2010-04-07,0.24855491329479823
2010-04-08,0.45762711864406513
2010-04-09,0.7309941520467783
2010-04-12,0.7444444444444389
2010-04-13,0.4876847290640366
2010-04-14,0.30434782608695277
2010-04-15,0.20279720279719757
2010-04-16,0.11450381679389272
2010-04-19,-0.4465408805031407
2010-04-20,-0.10344827586206565
2010-04-21,-0.12925170068026928
2010-04-22,-0.26760563380281044
2010-04-23,-0.08749999999999614
2010-04-26,0.5348837209302333
2010-04-27,0.45323741007194357
2010-04-28,-0.0538406249408906
2010-04-29,-0.07568943984253801
2010-04-30,-0.22552492111901246
2010-05-04,-0.4967297099832443
2010-05-05,-0.63636363636364
2010-05-06,-0.4831460674157314
2010-05-07,-0.6403508771929841
2010-05-10,-0.41563786008230486
2010-05-11,-0.42741935483871024
2010-05-12,-0.21666666666666448
2010-05-13,-0.28063241106719417
2010-05-14,-0.15348837209302343
2010-05-17,-0.6899224806201542
2010-05-18,-0.37102473498233035
2010-05-19,-0.5420875420875418
2010-05-20,-0.21355932203389855
2010-05-21,-0.033112582781457504
2010-05-24,0.33920704845815136
2010-05-25,-0.0373831775700919
2010-05-26,0.1014492753623208
2010-05-27,-0.1860465116279044
2010-05-28,-0.25333333333333424
2010-05-31,-0.4285714285714318
2010-06-01,-0.13294797687862006
2010-06-02,-0.05952380952381621
2010-06-03,-0.17977528089888176
2010-06-04,-0.10734463276836027
2010-06-07,-0.3471074380165264
2010-06-08,-0.40740740740740244
2010-06-09,-0.6774193548387044
2010-06-10,-0.6680161943319791
2010-06-11,-0.6774193548387051
2010-06-17,-0.06451612903225337
2010-06-18,0.015873015873018738
2010-06-21,0.6647398843930655
2010-06-22,0.67272727272728
2010-06-23,0.42011834319526953
2010-06-24,0.1944444444444513
2010-06-25,1.0453033298131394e-14
2010-06-28,-0.30708661417321464
2010-06-29,-0.4465408805031359
2010-06-30,-0.5119047619047546
2010-07-01,-0.5894736842105209
2010-07-02,-0.5450236966824628
2010-07-05,-0.7461928934010171
2010-07-06,-0.7448979591836746
2010-07-07,-0.6457142857142864
2010-07-08,-0.25423728813559754
2010-07-09,0.00584795321637142
2010-07-12,0.11956521739130085
2010-07-13,0.618497109826584
2010-07-14,0.7837837837837802
2010-07-15,0.6226415094339564
2010-07-16,0.6969696969696924
2010-07-19,0.6593406593406547
2010-07-20,0.34502923976607813
2010-07-21,0.195121951219506
2010-07-22,0.3599999999999954
2010-07-23,0.15231788079469455
2010-07-26,0.3296703296703278
2010-07-27,0.13744075829383673
2010-07-28,0.25688073394495425
2010-07-29,0.3482142857142875
2010-07-30,0.37606837606837823
2010-08-02,0.5916955017301043
2010-08-03,0.830882352941174
2010-08-04,0.8357142857142834
2010-08-05,0.5643564356435645
2010-08-06,0.6470588235294119
2010-08-09,0.554347826086958
2010-08-10,0.3798449612403134
2010-08-11,0.2893401015228445
2010-08-12,0.35694822888283506
2010-08-13,0.3276353276353285
2010-08-16,0.37423312883435544
2010-08-17,0.464052287581698
2010-08-18,0.2951289398280806
2010-08-19,0.18235294117647208
2010-08-20,-0.4010695187165759
2010-08-23,-0.5659824046920809
2010-08-24,-0.4492753623188405
2010-08-25,-0.4321766561514201
2010-08-26,-0.2624584717607996
2010-08-27,0.37962962962962565
2010-08-30,0.46551724137930656
2010-08-31,0.14176245210728022
2010-09-01,0.2880000000000006
2010-09-02,0.28514056224899653
2010-09-03,0.2905660377358483
2010-09-06,0.2326530612244895
2010-09-07,0.7142857142857104
2010-09-08,0.7104072398190006
2010-09-09,-0.034482758620691494
2010-09-10,-0.06442577030812416
2010-09-13,-0.14882506527415226
2010-09-14,-0.30678116222913876
2010-09-15,-0.29588840945324096
2010-09-16,0.03128194067042246
2010-09-17,-0.09235073691389194
2010-09-20,0.41176470588235004
2010-09-21,0.40175953079178445
2010-09-27,0.5975855130784677
2010-09-28,0.6177062374245433
2010-09-29,0.3264604810996547
2010-09-30,0.02057613168724041
2010-10-08,0.14071294559099412
2010-10-11,0.18505338078291778
2010-10-12,0.08319185059422783
2010-10-13,0.37099811676082944
2010-10-14,0.5283018867924539
2010-10-15,0.5040983606557388
2010-10-18,-0.2276214833759569
2010-10-19,0.16062176165803316
2010-10-20,-0.15165876777251122
2010-10-21,0.022132796780685374
2010-10-22,0.1052631578947375
2010-10-25,0.6165413533834581
2010-10-26,0.3779527559055105
2010-10-27,0.21139430284857633
2010-10-28,0.12040133779264155
2010-10-29,-0.0833333333333332
2010-11-01,-0.23374340949033354
2010-11-02,-0.09314586994727532
2010-11-03,0.20312499999999917
2010-11-04,0.33909287257019505
2010-11-05,0.7919795189568274
2010-11-08,0.7062480523324414
2010-11-09,0.6765536190224657
2010-11-10,0.7328498378118066
2010-11-11,0.6575000000000013
2010-11-12,0.1958285052143691
2010-11-15,-0.1261904761904737
2010-11-16,-0.21553884711779311
2010-11-17,-0.49999999999999845
