date,FCT_Dmi_Adxr@80
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,
2010-01-18,
2010-01-19,
2010-01-20,
2010-01-21,
2010-01-22,
2010-01-25,
2010-01-26,
2010-01-27,
2010-01-28,
2010-01-29,
2010-02-01,
2010-02-02,
2010-02-03,
2010-02-04,
2010-02-05,
2010-02-08,
2010-02-09,
2010-02-10,
2010-02-11,
2010-02-12,
2010-02-22,
2010-02-23,
2010-02-24,
2010-02-25,
2010-02-26,
2010-03-01,
2010-03-02,
2010-03-03,
2010-03-04,
2010-03-05,
2010-03-08,
2010-03-09,
2010-03-10,
2010-03-11,
2010-03-12,
2010-03-15,
2010-03-16,
2010-03-17,
2010-03-18,
2010-03-19,
2010-03-22,
2010-03-23,
2010-03-24,
2010-03-25,
2010-03-26,
2010-03-29,
2010-03-30,
2010-03-31,
2010-04-01,
2010-04-02,
2010-04-06,
2010-04-07,
2010-04-08,
2010-04-09,
2010-04-12,
2010-04-13,
2010-04-14,
2010-04-15,
2010-04-16,
2010-04-19,
2010-04-20,
2010-04-21,
2010-04-22,
2010-04-23,
2010-04-26,
2010-04-27,
2010-04-28,
2010-04-29,
2010-04-30,
2010-05-04,
2010-05-05,
2010-05-06,
2010-05-07,
2010-05-10,
2010-05-11,
2010-05-12,
2010-05-13,
2010-05-14,
2010-05-17,
2010-05-18,
2010-05-19,
2010-05-20,
2010-05-21,
2010-05-24,
2010-05-25,
2010-05-26,
2010-05-27,
2010-05-28,
2010-05-31,
2010-06-01,
2010-06-02,
2010-06-03,
2010-06-04,
2010-06-07,
2010-06-08,
2010-06-09,
2010-06-10,
2010-06-11,
2010-06-17,
2010-06-18,
2010-06-21,
2010-06-22,
2010-06-23,
2010-06-24,
2010-06-25,
2010-06-28,
2010-06-29,
2010-06-30,
2010-07-01,
2010-07-02,
2010-07-05,
2010-07-06,
2010-07-07,
2010-07-08,
2010-07-09,
2010-07-12,
2010-07-13,
2010-07-14,
2010-07-15,
2010-07-16,
2010-07-19,
2010-07-20,
2010-07-21,
2010-07-22,
2010-07-23,
2010-07-26,
2010-07-27,
2010-07-28,
2010-07-29,
2010-07-30,
2010-08-02,
2010-08-03,
2010-08-04,
2010-08-05,
2010-08-06,
2010-08-09,
2010-08-10,
2010-08-11,
2010-08-12,
2010-08-13,
2010-08-16,
2010-08-17,
2010-08-18,
2010-08-19,
2010-08-20,
2010-08-23,
2010-08-24,
2010-08-25,
2010-08-26,
2010-08-27,
2010-08-30,
2010-08-31,
2010-09-01,
2010-09-02,
2010-09-03,
2010-09-06,
2010-09-07,
2010-09-08,
2010-09-09,
2010-09-10,
2010-09-13,
2010-09-14,
2010-09-15,
2010-09-16,
2010-09-17,
2010-09-20,
2010-09-21,
2010-09-27,
2010-09-28,
2010-09-29,
2010-09-30,
2010-10-08,
2010-10-11,
2010-10-12,
2010-10-13,
2010-10-14,
2010-10-15,
2010-10-18,
2010-10-19,
2010-10-20,
2010-10-21,
2010-10-22,
2010-10-25,
2010-10-26,
2010-10-27,
2010-10-28,
2010-10-29,
2010-11-01,
2010-11-02,
2010-11-03,
2010-11-04,
2010-11-05,
2010-11-08,
2010-11-09,
2010-11-10,
2010-11-11,
2010-11-12,
2010-11-15,
2010-11-16,
2010-11-17,
2010-11-18,
2010-11-19,
2010-11-22,
2010-11-23,
2010-11-24,
2010-11-25,
2010-11-26,
2010-11-29,
2010-11-30,
2010-12-01,
2010-12-02,
2010-12-03,
2010-12-06,
2010-12-07,
2010-12-08,
2010-12-09,
2010-12-10,
2010-12-13,
2010-12-14,
2010-12-15,
2010-12-16,
2010-12-17,
2010-12-20,
2010-12-21,
2010-12-22,
2010-12-23,
2010-12-24,
2010-12-27,
2010-12-28,
2010-12-29,15.767829428735757
2010-12-30,15.894449566129166
2010-12-31,16.033421722335795
2011-01-04,16.142992018893267
2011-01-05,16.225715857624497
2011-01-06,16.292743903977826
2011-01-07,16.362124511434274
2011-01-10,16.426586517545235
2011-01-11,16.45697912581062
2011-01-12,16.502903084257902
2011-01-13,16.570156667398713
2011-01-14,16.625626406078865
2011-01-17,16.68837034661017
2011-01-18,16.75180801717717
2011-01-19,16.796138032527217
2011-01-20,16.807218425590637
2011-01-21,16.796654844577006
2011-01-24,16.786285949605507
2011-01-25,16.757559369774228
2011-01-26,16.73789859994237
2011-01-27,16.702026080087087
2011-01-28,16.634389288190757
2011-01-31,16.590979461495635
2011-02-01,16.565448455733414
2011-02-09,16.53884256082342
2011-02-10,16.44077948656711
2011-02-11,16.34137678261717
2011-02-14,16.253485734136895
2011-02-15,16.1959550838964
2011-02-16,16.13033480603461
2011-02-17,16.08608296616253
2011-02-18,16.064885385645432
2011-02-21,16.07296620522288
2011-02-22,16.069475050434317
2011-02-23,16.05090631048995
2011-02-24,16.0493498464216
2011-02-25,15.992356833346658
2011-02-28,15.953875357723447
2011-03-01,15.910002890968107
2011-03-02,15.879398288500308
2011-03-03,15.882999954536551
2011-03-04,15.848517156435632
2011-03-07,15.813434109528753
2011-03-08,15.788647900772059
2011-03-09,15.775880085637372
2011-03-10,15.767429514137694
2011-03-11,15.751706215892597
2011-03-14,15.718134004990727
2011-03-15,15.681807784051646
2011-03-16,15.64925705899089
2011-03-17,15.622292634026092
2011-03-18,15.592003264424193
2011-03-21,15.577932196189629
2011-03-22,15.550657600538875
2011-03-23,15.518477584073521
2011-03-24,15.478248283400479
2011-03-25,15.447248338962087
2011-03-28,15.417614310683607
2011-03-29,15.413087543275356
2011-03-30,15.406711761775059
2011-03-31,15.420531889026934
2011-04-01,15.423819553683476
2011-04-06,15.418582896332257
2011-04-07,15.429315488852726
2011-04-08,15.442103167386145
2011-04-11,15.454408701668314
2011-04-12,15.445609618572483
2011-04-13,15.446207618067213
2011-04-14,15.44819421208304
2011-04-15,15.442635367014532
2011-04-18,15.413682768624964
2011-04-19,15.394472207789239
2011-04-20,15.385089628482781
2011-04-21,15.373540294226181
2011-04-22,15.352758691235287
2011-04-25,15.350800438106546
2011-04-26,15.338045566191223
2011-04-27,15.348210617582428
2011-04-28,15.363483338845548
2011-04-29,15.371137181027898
2011-05-03,15.37267605457379
2011-05-04,15.346911425785121
2011-05-05,15.316890173494865
2011-05-06,15.301847570107924
2011-05-09,15.303257316183155
2011-05-10,15.31195034789543
2011-05-11,15.358552155773848
2011-05-12,15.383520220947085
2011-05-13,15.414963434433556
2011-05-16,15.432148758207637
2011-05-17,15.457529838963897
2011-05-18,15.48474995185962
2011-05-19,15.507683699880007
2011-05-20,15.49827676485725
2011-05-23,15.499984939985804
2011-05-24,15.512904911328295
2011-05-25,15.555430063630553
2011-05-26,15.601782218509314
2011-05-27,15.641153114826038
