date,FCT_Dmi_Adxr@5
2015-04-16,
2015-04-17,
2015-04-20,
2015-04-21,
2015-04-22,
2015-04-23,
2015-04-24,
2015-04-27,
2015-04-28,
2015-04-29,
2015-04-30,
2015-05-04,
2015-05-05,
2015-05-06,
2015-05-07,36.06676495892365
2015-05-08,30.203712965974855
2015-05-11,24.897375632534718
2015-05-12,20.94938711226729
2015-05-13,27.667438806222584
2015-05-14,37.329127315823285
2015-05-15,47.0067567524889
2015-05-18,56.40354982960776
2015-05-19,62.64354982960775
2015-05-20,70.73843492968186
2015-05-21,77.91556276405582
2015-05-22,85.18473079015693
2015-05-25,92.21767591624278
2015-05-26,96.17328295416715
2015-05-27,96.89115420678161
2015-05-28,89.27304639871446
2015-05-29,81.08749305212726
2015-06-01,75.62333909859247
2015-06-02,69.48946849192127
2015-06-03,62.698682001886596
2015-06-04,54.12419111228316
2015-06-05,45.56163090678173
2015-06-08,41.31201671060332
2015-06-09,41.009386765571534
2015-06-10,36.17945946750725
2015-06-11,38.08223345312393
2015-06-12,42.5476339821371
2015-06-15,43.49668459703919
2015-06-16,40.48289225692082
2015-06-17,41.44594267425694
2015-06-18,42.75153732246305
2015-06-19,49.732154893292886
2015-06-23,53.82499060514749
2015-06-24,52.17415443305117
2015-06-25,55.50695820868357
2015-06-26,60.263123757469266
2015-06-29,63.113843530507665
2015-06-30,66.6202174801976
2015-07-01,74.32630227827701
2015-07-02,78.58681261547929
2015-07-03,83.87608394370228
2015-07-06,79.98614859934624
2015-07-07,75.67004804334016
2015-07-08,75.99535754425932
2015-07-09,75.75404244478459
2015-07-10,68.10458265781975
2015-07-13,61.61110580982299
2015-07-14,56.560838148618245
2015-07-15,52.14929316821245
2015-07-16,46.67882223592819
2015-07-17,40.886047869891236
2015-07-20,36.37876102339073
2015-07-21,32.29863016791563
2015-07-22,29.187872338962123
2015-07-23,31.799590503387588
2015-07-24,40.152761062856044
2015-07-27,37.83181072244334
2015-07-28,35.615313912473376
2015-07-29,32.31981443644252
2015-07-30,35.326813740192364
2015-07-31,39.61120197921045
2015-08-03,44.5878927819776
2015-08-04,47.27835363503161
2015-08-05,45.896350361199254
2015-08-06,37.027351492415235
2015-08-07,30.52003604466819
2015-08-10,38.55031351496086
2015-08-11,44.46810315978897
2015-08-12,48.683364224846954
2015-08-13,49.743063138578805
2015-08-14,49.90104936487626
2015-08-17,46.859684131576195
2015-08-18,45.998177326707356
2015-08-19,45.48304571951229
2015-08-20,45.7974485187865
2015-08-21,47.413611567849706
2015-08-24,46.468989188271095
2015-08-25,47.16060026005701
2015-08-26,50.71871997738977
2015-08-27,53.689718427688604
2015-08-28,53.915036229096366
2015-08-31,57.86151240199312
2015-09-01,61.1124048541466
2015-09-02,62.86066482804708
2015-09-07,65.74568391489657
2015-09-08,63.47392482648359
2015-09-09,56.740503120022915
2015-09-10,51.75213215939783
2015-09-11,51.36613201213251
2015-09-14,42.049668503414715
2015-09-15,40.54420602437729
2015-09-16,38.55539640157441
2015-09-17,36.42435138309423
2015-09-18,35.89346309578485
2015-09-21,37.46646968573593
2015-09-22,44.88483867399393
2015-09-23,49.25075809761188
2015-09-24,51.34146381247865
2015-09-25,43.41169454654499
