date,FCT_Br_1@120
2015-04-16,
2015-04-17,
2015-04-20,
2015-04-21,
2015-04-22,
2015-04-23,
2015-04-24,
2015-04-27,
2015-04-28,
2015-04-29,
2015-04-30,
2015-05-04,
2015-05-05,
2015-05-06,
2015-05-07,
2015-05-08,
2015-05-11,
2015-05-12,
2015-05-13,
2015-05-14,
2015-05-15,
2015-05-18,
2015-05-19,
2015-05-20,
2015-05-21,
2015-05-22,
2015-05-25,
2015-05-26,
2015-05-27,
2015-05-28,
2015-05-29,
2015-06-01,
2015-06-02,
2015-06-03,
2015-06-04,
2015-06-05,
2015-06-08,
2015-06-09,
2015-06-10,
2015-06-11,
2015-06-12,
2015-06-15,
2015-06-16,
2015-06-17,
2015-06-18,
2015-06-19,
2015-06-23,
2015-06-24,
2015-06-25,
2015-06-26,
2015-06-29,
2015-06-30,
2015-07-01,
2015-07-02,
2015-07-03,
2015-07-06,
2015-07-07,
2015-07-08,
2015-07-09,
2015-07-10,
2015-07-13,
2015-07-14,
2015-07-15,
2015-07-16,
2015-07-17,
2015-07-20,
2015-07-21,
2015-07-22,
2015-07-23,
2015-07-24,
2015-07-27,
2015-07-28,
2015-07-29,
2015-07-30,
2015-07-31,
2015-08-03,
2015-08-04,
2015-08-05,
2015-08-06,
2015-08-07,
2015-08-10,
2015-08-11,
2015-08-12,
2015-08-13,
2015-08-14,
2015-08-17,
2015-08-18,
2015-08-19,
2015-08-20,
2015-08-21,
2015-08-24,
2015-08-25,
2015-08-26,
2015-08-27,
2015-08-28,
2015-08-31,
2015-09-01,
2015-09-02,
2015-09-07,
2015-09-08,
2015-09-09,
2015-09-10,
2015-09-11,
2015-09-14,
2015-09-15,
2015-09-16,
2015-09-17,
2015-09-18,
2015-09-21,
2015-09-22,
2015-09-23,
2015-09-24,
2015-09-25,
2015-09-28,
2015-09-29,
2015-09-30,
2015-10-08,
2015-10-09,
2015-10-12,
2015-10-13,0.05377466049159042
2015-10-14,0.053513823630052484
2015-10-15,0.05698730941441621
2015-10-16,0.055945975989919246
2015-10-19,0.04421490096753481
2015-10-20,0.045501813113610595
2015-10-21,0.03561398975861286
2015-10-22,0.04111369606312572
2015-10-23,0.04288561006681092
2015-10-26,0.04489109305773975
2015-10-27,0.041537264897744494
2015-10-28,0.03611389650891371
2015-10-29,0.03852352778278605
2015-10-30,0.041931526265061816
2015-11-02,0.04038490943427704
2015-11-03,0.04270761954095481
2015-11-04,0.04693583739202126
2015-11-05,0.04097805803702716
2015-11-06,0.04458372334463567
2015-11-09,0.046170163079508296
2015-11-10,0.04692777347362896
2015-11-11,0.04955916253527558
2015-11-12,0.04352580303269807
2015-11-13,0.035776719636754925
2015-11-16,0.03207451246111562
2015-11-17,0.02516072439544084
2015-11-18,0.02687372665492852
2015-11-19,0.03247193264840614
2015-11-20,0.024925068136169428
2015-11-23,0.025197356730034978
2015-11-24,0.03551393469001884
2015-11-25,0.033518894339347335
2015-11-26,0.017204124709572853
2015-11-27,0.0032171163949586664
2015-11-30,0.0060651897062724116
2015-12-01,0.022651728859272847
2015-12-02,0.021158268741673245
2015-12-03,0.03196703150859079
2015-12-04,0.02585729753921883
2015-12-07,0.01847464686156758
2015-12-08,0.011028855075567065
