date,FCT_Cmf_1@10
2013-10-09,
2013-10-10,
2013-10-11,
2013-10-14,
2013-10-15,
2013-10-16,
2013-10-17,
2013-10-18,
2013-10-21,
2013-10-22,-0.5278076324453395
2013-10-23,-0.3765965847823018
2013-10-24,-0.4335163939206649
2013-10-25,-0.4455570422256959
2013-10-28,-0.5020260938756093
2013-10-29,-0.3781518183988234
2013-10-30,-0.07314520091553728
2013-10-31,-0.05584239461748949
2013-11-01,0.017014709062988
2013-11-04,-0.014222260741974177
2013-11-05,0.008355891031746327
2013-11-06,-0.002303230138233319
2013-11-07,-0.06397471972121706
2013-11-08,-0.029008995251603588
2013-11-11,0.168395017820617
2013-11-12,0.2206357255053354
2013-11-13,0.04900168490915494
2013-11-14,0.10897461406025284
2013-11-15,0.08903972740445056
2013-11-18,0.06099878386092324
2013-11-19,0.0661948069398106
2013-11-20,0.02458964196344158
2013-11-21,0.14556204033693626
2013-11-22,0.275274194928767
2013-11-25,0.2871179593819233
2013-11-26,0.0040734566060776425
2013-11-27,-0.1278758789842203
2013-11-28,-0.05116120627304436
2013-11-29,-0.08161139196332393
2013-12-02,-0.08636627025897516
2013-12-03,-0.1299344738250271
2013-12-04,-0.16864055240689427
2013-12-05,-0.21020295895566782
2013-12-06,-0.10523462020501853
2013-12-09,-0.20128778367955907
2013-12-10,-0.10636083581592123
2013-12-11,-0.028865022342938345
2013-12-12,-0.08915058319522985
2013-12-13,-0.028969872559491554
2013-12-16,-0.018191353384886148
2013-12-17,-0.06624948272850002
2013-12-18,0.0038385360733172572
2013-12-19,0.05301278751057457
2013-12-20,-0.2122887947135263
2013-12-23,-0.0934868678822748
2013-12-24,-0.0398304219118425
2013-12-25,-0.031978933451159895
2013-12-26,-0.07845798085415413
2013-12-27,-0.13002721014687973
2013-12-30,-0.1036198153898666
2013-12-31,-0.020976647231136614
2014-01-02,-0.10182045548347518
2014-01-03,-0.032823073915683953
2014-01-06,0.06215217175971568
2014-01-07,-0.09900961423589999
2014-01-08,0.007367629491770248
2014-01-09,-0.0039851393064097565
2014-01-10,0.16207383896621025
2014-01-13,0.052044316478736245
2014-01-14,0.06307769022625447
2014-01-15,0.17100034608973352
2014-01-16,0.1739194745608275
2014-01-17,0.11106860675481003
2014-01-20,0.1154413257787557
2014-01-21,0.2584211917913232
2014-01-22,0.05566512993822421
2014-01-23,0.11709597661782067
2014-01-24,0.09786136943636073
2014-01-27,0.06101309953174034
2014-01-28,-0.11330841837577245
2014-01-29,-0.2489168120462183
2014-01-30,-0.12440297427661132
2014-02-07,0.08352724334077213
2014-02-10,0.12472419483503391
2014-02-11,0.2087822057667965
2014-02-12,0.15221088701701363
2014-02-13,0.1484940659349566
2014-02-14,0.18643473757021667
2014-02-17,0.23214303489027877
2014-02-18,0.3092631002302468
2014-02-19,0.13835400018755084
2014-02-20,0.20384037014747833
2014-02-21,0.1773863796111789
2014-02-24,0.08418026833112899
2014-02-25,-0.011608887047794423
2014-02-26,-0.046425331058360116
2014-02-27,-0.03519991566934387
2014-02-28,0.0024074704680549985
2014-03-03,-0.07239178278916629
2014-03-04,-0.15455801284442094
2014-03-05,-0.1306120667857585
2014-03-06,-0.11722839661877088
2014-03-07,-0.25233000061591054
2014-03-10,-0.19678147446623423
2014-03-11,-0.11913739949686779
2014-03-12,-0.03676110033122773
2014-03-13,-0.024330470979511135
2014-03-14,0.007601701813769475
2014-03-17,0.016647290986182235
2014-03-18,0.10940948819218914
2014-03-19,0.12361481097832466
2014-03-20,0.004288122645491454
2014-03-21,0.1190396850296604
2014-03-24,0.17668078805830809
2014-03-25,0.13794277467470015
2014-03-26,0.04173228023332014
2014-03-27,0.02298403119832028
2014-03-28,0.0677665369426696
2014-03-31,-0.017249486244132993
2014-04-01,-0.02702693280190269
2014-04-02,-0.1191982847920552
2014-04-03,-0.06591005331616619
2014-04-04,-0.09400278795760791
2014-04-08,-0.11719274133785186
2014-04-09,-0.14934194595135544
2014-04-10,-0.07944679312216857
2014-04-11,-0.04876225178795196
2014-04-14,-0.1018212209286253
2014-04-15,0.0018083829106680873
2014-04-16,-0.11429267262999551
2014-04-17,-0.05450328011016677
2014-04-18,-0.02000071999006453
2014-04-21,-0.07292767388190072
2014-04-22,0.05517424991788855
