date,FCT_Ac_Tr_1@20
2021-01-08,0.0
2021-01-11,0.0
2021-01-12,0.0
2021-01-13,0.0
2021-01-14,0.0
2021-01-15,0.0
2021-01-18,0.0
2021-01-19,0.0
2021-01-20,0.0
2021-01-21,0.0
2021-01-22,0.0
2021-01-25,0.0
2021-01-26,0.0
2021-01-27,0.0
2021-01-28,0.0
2021-01-29,0.0
2021-02-01,0.0
2021-02-02,0.0
2021-02-03,0.0
2021-02-04,0.0
2021-02-05,
2021-02-08,
2021-02-09,
2021-02-10,
2021-02-18,
2021-02-19,
2021-02-22,
2021-02-23,
2021-02-24,
2021-02-25,
2021-02-26,
2021-03-01,
2021-03-02,
2021-03-03,
2021-03-04,
2021-03-05,
2021-03-08,
2021-03-09,
2021-03-10,
2021-03-11,
2021-03-12,
2021-03-15,
2021-03-16,
2021-03-17,
2021-03-18,
2021-03-19,
2021-03-22,
2021-03-23,
2021-03-24,
2021-03-25,
2021-03-26,
2021-03-29,
2021-03-30,
2021-03-31,
2021-04-01,
2021-04-02,
2021-04-06,
2021-04-07,
2021-04-08,
2021-04-09,
2021-04-12,
2021-04-13,
2021-04-14,
2021-04-15,
2021-04-16,
2021-04-19,
2021-04-20,
2021-04-21,
2021-04-22,
2021-04-23,
2021-04-26,
2021-04-27,
2021-04-28,
2021-04-29,
2021-04-30,
2021-05-06,
2021-05-07,
2021-05-10,
2021-05-11,
2021-05-12,
2021-05-13,
2021-05-14,
2021-05-17,
2021-05-18,
2021-05-19,
2021-05-20,
2021-05-21,
2021-05-24,
2021-05-25,
2021-05-26,
2021-05-27,
2021-05-28,
2021-05-31,
2021-06-01,
2021-06-02,
2021-06-03,
2021-06-04,
2021-06-07,
2021-06-08,-2.5270439986513824
2021-06-09,-2.4575288242936018
2021-06-10,-2.4410766364225536
2021-06-11,-2.4544996697490093
2021-06-15,-2.3112681495211618
2021-06-16,-2.332790616246499
2021-06-17,-2.3391139892268695
2021-06-18,-2.2797579627877638
2021-06-21,-2.2656770015698586
2021-06-22,-2.26430114707731
2021-06-23,-2.1739739376337512
2021-06-24,-2.118019005847953
2021-06-25,-1.9442274436090226
2021-06-28,-1.778912978912979
2021-06-29,-1.644454251802885
2021-06-30,-1.4948631690353797
2021-07-01,-1.3142120462046203
2021-07-02,-1.1938327814569534
2021-07-05,-0.9831045279383432
2021-07-06,-0.7914278489548213
2021-07-07,-0.5940869892833217
2021-07-08,-0.431532795510347
2021-07-09,-0.2412254901960787
2021-07-12,-0.05420227920227946
2021-07-13,0.1614443512304256
2021-07-14,0.33928371833084975
2021-07-15,0.5319741147036177
2021-07-16,0.7847416201117319
2021-07-19,1.1150751957148737
2021-07-20,1.4365073529411767
2021-07-21,1.744365256124721
2021-07-22,1.9377922971114172
2021-07-23,2.124240112304687
2021-07-26,2.26664574524313
2021-07-27,2.3014462248777847
2021-07-28,2.3011420612813365
2021-07-29,2.4245243757431623
2021-07-30,2.5344725964482553
2021-08-02,2.3736586257309935
2021-08-03,2.2271176805002844
2021-08-04,2.1860262166859785
2021-08-05,2.0965788699234853
2021-08-06,1.9574653800824988
2021-08-09,1.8254477180820337
2021-08-10,1.7804728933411902
2021-08-11,1.7505217717717716
2021-08-12,1.707686928232608
2021-08-13,1.6427468884220005
2021-08-16,1.5915138953153918
2021-08-17,1.470883112488803
2021-08-18,1.3644812754871067
2021-08-19,1.2705760754904538
2021-08-20,1.2143958477025578
2021-08-23,1.0768936880104756
2021-08-24,0.9591957749593263
2021-08-25,0.8572589207321311
2021-08-26,0.7701820165387404
2021-08-27,0.6653122436844419
