date,FCT_Br_1@40
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,
2010-01-18,
2010-01-19,
2010-01-20,
2010-01-21,
2010-01-22,
2010-01-25,
2010-01-26,
2010-01-27,
2010-01-28,
2010-01-29,
2010-02-01,
2010-02-02,
2010-02-03,
2010-02-04,
2010-02-05,
2010-02-08,
2010-02-09,
2010-02-10,
2010-02-11,
2010-02-12,
2010-02-22,
2010-02-23,
2010-02-24,
2010-02-25,
2010-02-26,
2010-03-01,
2010-03-02,
2010-03-03,
2010-03-04,
2010-03-05,-0.0853242320819108
2010-03-08,-0.08614864864864802
2010-03-09,-0.09780775716694663
2010-03-10,-0.15756768752774014
2010-03-11,-0.0843720038350904
2010-03-12,-0.06364084854464656
2010-03-15,-0.10865191146881241
2010-03-16,-0.06423874557410125
2010-03-17,0.0010582010582017758
2010-03-18,-0.020667726550078994
2010-03-19,-0.006382978723403371
2010-03-22,0.0085106382978729
2010-03-23,0.006335797254488159
2010-03-24,0.023861171366594613
2010-03-25,0.013245033112583167
2010-03-26,0.0343661971830987
2010-03-29,0.03602058319039463
2010-03-30,0.05408515535097845
2010-03-31,0.03488372093023317
2010-04-01,0.0532544378698233
2010-04-02,0.05797967722653974
2010-04-06,0.11779448621553916
2010-04-07,0.14543114543114571
2010-04-08,0.12020792722547086
2010-04-09,0.1744966442953015
2010-04-12,0.1870255348516208
2010-04-13,0.1488469601677137
2010-04-14,0.16585024492652142
2010-04-15,0.20434782608695579
2010-04-16,0.1830357142857133
2010-04-19,0.1742707554225868
2010-04-20,0.14085603112840375
2010-04-21,0.10283400809716423
2010-04-22,0.13654946852003097
2010-04-23,0.1732815636622202
2010-04-26,0.18336404195399025
2010-04-27,0.09888336016454552
2010-04-28,0.043408883416636714
2010-04-29,0.025085183854342667
2010-04-30,0.10822476891416308
2010-05-04,0.10220788485775799
2010-05-05,0.14086220380633205
2010-05-06,0.09784580723265239
2010-05-07,0.03667149854256843
2010-05-10,0.04755504841345375
2010-05-11,0.05802885104696259
2010-05-12,0.10450789872713306
2010-05-13,0.06787196842543061
2010-05-14,0.016859096369314125
2010-05-17,-0.06072154817153292
2010-05-18,-0.08097770485015399
2010-05-19,-0.11985672900117914
2010-05-20,-0.11380036230868376
2010-05-21,-0.0780223799598447
2010-05-24,-0.07866368572800758
2010-05-25,-0.0897909604178449
2010-05-26,-0.0934208933067269
2010-05-27,-0.1168708410490478
2010-05-28,-0.12107046414295984
2010-05-31,-0.1124417745165259
2010-06-01,-0.13181308057026336
2010-06-02,-0.12449471106971086
2010-06-03,-0.1389790355864621
2010-06-04,-0.128261631122312
2010-06-07,-0.17895989626098543
2010-06-08,-0.17407680469121312
2010-06-09,-0.1857492390756165
2010-06-10,-0.18057257061370477
2010-06-11,-0.17446836237861812
2010-06-17,-0.15368231987281938
2010-06-18,-0.12207715028280232
2010-06-21,-0.09665411826111837
2010-06-22,-0.11245092158359597
2010-06-23,-0.13098236775818448
2010-06-24,-0.14936708860759285
2010-06-25,-0.16370558375634334
2010-06-28,-0.13901345291479725
2010-06-29,-0.10560625814863044
2010-06-30,-0.1364221364221359
2010-07-01,-0.1665578053559761
2010-07-02,-0.12844036697247677
2010-07-05,-0.1723666210670327
2010-07-06,-0.15760111576011318
2010-07-07,-0.10364963503649892
2010-07-08,-0.10445580715851326
2010-07-09,-0.06990434142752401
2010-07-12,-0.08849557522124261
2010-07-13,-0.09104258443465925
2010-07-14,-0.0471910112359587
2010-07-15,0.05854049719326106
2010-07-16,0.08520900321543126
2010-07-19,0.10892710892710693
2010-07-20,0.07654320987654208
2010-07-21,0.05921601334445296
2010-07-22,0.03491370805236569
2010-07-23,0.10081732906934748
2010-07-26,0.10191625784912726
2010-07-27,0.06411169912068797
2010-07-28,0.0654926939399171
2010-07-29,0.11508431572896524
2010-07-30,0.1552598602215542
2010-08-02,0.2115686384113933
2010-08-03,0.1592428574245335
2010-08-04,0.17711616622528878
2010-08-05,0.20913564292838635
2010-08-06,0.20457864603777043
2010-08-09,0.2821931847111513
2010-08-10,0.22714054535906036
2010-08-11,0.23397457728993465
2010-08-12,0.21651043472496576
2010-08-13,0.24544261192026107
2010-08-16,0.2463027961381562
2010-08-17,0.22911744389698815
2010-08-18,0.22446937523993107
2010-08-19,0.20920947746596005
2010-08-20,0.1707601487210849
2010-08-23,0.17245261920139748
2010-08-24,0.17403726179462436
2010-08-25,0.18978230827525822
2010-08-26,0.20914974577825377
2010-08-27,0.2088888156024376
2010-08-30,0.23819009827775206
2010-08-31,0.20814662216203006
2010-09-01,0.21254193475049088
2010-09-02,0.18232134707871792
2010-09-03,0.19295129096764363
2010-09-06,0.2107248959283394
2010-09-07,0.21991583801134507
2010-09-08,0.20529118098102467
2010-09-09,0.14385314706230398
2010-09-10,0.12803439794402713
2010-09-13,0.1239013419458016
2010-09-14,0.11825549861418218
2010-09-15,0.1323232323232327
2010-09-16,0.13679959616355364
2010-09-17,0.1283095723014251
2010-09-20,0.18578972635621682
2010-09-21,0.179560649474689
2010-09-27,0.22717049032838402
2010-09-28,0.20822162645218856
2010-09-29,0.14745541539799834
2010-09-30,0.10427807486630927
2010-10-08,0.11598746081504603
2010-10-11,0.16426756985605312
2010-10-12,0.14891811624946918
2010-10-13,0.15074309978768555
2010-10-14,0.12450851900393183
2010-10-15,0.13890090869753421
2010-10-18,0.10059676044330805
2010-10-19,0.10553633217993072
2010-10-20,0.04737295434969822
2010-10-21,0.062314540059346696
2010-10-22,0.0878090366581411
2010-10-25,0.1442436055475495
2010-10-26,0.1328336242662946
2010-10-27,0.12644679525944513
2010-10-28,0.14129039280289923
2010-10-29,0.10427152699095874
2010-11-01,0.14776815267936846
2010-11-02,0.13016466455115575
2010-11-03,0.11117311871926856
2010-11-04,0.12356883639706195
2010-11-05,0.19832795066914322
2010-11-08,0.18886244123476295
2010-11-09,0.19728489920597375
2010-11-10,0.2239011249296143
2010-11-11,0.21692914403977753
2010-11-12,0.1530792114685386
2010-11-15,0.12387821918747424
2010-11-16,0.13267409664873553
2010-11-17,0.0896800316506883
2010-11-18,0.08752623639596918
2010-11-19,0.09869384582270675
2010-11-22,0.06622152500255388
2010-11-23,0.08419937670359609
2010-11-24,0.09647234343396817
2010-11-25,0.06072973737726885
2010-11-26,0.061882968745581135
2010-11-29,0.010563952767061994
2010-11-30,-0.0024292157089356803
2010-12-01,0.026196434940059375
2010-12-02,0.05141674615017237
2010-12-03,0.06627854509900594
2010-12-06,0.024221046428093262
2010-12-07,0.03690290795579336
2010-12-08,0.00400482756357839
2010-12-09,0.013826784579111828
2010-12-10,0.013580231456556673
2010-12-13,0.039892250918090795
2010-12-14,0.041165950654872066
