date,FCT_Cmf_1@120
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,
2010-01-18,
2010-01-19,
2010-01-20,
2010-01-21,
2010-01-22,
2010-01-25,
2010-01-26,
2010-01-27,
2010-01-28,
2010-01-29,
2010-02-01,
2010-02-02,
2010-02-03,
2010-02-04,
2010-02-05,
2010-02-08,
2010-02-09,
2010-02-10,
2010-02-11,
2010-02-12,
2010-02-22,
2010-02-23,
2010-02-24,
2010-02-25,
2010-02-26,
2010-03-01,
2010-03-02,
2010-03-03,
2010-03-04,
2010-03-05,
2010-03-08,
2010-03-09,
2010-03-10,
2010-03-11,
2010-03-12,
2010-03-15,
2010-03-16,
2010-03-17,
2010-03-18,
2010-03-19,
2010-03-22,
2010-03-23,
2010-03-24,
2010-03-25,
2010-03-26,
2010-03-29,
2010-03-30,
2010-03-31,
2010-04-01,
2010-04-02,
2010-04-06,
2010-04-07,
2010-04-08,
2010-04-09,
2010-04-12,
2010-04-13,
2010-04-14,
2010-04-15,
2010-04-16,
2010-04-19,
2010-04-20,
2010-04-21,
2010-04-22,
2010-04-23,
2010-04-26,
2010-04-27,
2010-04-28,
2010-04-29,
2010-04-30,
2010-05-04,
2010-05-05,
2010-05-06,
2010-05-07,
2010-05-10,
2010-05-11,
2010-05-12,
2010-05-13,
2010-05-14,
2010-05-17,
2010-05-18,
2010-05-19,
2010-05-20,
2010-05-21,
2010-05-24,
2010-05-25,
2010-05-26,
2010-05-27,
2010-05-28,
2010-05-31,
2010-06-01,
2010-06-02,
2010-06-03,
2010-06-04,
2010-06-07,
2010-06-08,
2010-06-09,
2010-06-10,
2010-06-11,
2010-06-17,
2010-06-18,
2010-06-21,
2010-06-22,
2010-06-23,
2010-06-24,
2010-06-25,
2010-06-28,
2010-06-29,
2010-06-30,
2010-07-01,
2010-07-02,-0.05883289160946852
2010-07-05,-0.052814502712930846
2010-07-06,-0.048423994652854414
2010-07-07,-0.06477783853643593
2010-07-08,-0.05712279134104734
2010-07-09,-0.04882702683707036
2010-07-12,-0.05157610695725507
2010-07-13,-0.05315515468720845
2010-07-14,-0.04853301074497687
2010-07-15,-0.042521532834196005
2010-07-16,-0.037555143935281046
2010-07-19,-0.03723859561002014
2010-07-20,-0.03446031856381553
2010-07-21,-0.02216004803201615
2010-07-22,-0.035685832141978485
2010-07-23,-0.047194427508155945
2010-07-26,-0.05274256670551143
2010-07-27,-0.036467363473747426
2010-07-28,-0.03928468491400273
2010-07-29,-0.032206172956250015
2010-07-30,-0.01997000210826264
2010-08-02,0.0019402493795882031
2010-08-03,0.010048974545536101
2010-08-04,-0.008631980474154517
2010-08-05,-0.030104171151862126
2010-08-06,-0.03970485961736552
2010-08-09,-0.023168607766340436
2010-08-10,-0.032274233649488844
2010-08-11,-0.03599436232892716
2010-08-12,-0.03214546527698166
2010-08-13,-0.002054242519489795
2010-08-16,0.012842715325392573
2010-08-17,0.02131382269001267
2010-08-18,0.0017869558390423302
2010-08-19,0.0022368789113717245
2010-08-20,-0.008975189674762196
2010-08-23,-0.02347830056441585
2010-08-24,-0.024927641107444217
2010-08-25,-0.030563713153563172
2010-08-26,-0.00761687772930501
2010-08-27,-0.014165331211377948
2010-08-30,-0.022833549626514228
2010-08-31,-0.0355369121327169
2010-09-01,-0.029727839061186263
2010-09-02,-0.025682232723736896
2010-09-03,-0.004567211323932101
2010-09-06,-0.003108849930285073
2010-09-07,0.006033569443898843
2010-09-08,0.0031841822809034934
2010-09-09,0.002565462124047193
2010-09-10,0.004306152655493077
2010-09-13,0.010697294279307903
2010-09-14,0.007593733472341653
2010-09-15,0.01670074917300377
2010-09-16,0.013605266901709934
2010-09-17,0.013214737990443768
2010-09-20,0.015516973591302876
2010-09-21,0.010832075812847237
2010-09-27,0.011811932920747812
2010-09-28,0.013777943860057483
2010-09-29,0.012695440789287955
2010-09-30,0.01636884192755836
2010-10-08,0.011205358627976359
2010-10-11,0.01879849699217475
2010-10-12,0.02257085310021548
2010-10-13,0.023605837018180163
2010-10-14,0.01864841636871373
2010-10-15,0.030930182495454372
2010-10-18,0.02828032011086017
2010-10-19,0.028643401531975476
2010-10-20,0.03261995263462538
2010-10-21,0.024749690131105114
2010-10-22,0.02304587420921636
2010-10-25,0.026358947985659874
2010-10-26,0.0193911251045592
2010-10-27,0.014115396047670922
2010-10-28,0.016371992394354877
2010-10-29,0.010174553161641967
2010-11-01,0.019083095262944407
2010-11-02,0.011539010671744086
2010-11-03,0.006037540126784702
2010-11-04,0.003330089096365249
2010-11-05,0.04149007459476388
2010-11-08,0.04487880815321632
2010-11-09,0.04660446203884085
2010-11-10,0.03996782167503199
2010-11-11,0.0369544381046192
2010-11-12,0.008252166457118059
2010-11-15,0.009475346128509044
2010-11-16,-0.008589265475427474
2010-11-17,-0.019227327822134318
2010-11-18,-0.010245896350316934
2010-11-19,-0.006568916645096295
2010-11-22,-0.013208255751272319
2010-11-23,-0.011018124945766254
2010-11-24,-0.012683993603453406
2010-11-25,-0.03182869452849194
2010-11-26,-0.03814507752086735
2010-11-29,-0.023839605752113035
2010-11-30,-0.01721271002188481
2010-12-01,-0.008494376021208045
2010-12-02,-0.014964690407995463
2010-12-03,-0.012172577113788129
2010-12-06,-0.013532880401615216
2010-12-07,-0.01136161868014034
2010-12-08,-0.01597817669293687
2010-12-09,-0.02115422195910561
2010-12-10,-0.01703131496063684
2010-12-13,-0.012546203069364244
2010-12-14,-0.009840991276290264
2010-12-15,-0.01650689562197407
2010-12-16,-0.020432396560073837
2010-12-17,-0.021167033263816856
2010-12-20,-0.02198716503797957
2010-12-21,-0.018475001073472476
2010-12-22,-0.022056390101338797
2010-12-23,-0.017428626518280473
2010-12-24,-0.009572386994145136
2010-12-27,-0.0027130889533888004
2010-12-28,-0.007557232493814758
2010-12-29,-0.012412061668594284
2010-12-30,-0.007640740560715497
2010-12-31,-0.008705095057431311
2011-01-04,-0.007609054961440153
2011-01-05,-0.008507268215040416
2011-01-06,-0.007201694935710075
2011-01-07,-0.008174675640665065
2011-01-10,-0.007989363577867
2011-01-11,-0.00831370019477959
2011-01-12,-0.00798207464693782
2011-01-13,-0.010635074561071194
2011-01-14,-0.009422068875853772
2011-01-17,-0.007735872280426415
2011-01-18,-0.0003562616410746185
2011-01-19,0.001568831926668828
2011-01-20,-0.001297710951484305
2011-01-21,-0.002570669499205082
2011-01-24,0.00018590152508361928
2011-01-25,-0.003926333071175721
2011-01-26,-0.005427729923871214
2011-01-27,-0.006544940817348636
2011-01-28,-0.009504424440843125
2011-01-31,-0.0045215478698785675
2011-02-01,-0.0002411009671209826
2011-02-09,0.008997470122058308
2011-02-10,0.003500702913795786
2011-02-11,-0.002143177857813562
