date,FCT_Dmi_Adx@10
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,
2010-01-18,
2010-01-19,
2010-01-20,
2010-01-21,
2010-01-22,
2010-01-25,
2010-01-26,
2010-01-27,
2010-01-28,
2010-01-29,54.23884671314384
2010-02-01,56.72702367729333
2010-02-02,60.52740226961828
2010-02-03,58.15326935397725
2010-02-04,56.41748521779475
2010-02-05,52.65027620653071
2010-02-08,51.155089012665925
2010-02-09,50.731882408782724
2010-02-10,54.598806944803854
2010-02-11,54.51249253718976
2010-02-12,54.83314876388624
2010-02-22,49.218656010263054
2010-02-23,44.27131056365423
2010-02-24,39.96236747422332
2010-02-25,35.67304568490155
2010-02-26,32.09781772137573
2010-03-01,29.450754727798476
2010-03-02,26.74188083054891
2010-03-03,26.112481244627617
2010-03-04,23.975655156373936
2010-03-05,21.05055448523303
2010-03-08,21.073089696500652
2010-03-09,19.502107832835826
2010-03-10,17.931125969170996
2010-03-11,17.028502398153556
2010-03-12,16.513003745862385
2010-03-15,18.744540028477562
2010-03-16,19.079698482102835
2010-03-17,15.707149462494982
2010-03-18,13.995975717690152
2010-03-19,14.454112363652863
2010-03-22,16.56169763431295
2010-03-23,18.8908568471931
2010-03-24,20.451176309151904
2010-03-25,20.318035363392106
2010-03-26,21.499118431267608
2010-03-29,21.5509163443371
2010-03-30,23.141671851838037
2010-03-31,25.29853459693602
2010-04-01,26.391206608869595
2010-04-02,25.279510640872985
2010-04-06,23.463675873231004
2010-04-07,21.496507610577098
2010-04-08,21.683952012661234
2010-04-09,22.48913514501087
2010-04-12,25.301951071599298
2010-04-13,24.5689257077015
2010-04-14,23.578835998434723
2010-04-15,20.067249545671764
2010-04-16,25.262856958163024
2010-04-19,25.528029183422653
2010-04-20,26.195857290275075
2010-04-21,25.64755723630851
2010-04-22,23.533493005965305
2010-04-23,22.666219164772755
2010-04-26,19.159566089329623
2010-04-27,17.99719086041779
2010-04-28,20.452023378879804
2010-04-29,24.151049717054764
2010-04-30,20.40425964076311
2010-05-04,20.13323627061008
2010-05-05,20.293859588399407
2010-05-06,21.392068590933086
2010-05-07,23.319303481763704
2010-05-10,24.130496778930834
2010-05-11,25.250911095935777
2010-05-12,23.445012987446763
2010-05-13,19.82732753174402
2010-05-14,15.608447484060202
2010-05-17,16.61124305108642
2010-05-18,19.49516964704598
2010-05-19,25.095289650975662
2010-05-20,30.58932117016193
2010-05-21,32.54644002082784
2010-05-24,35.1839210648058
2010-05-25,38.36798446381792
2010-05-26,44.384027244566624
2010-05-27,48.967823027030605
2010-05-28,53.51319507784736
2010-05-31,50.94867894881512
2010-06-01,49.8496800611622
2010-06-02,45.95185603088787
2010-06-03,41.74261399947114
2010-06-04,40.75003514974945
2010-06-07,41.55656593070483
2010-06-08,39.75382043876434
2010-06-09,37.292894039219
2010-06-10,33.5416040495389
2010-06-11,32.61372880587419
2010-06-17,31.568274260419606
2010-06-18,29.371987788271053
2010-06-21,29.097665972759387
2010-06-22,29.071017072026507
2010-06-23,27.61553561654504
2010-06-24,27.959067554279795
2010-06-25,28.35069270405587
2010-06-28,30.36939966263329
2010-06-29,31.775975542893416
2010-06-30,30.938513877406315
2010-07-01,31.150635089527576
2010-07-02,32.14611020264977
2010-07-05,32.19865471953207
2010-07-06,34.20993291502076
2010-07-07,36.79604844231271
2010-07-08,31.06350937644033
2010-07-09,28.79808490643378
2010-07-12,25.269716112107616
2010-07-13,22.687466147307294
2010-07-14,22.851527139393717
2010-07-15,26.132228893779633
2010-07-16,28.653237297140908
2010-07-19,29.239448938808845
2010-07-20,30.863258462618546
2010-07-21,33.245611403795195
2010-07-22,35.77846517971757
2010-07-23,37.12519430623448
2010-07-26,36.595339816470464
2010-07-27,36.00822680805553
2010-07-28,33.93443493041141
2010-07-29,31.09755076912156
2010-07-30,27.89067373221028
2010-08-02,28.977432167970505
2010-08-03,26.901007596049503
2010-08-04,24.663838613069423
2010-08-05,25.366494097760924
2010-08-06,25.396792875202358
2010-08-09,28.101972040290963
2010-08-10,33.58182452399565
2010-08-11,38.88430617709212
2010-08-12,43.306467965439296
2010-08-13,47.85052633953192
2010-08-16,48.42702772087758
2010-08-17,49.621401010747114
2010-08-18,50.311251381739645
2010-08-19,53.40719613424071
2010-08-20,54.31670068429131
2010-08-23,51.11307412217424
2010-08-24,45.57276783348088
2010-08-25,39.584045297995765
2010-08-26,34.12832232680887
2010-08-27,28.779936507834815
2010-08-30,24.51561259645206
2010-08-31,21.827242945625073
2010-09-01,21.33737147496783
2010-09-02,19.058794409466692
2010-09-03,15.784775147075337
2010-09-06,16.21390348014873
2010-09-07,18.10754570329392
2010-09-08,22.5039420996903
2010-09-09,23.39275110999462
2010-09-10,23.287732831496754
2010-09-13,23.862341053163895
2010-09-14,21.928000081280178
2010-09-15,18.96051726672845
2010-09-16,16.676275271606023
2010-09-17,16.88551048084114
2010-09-20,18.730388501914057
2010-09-21,19.116364606774205
2010-09-27,19.216537318345836
2010-09-28,26.46166785092671
2010-09-29,31.57367766598555
2010-09-30,35.479796517756476
2010-10-08,40.194730992909
2010-10-11,45.392630981738805
2010-10-12,48.325995783878774
2010-10-13,52.45600072703259
2010-10-14,51.89107429171528
2010-10-15,51.34251726010748
2010-10-18,46.60337871289413
2010-10-19,38.91593207104731
2010-10-20,34.27509925424165
2010-10-21,31.097181634104373
2010-10-22,28.021274797979572
2010-10-25,23.050910505251675
2010-10-26,22.156325245517397
2010-10-27,17.480203668558794
2010-10-28,14.562855951151864
2010-10-29,13.003410357148294
2010-11-01,13.428028436120552
2010-11-02,13.162465687381978
2010-11-03,13.420420156679146
2010-11-04,11.253673832695208
2010-11-05,11.488843134046899
2010-11-08,11.743799189115483
2010-11-09,9.844273478262501
2010-11-10,16.24214213363074
2010-11-11,22.54474955485013
2010-11-12,25.9894731990008
2010-11-15,26.654889013295723
2010-11-16,27.51477050836498
2010-11-17,26.81325658240801
2010-11-18,27.859266282222855
2010-11-19,28.748344436053884
2010-11-22,31.90730369758129
2010-11-23,34.38521778990616
2010-11-24,34.173859857012786
2010-11-25,33.96250192411941
2010-11-26,35.3990103393936
2010-11-29,39.32591847224437
2010-11-30,43.25282660509515
2010-12-01,46.052750179027655
2010-12-02,45.41399812648249
2010-12-03,42.827329597228214
2010-12-06,40.04550028718742
2010-12-07,36.34245551293145
2010-12-08,32.164646458275094
2010-12-09,27.986837403618733
2010-12-10,22.081222337419707
2010-12-13,20.131817575514905
2010-12-14,18.895003899866662
2010-12-15,19.319898169216096
2010-12-16,19.968174031285077
2010-12-17,19.524712209374734
2010-12-20,17.534135873549683
2010-12-21,17.91188248411537
2010-12-22,20.02072602153043
2010-12-23,22.12956955894549
