date,FCT_Cci@10
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,-99.56236323851206
2010-01-18,-92.21763085399483
2010-01-19,-63.68055555555475
2010-01-20,-92.60639178671826
2010-01-21,-84.27791771620481
2010-01-22,-98.79032258064451
2010-01-25,-28.813559322035253
2010-01-26,-19.431988041850673
2010-01-27,68.40202458423586
2010-01-28,-118.93459915611807
2010-01-29,-110.86556169429228
2010-02-01,-231.52022315202112
2010-02-02,-200.0966358639841
2010-02-03,-113.55714547789316
2010-02-04,-106.38699924414232
2010-02-05,-63.81766381766342
2010-02-08,-8.060576453346881
2010-02-09,-3.1917015759031804
2010-02-10,-36.801694466508266
2010-02-11,35.31394858828545
2010-02-12,3.508771929824723
2010-02-22,117.65304047183393
2010-02-23,162.7276577721311
2010-02-24,126.83117900509149
2010-02-25,81.62743091095014
2010-02-26,33.142857142857125
2010-03-01,120.96385542168737
2010-03-02,100.29629629629609
2010-03-03,114.59819305753679
2010-03-04,5.681818181818229
2010-03-05,-100.23809523809719
2010-03-08,-75.62380038387693
2010-03-09,-44.28044280442698
2010-03-10,-42.256931831943035
2010-03-11,-3.4619188921878132
2010-03-12,-124.6678220681683
2010-03-15,-141.74352217830557
2010-03-16,-44.020356234093555
2010-03-17,72.70916334661376
2010-03-18,38.26895565093159
2010-03-19,116.31061376738366
2010-03-22,128.56931498742753
2010-03-23,126.36085626911309
2010-03-24,51.513051513051074
2010-03-25,58.49306014540659
2010-03-26,-2.590320381729139
2010-03-29,63.64315042926357
2010-03-30,143.70370370370134
2010-03-31,167.02508960573385
2010-04-01,-50.000000000001954
2010-04-02,36.58035347307677
2010-04-06,30.55555555555244
2010-04-07,103.06211723534605
2010-04-08,90.02433090024789
2010-04-09,61.4987080103368
2010-04-12,116.15566037735272
2010-04-13,82.17738545607395
2010-04-14,107.45742806811481
2010-04-15,32.897344431232646
2010-04-16,89.15032679739146
2010-04-19,-131.73333333332903
2010-04-20,-60.23720349562738
2010-04-21,-23.989898989899135
2010-04-22,34.7158218125905
2010-04-23,114.64562636088883
2010-04-26,82.89291864921492
2010-04-27,-65.45457904899452
2010-04-28,-209.74617925162278
2010-04-29,-81.89507157907344
2010-04-30,27.67789148521631
2010-05-04,-38.47559723943018
2010-05-05,123.75106949074811
2010-05-06,64.94464609816734
2010-05-07,-164.77511559478586
2010-05-10,-56.93121693121563
2010-05-11,-79.54309449636548
2010-05-12,-11.61024305555505
2010-05-13,-19.813519813519136
2010-05-14,-86.59511784511655
2010-05-17,-209.74216458236998
2010-05-18,-146.5399428500447
2010-05-19,-128.6349826388899
2010-05-20,-84.6145961459602
2010-05-21,-48.61717612809392
2010-05-24,-17.807187432752805
2010-05-25,-52.600472813238625
2010-05-26,-30.516431924882124
2010-05-27,16.472478907188908
2010-05-28,99.00332225913458
2010-05-31,-109.95169082125379
2010-06-01,-156.63716814159292
2010-06-02,-134.28792569659126
2010-06-03,-70.9855272226067
2010-06-04,-21.592920353983946
2010-06-07,-172.00854700854765
2010-06-08,-88.3720930232569
2010-06-09,-109.45821854912715
2010-06-10,-52.55350709896211
2010-06-11,-60.181582360569536
2010-06-17,69.16146916146832
2010-06-18,64.05228758169653
2010-06-21,158.54509217737822
2010-06-22,118.3290707587383
2010-06-23,90.6634882796982
2010-06-24,70.0766846141298
2010-06-25,26.10183996576899
2010-06-28,29.363110008272468
2010-06-29,3.47222222222411
2010-06-30,-125.07936507936313
2010-07-01,-134.79532163742948
2010-07-02,-79.23976608187476
2010-07-05,-71.77931831311585
2010-07-06,-120.75726842461191
2010-07-07,-90.21801491680924
2010-07-08,84.51592557552515
2010-07-09,104.45804195804301
2010-07-12,118.027485852868
2010-07-13,32.676940639268096
2010-07-14,43.74563242487585
2010-07-15,68.31311380704463
2010-07-16,144.6900406504057
2010-07-19,98.91905480141116
2010-07-20,97.6608187134545
2010-07-21,95.54995801847171
2010-07-22,-2.939885653310773
2010-07-23,55.82376259566324
2010-07-26,89.17043298129363
2010-07-27,-98.342275359378
2010-07-28,-107.53810687307052
2010-07-29,-27.515407686895145
2010-07-30,119.64664863504456
2010-08-02,258.77071924865845
2010-08-03,120.2160995523985
2010-08-04,114.5965804719525
2010-08-05,38.28355069415198
2010-08-06,23.03290414878522
2010-08-09,120.66792690611247
2010-08-10,66.38801811215446
2010-08-11,48.83281840027402
2010-08-12,59.203326767346404
2010-08-13,196.00235155790574
2010-08-16,206.68801138384927
2010-08-17,123.70192856327704
2010-08-18,89.89598811292646
2010-08-19,33.76205787781323
2010-08-20,-79.36507936508058
2010-08-23,-77.22448979591842
2010-08-24,-94.95260056366817
2010-08-25,-107.20973782771495
2010-08-26,-75.92835299257342
2010-08-27,-39.58880139982467
2010-08-30,20.177692143010756
2010-08-31,-66.08338304500654
2010-09-01,-67.82776971456111
2010-09-02,-67.85243741765652
2010-09-03,38.5043091465124
2010-09-06,162.52587991718553
2010-09-07,133.95638629283337
2010-09-08,108.94446799491247
2010-09-09,-14.426727410783384
2010-09-10,-17.32101616627948
2010-09-13,-26.348808030113013
2010-09-14,-49.84020039733759
2010-09-15,-20.594539185536746
2010-09-16,-34.06772745818002
2010-09-17,-27.557808045614156
2010-09-20,195.8306561005227
2010-09-21,104.81229528848436
2010-09-27,172.46529608153168
2010-09-28,102.94868987665102
2010-09-29,36.19258439402263
2010-09-30,22.55761116520561
2010-10-08,-2.360148639148543
2010-10-11,181.08812647157745
2010-10-12,114.05980898700557
2010-10-13,113.73225930187951
2010-10-14,95.30612244898019
2010-10-15,76.59357470678185
2010-10-18,33.810186105040096
2010-10-19,38.8399792853444
2010-10-20,-2.4006884993423565
2010-10-21,101.54738878143122
2010-10-22,93.31931791637437
2010-10-25,220.08329009224923
2010-10-26,120.31482069501364
2010-10-27,-26.966578072346852
2010-10-28,-18.729467727836678
2010-10-29,-100.01056083386479
2010-11-01,20.625895630528436
2010-11-02,26.769472022830435
2010-11-03,-28.70348047176708
2010-11-04,87.53967676966423
2010-11-05,208.15304997030717
2010-11-08,174.70413264983284
2010-11-09,127.42014398546138
2010-11-10,128.11891375445563
2010-11-11,102.01163757273474
2010-11-12,32.099755575923915
2010-11-15,-40.373600068394154
2010-11-16,-77.03138483898807
2010-11-17,-158.8048367793315
2010-11-18,-134.34653675068856
2010-11-19,-92.57809501880456
2010-11-22,-90.6158567044886
2010-11-23,-64.60286316401394
2010-11-24,-35.400062105372285
2010-11-25,-25.579476408371498
2010-11-26,-62.79022814456053
2010-11-29,-92.60935143288215
2010-11-30,-117.3489278752471
2010-12-01,-55.55555555555612
2010-12-02,106.3104916763458
2010-12-03,108.85025681548586
2010-12-06,110.40377247273685
2010-12-07,76.81687651866454
