date,FCT_Bias_1@40
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,
2010-01-18,
2010-01-19,
2010-01-20,
2010-01-21,
2010-01-22,
2010-01-25,
2010-01-26,
2010-01-27,
2010-01-28,
2010-01-29,
2010-02-01,
2010-02-02,
2010-02-03,
2010-02-04,
2010-02-05,
2010-02-08,
2010-02-09,
2010-02-10,
2010-02-11,
2010-02-12,
2010-02-22,
2010-02-23,
2010-02-24,
2010-02-25,
2010-02-26,
2010-03-01,
2010-03-02,
2010-03-03,
2010-03-04,
2010-03-05,
2010-03-08,0.30349956926337407
2010-03-09,0.45273838910100156
2010-03-10,0.2573743374134952
2010-03-11,-0.2707521514408382
2010-03-12,-0.06122400151426424
2010-03-15,-1.3828277853045112
2010-03-16,-1.3251149056961466
2010-03-17,-0.40293244564224745
2010-03-18,-0.622114168997252
2010-03-19,-0.5551354032489201
2010-03-22,-0.5798473383475722
2010-03-23,-0.6574977580803204
2010-03-24,-0.3250526224235382
2010-03-25,-0.2528524107471462
2010-03-26,0.34245534017483986
2010-03-29,0.8140571257717429
2010-03-30,0.5864420932142902
2010-03-31,0.25071895324078936
2010-04-01,0.709907500362859
2010-04-02,0.9655082729308369
2010-04-06,1.4828247629970135
2010-04-07,1.1700189129901388
2010-04-08,0.5269674341317191
2010-04-09,0.8716514156869005
2010-04-12,0.7887802325724518
2010-04-13,0.3669417641756245
2010-04-14,0.40424294513241743
2010-04-15,0.46029822297509754
2010-04-16,0.19381257336376315
2010-04-19,-1.1816767861283046
2010-04-20,-0.42493133547812867
2010-04-21,-0.29963824406032796
2010-04-22,-0.569309938329131
2010-04-23,-0.3121948962414571
2010-04-26,-0.15225156081649482
2010-04-27,-0.8986666820820111
2010-04-28,-1.3540645534983142
2010-04-29,-1.7728175192805817
2010-04-30,-1.6322865583689499
2010-05-04,-2.1044955345111784
2010-05-05,-2.701167132048977
2010-05-06,-3.3801502030838164
2010-05-07,-4.89810518112485
2010-05-10,-4.220836337237796
2010-05-11,-4.613882238560486
2010-05-12,-4.131022464378719
2010-05-13,-4.468432415149347
2010-05-14,-6.659157812474696
2010-05-17,-8.774358490593853
2010-05-18,-7.556199458802951
2010-05-19,-7.86145788385485
2010-05-20,-7.464153769867774
2010-05-21,-8.157184245581153
2010-05-24,-7.051920245299424
2010-05-25,-8.587843833185456
2010-05-26,-7.668439716312059
2010-05-27,-6.219286657859975
2010-05-28,-5.429506765604543
2010-05-31,-5.161847216227884
2010-06-01,-5.789361702127662
2010-06-02,-5.713025210084042
2010-06-03,-5.272993311036807
2010-06-04,-5.584615384615391
2010-06-07,-7.346793349168655
2010-06-08,-6.846489488298299
2010-06-09,-5.74675068924775
2010-06-10,-5.381697301525231
2010-06-11,-4.821875000000001
2010-06-17,-4.159799768964177
2010-06-18,-4.0674245393963115
2010-06-21,-2.279316888045558
2010-06-22,-2.3082165846270293
2010-06-23,-2.5888763622698163
2010-06-24,-2.1385879716100122
2010-06-25,-2.115844544095666
2010-06-28,-1.6322267810518383
2010-06-29,-2.3401946107784433
2010-06-30,-2.373033707865168
2010-07-01,-3.065628476084542
2010-07-02,-2.408403980833026
2010-07-05,-2.1351250466592
2010-07-06,-2.2008911994058664
2010-07-07,-2.0300151975683898
2010-07-08,-1.459109927729172
2010-07-09,-0.9258409785932766
2010-07-12,-1.532467532467524
2010-07-13,-2.0680168131448284
2010-07-14,-1.663522012578615
2010-07-15,-2.966547192353645
2010-07-16,-2.7754254877542603
2010-07-19,-2.2626304801670143
2010-07-20,-1.5799163179916311
2010-07-21,-1.8297506448839163
2010-07-22,-1.2489177489177536
2010-07-23,-0.6365668305766702
2010-07-26,-0.07046678635546506
2010-07-27,-0.6307901907357041
2010-07-28,-0.27772685609533126
2010-07-29,-0.1619802451598528
2010-07-30,0.3815339747598077
2010-08-02,1.3191556766274968
2010-08-03,1.1046972124048764
2010-08-04,1.5033231830721019
2010-08-05,0.33868884752322453
2010-08-06,0.517552693699283
2010-08-09,1.3487881997291384
2010-08-10,0.6908486789698232
2010-08-11,0.5828998486848787
2010-08-12,0.005876841211360053
2010-08-13,1.0736141639312216
2010-08-16,2.8454170131405623
2010-08-17,2.5509116165761068
2010-08-18,2.4084193550113695
2010-08-19,3.1834773397951075
2010-08-20,1.832857470189682
2010-08-23,1.067693362109084
2010-08-24,0.44277229597027196
2010-08-25,1.14362647467339
2010-08-26,1.6847456459560128
2010-08-27,1.647335819742397
2010-08-30,1.774352268966829
2010-08-31,0.3507201970143705
2010-09-01,0.8070814764784939
2010-09-02,1.8526427034162172
2010-09-03,1.5984546253179381
2010-09-06,2.367436002968146
2010-09-07,2.0892175873428354
2010-09-08,2.3095080957488974
2010-09-09,1.1289278546525092
2010-09-10,1.1202081800624668
2010-09-13,1.5812268001012943
2010-09-14,1.2611240281275786
2010-09-15,1.399806863449035
2010-09-16,0.7913645929920333
2010-09-17,0.9652510405642688
2010-09-20,1.957394689579931
2010-09-21,1.3751791430560898
2010-09-27,3.5332801913112863
2010-09-28,3.314985938127751
2010-09-29,2.647035573122541
2010-09-30,2.6010200078462153
2010-10-08,3.7549132947976838
2010-10-11,5.493900184842868
2010-10-12,5.280264123257509
2010-10-13,5.506163886874549
2010-10-14,5.995276162790693
2010-10-15,5.8644129407488155
2010-10-18,4.53002517080187
2010-10-19,4.199006739978718
2010-10-20,3.2602451838879096
2010-10-21,3.5093323761665456
2010-10-22,3.6105150214592228
2010-10-25,4.525773195876291
2010-10-26,4.023817987913253
2010-10-27,3.539506614229526
2010-10-28,3.7856369541681714
2010-10-29,3.0960573476702504
2010-11-01,3.815259625574002
2010-11-02,3.5797176558210393
2010-11-03,3.8819457615924495
2010-11-04,6.007569130383668
2010-11-05,7.857378906495766
2010-11-08,10.305905711539076
2010-11-09,10.168278982140965
2010-11-10,12.071989138366765
2010-11-11,9.33392063539298
2010-11-12,7.370173209119532
2010-11-15,3.663081544474257
2010-11-16,5.138591666195646
2010-11-17,2.280666185073737
2010-11-18,2.873444416937436
2010-11-19,2.527777752316258
2010-11-22,2.083867947256039
2010-11-23,1.0327436668284458
2010-11-24,1.1541171404601562
2010-11-25,0.651824632938814
2010-11-26,-0.3171569011212103
2010-11-29,-0.35042831455024115
2010-11-30,-0.7755363553185092
2010-12-01,-0.7456687059984002
2010-12-02,-0.2937411751446092
2010-12-03,-0.11448672310411451
2010-12-06,0.07235462489008232
2010-12-07,-0.04776846113719472
2010-12-08,-0.45702829852626176
2010-12-09,-0.23403165862719374
2010-12-10,-0.1174374285183673
2010-12-13,0.8752235924066907
2010-12-14,0.872299986112944
2010-12-15,0.30877646660195696
2010-12-16,0.23677351207896763
2010-12-17,0.4425362970523084
